Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Max Kilman,DF,25,36.7,2107,2069,29,28,0,31,5,1,0,0,0,0,1748,9,20,37,"3,307",37,36,0,1,1.08,30,56,0.09,35.1,57.1,0,0,0,0,0,0,3,0,1.3,1.3,0.2,30,127,5,14,0,10.1,0,-1.3,432,1460,952,75,26,2470,25,19,6,1443,7679,4615,15,2,15,9,1699,1748,2107,34713,12450,574,621,964,1046,189,384,0.6,4,133,7,2,0,18,12,0,19,20,0,0,0,219,86,42,23,20,0,0,2,1,0,2,1,0,0,1,0,0,26,9,1,16,30,14,70,42,28,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
José Sá,GK,29,36,1200,854,341,81,0,3,0,0,0,0,0,0,837,5,1,36,"3,240",36,36,0,2,1.11,30,55,0.31,34.9,54.7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1153,1271,7,0,0,1277,2,2,0,731,4563,2991,0,0,4,0,585,837,1200,20499,13561,203,206,450,463,182,522,0,0,10,0,0,0,1,8,0,0,0,0,1,0,45,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,10,6,55,161,105,11,7,18,11,4,2,2,0,0,6,48.4,0.28,-5.6,120,435,935,182,30.9,260,46.2,540,43,28,12.6,18
Rúben Neves,MF,25,33.5,2106,1945,153,115,7,24,53,11,21,3,16,0,1730,8,30,35,"3,019",33,30,2,0,1,26,48,0.47,32.5,51.7,6,1,7,3,3,3,12,0,5.2,2.8,1.6,28,218,18,63,13,26.7,11,0.8,177,810,1307,394,25,2483,31,19,9,1318,6007,2980,29,1,22,13,1621,1730,2106,36646,10039,578,635,824,926,312,474,1.5,32,202,15,1,0,38,18,1,50,43,0,1,0,237,25,25,80,55,11,3,4,3,4,3,2,1,0,0,0,0,31,33,15,32,74,42,59,22,37,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Nélson Semedo,DF,28,29.2,1499,1263,233,6,4,1,60,227,0,0,0,0,1211,3,34,36,"2,632",31,23,5,1,1.06,25,42,0.56,25,49,0,1,1,0,0,0,11,1,0.4,0.4,0.7,50,110,147,9,0,20.5,0,-0.4,139,589,837,451,29,1858,73,33,33,998,5308,2691,42,5,42,19,1087,1211,1499,18149,6122,706,772,427,525,59,126,0.9,11,103,15,5,0,47,24,0,29,42,0,0,0,167,30,37,35,28,0,0,4,3,0,3,3,0,0,0,0,0,48,19,4,33,64,31,42,15,27,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Matheus Nunes,MF,23,27.4,1028,994,31,14,6,33,43,8,9,3,4,0,818,3,23,34,"2,467",30,14,4,0,1.14,21,41,-0.07,23.7,41.7,1,1,2,1,0,0,2,1,2.4,2.4,2.2,59,84,129,28,9,17.6,1,-1.4,64,325,656,397,52,1354,85,44,28,851,5513,2640,54,10,41,39,943,818,1028,15035,2954,387,451,290,339,119,173,1.3,27,70,19,7,0,37,49,2,16,43,0,1,0,154,22,30,59,49,2,4,2,2,0,5,3,0,2,0,0,0,36,22,9,28,61,33,35,4,31,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
João Moutinho,MF,35,19.8,1057,936,116,55,7,6,59,3,34,10,15,0,850,5,20,31,"1,780",20,6,11,2,1.16,12,28,-0.21,20.2,27.3,0,2,2,0,0,0,3,0,1.3,1.3,2.6,23,132,32,16,3,18.4,3,-1.3,42,243,658,325,15,1218,15,8,7,615,2554,1350,23,0,14,7,769,850,1057,15648,4124,323,362,412,480,91,147,1.9,36,105,23,4,0,31,15,1,18,30,0,0,0,106,8,23,66,49,14,0,2,1,0,3,3,0,0,0,0,0,24,21,6,19,46,27,22,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Daniel Podence,FW,26,19.7,663,609,51,8,9,7,56,11,26,9,8,0,445,3,19,32,"1,771",20,8,12,3,0.81,13,31,-0.42,20.7,28.3,6,0,6,6,0,0,5,0,3.9,3.9,2.5,43,95,148,43,17,16.5,0,2.1,11,120,328,456,70,889,61,24,34,528,2670,1229,28,20,49,30,622,445,663,7362,2311,227,301,140,209,51,90,2.2,36,35,39,7,0,26,23,4,7,17,0,0,0,87,6,12,69,46,9,3,8,2,1,3,2,0,1,0,0,0,13,9,5,6,31,25,19,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Nathan Collins,DF,21,20.2,1138,1112,23,17,0,9,0,6,0,0,0,0,1001,3,5,26,"1,814",19,18,7,9,1.04,16,36,-0.6,21.5,32.4,0,0,0,0,0,0,2,1,0.2,0.2,0.1,11,64,5,3,0,9,0,-0.2,208,801,500,45,13,1339,8,7,0,724,3470,1799,9,2,9,8,922,1001,1138,20045,6918,304,332,566,610,114,168,0.2,2,68,2,0,0,17,9,1,21,15,0,0,0,96,37,31,11,8,0,1,0,2,0,0,0,0,0,0,0,0,19,8,0,15,24,9,35,28,7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Craig Dawson,DF,32,15.7,926,897,27,22,0,4,0,5,0,0,0,0,780,2,3,17,"1,414",17,14,0,1,1.41,16,18,0.99,14.8,25.2,1,0,1,1,0,0,4,0,1,1,0,5,44,1,11,2,11.5,0,0,182,619,437,32,15,1084,4,3,0,628,2615,1323,3,0,5,2,748,780,926,16202,5539,231,257,419,455,122,193,0.2,1,51,3,0,0,11,10,0,12,6,0,0,0,75,34,36,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,7,3,31,23,8,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mario Lemina,MF,28,14.4,651,645,5,5,1,4,3,0,0,0,0,0,566,1,9,19,"1,299",17,8,2,0,1.42,14,28,-0.42,13.2,27,0,1,1,0,0,0,4,1,0.3,0.3,0.3,6,42,9,9,2,27.4,0,-0.3,67,292,430,81,4,794,18,11,3,414,1924,949,6,0,13,8,521,566,651,10051,2917,241,269,267,289,51,72,0.5,3,31,5,1,1,18,9,1,14,24,0,0,0,91,17,5,8,6,0,0,0,0,2,2,1,0,0,0,0,1,22,13,3,20,38,18,26,8,18,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
