Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Alex Iwobi,MF,25,22.6,782,721,57,2,6,6,32,50,1,0,1,0,599,4,25,28,"2,035",22,15,6,7,1.32,27,38,0.29,25.5,35.1,2,2,4,2,0,0,1,0,2.3,2.3,2.6,44,103,104,24,6,16.4,0,-0.3,40,234,396,436,61,1052,57,32,25,581,3314,1660,37,19,44,27,638,599,782,9080,3232,324,366,192,248,48,89,3,36,61,40,6,0,16,6,3,20,19,0,1,0,130,9,21,66,59,3,2,2,0,0,7,6,0,1,0,0,0,23,12,5,21,52,31,39,3,36,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Andros Townsend,MF,30,16.2,497,440,56,18,1,0,96,7,25,21,2,0,342,1,20,21,"1,455",17,11,4,4,1,14,30,-0.67,16.2,23.5,3,2,5,2,1,1,3,0,2.2,1.5,3.1,41,50,100,20,9,22.1,4,0.8,13,118,257,343,27,707,48,26,22,400,2570,1151,28,7,44,19,430,342,497,5285,1870,185,219,114,153,28,82,2.5,31,24,26,16,0,10,39,1,14,17,0,1,0,80,7,18,55,39,9,1,2,4,0,4,4,0,0,0,0,0,15,6,10,15,40,25,28,2,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Dominic Calvert-Lewin,FW,24,14.3,280,276,3,0,0,0,2,0,0,0,0,0,167,1,6,17,"1,283",15,9,2,3,1.18,23,31,0.07,18.9,21.6,5,2,7,3,2,3,2,0,6.5,4.2,1.6,9,17,50,30,11,13.8,0,-1.5,15,41,194,213,52,445,11,2,9,194,879,217,3,2,50,13,328,167,280,1807,408,111,169,31,51,3,4,1.2,10,10,4,0,0,17,16,4,3,8,1,0,0,34,94,93,30,22,0,2,1,4,1,4,3,0,0,0,1,0,1,6,4,3,8,5,5,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Lucas Digne,DF,28,13,702,539,161,19,0,1,71,121,21,4,13,0,497,2,22,13,"1,170",13,13,0,1,1.15,16,22,0.22,15.9,17.9,0,0,0,0,0,0,4,0,0.3,0.3,1.4,25,49,47,9,1,22.9,3,-0.3,44,277,305,258,15,829,17,8,9,356,2006,936,16,1,9,6,389,497,702,7850,3856,271,312,171,235,40,97,1.2,22,41,9,4,0,15,9,0,14,19,0,0,1,83,24,16,35,23,9,2,0,1,0,0,0,0,0,0,0,0,26,4,3,21,28,7,16,5,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Vitaliy Mykolenko,DF,22,11.7,465,342,123,16,1,0,41,104,3,1,2,0,319,0,11,13,"1,055",12,10,1,4,1.08,14,17,0.51,11.7,12.9,1,0,1,1,0,0,0,0,0.5,0.5,0.8,8,27,27,8,2,19,0,0.5,43,197,212,200,13,603,9,3,6,227,999,433,6,1,11,4,241,319,465,4900,2092,188,216,96,155,25,66,0.8,8,21,7,5,0,13,9,0,16,15,1,0,0,64,10,12,16,10,5,0,0,1,0,3,1,1,0,0,1,0,15,7,3,12,21,9,15,2,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Jonjoe Kenny,DF,24,11.3,478,381,93,3,1,0,23,90,0,0,0,0,351,4,8,15,"1,018",11,9,4,22,0.67,10,24,-0.9,12.1,21.5,0,1,1,0,0,0,3,1,0.2,0.2,0.8,9,36,25,5,0,23.7,0,-0.2,33,162,280,148,8,583,9,4,5,278,1113,556,13,2,8,3,287,351,478,5670,2338,185,209,122,166,32,71,0.6,11,35,10,7,1,9,6,1,20,7,0,0,0,58,9,11,21,16,2,2,1,0,0,2,2,0,0,0,0,0,11,6,0,13,21,8,8,1,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Yerry Mina,DF,26,9.4,362,349,12,10,0,0,3,2,0,0,0,0,288,1,4,13,846,11,8,2,1,1.62,12,10,1.09,12.7,8.2,0,0,0,0,0,0,3,0,0.3,0.3,0,1,20,2,6,2,10.8,0,-0.3,85,262,172,26,14,458,0,0,0,218,1094,538,0,0,2,1,251,288,362,5565,1860,97,116,136,159,43,68,0,1,10,0,0,0,5,9,1,11,10,0,0,0,45,30,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,13,3,13,9,4,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Salomón Rondón,FW,31,8.8,193,190,3,0,0,0,6,1,0,0,0,0,117,0,9,20,790,8,5,12,10,0.85,8,16,-0.4,10.1,13.5,1,1,2,1,0,0,3,1,1.8,1.8,0.7,5,9,41,21,6,12,0,-0.8,12,30,113,143,42,285,10,4,6,129,492,140,4,1,25,10,205,117,193,1410,190,77,116,23,41,5,5,0.7,8,4,1,0,0,12,4,5,0,1,0,0,0,20,38,56,18,13,0,2,3,0,0,0,0,0,0,0,0,0,1,2,3,4,14,10,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Fabian Delph,MF,31,7.4,309,304,4,3,2,0,1,1,0,0,0,0,259,1,5,11,662,8,2,3,5,1.18,6,6,0.75,6.1,8.9,0,0,0,0,0,0,2,0,0,0,0.1,2,34,3,2,0,27.3,0,0,20,103,231,50,0,382,7,5,2,215,868,337,2,0,8,0,226,259,309,4612,1427,125,138,90,103,35,48,0.1,4,37,2,0,0,8,6,0,14,15,0,0,0,61,5,4,6,5,0,0,0,0,1,0,0,0,0,0,0,0,10,7,1,8,21,13,12,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
André Gomes,MF,28,6.9,282,269,13,4,0,0,6,0,1,1,0,0,218,0,9,14,619,7,2,7,7,1.14,10,19,-0.86,7.6,12.7,0,1,1,0,0,0,3,0,0.7,0.7,0.2,6,25,13,14,4,23.5,0,-0.7,14,64,211,107,6,376,18,12,6,196,858,445,8,1,21,16,224,218,282,3491,1060,116,134,75,89,19,37,0.2,4,29,4,2,0,24,8,0,1,4,0,0,0,53,8,9,21,14,0,5,1,1,0,3,2,0,1,0,0,0,6,6,4,8,32,24,8,2,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Jarrad Branthwaite,DF,19,4.3,117,108,9,7,0,0,0,2,0,0,0,0,89,0,1,6,388,4,3,2,20,0.17,6,14,-1.41,5.9,12.4,1,0,1,1,0,0,0,1,0.5,0.5,0,1,12,0,3,2,14,0,0.5,24,77,79,5,2,158,2,1,1,62,242,125,0,0,4,1,72,89,117,1392,666,45,53,33,42,7,15,0,0,9,0,0,0,3,4,0,1,1,0,0,0,24,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,8,5,3,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Asmir Begović,GK,34,3,85,46,39,8,0,0,0,0,0,0,0,0,39,0,1,3,270,3,3,0,35,1,2,8,-1.51,2.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,97,0,0,0,97,0,0,0,34,240,138,0,0,0,0,26,39,85,1601,1416,2,2,14,14,23,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,18,11,1,0,2,1,1,1,0,0,0,3,4.2,0.18,-2.8,20,62,54,5,48.9,31,51.3,50,3,2,10.7,0.8
Dele Alli,MF,25,3.8,157,140,14,3,3,1,1,5,1,0,0,0,114,3,4,11,338,1,0,10,7,0.91,7,10,-0.21,3.7,8.5,0,0,0,0,0,0,3,0,0.1,0.1,0.4,7,13,21,3,0,19.4,0,-0.1,13,50,107,71,13,225,14,5,9,108,708,290,8,3,15,6,132,114,157,1696,434,63,81,34,45,9,12,0.4,7,10,3,1,0,9,7,2,6,2,0,0,0,24,9,8,13,12,1,0,0,0,0,1,1,0,0,0,0,0,3,4,0,0,4,4,7,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Cenk Tosun,MF,30,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,1,7,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,2,0,0,0,1,0,2,1,1,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
