Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Gareth Barry,MF,36,21.4,963,920,38,22,3,11,28,3,12,9,2,0,721,5,11,25,"1,923",22,16,3,0,0.64,20,35,-0.1,21.9,26.4,1,1,2,1,0,0,4,0,1.6,1.6,1.4,20,126,23,16,6,18.2,1,-0.6,48,241,723,168,13,1122,11,10,1,595,2436,1209,11,0,23,17,669,721,963,13209,4410,323,374,282,357,100,193,1.3,17,113,15,3,0,28,29,1,14,19,0,0,0,148,32,36,38,28,5,1,0,4,0,2,2,0,0,0,0,0,17,14,4,15,45,30,19,11,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chris Brunt,MF,32,21.3,1082,879,194,57,6,8,139,52,85,54,19,9,733,9,12,26,"1,920",22,15,4,9,1.04,22,23,1.39,23.1,25.1,0,7,7,0,0,0,5,0,1.8,1.8,4.3,24,100,37,25,5,26.4,8,-1.8,66,313,637,327,13,1263,15,15,0,626,2879,1398,17,2,14,16,664,733,1082,15546,6796,284,328,274,370,160,339,4.5,37,98,24,10,0,15,6,0,22,24,0,0,0,148,15,14,76,41,28,3,3,0,1,10,4,5,0,1,0,0,19,21,1,11,31,20,28,4,24,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Grzegorz Krychowiak,MF,27,18.2,831,796,34,16,6,12,18,0,11,5,4,0,641,1,19,27,"1,641",20,11,7,6,0.78,13,30,-0.53,15.8,23.3,0,2,2,0,0,0,2,0,0.8,0.8,1.8,22,101,25,17,3,23.3,1,-0.8,37,217,623,205,7,1025,27,19,8,576,3126,1372,29,2,16,20,644,641,831,11378,3332,301,354,248,303,70,122,1.1,13,76,9,1,0,31,39,1,45,24,0,0,0,125,24,14,43,32,3,4,1,1,2,3,2,0,0,0,1,0,18,17,4,12,49,37,23,5,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
James McClean,MF,28,15.6,462,432,27,2,0,2,88,13,12,11,0,0,288,3,40,30,"1,406",14,8,16,8,0.93,8,21,-0.3,12.9,21.5,1,0,1,1,0,0,7,0,1.8,1.8,0.8,49,12,94,30,6,20.3,1,-0.8,21,160,234,282,31,662,40,22,17,400,2940,1385,29,10,30,28,409,288,462,4418,1011,163,201,87,131,25,76,1.4,18,12,21,18,0,35,12,5,20,28,0,0,1,91,15,22,29,21,1,4,1,1,1,1,0,0,1,0,0,0,23,14,3,10,55,45,18,4,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Claudio Yacob,MF,30,10,374,369,5,3,0,2,0,0,0,0,0,0,312,0,3,16,903,9,6,7,18,0.69,5,17,-0.73,8.3,12.9,0,0,0,0,0,0,5,0,0.5,0.5,0,2,28,3,8,1,16.7,0,-0.5,44,161,288,42,6,486,2,2,0,230,846,445,1,0,10,6,244,312,374,5511,1591,130,146,152,174,25,44,0.1,1,34,0,0,0,25,12,0,16,27,0,0,0,75,18,27,6,5,0,0,0,1,0,1,1,0,0,0,0,0,23,13,0,13,27,14,14,6,8,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
Hal Robson-Kanu,FW,28,9.2,208,198,8,0,1,0,19,3,0,0,0,0,127,2,15,21,827,8,2,13,5,0.86,5,14,-0.42,10.6,13,2,0,2,2,0,0,2,1,2.4,2.4,0.4,17,24,63,19,8,13.5,0,-0.4,9,38,123,166,31,323,23,14,9,222,1304,491,15,4,31,28,246,127,208,1671,458,76,104,33,52,7,21,0.5,8,15,5,2,0,20,25,6,4,4,0,0,0,35,24,43,21,14,0,3,0,4,0,2,0,0,2,0,0,0,1,2,2,0,13,13,9,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Sam Field,MF,19,6,177,169,6,3,0,3,8,1,2,1,1,0,128,2,3,10,537,7,1,3,7,0.91,5,7,0.38,5.9,6.5,1,0,1,1,0,0,3,0,0.5,0.5,0.2,4,32,14,5,1,11.4,0,0.5,7,55,118,70,8,240,5,3,2,119,540,219,2,1,9,11,130,128,177,2253,806,65,83,47,57,13,25,0.2,4,13,8,1,0,11,7,0,11,11,0,0,0,28,8,7,11,7,2,0,1,0,1,0,0,0,0,0,0,0,8,4,2,3,10,7,6,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Gareth McAuley,DF,37,5.1,130,120,9,6,0,2,1,3,0,0,0,0,85,1,5,9,458,5,3,4,18,0.56,3,15,-1.96,3.2,7.6,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,30,99,72,2,1,169,1,1,0,74,299,182,2,0,2,0,64,85,130,1995,1107,24,31,36,47,24,44,0,0,16,2,0,0,2,2,0,11,7,0,0,0,26,15,10,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,2,0,3,7,4,7,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oliver Burke,FW,20,4.1,151,148,2,1,0,2,9,1,0,0,0,0,114,1,5,15,367,2,0,13,10,0.2,6,12,-0.91,4.8,5.6,0,2,2,0,0,0,0,0,0.5,0.5,0.5,12,6,37,4,0,0,0,-0.5,1,23,77,113,17,209,20,13,7,136,1030,375,9,4,16,14,164,114,151,1509,284,76,91,28,39,5,9,0.4,4,4,3,2,0,2,5,0,7,4,0,0,0,14,5,7,10,7,0,1,1,1,0,3,2,0,0,0,1,0,3,2,1,4,12,8,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Nacer Chadli,FW,27,2.9,77,70,7,3,0,0,7,1,3,1,1,0,54,0,5,5,260,2,0,3,6,0.8,3,3,0.71,2.4,4.9,1,0,1,1,0,0,1,0,0.2,0.2,0.1,4,7,8,4,2,27.1,2,0.8,3,13,39,45,6,96,1,1,0,59,281,139,4,2,4,4,61,54,77,617,122,32,40,15,21,1,5,0.1,2,3,2,0,0,1,0,0,0,0,0,0,0,15,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
James Morrison,MF,31,2.3,91,90,0,0,0,1,2,0,0,0,0,0,77,1,1,4,207,2,1,2,1,0.5,2,1,1.16,2.1,2.4,1,0,1,1,0,0,0,0,1,1,0.1,1,11,16,4,2,9.1,0,0,3,13,49,43,5,104,2,2,0,66,260,117,2,0,2,2,82,77,91,1111,258,44,50,23,26,5,6,0.1,3,5,1,0,0,0,1,0,1,1,0,0,0,11,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Boaz Myhill,GK,34,1,19,9,10,3,0,0,0,0,0,0,0,0,10,0,0,1,90,1,1,0,37,1,1,1,0.68,0.2,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,22,0,0,0,8,55,39,0,0,0,0,6,10,19,482,445,0,0,2,2,8,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0.3,0.12,-0.7,7,16,12,0,50.2,7,53.4,22,3,0,7.5,1
