Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Abdoulaye Doucouré,MF,24,36.9,2278,2212,60,35,2,16,26,2,0,0,0,0,1885,6,44,37,"3,324",37,36,0,0,1.11,44,63,0.42,43.5,50.5,7,3,10,7,0,0,10,0,3.5,3.5,2.3,73,222,79,47,17,20.7,0,3.5,95,502,1608,585,66,2655,53,41,12,1604,7524,3931,62,7,55,46,1692,1885,2278,30698,7812,907,1054,787,897,132,193,2.9,40,152,30,3,0,44,26,2,54,52,0,1,0,345,42,51,99,83,1,6,4,1,4,7,6,0,1,0,0,0,28,42,9,27,79,52,43,10,33,61,0,40,100,61,7,5,12,5,3,3,0,0,1,7,36,0.34,-3,199,483,566,115,42.3,179,56.5,342,15,18,12.2,15
Richarlison,FW,20,31.4,861,853,6,0,2,3,51,4,1,0,1,0,524,2,67,38,"2,823",32,22,6,0,1.08,31,54,-1.19,36.1,45.3,5,4,9,5,0,0,4,0,10.3,10.3,3.4,126,73,306,95,22,15.1,2,-5.3,35,174,531,671,187,1359,99,47,52,912,5936,2968,74,68,117,80,1031,524,861,6835,1988,345,462,135,231,15,42,2.2,26,40,23,2,0,37,95,21,24,44,2,0,0,138,119,158,93,53,0,13,11,14,2,12,4,0,2,3,3,0,26,28,10,10,39,29,39,5,34,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Christian Kabasele,DF,26,25.9,910,876,30,28,0,10,1,2,0,0,0,0,677,4,7,28,"2,330",27,24,1,1,1.07,31,43,0.2,30.5,34.8,2,0,2,2,0,0,5,0,0.7,0.7,0.1,10,74,7,10,5,10.7,0,1.3,193,648,553,37,26,1232,3,3,0,619,2913,1537,4,1,8,3,619,677,910,13472,6282,227,278,352,425,88,180,0.3,3,46,5,0,0,31,16,0,34,25,0,1,1,98,103,45,13,12,1,0,0,0,0,2,2,0,0,0,0,0,28,14,0,21,36,15,37,23,14,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
José Holebas,DF,33,26.5,1521,1012,500,64,0,6,210,344,92,44,41,0,901,9,55,28,"2,382",26,24,2,4,1.14,30,47,-0.38,32.6,36.7,0,4,4,0,0,0,7,0,0.6,0.6,3.2,53,98,84,17,3,25.9,2,-0.6,86,476,780,574,13,1805,47,23,24,760,3818,1795,36,3,28,22,762,901,1521,16066,8079,422,516,329,548,128,362,3.7,39,61,18,13,0,37,18,1,29,31,0,2,0,160,44,34,67,25,32,4,4,0,2,4,1,3,0,0,0,0,34,14,3,18,44,26,24,8,16,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Adrian Mariappa,DF,30,24.6,1028,955,70,10,0,8,4,60,0,0,0,0,774,3,13,28,"2,210",24,21,4,5,1.14,26,45,-0.7,25.3,33.3,0,0,0,0,0,0,4,0,0.7,0.7,0.2,8,60,6,10,2,13.2,0,-0.7,140,636,610,69,18,1309,6,2,4,631,2491,1348,5,1,3,2,683,774,1028,13905,6028,342,395,343,432,77,161,0.3,4,50,3,0,0,32,16,0,45,26,0,0,0,111,86,72,7,7,0,0,0,0,0,0,0,0,0,0,0,0,33,12,0,14,34,20,25,16,9,133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Heurelho Gomes,GK,36,23.6,754,452,293,114,0,1,0,0,0,0,0,0,446,9,0,24,"2,128",24,23,0,9,1.08,32,40,0.5,29.5,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,803,11,0,0,814,0,0,0,385,2300,1531,0,0,2,0,244,446,754,17194,14524,26,26,161,163,259,556,0,0,10,0,0,0,1,3,0,2,0,0,1,0,32,12,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tom Cleverley,MF,27,21.1,1238,1092,136,44,2,7,82,9,47,26,12,0,964,10,26,23,"1,902",22,17,1,0,1.17,30,31,1.08,27.4,27.7,1,2,3,1,0,1,2,2,1.9,1.1,1.6,31,136,66,15,3,21.5,1,-0.9,21,192,817,399,15,1390,8,5,3,725,3030,1522,29,1,20,16,860,964,1238,15750,4846,481,542,346,419,89,181,1.8,29,132,17,2,1,33,26,1,25,26,0,0,0,151,24,42,58,37,16,0,1,3,1,3,2,1,0,0,0,0,25,16,7,21,52,31,11,1,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Daryl Janmaat,DF,28,20.2,1041,834,202,2,0,7,68,200,0,0,0,0,750,5,17,23,"1,820",21,17,2,12,0.91,21,37,-0.57,22.7,28.2,3,0,3,3,0,0,3,0,1.8,1.8,1,29,107,55,24,10,20.3,0,1.2,76,373,587,313,21,1264,22,10,12,565,2345,1272,27,3,13,9,640,750,1041,12214,5462,416,470,237,355,79,173,1.3,12,83,29,15,0,14,4,1,33,31,0,0,0,114,26,17,30,23,0,2,4,0,1,4,1,0,1,2,0,0,29,10,7,22,52,30,16,5,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Troy Deeney,FW,29,20.5,552,543,7,1,1,2,7,1,0,0,0,0,309,2,20,29,"1,844",20,13,9,1,0.97,24,28,0.72,26.4,23.9,5,2,7,2,3,5,1,1,6.9,2.8,2.8,3,71,126,31,10,17.1,0,-1.9,21,45,315,353,88,705,8,4,4,320,1025,320,10,1,23,28,520,309,552,4094,1303,207,330,69,127,15,29,2,26,46,21,1,0,24,17,16,5,11,0,0,0,52,132,182,48,43,0,0,3,2,0,5,5,0,0,0,0,0,3,8,4,3,11,8,14,1,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Kiko Femenía,DF,26,19,1004,849,154,4,1,5,60,149,1,0,0,0,807,1,27,23,"1,713",19,13,4,1,1.17,27,34,0.32,23.4,28,1,1,2,1,0,0,2,0,0.4,0.4,1.8,54,72,103,9,3,20.7,0,0.6,38,290,528,363,22,1170,32,25,7,659,3170,1722,38,9,24,13,701,807,1004,11700,4042,502,558,237,294,41,91,2.1,17,43,27,11,0,7,21,2,34,28,0,0,0,108,10,15,38,30,1,3,2,2,0,4,3,0,1,0,0,0,22,11,3,14,27,13,15,2,13,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Roberto Pereyra,MF,26,18,735,689,45,12,1,12,49,9,20,10,4,1,597,1,15,32,"1,624",18,6,14,0,1.06,23,34,-0.16,22.8,24.1,5,2,7,5,0,0,3,0,3.3,3.3,3,61,79,112,33,13,17,2,1.7,10,121,458,381,56,942,69,31,38,688,4192,1961,34,16,52,33,697,597,735,9330,2419,340,381,180,228,54,78,3,23,52,26,8,0,18,27,2,9,8,2,0,0,101,3,17,61,39,8,6,5,2,1,10,5,1,1,2,1,0,4,5,1,2,13,11,16,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Étienne Capoue,MF,29,17.1,883,849,31,14,5,28,4,1,2,0,0,0,723,3,11,23,"1,542",18,13,5,13,1.13,15,29,-0.53,18.5,23.3,1,0,1,1,0,0,3,0,0.8,0.8,0.6,8,74,22,23,3,28.1,0,0.2,57,180,771,134,6,1078,23,13,10,611,2428,968,17,1,8,18,644,723,883,12866,3380,342,390,271,320,91,135,1.2,8,75,9,1,0,21,16,1,43,26,0,0,0,119,42,23,31,21,2,2,1,2,3,2,1,0,0,1,0,0,15,25,3,19,47,28,21,1,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Sebastian Prödl,DF,30,17.4,573,552,18,17,0,6,1,1,0,0,0,0,445,3,5,21,"1,570",17,15,4,6,1.05,15,29,-0.51,18,23.5,0,0,0,0,0,0,5,0,0.6,0.6,0.2,4,40,2,8,1,11.8,0,-0.6,103,402,332,27,17,759,0,0,0,327,1307,732,3,0,4,0,365,445,573,8856,3785,164,193,202,242,68,118,0.1,2,32,2,0,0,21,9,2,31,17,0,0,0,76,42,28,4,3,0,0,0,0,1,0,0,0,0,0,0,0,19,3,0,8,15,7,20,9,11,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
André Carrillo,FW,26,17.1,772,752,20,7,2,6,54,9,4,0,3,0,561,0,39,28,"1,540",16,8,12,3,1.14,20,31,-0.21,20.8,26.4,1,2,3,1,0,0,2,0,2.3,2.3,2.8,71,72,97,24,3,17.8,0,-1.3,16,148,455,374,51,958,82,59,23,674,4218,2107,52,21,51,42,718,561,772,8091,2148,339,396,145,221,47,77,2.4,20,40,24,8,0,13,15,4,15,24,0,0,0,102,13,40,64,38,1,17,2,4,2,3,2,0,1,0,0,0,16,12,3,8,33,25,7,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Andre Gray,FW,26,16.6,310,297,11,0,2,2,9,0,0,0,0,0,217,2,12,31,"1,498",16,4,15,7,1,19,30,-0.24,20.3,24.1,5,2,7,5,0,0,1,0,6.7,6.7,2.1,18,17,133,34,13,12.3,0,-1.7,4,14,186,263,76,462,11,2,9,300,1201,431,8,10,49,23,371,217,310,2738,463,134,185,48,64,10,12,1.2,18,17,6,1,0,11,5,12,4,1,1,0,0,31,17,51,28,24,0,0,3,1,0,3,1,0,0,2,0,0,0,1,1,0,3,3,11,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Orestis Karnezis,GK,32,14.4,404,237,167,86,0,0,0,0,0,0,0,0,198,0,0,15,"1,292",14,14,1,17,1,12,24,-0.5,15.5,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,425,8,0,0,433,0,0,0,204,1582,1109,1,1,1,0,110,198,404,8667,7762,5,5,50,51,143,348,0,0,8,0,0,0,0,1,0,1,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,24,56,32,4,3,7,4,3,3,0,0,0,2,19.8,0.31,-4.2,121,321,323,31,48.2,81,58,182,10,9,13.4,3
Marvin Zeegelaar,DF,26,11,584,453,131,6,1,2,38,124,1,0,1,0,436,0,27,12,994,12,10,0,5,1.17,18,17,0.87,14.2,13.9,0,1,1,0,0,0,4,1,0,0,1,30,54,44,0,0,0,0,0,35,181,317,191,12,683,20,15,5,327,1608,813,11,2,11,10,347,436,584,6677,3045,259,297,140,193,28,55,0.8,7,39,10,7,0,17,9,0,20,18,0,0,0,63,12,8,15,12,1,0,0,1,1,1,1,0,0,0,0,0,15,3,5,11,24,13,5,1,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Will Hughes,MF,22,11,416,399,14,3,4,0,10,0,6,6,0,0,322,3,12,15,990,11,2,4,2,0.93,13,16,0.36,12.1,12.1,2,3,5,2,0,0,0,0,0.6,0.6,1.5,16,60,58,12,4,21,0,1.4,9,50,282,227,29,551,10,7,3,323,1500,709,23,1,20,22,364,322,416,4055,1197,208,241,78,103,8,21,1.8,17,35,14,1,0,19,21,1,15,18,0,0,0,58,3,14,38,31,0,2,0,4,1,6,5,0,1,0,0,0,7,18,9,9,19,10,16,1,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Miguel Britos,DF,32,8.9,401,381,16,12,0,3,5,4,0,0,0,0,318,4,6,12,797,10,7,2,7,1.42,15,16,0.54,13.8,13.5,1,0,1,1,0,0,3,1,0.8,0.8,0.4,5,43,4,4,2,17.4,0,0.2,34,204,266,28,5,494,4,2,2,264,1333,759,6,1,5,1,281,318,401,6586,2637,96,110,172,195,49,84,0.7,3,32,4,1,0,8,6,0,12,11,0,0,0,45,27,19,8,6,1,0,1,0,0,0,0,0,0,0,0,0,10,5,0,6,11,5,9,1,8,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
Ben Watson,MF,32,5.1,241,226,14,10,0,3,4,0,2,2,0,0,195,1,6,8,456,6,2,2,13,0.88,3,12,-1.44,4.1,8.9,0,0,0,0,0,0,1,0,0.1,0.1,0.2,1,24,5,1,0,32.9,1,-0.1,13,81,187,26,1,288,0,0,0,137,574,210,1,0,6,2,157,195,241,3217,1304,99,111,67,79,19,31,0.3,3,12,1,0,0,11,5,0,7,9,0,0,0,37,10,6,7,4,2,0,1,0,0,0,0,0,0,0,0,0,9,9,1,10,31,21,6,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Craig Cathcart,DF,28,5.8,186,181,4,4,0,5,0,0,0,0,0,0,143,1,1,7,523,5,5,2,2,0.86,2,6,-0.19,5.3,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0,2,11,0,2,1,10.1,0,-0.1,38,127,117,4,3,245,2,1,1,124,523,279,0,0,0,0,125,143,186,3103,1225,43,48,75,88,24,45,0,0,8,1,0,0,2,1,0,3,5,0,0,0,32,10,6,5,4,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,4,5,1,8,6,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
Nathaniel Chalobah,MF,22,5,184,178,6,5,1,3,2,0,0,0,0,0,132,0,5,6,447,5,3,1,0,1.33,7,7,0.61,6,7.2,0,0,0,0,0,0,1,0,0.8,0.8,0,7,22,14,12,4,22.5,0,-0.8,11,44,145,54,11,236,12,7,5,139,700,343,7,2,5,4,142,132,184,2235,836,61,76,51,67,12,28,0.1,1,18,1,0,0,3,7,1,6,6,0,0,0,36,10,5,7,2,1,1,1,1,1,1,1,0,0,0,0,0,2,6,1,2,5,3,6,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Molla Wagué,DF,26,4.9,147,142,4,4,0,0,1,0,0,0,0,0,109,1,1,6,438,5,3,1,7,1.17,7,8,0.37,5.4,7.4,1,0,1,1,0,0,0,0,0.4,0.4,0,0,6,0,3,1,7.6,0,0.6,24,106,89,5,3,200,0,0,0,86,314,162,1,0,1,0,91,109,147,2278,1029,29,39,58,69,19,34,0,0,3,1,1,0,5,1,0,9,3,0,1,0,17,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,5,3,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
