Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Ben Foster,GK,36,38,1221,735,472,177,0,3,0,0,0,0,0,0,552,14,0,38,"3,420",38,38,0,0,0.89,36,64,0,48.9,58.1,0,0,0,0,0,0,1,0,0.1,0.1,0,0,0,0,1,1,10,0,-0.1,998,1285,34,1,1,1320,2,2,0,623,4891,3465,0,0,0,0,386,552,1221,22850,20464,44,46,147,152,361,1009,0.1,1,30,1,0,0,2,4,0,0,0,0,2,0,54,9,0,4,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3,2,1,0,1,16,2,64,178,116,8,10,20,9,9,8,1,0,3,7,62.6,0.31,1.6,302,923,912,118,46.9,295,62.2,581,30,55,15.9,1.2
Abdoulaye Doucouré,MF,26,35.1,1712,1693,14,8,0,4,29,0,2,0,0,0,1320,5,47,37,"3,156",36,25,1,0,0.89,33,61,-0.8,45.3,52,4,2,6,4,0,0,9,0,5.2,5.2,3.9,69,161,96,61,12,18.3,0,-1.2,68,387,1100,646,100,2090,67,40,27,1241,5965,3130,68,16,58,31,1353,1320,1712,19007,4672,714,862,456,548,61,101,2.8,38,120,27,2,0,51,15,6,31,30,0,1,1,270,55,56,95,69,1,11,9,2,3,8,6,0,0,2,0,0,29,29,6,16,57,41,46,8,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Étienne Capoue,MF,31,29.2,1465,1356,106,42,3,44,23,5,6,6,0,0,1180,3,16,30,"2,627",30,25,0,0,1,29,48,0.37,37.4,43.7,0,3,3,0,0,0,8,0,0.8,0.8,3.3,16,132,23,19,1,26.9,2,-0.8,94,422,1174,217,12,1797,40,23,17,912,3593,1554,16,3,18,26,999,1180,1465,21643,6104,536,612,453,520,154,249,2.7,20,117,10,1,0,57,39,0,68,40,0,1,0,219,49,19,47,36,6,0,0,4,1,5,3,1,0,0,0,1,38,30,7,37,85,48,30,11,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
Craig Cathcart,DF,30,27.6,922,899,20,16,1,7,1,4,0,0,0,0,742,3,4,29,"2,488",28,26,1,7,0.9,25,37,1.11,32.7,36.9,0,0,0,0,0,0,7,0,0.2,0.2,0.1,2,61,3,2,1,10.8,0,-0.2,156,601,572,23,12,1194,7,4,3,583,2439,1037,3,1,9,3,591,742,922,13808,4884,277,314,364,421,79,146,0.1,2,33,3,1,0,13,2,0,25,26,0,0,0,128,67,52,9,9,0,0,0,0,0,1,1,0,0,0,0,0,25,15,1,10,24,14,19,16,3,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Will Hughes,MF,24,25,916,849,61,24,1,2,69,1,36,28,4,0,679,6,26,30,"2,252",27,13,3,3,0.83,23,46,-0.53,29.7,39.7,1,1,2,1,0,0,9,0,2.3,2.3,2.1,40,87,60,27,3,19.3,0,-1.3,44,235,612,420,47,1254,33,24,9,632,3123,1642,33,5,46,32,688,679,916,9200,3365,414,479,182,246,34,88,2.6,25,69,23,2,0,53,46,1,37,47,0,2,0,127,25,32,60,33,16,1,1,7,2,5,4,1,0,0,0,0,24,41,10,25,67,42,48,8,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
Craig Dawson,DF,29,26.2,962,928,29,13,1,22,4,16,0,0,0,0,741,5,10,29,"2,361",26,25,3,5,0.9,25,49,-0.57,36.3,40.9,2,0,2,2,0,0,6,0,3,3,0.5,4,63,7,26,7,10.6,0,-1,162,610,568,81,49,1252,4,3,1,622,2801,1289,0,0,15,3,665,741,962,15418,5835,235,276,376,433,118,216,0.4,5,51,2,0,0,31,12,0,34,18,0,1,0,123,100,42,13,8,1,0,4,0,0,0,0,0,0,0,0,0,16,13,0,17,31,14,41,32,9,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Christian Kabasele,DF,28,25,671,661,10,9,0,11,0,1,0,0,0,0,488,0,4,27,"2,250",26,23,1,7,1.11,29,35,1.45,33.4,33.9,0,2,2,0,0,0,3,2,0.9,0.9,0.9,1,36,0,9,1,10.4,0,-0.9,185,546,390,23,18,954,10,9,1,433,1896,776,1,0,12,5,437,488,671,9649,4109,175,219,227,279,74,150,0.1,6,33,1,0,1,22,14,0,36,24,0,0,0,96,61,47,10,8,0,0,0,2,0,2,2,0,0,0,0,0,26,11,0,17,32,15,31,23,8,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Kiko Femenía,DF,28,24.9,1290,1008,281,13,0,10,69,267,1,0,1,0,988,1,25,28,"2,237",26,20,2,3,0.86,23,46,-0.54,32.4,40.7,0,0,0,0,0,0,5,0,0.1,0.1,1.4,49,85,81,5,1,27.2,0,-0.1,55,421,681,427,17,1510,32,19,13,743,3754,1993,36,4,21,11,754,988,1290,14191,5743,605,686,290,407,58,127,1.8,18,52,27,15,0,26,12,1,36,38,1,0,0,150,13,13,37,29,5,2,0,1,0,4,0,2,1,0,1,0,49,17,2,43,80,37,16,2,14,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Troy Deeney,FW,31,24.7,727,714,6,0,1,3,10,1,1,0,0,0,386,7,19,27,"2,225",26,16,1,2,0.96,27,39,0.72,32.7,34.3,10,2,12,5,5,6,3,0,10.5,5.8,3.5,12,81,104,39,16,16,0,-0.5,28,82,459,430,103,955,20,10,10,402,1384,522,15,3,51,26,717,386,727,5100,1807,231,381,104,208,15,36,1.8,29,51,20,1,0,37,36,12,11,12,1,0,0,62,195,275,64,49,0,0,4,10,1,4,3,0,0,0,1,0,6,10,3,6,29,23,13,1,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Gerard Deulofeu,FW,25,23.3,829,736,88,30,3,1,96,7,34,18,12,0,598,5,27,28,"2,098",25,11,3,0,0.96,22,33,0.69,27.7,35.5,4,5,9,3,1,1,3,0,6.3,5.5,4.1,123,63,170,63,20,18.8,8,-2.3,11,134,361,647,133,1111,105,62,43,751,6112,3408,80,62,67,52,749,598,829,8395,2071,348,401,166,228,40,86,4.1,44,26,28,1,0,27,22,18,25,16,1,0,0,126,1,16,104,57,11,18,8,7,3,10,5,0,2,0,1,2,18,9,6,12,59,47,10,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Ismaila Sarr,FW,21,22.5,594,584,8,1,0,0,99,1,0,0,0,0,420,2,23,28,"2,028",22,14,6,2,0.96,24,35,0.61,32.5,31.9,5,4,9,5,0,0,1,0,6.1,6.1,4.5,107,41,200,44,13,15.8,0,-1.1,11,92,308,490,102,868,96,47,49,680,5012,2630,72,34,75,56,678,420,594,5557,1437,264,314,100,168,21,41,3.2,25,17,32,14,0,22,47,13,18,10,2,0,0,121,19,44,74,53,0,3,7,10,1,8,5,0,0,0,3,0,5,2,4,5,23,18,9,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5
Adam Masina,DF,25,20.2,962,743,213,15,1,13,69,190,8,5,2,0,574,6,24,26,"1,821",20,16,6,3,1,18,31,0.2,26.8,28.5,1,0,1,1,0,0,3,0,0.9,0.9,0.6,18,73,32,15,3,21.1,1,0.1,88,394,553,259,19,1197,16,9,7,468,2177,1037,15,2,16,12,516,574,962,10202,5055,276,342,223,367,65,198,0.7,11,53,13,11,0,26,12,2,28,22,0,1,0,99,67,33,24,21,2,0,1,0,0,1,0,1,0,0,0,0,24,11,3,14,37,23,26,12,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
Roberto Pereyra,FW,28,18.3,662,615,45,7,0,4,32,15,21,11,5,0,540,2,9,28,"1,648",17,5,11,5,0.89,15,27,0.16,23,25.7,3,0,3,2,1,1,4,0,3.1,2.3,1.5,50,48,102,20,8,19.1,4,-0.1,15,132,394,372,52,879,53,20,33,585,3601,1667,32,14,47,27,601,540,662,7482,1632,330,378,160,186,24,51,2.1,20,33,12,4,0,21,33,5,14,8,1,0,0,98,5,21,45,28,6,4,1,6,0,1,0,0,0,0,1,0,11,7,2,9,28,19,21,0,21,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Adrian Mariappa,DF,32,16.8,615,479,133,5,0,2,22,128,0,0,0,0,426,3,6,20,"1,513",15,14,5,9,0.8,16,33,-0.49,19.6,33.5,0,0,0,0,0,0,6,1,0.2,0.2,0.2,2,38,9,3,0,11.1,0,-0.2,89,326,350,106,6,780,1,1,0,284,881,356,4,0,9,3,331,426,615,7151,3376,206,241,173,256,34,83,0.2,4,35,3,3,1,20,7,2,11,14,0,0,1,49,42,30,12,10,2,0,0,0,0,1,1,0,0,0,0,0,15,4,1,11,30,19,22,7,15,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
José Holebas,DF,35,11.4,620,430,189,16,0,3,71,134,39,17,20,0,419,1,4,14,"1,025",11,9,3,7,0.71,8,28,-1.46,12.5,20.5,0,0,0,0,0,0,5,0,0.3,0.3,0.7,23,51,27,6,3,19.8,1,-0.3,40,176,345,215,5,731,16,7,9,304,1386,770,17,3,5,5,341,419,620,6747,3037,217,259,149,220,39,109,0.9,11,31,9,5,0,18,6,0,3,15,0,1,0,44,35,21,26,10,12,1,1,1,1,1,0,1,0,0,0,0,19,7,0,9,28,19,11,4,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Tom Cleverley,MF,29,10.8,467,433,31,12,0,2,29,5,6,2,3,0,369,3,3,18,971,11,8,7,2,0.67,7,26,-1.43,13.2,21.4,1,0,1,1,0,0,2,0,2.1,2.1,0.7,13,49,43,17,5,17.8,0,-1.1,17,96,288,208,28,584,11,7,4,308,1202,536,14,1,11,3,363,369,467,5183,1761,227,241,93,126,24,59,1,15,32,14,3,0,16,10,0,10,15,0,0,0,51,9,12,34,25,2,1,3,3,0,1,0,0,0,1,0,0,8,14,6,9,36,27,13,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Nathaniel Chalobah,MF,24,10.3,370,347,22,7,0,2,21,2,13,5,2,2,261,1,17,22,930,10,4,12,13,1.14,11,14,0.61,13.7,17.1,0,1,1,0,0,0,1,0,0.5,0.5,1.3,4,35,22,9,0,23.3,2,-0.5,24,115,278,110,8,500,9,5,4,227,942,306,9,1,16,10,250,261,370,3909,1172,142,181,87,106,18,44,0.8,9,23,4,0,0,7,8,0,18,11,0,0,0,64,19,14,18,14,2,0,0,0,2,1,1,0,0,0,0,0,13,13,4,12,27,15,10,4,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Danny Welbeck,FW,28,9.1,168,163,5,0,0,0,1,2,0,0,0,0,125,0,2,18,822,8,4,10,2,0.56,9,15,0.11,14.6,12.7,2,0,2,2,0,0,0,0,3.9,3.9,0.2,13,10,66,22,9,11,0,-1.9,6,37,102,137,40,269,20,9,10,168,1062,369,7,7,21,20,190,125,168,1459,320,80,101,34,45,2,3,0.2,3,8,3,0,0,9,10,2,5,6,1,0,0,27,28,25,15,11,0,2,0,2,0,2,1,0,0,0,1,0,6,5,3,3,11,8,12,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
Andre Gray,FW,28,8.4,155,150,5,0,0,1,5,0,0,0,0,0,98,0,9,23,755,7,2,16,14,0.65,6,17,-0.74,11.8,14.1,2,0,2,2,0,0,1,0,2.4,2.4,1.8,6,15,64,19,6,12.7,0,-0.4,4,10,83,145,39,235,11,6,5,147,581,190,6,3,31,14,173,98,155,1184,282,64,86,16,28,5,9,0.8,10,7,8,0,0,10,1,6,1,3,0,0,0,26,16,30,17,13,0,1,2,0,1,1,0,0,0,1,0,0,0,2,2,1,3,2,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Daryl Janmaat,DF,30,6.7,346,290,55,1,0,0,24,54,0,0,0,0,257,1,8,8,607,7,5,1,4,1,5,5,0.9,8.4,6.7,0,1,1,0,0,0,1,0,0.3,0.3,0.5,15,29,30,4,0,17.6,0,-0.3,31,105,189,135,8,426,7,5,2,227,1077,600,13,2,9,2,251,257,346,3745,1347,152,170,82,102,16,52,0.8,6,25,8,5,0,5,1,0,7,10,0,0,1,38,2,1,12,11,0,1,0,0,0,1,1,0,0,0,0,0,8,6,0,6,13,7,7,2,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
