Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Hugo Lloris,GK,31,33,1208,891,317,65,0,2,0,0,0,0,0,0,928,0,0,33,"2,970",33,33,0,0,1.97,61,33,0.85,48.2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1276,7,0,0,1282,0,0,0,736,3483,2066,1,1,2,0,642,928,1208,26523,18099,94,95,525,540,308,572,0,0,7,0,0,0,0,2,0,0,0,0,0,0,35,9,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,13,5,33,130,98,21,2,10,12,5,3,2,0,1,5,39.2,0.27,9.2,164,408,956,161,32.2,252,42.2,454,13,36,14.9,25
Toby Alderweireld,DF,29,32.5,2382,2289,83,75,6,32,6,8,0,0,0,0,2097,10,10,34,"2,922",33,30,1,3,1.91,56,31,0.23,46.7,37,0,0,0,0,0,0,3,0,1.1,1.1,0.6,25,161,5,19,5,14.1,0,-1.1,270,1244,1360,107,18,2690,2,1,1,1848,8658,4863,25,0,6,0,1922,2097,2382,45013,14391,609,645,1118,1194,352,500,1.7,7,161,24,1,0,10,1,1,24,23,0,0,1,193,54,47,34,29,0,1,4,0,0,2,2,0,0,0,0,0,25,10,2,12,22,10,41,22,19,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Christian Eriksen,MF,26,30.8,2009,1846,153,59,24,20,117,10,67,23,20,4,1560,10,37,35,"2,774",30,27,5,1,1.77,58,37,-0.29,45.8,40.5,8,12,20,8,0,0,3,0,5.4,5.4,7.4,78,212,132,83,28,23.3,12,2.6,17,234,1228,861,67,2305,36,18,18,1442,6502,3354,84,16,61,29,1680,1560,2009,25001,7140,807,918,568,713,124,239,7.7,73,167,56,14,0,17,16,2,15,25,0,0,0,188,13,34,143,97,27,4,10,3,2,16,12,4,0,0,0,0,8,20,13,17,59,42,26,3,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Harry Kane,FW,25,26.9,578,547,30,8,10,15,12,14,0,0,0,0,419,1,14,28,"2,424",27,23,1,0,1.86,50,31,-0.11,38.7,33.7,17,4,21,13,4,4,5,0,14.4,11.3,4,59,80,194,98,42,17,5,2.6,18,37,407,471,142,899,82,40,42,625,3718,1478,47,32,80,44,723,419,578,7221,1841,214,268,120,166,59,89,1.8,30,58,14,2,0,31,52,10,1,6,1,0,0,58,47,67,86,58,1,12,8,7,0,14,9,0,1,2,2,0,2,8,0,1,14,13,16,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
Moussa Sissoko,MF,28,25.9,1404,1365,34,9,0,5,27,24,0,0,0,0,1197,5,28,29,"2,330",27,19,2,1,1.93,45,28,-0.25,35.9,33.5,0,3,3,0,0,0,2,0,0.9,0.9,2.5,79,97,96,15,3,24.7,0,-0.9,49,300,1036,347,37,1655,62,36,26,1061,6301,3188,58,8,40,28,1169,1197,1404,17621,4136,677,752,386,439,81,111,1.8,25,91,13,3,0,24,19,3,16,25,0,0,0,208,23,21,50,43,0,1,1,3,2,7,7,0,0,0,0,0,18,14,4,15,29,14,31,4,27,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Kieran Trippier,DF,27,25.3,2025,1607,404,48,3,3,185,283,73,17,35,0,1526,14,51,27,"2,276",26,23,1,4,2.04,43,23,0.16,35.2,29.7,1,3,4,1,0,0,2,0,0.5,0.5,4.1,40,179,200,8,3,22.1,4,0.5,83,576,962,748,25,2267,15,7,8,1168,3518,1832,35,2,20,14,1337,1526,2025,25954,9735,747,826,606,777,141,315,4.7,49,90,69,29,0,20,24,6,23,37,0,0,1,166,29,27,92,61,23,1,4,2,1,14,9,3,0,2,0,0,43,16,8,37,62,25,38,5,33,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Lucas Moura,FW,25,23.6,752,738,10,1,5,0,19,6,0,0,0,0,557,4,24,32,"2,121",25,12,7,4,1.81,40,18,0.52,34.4,27.5,10,0,10,10,0,0,3,0,6.3,6.3,1.5,79,63,193,45,19,17.4,0,3.7,29,92,500,488,108,1068,96,46,50,697,4450,2108,51,35,67,34,790,557,752,7438,1768,328,388,167,239,20,42,1.5,27,41,16,1,0,25,48,14,24,18,0,0,0,94,34,56,72,51,1,7,3,8,2,7,4,0,1,2,0,0,8,20,7,9,27,18,15,1,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Son Heung-min,FW,26,22.7,785,759,22,6,5,5,25,4,5,1,2,1,655,4,33,31,"2,039",23,7,8,2,1.87,47,22,0.91,34.9,25.7,12,6,18,12,0,0,2,1,7.5,7.5,3.6,105,81,201,74,29,19.3,1,4.5,7,74,405,611,118,1076,84,48,36,770,5278,2549,64,59,60,43,841,655,785,8455,1570,446,494,158,186,19,28,3.2,33,30,30,3,0,12,19,22,8,12,1,0,0,95,4,31,92,66,3,15,4,4,0,12,7,0,2,1,2,0,7,12,4,10,34,24,26,2,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
Davinson Sánchez,DF,22,21.6,1444,1418,25,22,0,4,0,3,0,0,0,0,1297,1,4,23,"1,942",22,20,1,7,1.74,32,22,-0.63,28.9,26.2,1,1,2,1,0,0,2,0,1.4,1.4,0.4,5,59,2,14,3,9.7,0,-0.4,148,794,851,35,18,1674,3,1,2,1114,4566,2286,2,0,8,2,1162,1297,1444,24668,7528,445,480,713,759,127,178,0.2,4,31,0,0,0,20,10,0,30,20,0,1,0,115,67,49,14,12,0,0,2,0,0,2,0,0,0,2,0,0,28,9,0,20,37,17,17,9,8,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Jan Vertonghen,DF,31,21.2,1586,1525,60,34,0,13,28,26,0,0,0,0,1367,1,19,22,"1,911",22,18,0,1,1.82,33,23,-0.6,32.6,27.3,1,0,1,1,0,0,4,1,1,1,0.2,27,121,24,15,2,19.3,0,0,119,625,1002,181,18,1795,14,9,5,1180,5554,3403,31,0,11,2,1245,1367,1586,24717,7676,543,583,678,753,121,194,0.8,4,85,8,4,1,10,10,1,32,24,0,2,0,139,51,27,16,15,0,0,0,0,1,1,1,0,0,0,0,0,17,20,2,14,24,10,18,11,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
