Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Pablo Zabaleta,DF,32,36.5,1612,1216,390,8,1,5,71,382,0,0,0,0,1152,6,59,37,"3,289",37,35,0,0,1.14,45,62,1.6,34.3,50.6,0,1,1,0,0,0,9,0,0.4,0.4,0.9,26,145,95,6,1,14.2,0,-0.4,133,621,1015,432,22,2051,14,7,7,781,3765,1564,20,3,24,13,915,1152,1612,19588,8642,538,646,481,641,111,241,1.3,17,109,24,12,0,33,34,1,61,67,0,2,1,182,57,56,41,32,3,3,0,2,1,1,1,0,0,0,0,0,54,28,14,48,98,50,72,13,59,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Aaron Cresswell,DF,27,34.1,1723,1346,361,82,3,23,196,212,67,43,14,2,1204,16,51,36,"3,069",35,30,1,1,1.14,45,60,0.84,34.5,47.8,1,3,4,1,0,0,7,0,0.8,0.8,3.2,35,128,62,21,6,28.7,8,0.2,120,572,982,497,15,2035,14,5,9,870,4032,1959,48,1,26,20,1076,1204,1723,22518,9345,531,593,488,642,163,408,2.4,34,135,21,10,0,20,15,3,44,21,0,0,0,149,57,47,66,36,24,1,2,3,0,9,6,3,0,0,0,0,12,20,2,19,30,11,42,17,25,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Angelo Ogbonna,DF,29,32,1021,991,26,24,1,9,2,2,0,0,0,0,811,4,10,32,"2,880",32,32,0,5,1.06,43,60,-0.03,32,49.5,1,0,1,1,0,0,3,0,0.7,0.7,0.5,4,44,4,8,2,13.1,0,0.3,215,681,661,48,16,1380,11,9,2,645,3619,1593,6,0,8,4,694,811,1021,17054,6402,232,266,451,520,120,210,0.2,7,46,4,1,0,15,17,0,58,24,0,1,0,135,79,71,18,12,1,1,2,2,0,0,0,0,0,0,0,0,18,10,2,8,18,10,40,27,13,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Cheikhou Kouyaté,MF,27,31.1,982,967,12,4,5,1,17,7,0,0,0,0,734,3,25,33,"2,799",32,27,1,0,1.06,41,57,0.07,29.5,43.8,2,3,5,2,0,0,5,0,2.7,2.7,1.1,27,66,64,23,4,14.2,0,-0.7,61,316,767,242,40,1307,33,20,13,585,3476,1326,20,0,50,29,702,734,982,10437,2762,423,521,240,315,33,66,0.6,16,56,7,3,0,45,41,6,32,49,0,1,0,188,119,108,38,32,0,0,2,2,2,8,7,0,0,0,0,1,43,26,2,23,62,39,31,11,20,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Mark Noble,MF,30,26.7,1367,1251,105,66,8,22,23,9,7,1,3,3,1127,11,23,29,"2,400",28,23,1,4,1.21,35,45,0.51,23.2,38,4,0,4,2,2,2,6,0,2.4,0.8,1.8,10,143,25,13,4,26.1,0,1.6,57,334,1059,233,11,1604,26,20,6,803,4107,1673,21,3,22,22,947,1127,1367,21353,6408,456,516,473,544,163,236,2.3,20,110,27,4,0,28,46,2,47,36,0,0,0,222,10,14,56,45,5,0,1,4,1,1,1,0,0,0,0,0,32,22,7,16,76,60,28,10,18,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Marko Arnautović,FW,28,25.7,757,722,34,11,9,2,61,11,3,1,2,0,505,1,39,31,"2,313",28,14,3,1,1.06,34,48,-0.06,25.4,36.5,11,6,17,11,0,0,5,1,8.6,8.6,4.3,76,52,232,71,33,14.5,0,2.4,42,119,339,609,150,1051,80,56,24,644,4306,1913,46,40,58,42,742,505,757,6653,1499,312,399,138,220,18,58,4.2,35,26,17,4,0,35,29,43,13,16,0,0,0,103,22,39,80,51,2,15,7,4,1,16,10,0,3,2,0,1,9,8,4,7,19,12,20,3,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Manuel Lanzini,MF,24,22.7,1309,1176,125,48,6,4,83,5,51,32,13,0,1085,8,18,27,"2,042",23,14,4,0,1.11,30,44,-0.23,22.2,34.4,5,6,11,5,0,1,4,0,3.9,3.1,4.1,65,156,96,43,16,21,7,1.1,13,156,868,524,53,1514,102,65,37,919,6089,2849,50,14,31,47,1109,1085,1309,16247,4292,608,672,356,422,70,137,3,40,104,35,3,0,9,35,3,30,11,1,0,0,165,3,10,86,56,11,9,2,8,0,12,9,1,1,0,1,0,6,11,3,2,34,32,7,1,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Arthur Masuaku,DF,23,20.8,930,776,149,7,1,7,100,142,0,0,0,0,668,5,45,27,"1,870",21,13,6,5,1.26,27,29,0.95,21.2,27.3,0,3,3,0,0,0,5,0,0.3,0.3,2,94,56,115,9,3,27.3,0,-0.3,76,311,502,441,24,1217,129,83,46,702,5923,3124,70,15,47,37,732,668,930,10657,3590,353,407,247,343,50,115,1.3,17,39,16,10,0,30,30,2,26,37,0,0,0,143,23,19,39,31,2,4,0,2,0,6,6,0,0,0,0,0,36,16,6,25,58,33,25,2,23,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Adrián,GK,30,19,571,332,235,51,0,1,0,0,0,0,0,0,266,4,0,19,"1,710",19,19,0,19,1.42,30,29,1.16,19.2,28.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,541,633,9,0,0,641,0,0,0,284,2193,1505,0,0,0,0,166,266,571,11798,10438,12,12,51,52,203,503,0.1,0,13,1,0,0,1,3,0,0,1,0,0,0,20,2,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,4,3,1,0,1,15,1,29,96,68,7,6,6,6,1,1,0,0,1,6,27.8,0.29,-0.2,154,445,383,47,47.7,184,59.3,316,13,31,16,5
Joe Hart,GK,30,19,600,350,246,91,0,1,0,0,0,0,0,0,293,4,0,19,"1,710",19,19,0,16,0.79,18,39,-1.16,17.5,26.8,0,1,1,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,518,632,13,0,0,645,1,1,0,264,2087,1502,0,0,0,0,201,293,600,13288,11839,16,16,67,70,210,509,0.1,2,24,1,0,0,1,1,0,0,1,0,1,0,16,4,0,4,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,1,0,1,2,4,39,91,51,3,6,10,4,5,4,1,0,0,4,32.8,0.32,-6.2,175,469,441,52,49.1,155,67,284,4,11,13,10
