Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Łukasz Fabiański,GK,33,38,1238,761,465,156,0,1,0,0,0,0,0,0,681,12,1,38,"3,420",38,38,0,0,1.37,52,55,0,47.6,61.9,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1175,1334,2,0,0,1336,2,2,0,617,4750,3364,1,0,0,0,409,681,1238,26239,22085,55,56,223,225,402,943,0.1,2,17,0,0,0,0,6,0,1,0,0,0,0,31,9,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,10,1,55,198,143,15,7,16,7,5,4,1,0,0,10,62.7,0.31,8.7,306,825,917,155,43,309,61.3,554,29,16,12.1,5
Felipe Anderson,MF,25,33.8,1824,1681,133,57,22,32,122,26,49,17,25,0,1325,10,72,36,"3,043",36,25,0,0,1.36,48,49,0.45,43.5,54.6,9,4,13,9,0,0,3,0,5.5,5.5,6.1,201,191,253,58,24,18.7,5,3.5,29,269,1148,954,107,2319,156,76,80,1397,10958,6130,158,52,97,54,1622,1325,1824,20473,6459,703,832,378,506,130,241,7.4,64,111,85,12,0,27,52,5,41,49,0,1,0,227,9,26,139,95,17,11,5,7,4,15,10,0,3,2,0,0,33,44,12,31,101,70,71,0,71,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Declan Rice,MF,19,33.4,1524,1506,17,15,2,21,3,2,0,0,0,0,1313,1,24,34,"3,003",34,32,0,2,1.44,47,47,0.65,41.8,55.8,2,0,2,2,0,0,4,0,1.2,1.2,0.4,27,127,11,22,5,18.3,0,0.8,74,434,1275,167,27,1853,34,26,8,926,5183,2312,26,3,21,20,1055,1313,1524,23599,5791,552,627,545,605,169,205,0.7,9,126,2,0,0,17,7,1,52,60,0,0,0,287,54,41,35,30,0,1,2,0,2,4,4,0,0,0,0,0,35,58,5,38,88,50,51,12,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Issa Diop,DF,21,33,1141,1112,26,22,0,7,0,4,0,0,0,0,979,3,12,33,"2,970",33,33,0,5,1.55,48,43,1.75,42.6,51.4,1,0,1,1,0,0,4,0,1.2,1.2,0.2,9,73,2,12,4,10.1,0,-0.2,210,764,766,22,17,1540,9,6,3,679,3927,2369,5,0,13,1,796,979,1141,17816,6311,393,447,478,526,93,131,0.1,4,25,0,0,0,18,16,3,64,38,0,0,1,172,75,49,7,5,0,2,0,0,0,2,2,0,0,0,0,0,47,21,0,37,57,20,58,36,22,161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Mark Noble,MF,31,25.5,1549,1456,88,69,10,29,23,14,1,1,0,0,1305,5,20,31,"2,291",29,10,2,4,1.55,40,30,1.43,33.8,38.5,5,5,10,1,4,4,6,1,3.7,0.5,1.9,23,197,47,13,4,28.8,0,1.3,30,275,1182,311,21,1744,26,14,12,1012,4691,1995,24,4,27,35,1278,1305,1549,23997,7095,554,622,512,582,187,253,2,21,139,23,4,0,23,38,1,21,26,0,0,0,189,8,8,64,55,2,1,1,3,2,12,10,0,1,0,0,1,19,24,4,17,52,35,17,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Robert Snodgrass,MF,30,24.7,1150,985,160,38,9,4,170,6,115,62,44,2,859,5,33,33,"2,220",25,15,8,3,1.3,32,33,0.11,30.4,37.4,2,5,7,2,0,0,10,0,2.3,2.3,5.6,72,117,148,30,7,19.9,4,-0.3,25,140,654,646,61,1430,61,33,28,782,4209,1821,41,18,60,44,973,859,1150,13135,4021,415,475,270,353,83,174,5.3,59,67,30,7,0,36,49,3,11,27,0,1,0,133,25,35,103,50,42,2,6,3,0,12,9,3,0,0,0,0,18,24,2,13,46,33,24,4,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Marko Arnautović,FW,29,22.1,667,617,48,1,6,1,18,7,0,0,0,0,490,2,21,28,"1,990",24,10,4,0,1.43,28,33,-0.35,27.4,33.4,10,4,14,9,1,1,3,0,8.9,8.1,4.4,38,43,195,61,31,17.5,3,1.1,6,45,333,479,126,847,36,20,16,498,2611,926,25,24,47,32,681,490,667,6585,1149,287,366,128,176,26,32,2.6,36,26,15,2,0,30,12,21,3,5,0,1,0,48,22,24,66,52,0,5,7,2,0,8,7,0,0,1,0,0,4,3,2,1,7,6,4,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Pablo Zabaleta,DF,33,23.2,1134,894,236,14,0,2,48,222,0,0,0,0,852,4,32,26,"2,092",23,20,3,7,1.38,35,35,0.2,30.8,33.4,0,1,1,0,0,0,4,0,0.2,0.2,1,31,103,107,7,1,24,0,-0.2,116,392,677,369,32,1426,22,14,8,617,2506,1273,15,4,18,13,701,852,1134,12421,4932,512,578,257,353,52,122,1,7,71,9,6,0,17,30,1,48,24,0,0,0,120,47,50,22,16,3,0,1,2,0,3,3,0,0,0,0,0,26,15,6,17,44,27,39,15,24,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
Fabián Balbuena,DF,26,22.4,836,806,28,27,1,5,1,1,0,0,0,0,662,2,8,23,"2,013",23,22,0,4,1.35,33,32,0.3,30,33.9,1,0,1,1,0,0,2,0,2.1,2.1,0.2,1,49,4,19,2,9.3,0,-1.1,198,631,489,39,28,1157,1,1,0,485,2345,1391,4,0,4,2,589,662,836,12742,5652,235,262,342,402,70,137,0.3,3,31,0,0,0,19,4,0,53,20,0,1,0,102,69,60,12,7,0,0,5,0,0,1,0,0,0,1,0,0,34,6,0,16,42,26,23,15,8,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Michail Antonio,MF,28,23.4,773,713,58,2,5,7,50,53,0,0,0,0,496,2,37,33,"2,103",22,15,11,2,1.3,29,30,0.09,29.2,41.6,6,4,10,6,0,0,3,0,7.1,7.1,4.4,87,69,204,65,25,16.2,0,-1.1,38,152,531,511,93,1170,104,58,46,683,4981,2349,54,29,83,68,823,496,773,7214,2025,302,381,127,222,40,82,2.5,23,36,21,5,0,34,44,10,18,14,2,0,0,114,79,103,64,40,0,9,8,5,2,10,5,0,1,2,2,0,12,6,5,6,12,6,38,3,35,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
