Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Hugo Lloris,GK,34,38,957,629,325,47,1,0,0,0,0,0,0,0,767,3,1,38,"3,420",38,38,0,0,1.87,69,40,0,61.2,39.3,0,0,0,0,0,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,951,1043,3,0,0,1046,0,0,0,544,3199,1979,0,0,2,0,377,767,957,18629,12234,247,252,295,299,211,388,0.1,2,15,1,0,0,0,2,0,1,1,0,0,0,28,12,2,6,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,1,2,1,0,0,0,24,3,40,137,98,22,5,11,16,2,2,0,0,1,5,37.6,0.26,-1.4,115,279,676,161,31,278,26.5,567,33,45,14.2,7
Harry Kane,FW,28,35.9,945,887,47,10,22,13,42,18,0,0,0,0,637,11,43,37,"3,232",36,35,1,0,1.84,66,40,-0.71,58.2,36.2,17,9,26,13,4,4,5,0,18.6,15.4,9.1,87,143,212,129,49,17.3,8,-1.6,51,137,632,639,170,1383,100,54,46,891,5061,2208,57,31,97,61,1095,637,945,11124,3759,305,397,197,283,91,140,5.5,49,89,42,6,0,42,54,16,3,5,0,0,0,92,75,81,128,94,2,10,16,6,0,21,17,0,1,3,0,0,2,10,3,7,18,11,26,8,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Pierre Højbjerg,MF,25,35.5,2570,2448,114,95,8,28,18,13,2,0,0,0,2287,8,10,36,"3,196",36,33,0,1,1.94,66,34,2.11,55.9,36.6,2,2,4,2,0,0,3,0,1.9,1.9,2.3,46,242,47,31,10,22.2,1,0.1,115,714,1776,444,30,2903,60,42,18,1765,8364,4032,42,7,32,22,2102,2287,2570,37884,10800,1115,1199,877,961,194,269,2.9,25,229,36,3,0,28,39,0,48,45,0,0,0,281,23,19,86,71,3,6,1,1,4,7,7,0,0,0,0,0,31,38,9,38,85,47,61,13,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Eric Dier,DF,27,34.1,2341,2270,62,52,5,14,1,6,0,0,0,0,2056,9,7,35,"3,071",35,34,0,0,1.94,64,30,2.29,55.6,32.6,0,0,0,0,0,0,1,0,1.2,1.2,1.1,13,103,6,13,4,14.4,4,-1.2,421,1452,1111,57,23,2610,2,1,1,1737,9384,5011,13,3,5,2,1971,2056,2341,39774,16697,680,719,1138,1216,211,351,1.1,7,98,9,1,0,12,9,0,27,9,0,0,1,131,70,54,30,25,0,0,4,0,1,5,3,0,0,2,0,0,6,8,1,7,14,7,37,32,5,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Son Heung-min,MF,29,33.4,1219,1007,207,37,2,3,192,7,157,66,53,0,928,5,33,35,"3,006",35,20,0,0,1.94,65,30,2.35,54.7,32.4,23,7,30,23,0,0,2,0,15.9,15.9,7.5,116,90,242,86,48,15.7,2,7.1,15,146,564,867,146,1545,92,51,40,912,6351,3123,68,50,75,46,1078,928,1219,12453,3148,569,623,239,316,48,151,5.6,72,33,42,4,0,14,36,17,13,6,2,0,0,144,16,35,135,82,35,2,9,6,1,13,7,3,0,0,3,0,5,7,3,5,23,18,27,6,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Ben Davies,DF,28,28.2,1648,1567,80,34,1,19,19,46,0,0,0,0,1391,1,28,29,"2,538",28,26,1,8,1.83,57,30,0.75,50,27.9,1,1,2,1,0,0,6,0,2.3,2.3,0.5,62,137,60,18,7,17.1,0,-1.3,140,727,906,266,31,1888,11,7,4,1211,7055,4295,61,0,22,10,1344,1391,1648,22461,7504,696,757,602,681,68,137,0.9,11,112,14,3,0,31,18,5,30,21,0,1,0,106,67,52,30,28,1,0,1,0,0,3,2,0,0,1,0,0,20,12,4,13,26,13,32,19,13,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Emerson,DF,22,25.4,1450,1194,254,16,1,2,74,238,0,0,0,0,1170,2,47,31,"2,286",26,17,5,3,1.81,44,26,-0.16,41.2,24.2,1,1,2,1,0,0,5,0,1.5,1.5,2.2,68,68,175,15,4,14.6,0,-0.5,98,579,666,530,56,1765,34,17,17,911,4344,2277,28,8,27,18,1019,1170,1450,16330,4045,686,762,368,459,52,94,3,28,32,28,14,0,28,45,2,22,47,0,0,0,152,33,42,50,42,0,4,2,2,0,4,4,0,0,0,0,0,50,16,6,36,67,31,25,2,23,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Sergio Reguilón,DF,24,21.3,994,831,159,14,1,10,84,135,10,6,1,0,750,4,22,25,"1,916",22,13,3,6,1.92,32,25,-0.99,31.1,22.9,2,3,5,2,0,0,4,0,3,3,3.3,63,50,144,21,9,15.2,0,-1,67,341,480,430,48,1239,46,19,27,647,3546,1793,36,18,30,13,753,750,994,11784,3362,394,453,271,355,54,99,3.8,29,35,31,21,0,22,24,1,31,24,0,0,0,99,31,22,58,44,2,4,4,3,1,5,5,0,0,0,0,0,15,18,7,22,43,21,20,8,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Cristian Romero,DF,23,20.5,1325,1281,43,35,2,13,0,8,0,0,0,0,1149,1,14,22,"1,844",21,19,1,2,1.64,38,25,-0.28,28.1,22.1,1,0,1,1,0,0,8,0,0.5,0.5,0.3,23,65,9,6,2,13.9,0,0.5,231,811,688,100,22,1581,14,9,5,997,5247,3167,22,1,14,5,1044,1149,1325,20261,7099,473,517,551,590,93,159,0.5,6,57,7,0,0,28,15,2,33,39,0,1,0,148,43,30,19,16,1,0,0,1,1,2,1,0,0,0,0,1,39,21,2,22,34,12,46,21,25,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
Lucas Moura,FW,28,19.7,774,745,20,8,8,0,33,7,1,0,0,0,567,9,24,34,"1,775",19,6,15,2,1.88,29,21,-0.74,30.3,21.5,2,6,8,2,0,0,4,0,2.7,2.7,5,48,99,87,37,11,16.7,0,-0.7,21,103,510,428,62,1021,92,56,36,649,3811,1802,61,9,59,33,772,567,774,7667,2267,340,413,180,243,17,38,2.8,34,59,27,4,0,20,37,3,18,10,0,0,0,95,48,32,67,52,0,7,2,6,0,12,10,0,1,0,1,0,7,14,4,8,35,27,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
