Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Aleksandar Mitrović,FW,23,36.4,1042,938,99,0,4,3,6,5,0,0,0,0,745,5,12,37,"3,280",37,35,0,0,0.7,33,78,0.05,39.7,64,11,3,14,10,1,1,7,0,14.1,13.3,3.2,28,62,244,130,46,15.4,2,-3.1,63,114,818,588,153,1511,45,24,21,652,2784,994,30,17,112,97,1181,745,1042,9297,1661,478,620,185,255,22,36,1.9,31,46,16,0,0,61,59,34,6,9,1,1,0,83,235,239,90,60,0,9,14,7,0,9,4,0,1,2,2,0,3,13,3,5,15,10,22,8,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Sergio Rico,GK,24,29,889,549,337,62,0,0,0,0,0,0,0,0,517,3,0,29,"2,610",29,29,0,6,0.72,23,56,0.42,31.5,49,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,869,979,1,0,0,980,0,0,0,385,2425,1533,0,0,1,0,350,517,889,19857,17992,53,54,179,182,284,649,0.1,2,12,1,0,0,1,5,0,1,1,0,1,0,26,13,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,13,5,56,165,111,6,3,20,5,4,4,0,0,0,9,50.6,0.29,-3.4,252,606,611,91,41.9,275,55.6,471,6,28,14.3,12
Denis Odoi,DF,30,28.8,1433,1299,128,46,2,13,13,82,0,0,0,0,1161,6,22,31,"2,594",29,28,2,3,0.84,28,62,0.24,32.2,51.3,0,1,1,0,0,0,4,0,0.6,0.6,0.7,36,101,16,10,1,18.2,0,-0.6,220,781,902,129,16,1796,21,16,5,725,4564,2505,24,1,18,11,973,1161,1433,20435,7706,494,545,543,621,94,199,0.6,11,105,10,4,0,37,31,0,42,34,0,1,1,191,55,51,31,25,2,0,0,1,3,1,1,0,0,0,0,0,29,16,3,21,33,12,45,24,21,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Calum Chambers,MF,23,28.8,1509,1476,25,22,2,22,14,3,0,0,0,0,1175,8,27,31,"2,588",29,28,2,2,0.84,26,52,1.37,33.2,45.7,2,0,2,2,0,0,9,0,2.3,2.3,0.9,20,158,28,35,11,19.4,0,-0.3,147,573,1128,218,38,1906,32,22,10,739,3352,1555,17,2,32,26,1124,1175,1509,20289,6779,580,661,444,533,121,238,0.8,16,114,14,0,0,34,4,0,69,36,0,0,0,233,64,54,40,34,0,1,4,1,0,1,1,0,0,0,0,0,32,27,5,16,48,32,37,12,25,113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Joe Bryan,DF,24,26.1,1293,1024,264,27,1,3,115,222,15,5,8,1,915,5,35,28,"2,345",27,21,1,4,0.75,22,53,0.15,28.3,46.4,0,1,1,0,0,0,5,0,0.7,0.7,3.5,73,118,95,21,7,23.4,0,-0.7,101,441,753,407,32,1591,26,13,13,597,3854,1985,36,15,21,18,846,915,1293,15199,6931,442,512,388,517,70,190,3.6,24,79,22,15,0,25,28,2,31,41,0,0,0,125,31,37,52,33,9,2,5,2,1,2,2,0,0,0,0,0,35,21,5,24,42,18,34,12,22,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Jean Seri,MF,27,24.9,1707,1542,161,62,2,25,108,3,93,33,34,4,1427,4,19,32,"2,244",27,14,5,2,0.72,26,54,0.33,30.2,44.3,1,2,3,1,0,0,6,0,0.9,0.9,4.8,26,164,40,19,6,25.7,3,0.1,60,323,1183,431,11,1919,21,16,5,783,4049,2074,21,0,31,25,1333,1427,1707,25102,7012,646,705,557,641,171,264,3.4,57,125,28,9,0,32,23,1,32,28,0,0,0,158,13,18,104,64,34,2,3,1,0,7,4,2,1,0,0,0,20,20,1,13,45,32,40,9,31,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Ryan Sessegnon,FW,18,25.6,820,716,101,8,5,1,66,64,27,6,12,2,567,3,34,35,"2,300",26,19,9,1,0.71,23,60,-0.64,28.7,48.8,2,6,8,2,0,0,0,0,4,4,3.8,57,57,193,28,11,14.9,0,-2,53,246,486,415,81,1127,68,32,36,541,3474,1849,34,18,69,51,671,567,820,8572,2961,312,379,205,290,28,79,2.9,33,31,12,1,0,20,22,15,19,14,0,0,0,138,18,40,73,46,11,9,3,3,1,8,6,1,1,0,0,0,8,8,6,6,22,16,25,2,23,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Tim Ream,DF,30,22.7,1064,1035,23,19,0,4,1,4,0,0,0,0,928,6,8,26,"2,047",25,20,1,5,0.69,18,49,-0.31,24.6,39.4,0,0,0,0,0,0,1,0,0,0,0.1,13,68,1,1,0,23.2,0,0,119,527,694,19,1,1235,6,6,0,498,2580,1632,1,0,5,5,762,928,1064,16650,6230,344,367,507,560,63,102,0.2,3,47,3,0,0,12,8,0,25,14,0,0,0,111,47,43,11,8,1,0,1,1,0,0,0,0,0,0,0,0,16,7,0,14,28,14,19,10,9,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Tom Cairney,MF,27,24.4,1408,1371,29,16,7,11,27,0,5,4,1,0,1244,8,9,31,"2,194",24,13,7,1,0.68,22,51,0.13,24.7,40.5,1,1,2,1,0,0,0,0,1.1,1.1,2.6,60,169,106,24,5,23.8,0,-0.1,21,174,1043,420,25,1623,62,43,19,892,5385,2315,55,7,35,49,1308,1244,1408,19804,3901,645,693,449,496,94,137,3.1,40,120,30,4,0,9,40,0,10,21,0,0,0,139,9,15,80,68,0,2,5,4,1,5,5,0,0,0,0,0,9,22,6,12,16,4,21,5,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
André Schürrle,FW,27,18.2,576,554,18,4,2,6,41,8,2,0,1,0,424,4,26,24,"1,641",21,7,3,4,0.54,16,43,-0.47,17.8,31.7,6,0,6,6,0,0,2,0,3.6,3.6,1.9,46,57,136,55,17,22.4,4,2.4,18,119,363,347,43,819,44,19,25,442,2865,1127,28,7,51,34,573,424,576,6291,1502,259,301,123,166,32,53,1.5,19,28,20,5,0,17,19,11,8,19,0,0,0,80,15,18,44,36,0,2,4,2,0,2,1,0,0,1,0,0,14,10,6,12,42,30,16,1,15,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
