Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Allan Saint-Maximin,FW,24,31.2,747,721,19,0,11,11,60,5,0,0,0,0,529,7,33,35,"2,804",31,20,4,0,1.2,35,54,-0.76,29.8,50,5,5,10,5,0,0,6,0,5.2,5.2,4.3,180,87,167,64,26,19.7,0,-0.2,7,86,476,649,111,1162,241,150,91,859,8944,4517,119,63,120,90,913,529,747,7953,1853,299,359,165,225,38,75,3.8,50,51,32,8,0,22,48,13,11,8,0,0,0,110,18,18,130,84,1,31,5,7,2,11,8,0,2,1,0,0,6,4,3,3,17,14,13,2,11,3,0,35,106,72,13,4,9,8,1,1,0,0,0,7,34,0.32,0,207,497,605,88,37,236,60.5,360,22,14,11.9,32
Joelinton,FW,24,28.4,944,931,11,0,1,4,22,9,0,0,0,0,718,2,26,35,"2,558",30,24,5,1,1.31,34,46,0.2,31,40,4,1,5,4,0,0,8,0,3.3,3.3,1.9,45,92,90,45,14,17.6,0,0.7,83,297,692,429,78,1395,70,37,33,719,4203,1946,42,10,85,60,836,718,944,10060,2661,421,515,216,275,35,54,1.3,29,68,17,2,0,64,33,3,34,38,0,0,0,181,99,97,67,49,0,6,9,3,0,5,4,0,0,1,0,0,30,33,9,26,61,35,46,11,35,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Martin Dúbravka,GK,32,26,846,501,340,104,0,1,0,0,0,0,0,0,534,5,0,26,"2,340",26,26,0,3,1.65,29,35,0.77,27.6,35.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,688,887,9,0,0,895,0,0,0,462,2679,1338,0,0,0,0,324,534,846,18819,14800,62,62,228,233,242,544,0,2,13,0,0,0,0,6,0,0,1,0,0,0,19,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fabian Schär,DF,29,24,1012,923,82,70,1,19,7,12,0,0,0,0,698,7,7,25,"2,158",25,22,0,13,1.56,26,32,0.61,24.2,31.7,2,2,4,2,0,0,4,0,1.2,1.2,1.1,20,59,2,21,8,19.5,4,0.8,159,644,537,74,27,1234,10,6,4,645,3685,2225,15,0,12,5,669,698,1012,15904,7292,199,251,332,402,156,326,0.9,9,69,15,1,0,24,11,3,32,11,0,0,0,131,45,42,31,18,6,2,4,1,0,4,3,0,1,0,0,0,11,3,2,8,16,8,27,18,9,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Joe Willock,MF,21,22.6,565,533,31,5,1,3,16,4,0,0,0,0,450,1,16,29,"2,038",24,9,5,2,1.28,26,37,-0.03,22.4,32.1,2,0,2,2,0,0,0,0,3.2,3.2,1.2,48,58,77,35,11,17.2,0,-1.2,19,194,414,283,59,864,71,36,35,494,3203,1571,30,14,56,20,496,450,565,6691,1794,253,299,150,177,28,40,0.6,18,38,7,1,0,34,26,0,21,37,0,0,0,121,16,24,51,33,0,9,1,6,2,4,1,0,1,0,2,0,30,28,6,29,68,39,37,6,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Jamaal Lascelles,DF,27,22.9,696,679,12,4,0,6,0,1,0,0,0,0,516,5,1,26,"2,058",22,21,4,8,1.08,25,44,-0.9,20.3,41.2,1,0,1,1,0,0,5,0,0.9,0.9,0.4,0,18,5,17,4,10.2,0,0.1,221,624,262,67,52,949,2,1,1,413,1575,687,2,1,9,2,483,516,696,10069,3526,133,184,331,392,43,95,0.5,4,20,1,0,0,17,4,0,22,7,0,3,2,86,89,31,10,9,0,0,1,0,0,1,1,0,0,0,0,0,9,5,1,4,12,8,38,28,10,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Jonjo Shelvey,MF,29,22,948,861,84,36,4,17,43,3,27,14,8,1,743,3,10,24,"1,983",22,19,2,1,1.5,28,30,0.91,23.1,29.7,2,1,3,2,0,0,7,1,0.9,0.9,1,11,84,7,30,14,27.8,6,1.1,56,317,648,167,3,1113,12,9,3,559,2486,1011,12,1,19,5,640,743,948,15780,5306,260,303,299,351,165,256,1.5,16,91,9,1,1,18,8,0,22,17,0,0,0,160,10,10,43,33,7,1,0,1,1,1,1,0,0,0,0,0,12,18,0,14,34,20,22,7,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Miguel Almirón,MF,27,19.1,511,500,8,3,0,2,20,3,0,0,0,0,402,3,19,30,"1,716",19,5,11,6,1.2,16,32,-0.73,16.6,30.6,1,0,1,1,0,0,2,0,1.7,1.7,0.9,44,46,85,32,7,19.6,0,-0.7,22,135,302,307,43,728,39,26,13,446,2959,1319,21,12,44,24,471,402,511,5720,1254,229,264,118,149,23,38,0.6,16,26,5,0,0,17,25,9,20,29,0,0,0,96,5,14,49,36,0,3,8,2,0,4,3,0,1,0,0,0,23,17,7,11,44,33,14,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Emil Krafth,DF,26,18.2,780,606,171,6,0,1,21,165,0,0,0,0,551,3,17,20,"1,634",18,12,2,15,1.6,21,20,1.01,19.1,23.5,0,1,1,0,0,0,5,0,0.3,0.3,1,29,50,24,6,1,20.4,0,-0.3,76,388,387,192,9,961,4,2,2,370,1754,1016,21,3,9,4,425,551,780,8120,3587,292,348,203,287,24,78,0.8,6,35,7,1,0,22,11,0,25,16,0,0,0,94,22,29,19,11,4,1,1,1,1,2,2,0,0,0,0,0,25,11,1,27,36,9,16,10,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ryan Fraser,FW,27,16.3,482,432,44,9,1,2,88,2,29,15,6,5,334,6,14,27,"1,465",18,5,9,3,1.19,21,23,0.61,16.6,23.4,2,3,5,2,0,0,3,0,2.7,2.7,2.1,35,34,86,24,7,18,0,-0.7,22,102,192,301,42,590,4,1,3,370,1823,970,23,11,22,11,410,334,482,5352,1620,197,234,86,128,40,84,2.3,25,18,24,15,0,10,24,2,11,3,0,0,0,61,5,22,56,34,10,0,6,6,0,7,4,1,0,1,1,0,5,3,2,5,13,8,11,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
