Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Kasper Schmeichel,GK,33,38,1251,885,363,153,0,6,0,0,0,0,0,0,927,3,0,38,"3,420",38,38,0,0,1.74,68,50,0,55.8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,1307,7,0,0,1314,2,1,1,684,3668,2288,0,0,0,0,627,927,1251,25302,16109,139,141,468,477,318,628,0,0,9,0,0,0,0,4,0,0,0,0,0,1,23,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,50,136,88,20,6,12,11,4,4,0,0,0,9,42.2,0.29,-5.8,159,425,1038,181,33.2,210,37.9,484,20,19,13.6,6
Youri Tielemans,MF,23,37.3,2642,2445,188,76,11,14,138,13,99,38,31,2,2061,9,40,38,"3,357",37,35,1,0,1.74,68,50,0.48,54.2,45.4,6,4,10,4,2,2,6,0,4.4,2.8,3.1,52,272,66,47,18,23.5,4,1.6,53,549,1768,712,44,2995,64,43,21,1562,6376,3455,39,9,41,35,2121,2061,2642,35122,9750,905,1022,847,1010,206,424,4,49,223,41,7,0,37,54,0,46,45,0,0,0,271,34,28,126,96,15,4,5,3,3,16,14,0,1,0,0,1,32,38,16,45,108,63,35,8,27,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Jamie Vardy,FW,33,31.6,458,427,27,0,0,1,20,0,0,0,0,0,295,4,20,34,"2,840",31,24,3,0,1.82,61,44,0.38,46.5,39.3,15,9,24,7,8,9,1,0,19.9,12.8,4.7,57,31,202,73,28,14.4,0,-4.9,34,57,243,415,163,699,41,26,15,336,2247,1015,17,35,58,12,505,295,458,3826,673,180,255,84,123,9,18,3.1,28,12,10,0,0,26,25,36,4,12,5,0,0,45,50,68,64,39,0,12,7,6,0,20,9,0,3,3,5,0,1,8,9,2,15,13,14,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Jonny Evans,DF,32,27.5,1854,1814,38,36,1,4,0,2,0,0,0,0,1592,2,5,28,"2,473",28,25,0,0,1.79,46,31,0.26,39,29.8,2,2,4,2,0,0,7,0,1.7,1.7,0.4,7,96,5,8,3,7.8,0,0.3,247,1093,943,44,18,2065,9,8,1,1251,5620,2951,5,0,5,4,1394,1592,1854,30956,11270,492,549,929,1004,155,265,0.3,10,90,2,0,0,18,12,1,46,12,0,0,1,190,92,36,19,19,0,0,0,0,0,4,4,0,0,0,0,0,22,2,1,14,20,6,8,3,5,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Timothy Castagne,DF,24,26.1,1545,1361,178,10,0,1,46,168,0,0,0,0,1284,6,30,27,"2,345",27,25,0,0,1.7,51,37,0.2,37,29.7,2,3,5,2,0,0,1,0,1.1,1.1,2.2,52,91,148,8,3,10.9,0,0.9,70,522,848,440,40,1800,24,11,13,919,3963,2154,27,3,24,11,1160,1284,1545,18542,6211,754,838,443,524,54,101,1.3,22,96,22,7,0,20,14,1,29,32,0,0,0,129,40,43,49,45,3,0,0,0,1,4,4,0,0,0,0,0,29,18,5,24,44,20,29,5,24,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Wesley Fofana,DF,19,25.1,1740,1649,89,41,1,12,2,48,0,0,0,0,1501,2,8,28,"2,262",27,22,1,1,1.64,43,30,0.13,35.1,28.2,0,0,0,0,0,0,7,0,1,1,0.3,37,93,8,11,2,9.9,0,-1,186,865,1118,78,20,2036,21,15,6,1273,8129,4806,23,1,27,12,1344,1501,1740,28164,8486,546,611,790,868,141,213,0.5,6,105,1,0,0,37,29,2,61,37,1,1,0,181,88,60,19,16,0,0,1,2,0,1,0,0,0,0,1,0,27,22,2,31,46,15,28,16,12,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Wilfred Ndidi,MF,23,24.2,1441,1421,17,16,1,4,5,1,0,0,0,0,1245,3,15,26,"2,176",25,21,1,1,1.88,48,31,0.63,34.6,27.2,1,4,5,1,0,0,6,0,0.7,0.7,1.3,7,73,17,16,1,20,0,0.3,110,600,1006,168,14,1755,30,16,14,912,3963,1359,22,1,25,14,1079,1245,1441,20490,5041,572,643,538,590,93,130,0.6,16,95,4,0,0,54,16,0,61,63,0,1,0,227,56,31,39,32,0,0,0,1,6,8,7,0,0,0,0,1,45,44,7,26,66,40,38,11,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
James Maddison,MF,23,23.3,1132,970,156,58,6,7,106,0,78,14,37,3,874,6,31,31,"2,099",24,11,7,0,1.87,40,28,0.11,34.3,29.8,8,5,13,8,0,0,4,0,3.8,3.8,5.1,43,134,116,75,23,24.7,13,4.2,7,91,677,630,59,1380,51,29,22,772,4024,1791,40,13,57,33,1010,874,1132,13447,3772,454,510,285,354,72,149,3.4,51,103,33,3,0,19,57,5,9,16,2,0,0,98,2,11,113,63,22,7,7,12,2,10,8,0,0,0,2,0,5,16,11,14,41,27,14,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
James Justin,DF,22,23,1287,1106,175,7,0,3,59,168,0,0,0,0,1004,6,30,23,"2,070",23,23,0,0,1.87,39,25,0.34,33.9,25.8,2,1,3,2,0,0,4,0,2.2,2.2,2,64,94,135,10,3,14.8,0,-0.2,60,461,669,431,32,1551,32,18,14,739,4027,2195,51,4,29,14,944,1004,1287,14803,4875,564,641,361,438,47,107,1.4,19,54,31,5,0,16,38,3,30,37,2,0,0,103,26,42,61,46,2,4,0,9,0,8,5,1,1,0,1,0,38,18,5,20,41,21,36,10,26,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Harvey Barnes,FW,22,21.6,637,632,2,0,2,3,27,2,0,0,0,0,459,3,25,25,"1,945",22,15,3,1,1.84,36,25,0.08,29,25,9,4,13,9,0,0,0,0,5.9,5.9,1.6,105,56,163,56,25,17.5,0,3.1,13,109,344,482,96,914,89,40,49,591,4576,2576,79,33,58,31,706,459,637,6331,1534,272,343,135,171,20,37,2.4,26,38,17,1,0,16,33,1,8,9,0,0,0,86,24,32,71,49,0,7,8,7,0,10,8,0,1,0,1,0,11,3,5,5,22,17,16,3,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
