Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Mathias Jørgensen,DF,27,38,1576,1507,63,54,2,4,0,9,0,0,0,0,1206,6,18,38,"3,420",38,38,0,0,0.97,28,58,0,31.3,48.5,0,2,2,0,0,0,6,0,1.9,1.9,0.9,21,120,8,13,3,13,0,-1.9,216,1029,957,61,28,2033,3,3,0,843,4150,2681,15,1,12,0,1019,1206,1576,23654,9558,407,472,607,725,162,317,1.1,9,95,2,0,0,45,9,2,76,36,0,1,0,166,87,82,19,16,1,0,0,0,2,4,4,0,0,0,0,0,40,13,2,19,45,26,49,20,29,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jonas Lössl,GK,28,38,1390,912,475,171,0,2,0,0,0,0,0,0,825,3,1,38,"3,420",38,38,0,0,0.97,28,58,0,31.3,48.5,0,1,1,0,0,0,1,0,0,0,0.6,0,2,0,0,0,0,0,0,1188,1460,12,0,0,1472,3,3,0,639,4568,3050,0,0,2,0,571,825,1390,32620,27387,40,40,285,288,500,1058,0.1,3,50,2,0,0,0,6,0,4,0,0,0,1,72,14,4,8,5,3,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,5,4,0,0,0,13,6,58,158,99,9,10,19,10,6,4,2,0,0,6,51.7,0.3,-5.3,360,891,1083,103,45.2,304,57.9,493,31,55,14.4,5
Christopher Schindler,DF,27,36.3,1401,1359,38,34,0,7,4,4,0,0,0,0,1133,4,6,37,"3,265",37,35,0,0,1,28,53,2.21,30.1,46.6,0,1,1,0,0,0,7,2,1.1,1.1,2.3,11,80,6,10,0,8.7,0,-1.1,217,1074,796,63,33,1923,2,2,0,781,3472,1592,11,1,9,1,934,1133,1401,22466,7583,363,416,622,714,137,237,1.1,9,54,0,0,1,30,21,1,75,61,0,0,0,156,152,92,16,13,0,0,1,0,2,1,1,0,0,0,0,0,56,27,0,24,41,17,54,30,24,275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Aaron Mooy,MF,26,34.1,2098,1927,163,82,4,29,185,3,78,43,18,1,1553,8,60,36,"3,067",34,29,2,0,0.94,25,52,-0.03,28,43.6,4,3,7,3,1,1,4,0,3,2.2,4,55,239,77,28,6,23.2,3,1,55,367,1376,722,29,2433,25,16,9,1321,6784,2823,59,3,37,57,1516,1553,2098,25274,7426,788,921,509,657,162,337,4,50,203,28,9,0,26,16,2,38,60,0,0,0,266,32,38,89,66,20,0,1,0,2,7,5,2,0,0,0,0,39,51,12,23,55,32,39,5,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Jonathan Hogg,MF,28,26.6,1423,1383,35,33,2,9,3,2,0,0,0,0,1206,5,17,30,"2,398",29,17,1,2,0.97,20,39,0.26,21.1,35.6,0,0,0,0,0,0,9,2,0.4,0.4,0.4,21,138,10,12,2,24,0,-0.4,87,506,1056,194,4,1739,12,8,4,833,4093,1687,21,1,25,17,1003,1206,1423,20877,5948,530,596,534,598,105,154,0.9,9,110,8,1,1,32,30,0,69,64,0,0,0,209,33,30,37,31,0,1,1,3,1,1,0,0,0,0,1,0,29,59,5,26,89,63,51,12,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
Tom Ince,MF,25,27.2,763,682,77,4,2,4,59,15,36,26,4,1,572,4,28,33,"2,452",27,17,6,3,1.06,22,39,0.58,24.4,29.3,2,0,2,2,0,0,0,0,6.4,6.4,1.4,57,60,125,70,20,18.7,4,-4.4,16,141,450,469,79,1042,57,27,30,621,4477,1948,40,20,59,31,668,572,763,8640,1728,317,361,198,235,34,96,1.2,18,27,14,7,0,22,36,10,12,27,0,0,0,136,16,43,67,41,5,6,9,5,1,2,1,0,0,1,0,0,14,16,5,10,29,19,20,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Tommy Smith,DF,25,21.2,1118,835,280,21,1,1,64,259,0,0,0,0,773,3,29,24,"1,904",21,15,3,12,0.96,15,31,0.07,15.5,27.6,0,1,1,0,0,0,7,0,0.2,0.2,1.8,36,56,86,8,2,26.6,0,-0.2,81,389,588,363,8,1328,13,9,4,507,2751,1513,26,3,19,9,637,773,1118,12945,4931,374,431,315,445,70,189,1.8,15,45,19,12,0,20,18,3,26,27,0,1,0,109,18,15,34,28,4,0,0,0,2,2,2,0,0,0,0,0,18,14,6,23,36,13,22,6,16,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Steve Mounié,FW,22,20.6,536,512,22,0,2,2,9,2,0,0,0,0,325,2,9,28,"1,855",21,12,7,6,0.96,14,32,-0.18,18.7,24.1,7,1,8,7,0,0,2,0,5.2,5.2,1.8,13,27,93,49,22,14.2,1,1.8,31,60,370,334,74,758,19,13,6,380,1850,450,13,9,56,59,568,325,536,4180,756,205,309,76,147,13,18,0.7,17,22,5,0,0,28,16,23,7,8,0,0,0,63,143,131,30,21,0,3,4,2,0,4,2,0,2,0,0,0,2,4,5,0,19,19,23,3,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Florent Hadergjonaj,DF,23,18.6,927,701,219,11,2,5,98,204,4,0,4,0,595,7,24,23,"1,674",19,16,4,10,0.96,13,28,-0.03,16.2,22.9,0,1,1,0,0,0,3,0,0.3,0.3,1.5,40,62,111,8,2,25.4,0,-0.3,57,262,454,382,15,1084,28,16,12,467,2798,1491,32,2,11,5,578,595,927,10632,4759,283,335,224,352,75,191,1.4,26,41,28,20,0,17,11,4,17,16,0,0,0,94,13,22,41,34,4,1,1,1,0,1,1,0,0,0,0,0,7,10,4,12,30,18,22,10,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Chris Löwe,DF,28,17.6,868,661,202,16,0,4,73,171,15,14,1,0,601,5,30,23,"1,588",19,10,4,8,1.04,13,26,0.1,15.9,24.5,0,0,0,0,0,0,1,0,0.4,0.4,0.4,34,55,49,8,2,25.3,3,-0.4,56,352,485,235,2,1066,8,5,3,455,2794,1328,30,1,12,8,540,601,868,10650,4207,274,316,249,341,67,161,0.5,5,46,8,5,0,13,8,0,34,29,0,1,0,74,12,12,20,9,6,0,1,2,2,2,1,1,0,0,0,0,26,15,2,20,44,24,21,8,13,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
