Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Aaron Ramsdale,GK,22,38,1153,733,414,133,0,5,0,0,0,0,0,0,569,6,1,38,"3,420",38,38,0,0,0.61,20,63,0,32.6,62.2,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,1085,1261,12,2,2,1274,2,2,0,650,4462,2614,0,0,2,0,421,569,1153,22218,19232,71,73,176,179,318,889,0.1,2,44,1,0,0,1,5,0,2,1,0,1,0,25,8,3,8,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,22,6,63,206,145,7,2,29,5,4,3,0,1,0,8,54.3,0.26,-5.7,263,817,866,128,45.5,281,64.5,578,33,34,12.8,12
George Baldock,DF,27,31,1153,954,197,5,1,1,62,192,0,0,0,0,888,2,47,32,"2,787",32,30,0,3,0.63,14,51,-0.34,25.1,53.5,0,2,2,0,0,0,7,0,1.2,1.2,2.9,68,75,140,13,2,16.8,0,-1.2,95,389,502,569,45,1443,33,17,16,656,4130,1969,47,9,33,20,772,888,1153,11908,3743,582,647,229,305,36,98,1.8,18,47,23,7,0,46,21,10,25,34,0,0,0,127,26,28,35,30,1,1,3,0,0,2,1,0,0,1,0,0,28,14,5,21,50,29,26,7,19,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Chris Basham,DF,32,28.6,1153,1071,80,10,0,4,25,69,0,0,0,0,939,2,16,31,"2,576",31,21,0,0,0.55,14,51,-0.65,23.7,44.9,0,1,1,0,0,0,5,0,0.7,0.7,0.9,38,82,48,10,1,13.3,0,-0.7,168,574,665,295,41,1518,30,21,9,707,4074,2566,32,2,30,19,792,939,1153,14844,4412,493,557,364,426,62,116,0.9,11,50,14,6,0,25,28,6,49,42,1,1,0,158,54,61,25,19,1,3,0,2,0,2,0,1,1,0,0,0,41,23,5,41,67,26,36,15,21,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Enda Stevens,DF,30,30,1459,1238,206,11,0,9,64,195,0,0,0,0,1108,15,31,30,"2,700",30,30,0,0,0.47,13,54,-1.12,23.5,51,0,1,1,0,0,0,6,0,1.3,1.3,1.6,44,124,99,16,4,17.4,0,-1.3,112,527,788,485,45,1785,35,20,16,815,4012,2041,20,6,45,29,993,1108,1459,16993,7282,627,703,375,482,77,186,1.7,17,88,33,10,0,33,10,3,22,26,0,0,0,168,35,33,39,36,0,0,1,2,0,4,3,0,0,0,1,0,32,19,8,33,58,25,41,12,29,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
John Egan,DF,27,29.2,1135,1109,22,18,0,6,4,4,0,0,0,0,923,4,5,31,"2,629",30,28,1,0,0.55,16,47,0.3,25,44.8,0,1,1,0,0,0,7,1,0.8,0.8,0.6,11,60,2,14,3,11.9,0,-0.8,207,741,656,50,25,1435,0,0,0,732,4302,2399,9,1,5,1,789,923,1135,18683,6732,300,345,499,557,116,208,0.6,3,67,3,1,0,29,10,0,41,21,0,0,0,129,80,56,16,15,0,0,0,0,1,1,1,0,0,0,0,0,29,12,0,22,39,17,43,31,12,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
John Fleck,MF,28,28.6,1245,1122,119,31,2,5,96,6,61,39,9,4,971,4,29,31,"2,575",29,26,2,2,0.71,16,47,0.19,23.7,46.9,0,2,2,0,0,0,4,0,0.6,0.6,2.9,54,151,62,17,5,24.6,0,-0.6,36,248,744,502,25,1476,54,30,24,768,4026,2160,48,5,30,24,933,971,1245,14229,4533,540,593,296,364,70,172,2.3,33,110,22,5,0,33,28,0,28,33,0,0,0,156,12,20,72,51,15,2,2,2,0,3,2,1,0,0,0,0,28,18,5,26,83,57,26,4,22,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
David McGoldrick,FW,32,26.6,947,919,24,4,1,7,21,13,0,0,0,0,697,4,18,35,"2,397",28,16,7,2,0.66,16,37,1.15,22.2,38.6,8,1,9,8,0,0,7,0,6.9,6.9,1.1,42,94,162,71,23,18.2,1,1.1,33,110,545,649,89,1288,81,47,34,729,3884,1475,36,16,88,44,992,697,947,9806,1823,397,485,210,280,37,62,1.5,17,49,21,4,0,45,33,17,2,21,0,0,0,78,88,115,58,37,2,8,5,4,2,1,1,0,0,0,0,0,8,15,10,13,31,18,19,3,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Oliver Norwood,MF,29,24.7,1532,1388,132,67,1,25,114,1,64,40,16,0,1205,12,15,32,"2,220",26,15,6,5,0.69,12,43,-0.36,20.8,40.5,0,0,0,0,0,0,6,0,0.5,0.5,2,7,125,19,11,1,31.6,2,-0.5,86,433,993,322,5,1741,4,2,2,871,3000,1296,11,1,15,7,1111,1205,1532,23516,7230,472,526,524,607,183,334,2.1,31,134,27,8,0,26,8,0,36,22,0,0,0,182,15,17,53,38,14,0,0,0,1,1,1,0,0,0,0,0,16,28,5,21,72,51,29,12,17,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Ethan Ampadu,DF,19,23.2,1087,1002,83,18,0,15,19,60,5,5,0,0,870,2,14,25,"2,089",23,19,2,4,0.52,12,41,-0.3,20.1,39.1,0,0,0,0,0,0,3,0,0.3,0.3,1.2,25,100,23,7,2,19.3,0,-0.3,138,516,670,202,6,1374,15,13,2,678,4063,2384,28,0,16,5,765,870,1087,15680,5536,370,424,378,446,102,158,1.1,11,76,14,2,0,25,25,1,49,36,0,1,1,114,52,29,20,17,2,0,0,1,0,0,0,0,0,0,0,0,31,24,2,20,46,26,40,19,21,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
John Lundstram,MF,26,22.6,1082,1002,76,15,1,15,71,8,25,21,4,0,859,4,21,28,"2,032",23,18,5,6,0.61,14,40,-0.05,19.6,36.6,0,2,2,0,0,1,8,1,1.9,1.1,1.3,35,78,73,19,4,23.8,1,-1.9,41,246,612,426,23,1269,24,15,9,699,3785,1536,31,2,29,19,874,859,1082,13623,3077,417,454,295,352,79,168,1.6,20,64,14,2,0,24,20,1,14,16,0,0,0,130,13,17,50,41,5,1,1,2,0,5,4,1,0,0,0,0,12,11,2,13,47,34,26,8,18,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
