Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Pierre Højbjerg,MF,24,38,2783,2668,110,100,2,19,6,7,0,0,0,0,2455,5,23,38,"3,420",38,38,0,0,1.63,68,45,0,53.1,49.1,2,4,6,2,0,0,9,0,1.1,1.1,1.6,36,218,26,14,7,24,0,0.9,120,712,2126,308,20,3116,32,23,9,1794,8521,4176,33,2,37,20,2224,2455,2783,40417,12152,1161,1263,1033,1129,173,257,1.3,16,208,17,1,0,69,53,0,48,51,0,1,0,296,43,36,59,52,3,0,2,1,1,10,9,1,0,0,0,0,45,42,11,54,129,75,51,9,42,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Hugo Lloris,GK,33,38,1079,699,379,115,0,1,0,0,0,0,0,0,801,1,0,38,"3,420",38,38,0,0,1.63,68,45,0,53.1,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,1137,2,0,0,1139,0,0,0,551,3306,2257,0,0,1,1,419,801,1079,19746,14204,262,265,300,305,229,498,0,0,7,0,0,0,0,5,0,0,0,0,0,0,28,5,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,1,45,155,113,18,8,12,12,10,10,0,0,0,3,45.6,0.24,3.6,159,408,814,180,32.4,264,28.1,590,23,24,13.1,9
Son Heung-min,FW,28,34.6,1223,1061,155,36,1,11,148,11,96,57,32,0,929,7,32,37,"3,114",36,23,1,0,1.59,61,36,1.31,46.4,43.6,17,10,27,16,1,1,0,0,9.7,8.9,8.4,88,87,266,67,35,17.5,1,7.3,15,157,603,757,129,1505,72,39,33,882,5297,2414,46,37,59,50,1091,929,1223,12798,2837,550,626,218,294,63,141,5.1,75,38,23,3,0,14,54,16,14,18,0,0,0,145,20,62,129,83,28,8,3,5,2,18,12,2,3,1,0,0,11,14,7,18,72,54,28,3,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
Harry Kane,FW,27,34.2,965,926,32,12,6,22,38,12,0,0,0,0,652,7,31,35,"3,082",35,30,0,0,1.69,65,39,1.56,50.6,43.6,23,14,37,19,4,4,1,0,20.1,16.9,7.1,75,132,185,133,47,18.3,14,2.9,51,128,685,595,159,1389,100,52,48,809,4648,2270,50,30,63,54,1072,652,965,10806,3448,312,423,196,273,86,140,3.6,49,100,38,5,0,26,60,13,11,12,2,0,0,89,75,113,127,75,3,19,15,13,2,26,15,1,6,1,3,0,1,17,4,8,26,18,28,11,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
Eric Dier,DF,26,28,1802,1757,43,37,1,21,5,6,0,0,0,0,1493,2,13,28,"2,520",28,28,0,9,1.5,45,34,-0.81,36.8,35.8,0,0,0,0,0,0,3,0,1.2,1.2,0.3,21,65,6,14,2,22.2,8,-1.2,334,1136,875,56,21,2057,4,3,1,1249,6795,3953,7,2,12,1,1427,1493,1802,29242,11463,507,569,783,863,179,323,0.4,6,66,6,0,0,16,12,0,23,14,0,2,0,139,85,58,24,21,0,0,2,1,0,0,0,0,0,0,0,0,13,10,0,11,18,7,37,31,6,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Tanguy Ndombele,MF,23,23.2,1186,1142,40,19,8,3,7,3,0,0,0,0,1008,4,21,33,"2,091",28,6,5,3,1.52,38,24,-0.01,27.1,31.9,3,2,5,3,0,0,3,0,1.6,1.6,1.8,60,114,58,18,7,18.4,0,1.4,26,241,899,333,38,1444,99,74,25,897,4952,2550,46,16,57,33,1086,1008,1186,14050,3728,570,632,323,370,43,63,1.5,14,96,18,2,0,26,61,0,19,20,0,0,0,122,10,18,58,45,0,5,2,5,1,8,7,0,0,1,0,0,11,21,9,18,44,26,28,4,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Sergio Reguilón,DF,23,24.9,1445,1245,197,15,0,9,62,180,2,1,0,0,1092,3,37,27,"2,244",26,20,1,4,1.7,51,31,0.57,36.3,31.6,0,3,3,0,0,0,5,0,1,1,2,52,73,152,20,4,19,0,-1,88,515,760,476,48,1731,49,22,27,916,4829,2641,54,7,34,15,1083,1092,1445,16333,5647,591,687,402,515,52,134,1.9,17,53,25,13,0,26,19,1,32,25,1,1,1,134,29,35,42,29,1,2,5,4,1,9,8,0,0,0,1,0,30,13,4,23,48,25,39,7,32,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Toby Alderweireld,DF,31,24.9,1453,1377,74,61,2,16,1,13,0,0,0,0,1199,2,9,25,"2,240",25,24,0,10,1.8,44,25,0.46,33.9,29.4,1,0,1,1,0,0,2,0,0.7,0.7,0.7,3,59,1,10,3,8.5,0,0.3,267,932,726,35,14,1687,4,4,0,987,4485,2370,5,0,2,2,1114,1199,1453,24372,8025,365,398,658,713,157,303,0.8,8,64,5,1,0,17,3,0,10,22,0,1,1,117,45,35,22,19,0,0,3,0,0,3,3,0,0,0,0,0,22,11,2,18,30,12,40,28,12,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Serge Aurier,DF,27,17.8,980,823,157,4,1,1,35,153,0,0,0,0,772,0,32,19,"1,605",19,15,0,6,1.53,35,22,0.23,22.4,23.8,2,3,5,2,0,0,0,0,1.1,1.1,3.4,28,59,82,15,6,17.5,0,0.9,78,416,555,264,25,1221,32,17,15,558,2181,1129,16,5,29,13,678,772,980,10939,4252,449,499,255,333,33,59,1.9,18,31,18,9,0,23,15,1,19,33,0,1,0,111,36,40,38,26,1,4,4,1,2,5,3,1,1,0,0,0,33,17,5,15,40,25,28,5,23,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Davinson Sánchez,DF,24,16.5,1027,1003,24,23,0,7,0,1,0,0,0,0,868,0,9,18,"1,486",17,16,1,10,1.78,38,22,0.64,28.5,21.5,0,0,0,0,0,0,1,0,0.8,0.8,0,2,36,0,5,0,10.1,0,-0.8,171,683,517,12,8,1210,1,1,0,729,3356,1680,2,0,7,3,809,868,1027,16505,5026,292,327,497,543,65,123,0.1,1,18,1,0,0,22,8,0,14,20,0,3,1,74,49,32,8,6,1,0,1,0,0,1,1,0,0,0,0,0,31,9,0,21,32,11,18,13,5,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Moussa Sissoko,MF,30,17.6,811,758,52,12,0,7,9,40,0,0,0,0,679,1,10,25,"1,585",15,14,10,10,1.56,22,22,-1.13,19.8,22.4,0,0,0,0,0,0,3,0,0.2,0.2,0.1,32,57,34,3,1,13,0,-0.2,52,270,528,171,11,954,27,18,9,523,2805,1404,30,5,18,14,593,679,811,10344,2252,336,383,247,282,44,69,0.3,4,42,6,1,0,22,9,0,23,16,0,0,0,113,16,22,17,16,0,1,0,0,0,2,2,0,0,0,0,0,19,3,0,8,20,12,11,4,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Lucas Moura,FW,27,15.7,602,577,22,5,1,1,26,4,10,6,3,0,437,3,25,30,"1,411",14,7,16,7,1.67,29,18,0.16,23.5,18.4,3,4,7,3,0,0,1,0,1.9,1.9,2,43,46,78,18,6,16.1,0,1.1,16,99,438,318,38,833,70,33,37,480,3178,1466,49,8,48,37,588,437,602,5967,1561,240,294,143,181,16,37,1.4,16,35,14,2,0,23,47,3,18,16,0,0,0,79,23,41,39,27,3,1,2,4,2,9,7,0,0,1,0,1,12,16,4,8,29,21,12,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Ben Davies,DF,27,15,817,665,150,12,0,2,33,137,1,1,0,0,627,2,21,20,"1,346",14,14,6,9,1.7,21,16,-0.45,18.3,18.8,0,1,1,0,0,0,1,0,0.2,0.2,0.6,28,51,55,3,0,0,0,-0.2,77,305,462,192,13,954,7,3,4,469,2152,1221,20,3,5,2,554,627,817,10059,4000,317,356,252,302,41,110,0.6,8,46,8,4,0,19,13,1,18,17,1,0,0,52,26,23,18,12,1,1,0,2,2,4,2,0,1,0,1,0,10,11,6,13,30,17,10,5,5,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Matt Doherty,DF,28,13.8,841,700,139,7,0,4,31,132,0,0,0,0,657,2,20,17,"1,240",13,11,4,11,1.88,26,15,0.3,20.5,16.1,0,2,2,0,0,0,4,1,0.4,0.4,0.7,18,42,68,3,1,16.7,0,-0.4,59,319,468,240,15,1018,17,5,12,486,2013,1050,20,1,19,9,592,657,841,9650,3462,363,410,229,298,33,65,0.6,11,25,15,7,1,20,12,0,23,15,0,1,0,57,49,25,21,18,0,1,0,2,0,2,2,0,0,0,0,0,15,10,4,13,33,20,20,5,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Steven Bergwijn,FW,22,13.4,430,421,9,2,0,1,13,1,4,3,0,0,350,0,8,21,"1,208",13,2,8,5,1.67,21,15,-0.24,12.7,20,1,3,4,1,0,0,3,0,2,2,0.9,32,25,83,15,6,17.1,0,-1,11,81,238,250,33,556,45,22,23,354,2096,999,31,11,30,15,411,350,430,4248,714,228,254,90,117,4,17,0.8,13,15,8,0,0,20,16,1,5,7,1,0,0,76,2,10,35,24,1,2,3,5,0,7,3,0,2,1,1,0,8,3,4,7,20,13,7,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Gareth Bale,FW,31,10.2,416,386,29,7,2,12,40,9,13,11,1,0,285,1,14,20,920,10,0,10,10,1.45,21,12,0.38,15.9,9.4,11,2,13,11,0,0,1,0,5.8,5.8,1.8,31,43,85,38,19,18.7,7,5.2,19,79,251,242,41,564,49,27,22,316,2345,1001,21,12,17,7,391,285,416,5015,1496,142,173,87,126,41,72,1.2,21,24,17,3,0,9,9,5,8,10,0,0,0,38,23,11,47,26,7,9,3,2,0,6,3,1,0,2,0,0,4,9,4,7,14,7,13,2,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Harry Winks,MF,24,9.6,683,666,17,15,0,3,2,0,0,0,0,0,579,0,7,15,861,9,4,6,15,1.67,22,16,0.03,17.7,11.4,0,0,0,0,0,0,5,0,0.1,0.1,0.2,9,62,1,4,1,30.9,0,-0.1,26,171,517,75,0,757,5,4,1,454,2042,968,7,0,6,3,566,579,683,9590,2897,272,305,234,256,49,81,0.4,4,64,6,1,0,11,12,0,11,9,0,0,0,60,7,5,7,6,0,0,0,0,1,1,1,0,0,0,0,0,11,5,0,5,20,15,16,4,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Joe Rodon,DF,22,8.1,429,427,2,2,0,0,0,0,0,0,0,0,378,0,2,12,733,8,8,4,9,1.75,12,12,-0.77,9.3,13.9,0,0,0,0,0,0,0,0,0,0,0,2,12,0,1,0,9.6,0,0,85,294,219,5,2,517,0,0,0,269,1097,408,0,0,2,0,338,378,429,6992,2048,131,144,214,226,27,48,0,0,9,0,0,0,2,8,1,21,9,0,0,0,36,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,3,4,1,10,8,2,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
