Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Conor Coady,DF,28,37.3,1692,1654,35,35,2,2,2,0,0,0,0,0,1514,3,5,38,"3,361",38,35,0,0,1.34,37,43,-1.69,36.6,56.5,4,0,4,4,0,0,4,0,2.8,2.8,0.1,6,35,3,12,4,12.5,0,1.2,419,1300,649,31,19,1971,1,1,0,1144,5288,2626,3,1,6,1,1373,1514,1692,33155,12540,322,348,927,977,257,343,0.2,3,51,3,0,0,20,1,2,28,14,0,0,0,162,32,24,8,8,0,0,0,0,0,0,0,0,0,0,0,0,23,7,1,16,28,12,46,40,6,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
José Sá,GK,28,36.5,1109,748,357,96,0,0,0,0,0,0,0,0,770,4,0,37,"3,285",37,36,0,1,1.35,37,40,1.25,36.4,54.4,0,1,1,0,0,0,3,0,0,0,0.9,0,2,0,0,0,0,0,0,1106,1198,8,0,0,1206,4,4,0,642,4203,2879,1,1,2,0,400,770,1109,20016,12844,161,164,379,386,223,548,0,3,14,1,0,0,3,12,0,2,1,0,3,1,57,12,0,4,3,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,4,2,0,0,0,19,5,40,160,121,15,5,17,11,10,9,0,1,1,1,46.3,0.24,7.3,121,412,844,216,34.7,261,36.9,549,43,40,13.3,18
João Moutinho,MF,34,33,2039,1851,184,96,5,25,108,7,77,16,40,3,1700,4,35,35,"2,970",34,28,1,1,1.37,32,40,-0.84,31.8,48,2,1,3,2,0,0,4,0,1.3,1.3,2.7,42,196,37,20,7,24.3,4,0.7,63,524,1338,482,12,2324,21,16,5,1195,5504,2719,43,2,30,20,1486,1700,2039,31501,7578,700,779,734,825,221,331,2.3,39,170,18,4,0,36,15,0,34,39,0,1,0,254,15,23,82,53,22,1,4,0,2,4,3,1,0,0,0,0,34,27,13,30,106,76,48,8,40,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Romain Saïss,DF,31,30.1,1808,1745,58,45,1,30,9,13,0,0,0,0,1437,5,13,31,"2,705",31,27,0,2,1.32,26,30,-0.01,28.8,44.4,2,0,2,2,0,0,6,0,2.7,2.7,0.3,18,137,9,18,6,12.3,1,-0.7,281,1188,864,118,33,2163,10,7,3,1168,4917,2771,20,0,10,5,1412,1437,1808,26860,12453,585,658,691,812,148,298,0.3,7,159,1,0,0,30,15,3,58,27,0,2,0,157,72,50,16,15,0,0,1,0,0,0,0,0,0,0,0,0,28,11,1,19,33,14,41,21,20,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Rúben Neves,MF,24,29.6,1992,1907,70,61,16,39,44,4,5,0,3,0,1635,15,29,33,"2,661",31,27,2,0,1.33,27,34,-0.47,28.3,46.4,4,2,6,4,0,0,9,0,1.1,1.1,3.1,34,202,19,42,16,27.4,4,2.9,90,553,1424,332,6,2281,32,26,6,1300,5392,2607,34,1,33,17,1607,1635,1992,34995,8702,487,553,827,937,299,416,2.7,25,200,30,5,0,25,12,1,41,37,0,0,0,243,19,26,67,58,1,1,4,2,1,4,4,0,0,0,0,0,23,41,4,24,87,63,39,5,34,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Max Kilman,DF,24,29.9,1535,1507,26,18,0,14,2,8,0,0,0,0,1313,2,15,30,"2,687",30,28,0,2,1.53,27,25,0.93,29.2,42.4,1,0,1,1,0,0,3,0,1.1,1.1,0.2,31,95,7,13,4,9.4,0,-0.1,206,925,844,92,22,1846,20,17,3,1039,5650,3243,23,0,21,5,1221,1313,1535,23958,8631,537,588,626,692,131,210,0.4,3,98,3,0,0,17,11,0,45,26,0,1,0,155,66,39,10,7,0,1,1,0,1,2,1,0,0,1,0,0,38,10,2,24,37,13,36,21,15,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Raúl Jiménez,FW,30,29.2,775,715,55,2,8,7,10,9,0,0,0,0,549,5,31,34,"2,631",30,20,4,0,1.24,28,28,0.57,29.7,37.6,6,4,10,5,1,1,9,2,6.1,5.4,3.1,40,65,163,56,15,16.9,1,-0.1,35,106,601,456,126,1149,87,36,51,644,3407,1278,37,21,99,57,850,549,775,7513,1631,325,409,147,206,31,50,3.2,38,38,19,2,2,43,48,23,13,14,0,0,0,88,63,85,71,52,1,7,6,4,1,14,7,0,4,3,0,0,6,16,7,6,30,24,31,5,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Nélson Semedo,MF,27,23.7,1169,941,223,3,1,1,32,220,0,0,0,0,916,5,41,25,"2,131",25,19,0,4,1.56,24,18,1.02,24.4,32.7,0,1,1,0,0,0,1,0,1.6,1.6,1.3,79,78,146,19,4,20.2,0,-1.6,90,416,605,481,52,1487,64,39,25,762,4570,2599,63,17,51,27,846,916,1169,12766,4408,567,628,290,367,31,92,1.4,18,62,12,2,0,23,24,4,21,39,0,1,0,155,15,27,44,33,1,5,2,2,1,1,1,0,0,0,0,0,39,17,2,25,49,24,23,4,19,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Leander Dendoncker,MF,26,21.7,822,805,16,12,0,1,5,4,0,0,0,0,709,1,11,30,"1,950",21,17,9,7,1.47,23,29,-0.34,20.5,35.2,2,2,4,2,0,0,4,0,2.2,2.2,1.1,9,64,45,23,10,16.1,0,-0.2,59,282,542,203,33,1024,10,5,5,461,1863,722,14,0,25,9,651,709,822,11172,2199,328,377,301,328,45,57,0.4,11,52,4,0,0,13,6,0,9,17,0,0,0,107,30,33,27,25,0,0,1,0,1,7,5,0,0,1,0,1,25,14,3,22,50,28,37,10,27,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Rayan Aït-Nouri,DF,20,20.3,1025,811,211,10,1,7,96,172,29,11,16,0,763,3,19,23,"1,828",20,17,3,12,1.13,25,26,0.18,18.6,33.6,1,2,3,1,0,0,4,0,0.6,0.6,1.6,60,49,127,13,4,17.6,0,0.4,49,459,458,392,39,1293,81,42,39,659,3744,1969,38,19,44,27,736,763,1025,12151,4064,418,472,273,361,54,141,1.1,17,28,14,10,0,14,20,3,22,36,1,0,0,128,17,13,45,30,8,4,0,2,1,6,4,1,0,0,1,0,46,15,3,22,44,22,24,2,22,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
