Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
James Ward-Prowse,MF,27,37.5,2176,1840,329,148,2,14,241,8,145,62,63,0,1716,7,36,38,"3,371",38,36,0,0,0.66,36,72,0.88,37.5,59.8,9,4,13,7,2,4,6,0,5.7,2.5,6.2,19,189,58,40,16,27.1,17,3.3,97,447,1380,667,28,2480,20,7,12,1172,4364,2014,27,1,26,22,1462,1716,2176,28997,8717,834,922,687,809,153,342,5.3,74,177,31,16,0,34,19,0,55,37,0,0,1,222,44,52,127,62,59,1,3,1,1,9,3,3,1,2,0,0,31,27,7,21,61,40,30,10,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Kyle Walker-Peters,DF,25,29.4,1324,1046,274,16,1,1,50,255,3,0,0,0,1019,4,51,31,"2,650",30,26,1,1,0.68,31,58,0.25,29.7,50.3,1,0,1,1,0,0,4,0,1,1,1.4,102,97,114,13,5,18.1,0,0,90,469,731,520,50,1692,103,49,39,877,5862,3236,76,19,39,43,917,1019,1324,14866,5809,607,673,332,440,48,111,2.5,15,71,28,9,0,25,41,1,27,32,0,1,0,156,16,28,53,33,4,8,3,4,1,3,1,1,0,0,0,1,34,24,3,22,43,21,47,8,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Mohamed Elyounoussi,MF,27,24.1,633,610,21,2,7,1,34,16,1,1,0,0,426,2,22,33,"2,168",27,9,6,4,0.73,22,45,0.05,22.3,35.8,1,1,2,1,0,0,4,0,3.5,3.5,2.1,56,50,98,36,10,15.8,0,-2.5,60,204,399,362,54,952,48,25,20,484,3141,1463,41,12,38,38,533,426,633,5950,1637,272,348,108,167,28,56,1.7,18,32,19,6,0,41,18,3,27,28,0,0,0,132,37,44,41,34,0,1,2,3,1,4,4,0,0,0,0,0,22,20,4,19,43,24,40,3,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Roméo Lavia,MF,18,24.7,997,985,10,5,5,9,3,1,4,0,0,2,859,2,22,29,"2,221",26,14,3,0,0.69,28,50,0.23,25.8,41,1,0,1,1,0,0,9,0,0.4,0.4,0.6,22,102,14,12,3,27,0,0.6,58,298,828,177,1,1288,50,28,13,804,4275,1903,21,0,24,31,794,859,997,14815,3986,386,425,389,426,68,93,0.6,16,101,9,0,0,28,48,0,33,35,1,0,0,187,7,10,41,31,2,3,1,3,1,3,1,0,0,0,1,1,27,29,4,21,53,32,47,11,36,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Che Adams,FW,26,22.1,498,490,7,0,6,7,12,4,0,0,0,0,330,1,17,28,"1,992",23,13,5,1,0.71,18,41,-0.16,24.1,33.2,5,3,8,5,0,0,1,0,6.6,6.6,2.8,17,34,115,47,14,13.8,0,-1.6,29,66,286,377,103,717,34,17,13,406,1623,471,11,9,66,28,558,330,498,4651,1042,205,278,78,118,26,37,2.2,24,21,11,2,0,38,27,14,4,13,0,0,0,53,61,103,57,44,1,2,5,5,0,7,5,0,0,0,2,0,7,8,2,7,12,5,13,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Romain Perraud,DF,24,20.4,885,729,151,7,1,0,77,143,1,0,0,0,623,5,41,29,"1,835",22,12,7,2,0.59,15,35,-0.02,19.3,30.2,2,2,4,2,0,0,4,0,1.3,1.3,1.9,33,62,122,30,6,22.3,0,0.7,54,360,406,395,39,1153,38,10,25,609,2999,1388,35,5,27,14,626,623,885,8776,3419,377,443,200,270,26,91,1.9,15,47,15,8,0,31,15,3,20,33,0,0,1,97,14,23,38,23,1,4,8,1,1,5,3,0,1,0,1,0,23,23,8,28,52,24,24,6,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Mohammed Salisu,DF,23,21.9,1196,1075,115,25,1,10,13,87,0,0,0,0,879,6,12,22,"1,973",21,20,1,4,0.73,20,41,0.04,21.6,28.2,0,1,1,0,0,0,5,0,1.5,1.5,0.6,5,82,4,19,4,12.2,0,-1.5,220,755,635,124,25,1504,11,8,3,725,3391,1556,11,0,5,9,757,879,1196,16118,7370,360,412,426,538,86,209,0.5,7,80,7,4,0,26,3,1,31,29,0,0,1,158,55,26,25,16,5,1,3,0,0,3,1,1,0,1,0,0,33,16,2,24,34,10,56,25,31,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Jan Bednarek,DF,26,18.6,902,849,52,35,0,3,1,12,0,0,0,0,753,1,8,20,"1,672",20,17,0,3,0.55,16,39,-0.52,16.9,35,0,0,0,0,0,0,5,0,0.4,0.4,0.1,8,45,2,8,0,14.2,0,-0.4,205,635,460,37,14,1127,2,1,1,579,2671,1580,1,0,2,1,605,753,902,13941,5608,293,337,380,417,72,124,0.2,3,33,1,0,0,15,7,0,49,21,0,0,1,98,40,16,7,5,1,0,1,0,0,0,0,0,0,0,0,0,20,7,0,12,16,4,38,27,11,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Stuart Armstrong,MF,30,15.6,676,634,40,4,3,3,37,14,2,0,2,0,531,2,24,32,"1,408",14,0,18,3,0.56,12,34,-0.74,16.3,28.9,2,1,3,2,0,0,6,0,2.4,2.4,2.2,61,75,88,23,6,17.9,0,-0.4,21,133,403,341,37,864,52,22,21,539,3859,1910,45,10,28,28,596,531,676,8041,2224,296,341,189,226,29,55,2.8,18,47,32,7,0,17,20,1,10,21,0,0,0,83,6,8,50,39,1,0,6,4,0,2,1,0,0,0,1,0,15,13,4,14,39,25,18,0,18,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
Adam Armstrong,FW,25,14.8,302,267,35,0,0,4,14,3,0,0,0,0,220,0,21,30,"1,335",14,0,16,4,0.8,17,24,0.82,13.8,24,2,1,3,2,0,0,2,0,2.1,2.1,1.3,39,16,70,25,12,15.9,0,-0.1,11,71,176,222,46,458,43,13,25,255,2338,996,29,11,24,22,273,220,302,3235,585,120,146,71,89,13,23,0.8,11,13,10,2,0,17,9,2,5,9,0,0,0,54,5,21,24,19,0,2,1,1,1,2,1,0,0,0,0,1,6,5,3,3,10,7,15,3,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
