Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Mohamed Salah,FW,25,32.3,1055,955,96,12,8,4,86,19,62,43,9,0,772,4,32,36,"2,907",34,17,2,0,1.97,77,30,1.63,64.3,27,32,10,42,31,1,2,1,0,24.1,22.6,7.5,95,97,393,142,64,15.3,4,7.9,3,70,418,970,243,1436,126,79,46,944,6003,2729,52,55,105,95,1116,772,1055,11021,3263,441,541,234,313,44,90,6.1,62,42,43,3,0,16,29,17,5,6,1,0,0,122,13,35,161,103,12,27,9,9,1,33,16,1,14,1,1,0,2,5,5,3,23,20,10,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
Roberto Firmino,FW,25,30.7,1233,1180,48,5,17,0,43,16,1,1,0,0,869,5,52,37,"2,763",32,12,5,1,2,73,32,0.65,61.2,28.5,15,7,22,14,1,1,1,0,10.7,9.9,6.5,91,136,305,83,36,17.1,0,4.3,11,71,696,829,183,1575,73,49,24,936,5044,2271,55,40,80,71,1203,869,1233,11802,3204,501,658,272,366,33,53,5.6,57,68,45,0,0,57,18,13,18,50,1,0,0,139,46,131,133,95,1,17,13,3,4,13,10,0,1,2,0,0,9,36,20,8,58,50,40,2,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
Sadio Mané,FW,25,24.3,1005,991,11,2,10,3,32,8,1,0,0,0,787,3,29,29,"2,190",28,9,1,3,1.97,53,20,0.4,49.4,17.4,10,7,17,10,0,0,3,1,10.6,10.6,5.4,112,120,270,70,26,15.4,0,-0.6,10,76,514,702,133,1274,86,55,31,911,6119,2959,77,46,69,48,1077,787,1005,11585,2403,440,528,276,327,38,61,4.9,48,55,56,5,0,24,50,12,9,20,0,0,0,111,27,60,105,79,0,13,6,6,1,14,10,0,3,1,0,0,8,11,9,3,23,20,20,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
Georginio Wijnaldum,MF,26,26.5,1283,1245,29,8,2,8,2,6,1,0,0,0,1145,9,9,33,"2,387",27,21,6,2,2.03,60,23,0.61,50.7,25.4,1,2,3,1,0,0,1,0,2.8,2.8,1.2,49,116,84,38,9,19,1,-1.8,19,195,956,350,42,1475,55,42,13,935,5136,2318,35,3,34,36,1092,1145,1283,18447,3622,542,594,489,533,71,90,1.6,22,94,10,1,0,13,17,4,25,23,0,0,0,173,15,29,56,47,0,4,4,0,1,5,5,0,0,0,0,0,13,16,5,11,23,12,20,2,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Jordan Henderson,MF,27,24.1,2117,2061,53,44,7,27,25,4,5,1,2,0,1769,3,19,27,"2,171",25,21,2,4,1.93,52,21,0.2,42.6,21.9,1,1,2,1,0,0,1,0,1.2,1.2,1.8,32,249,37,15,3,23.8,1,-0.2,34,329,1626,351,17,2288,15,8,7,1209,5362,2428,34,3,15,12,1650,1769,2117,33580,9305,709,771,814,949,216,334,2.4,25,245,29,3,0,26,14,0,31,33,0,1,0,213,25,11,63,58,3,1,1,0,0,4,4,0,0,0,0,0,13,32,6,18,52,34,33,2,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Dejan Lovren,DF,28,23.6,1814,1769,43,38,0,9,4,5,0,0,0,0,1602,2,5,29,"2,127",24,22,5,5,2.07,54,24,0.16,42.8,22,2,1,3,2,0,0,4,0,1.4,1.4,1.3,20,98,7,14,4,9.3,0,0.6,120,922,1107,51,23,2073,1,0,1,1168,5589,3411,11,1,7,0,1450,1602,1814,31489,11482,468,497,969,1053,154,242,0.5,6,97,9,2,0,15,6,1,38,17,0,1,0,107,104,60,21,17,0,0,4,0,0,3,2,0,0,1,0,0,14,11,1,12,22,10,26,15,11,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Emre Can,MF,23,23.2,1571,1542,26,10,11,14,11,14,0,0,0,0,1338,3,19,26,"2,091",24,19,2,3,2.08,56,29,-0.12,46.5,23.7,3,4,7,3,0,0,8,0,1.8,1.8,3,84,137,48,27,8,21.2,1,1.2,52,343,1177,328,32,1821,32,24,8,1084,7084,4252,56,9,30,15,1266,1338,1571,23098,5472,600,662,591,668,117,179,2.4,25,136,23,2,0,27,27,0,28,54,1,0,0,196,45,49,59,51,2,1,2,3,0,10,8,1,0,0,1,0,32,29,6,18,43,25,32,4,28,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Joël Matip,DF,25,22.2,1660,1625,32,30,1,7,0,2,0,0,0,0,1470,3,4,25,"1,997",22,22,3,1,2.16,53,27,-0.09,46.8,21.8,1,0,1,1,0,0,3,0,1.9,1.9,0.3,23,108,5,11,2,11,0,-0.9,118,761,1065,62,21,1883,4,3,1,1077,5554,4057,22,1,11,5,1346,1470,1660,30063,11508,380,403,892,970,185,265,0.8,5,94,2,0,0,19,10,1,35,24,0,0,0,123,56,21,24,21,0,0,2,1,0,2,2,0,0,0,0,0,23,11,1,12,24,12,26,15,11,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Andrew Robertson,DF,23,21.6,1681,1497,182,12,3,3,88,170,0,0,0,0,1404,2,42,22,"1,940",22,19,0,5,2.14,53,18,0.95,43.3,15.9,1,5,6,1,0,0,2,0,0.5,0.5,4.1,76,150,214,12,2,19.3,0,0.5,60,376,898,598,46,1853,17,9,8,1063,5265,2984,50,10,22,12,1282,1404,1681,22245,6855,692,753,595,691,73,149,3.4,24,121,31,8,0,15,4,5,26,17,0,0,0,140,15,9,52,47,3,1,0,1,0,8,8,0,0,0,0,0,19,9,3,15,29,14,22,2,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Joe Gomez,DF,20,21.1,1625,1368,255,14,0,6,45,241,0,0,0,0,1315,2,19,23,"1,902",21,21,2,6,1.96,47,22,-0.06,41.1,18.6,0,2,2,0,0,0,3,0,0.3,0.3,1.5,54,154,65,5,0,21.9,0,-0.3,54,422,1085,314,8,1808,26,23,3,829,4322,2611,36,2,16,13,1083,1315,1625,23165,8373,542,605,648,774,107,205,1.4,17,137,16,8,0,15,10,1,34,45,0,0,0,144,33,30,31,25,4,2,0,0,0,1,1,0,0,0,0,0,32,23,3,21,40,19,19,8,11,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
