Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Martin Dúbravka,GK,29,38,1175,749,424,101,0,2,0,0,0,0,0,0,691,2,2,38,"3,420",38,38,0,0,1.18,42,48,0,39.1,53.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1046,1245,9,0,0,1254,1,1,0,618,4513,2991,1,0,0,0,436,691,1175,24354,18976,73,73,274,279,342,817,0.1,0,12,0,0,0,0,5,0,0,0,0,0,0,38,15,2,5,4,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,2,0,0,0,20,5,48,140,93,12,9,17,11,6,6,0,0,2,9,42.3,0.27,-4.7,250,708,850,140,38.9,323,57.9,651,43,33,12,7
Matt Ritchie,DF,28,32.5,1586,1202,376,53,5,23,259,221,102,38,38,9,1034,8,70,36,"2,928",35,21,1,0,1.22,35,40,0.03,31.9,44.1,2,8,10,1,1,2,9,0,5.1,3.6,5.3,56,83,131,39,8,19.2,0,-3.1,76,450,787,729,50,1946,32,15,17,817,4137,2068,53,3,45,19,994,1034,1586,17181,6715,549,639,293,442,133,337,3.7,60,57,43,32,0,55,38,1,51,44,0,0,0,171,32,65,109,61,33,5,5,4,1,12,6,3,2,1,0,0,35,27,8,19,47,28,34,11,23,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Ayoze Pérez,MF,25,32.4,805,779,22,0,6,5,22,0,0,0,0,0,594,4,35,37,"2,917",34,19,3,1,1.22,40,35,2.12,34.8,41.6,12,2,14,12,0,0,2,0,7.5,7.5,3.6,72,82,159,55,27,13.9,0,4.5,37,200,587,504,124,1266,81,46,35,657,3801,1881,50,22,101,76,803,594,805,7784,2081,323,392,149,198,37,63,2.6,45,46,25,3,0,46,42,9,42,22,0,0,0,169,26,78,91,70,0,6,7,5,3,6,5,0,1,0,0,0,24,28,7,17,63,46,55,4,51,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Jamaal Lascelles,DF,24,30.5,1111,1086,23,19,2,5,2,4,0,0,0,0,848,2,15,32,"2,745",32,29,0,1,1.16,29,36,-0.36,30.7,41.9,0,1,1,0,0,0,4,0,0.6,0.6,0.9,5,53,9,11,1,11.2,0,-0.6,272,901,546,58,32,1497,1,1,0,544,2567,967,5,2,9,5,702,848,1111,16809,5919,275,333,440,533,114,189,0.5,3,33,0,0,0,16,9,1,39,21,0,0,0,180,92,45,12,9,2,0,1,0,0,1,0,0,0,1,0,0,25,5,2,11,14,3,43,28,15,218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Salomón Rondón,FW,28,28.9,756,736,16,0,4,3,14,3,0,0,0,0,521,4,16,32,"2,603",30,22,2,3,1.38,37,31,1.53,30.7,38.6,11,7,18,11,0,0,1,0,10.4,10.4,3,38,46,154,89,27,15.8,9,0.6,41,100,569,478,132,1134,46,18,27,539,2472,983,30,16,98,76,880,521,756,6010,1323,334,441,99,155,16,28,2.9,32,40,17,3,0,22,26,20,5,3,1,0,0,108,146,232,73,61,0,2,7,2,1,11,7,0,0,4,0,0,2,4,2,4,24,20,14,3,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
DeAndre Yedlin,DF,25,27.5,1094,802,288,7,1,3,77,281,0,0,0,0,768,4,33,29,"2,473",28,25,1,5,0.97,28,40,-1.01,27.4,41.8,1,2,3,1,0,0,6,1,1.2,1.2,2,38,66,104,11,2,24.7,0,-0.2,93,446,538,418,22,1394,19,8,11,492,2132,1220,32,4,34,9,612,768,1094,10938,4968,435,512,249,370,37,108,2,28,43,27,15,0,41,13,4,28,32,0,2,1,109,30,39,54,40,8,1,2,2,1,8,5,2,0,1,0,0,36,14,4,19,41,22,36,10,26,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Mohamed Diamé,MF,31,24.1,749,737,10,1,5,13,12,1,0,0,0,0,569,2,13,29,"2,166",24,20,5,3,1.1,21,32,-0.82,22.2,35.8,0,0,0,0,0,0,3,0,1,1,0.1,17,58,15,20,3,23.5,0,-1,47,276,614,169,16,1050,29,16,13,449,1924,950,16,3,31,38,562,569,749,9103,2289,288,347,180,219,60,111,0.3,2,44,8,1,0,36,20,0,30,46,0,0,0,144,34,46,33,20,0,4,3,5,1,0,0,0,0,0,0,0,35,36,5,16,54,38,42,9,33,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fabian Schär,DF,26,22.2,1025,972,47,39,4,48,17,8,0,0,0,0,687,6,18,24,"1,999",22,17,2,7,1.71,30,23,1.14,26.4,30.1,4,1,5,4,0,0,12,0,1.9,1.9,0.7,26,72,8,25,7,18.7,1,2.1,161,670,651,104,26,1401,22,14,8,642,3633,2391,24,4,11,10,754,687,1025,15962,6758,223,268,287,354,167,360,0.5,11,80,9,2,0,28,19,1,67,39,0,1,0,113,62,63,32,29,0,2,1,0,0,1,1,0,0,0,0,0,37,19,4,24,50,26,40,16,24,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Paul Dummett,DF,26,22.1,903,773,128,15,0,4,32,112,1,0,1,0,625,2,14,26,"1,990",21,20,5,2,1.19,23,27,-0.06,19.8,30.3,0,0,0,0,0,0,1,0,0.3,0.3,0.7,10,68,16,9,1,22.1,0,-0.3,114,514,502,164,6,1173,3,2,1,404,1515,866,8,1,10,1,553,625,903,10657,5191,302,363,234,333,64,157,0.9,4,53,14,6,0,11,10,1,37,22,0,1,0,80,58,27,26,21,3,0,2,0,0,1,1,0,0,0,0,0,24,9,1,19,32,13,25,11,14,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Isaac Hayden,MF,23,20.7,749,694,50,6,5,7,11,13,0,0,0,0,586,5,14,25,"1,859",21,15,4,4,1.52,27,25,0.56,21.1,28.1,1,4,5,1,0,0,3,1,0.9,0.9,2.3,10,54,38,22,5,22.2,0,0.1,46,203,598,212,25,1009,16,12,4,371,1233,456,11,4,33,24,507,586,749,8474,1873,329,384,171,213,41,66,1.7,22,44,7,2,0,32,14,0,40,43,0,0,0,118,52,40,41,36,0,1,0,1,3,4,3,0,0,0,0,1,19,45,9,23,41,18,32,4,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
