Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Jonjo Shelvey,MF,28,29.1,1499,1345,150,88,1,48,94,0,48,16,12,12,1092,4,21,30,"2,617",29,28,1,3,1.33,41,46,1.06,36.4,44.4,1,3,4,1,0,0,7,0,2.5,2.5,3,20,132,24,42,9,24.3,11,-1.5,78,469,995,284,22,1728,26,20,6,932,4464,1918,22,0,19,5,1087,1092,1499,23397,7464,389,457,450,552,227,416,2.3,37,143,21,4,0,31,10,0,36,14,0,0,0,181,27,22,72,39,25,1,6,1,0,8,4,4,0,0,0,0,18,19,2,10,37,27,26,14,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Miguel Almirón,"MF,FW",26,27,895,866,26,6,3,5,39,3,5,0,0,0,708,3,33,34,"2,429",28,12,6,2,1.18,30,48,-0.85,29.1,40.8,4,1,5,4,0,0,3,0,3.2,3.2,2.9,70,90,109,33,14,19.2,1,0.8,33,230,557,421,40,1179,73,39,34,773,5516,2516,48,14,48,34,792,708,895,10715,2430,369,422,245,289,51,92,2.2,31,64,23,7,0,18,39,6,25,29,0,0,0,163,8,17,76,54,3,8,4,5,2,6,4,0,0,1,0,1,21,25,3,14,56,42,23,4,19,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5
Karl Darlow,GK,29,25,728,395,325,109,0,2,0,0,0,0,0,0,376,8,0,25,"2,250",25,25,0,6,1,26,43,-0.76,23.8,36.9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,697,802,7,0,0,808,0,0,0,336,2189,1341,0,0,1,0,226,376,728,14566,12022,24,25,134,136,217,558,0,0,11,0,0,0,0,4,0,0,0,0,0,0,11,15,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,43,126,84,7,4,14,4,4,3,1,0,1,4,37.2,0.27,-3.8,175,505,504,92,44.9,216,55.3,401,18,10,9.2,3
Federico Fernández,DF,31,23.1,894,814,76,33,0,13,13,43,0,0,0,0,715,4,9,24,"2,079",24,20,0,3,1.33,31,38,0.3,26.9,37.7,0,0,0,0,0,0,4,0,0.3,0.3,0.6,1,32,7,4,2,14,0,-0.3,268,719,377,76,14,1169,1,0,1,553,2133,858,0,0,8,2,619,715,894,13956,5356,244,277,368,412,91,166,0.4,7,25,3,3,0,15,15,0,17,22,0,1,1,91,48,29,15,11,4,0,0,0,0,1,1,0,0,0,0,0,23,5,1,17,21,4,41,31,10,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Callum Wilson,FW,28,23.2,359,340,19,1,2,0,12,6,1,0,0,0,242,0,17,26,"2,084",23,19,3,1,1.35,31,37,0.41,26.2,33.6,12,5,17,8,4,4,2,0,12.4,9.3,2.8,42,32,116,45,16,13.4,0,-0.4,17,45,263,302,89,592,43,26,17,361,2248,985,29,24,73,39,452,242,359,2900,595,148,197,62,90,5,8,1.3,17,14,13,0,0,40,41,22,7,5,2,0,0,55,43,93,51,30,0,3,3,15,0,11,5,0,0,3,3,0,1,6,5,2,12,10,10,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Joelinton,FW,23,22,598,587,8,3,0,0,12,1,0,0,0,0,427,3,24,31,"1,983",23,10,8,6,1.16,27,36,0.03,25.3,33.3,4,2,6,3,1,1,3,0,5.4,4.6,2.4,34,39,104,43,19,15.4,0,-1.4,33,124,502,324,74,933,67,37,30,513,2672,1033,21,13,80,42,650,427,598,5385,1019,257,331,115,152,14,23,1,17,24,9,1,0,24,36,6,9,21,1,0,0,105,81,118,54,33,0,6,4,9,2,7,3,0,2,1,1,0,7,21,5,14,37,23,30,2,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Isaac Hayden,MF,25,21.6,834,761,71,28,1,6,19,25,0,0,0,0,657,2,34,24,"1,942",22,19,2,3,1,22,33,-0.21,20.9,33.1,0,0,0,0,0,0,8,0,0.7,0.7,0.3,7,47,20,16,2,20.4,0,-0.7,68,333,584,161,15,1070,10,7,3,465,1597,578,12,0,20,14,532,657,834,11000,2618,288,334,301,348,42,79,0.2,7,44,4,2,0,38,17,1,43,29,0,0,0,116,56,34,21,17,0,1,1,2,0,0,0,0,0,0,0,0,23,22,7,14,35,21,32,9,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Ciaran Clark,DF,30,21,808,786,21,4,0,0,0,17,0,0,0,0,657,1,4,22,"1,891",21,18,1,8,0.95,19,35,-0.76,18.9,33.1,1,0,1,1,0,0,3,0,0.7,0.7,0.1,9,35,4,8,2,11.1,0,0.3,179,610,374,48,16,1026,8,4,4,520,2406,1090,4,0,11,1,568,657,808,11712,4531,269,307,316,365,57,107,0.2,2,36,3,0,0,16,11,1,29,14,0,1,1,105,69,40,7,6,0,1,0,0,0,1,1,0,0,0,0,0,15,6,3,6,13,7,27,20,7,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jamal Lewis,DF,22,20.4,852,686,163,8,0,0,44,155,0,0,0,0,637,3,22,24,"1,837",20,19,4,12,1.04,24,37,-0.47,21.7,28.3,0,1,1,0,0,0,4,0,0.1,0.1,1,27,41,56,3,1,18.6,0,-0.1,61,389,436,214,8,1028,24,12,12,535,2731,1351,20,2,17,13,553,637,852,9885,3861,340,390,228,288,44,108,1.1,14,31,14,10,0,18,16,1,11,20,0,1,0,109,10,15,29,25,3,0,0,1,0,2,2,0,0,0,0,0,23,13,1,16,38,22,21,7,14,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Jamaal Lascelles,DF,26,18.1,626,616,8,8,0,1,3,0,0,0,0,0,498,2,4,19,"1,625",19,16,0,0,0.79,12,32,-1.31,18.3,28.8,2,0,2,2,0,0,4,0,1.3,1.3,0.1,4,22,2,15,3,10.6,0,0.7,158,500,272,39,18,806,4,4,0,396,1700,799,0,0,6,1,451,498,626,9640,3636,161,190,271,301,54,106,0.2,3,22,4,0,0,17,9,0,12,7,0,0,0,65,46,24,9,9,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,6,3,27,17,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
