Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Harry Maguire,DF,24,38,1781,1711,59,44,2,29,15,15,0,0,0,0,1379,11,14,38,"3,420",38,38,0,0,1.24,56,60,0,50,48.1,2,4,6,2,0,0,7,0,2.8,2.8,4.1,58,178,18,30,8,12.3,0,-0.8,243,951,1067,201,80,2183,60,51,9,1082,8307,4619,33,8,25,18,1174,1379,1781,28888,11021,448,539,660,769,240,407,2.2,18,128,8,1,0,34,30,4,48,46,0,2,0,269,119,61,49,34,1,7,3,3,1,6,6,0,0,0,0,0,47,15,1,26,43,17,35,28,7,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Jamie Vardy,FW,30,36.1,507,495,8,0,1,6,39,1,1,0,0,0,290,4,17,37,"3,247",37,26,0,0,1.19,52,57,-0.66,47.7,45.9,20,1,21,15,5,6,3,0,16.1,11.3,3,51,31,211,65,28,14.6,0,3.9,16,37,277,475,157,772,57,24,32,398,2699,1125,23,27,63,13,550,290,507,4471,789,147,223,90,166,27,46,3.3,32,14,14,4,0,29,27,44,2,9,3,0,0,73,75,123,74,52,0,7,7,8,0,5,2,0,1,0,2,0,3,7,5,1,8,7,21,1,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Riyad Mahrez,MF,26,32.8,1485,1249,224,86,18,28,158,39,93,62,11,0,1088,12,34,36,"2,950",34,22,2,0,1.28,49,51,0.32,42,40.5,12,10,22,12,0,0,2,0,6.5,6.5,7.2,121,190,191,73,36,19.5,8,5.5,18,181,921,820,109,1880,158,81,77,1157,8726,4009,100,53,92,64,1302,1088,1485,19045,6041,553,647,326,436,150,267,7,57,122,50,8,0,23,58,10,18,27,0,0,0,174,28,52,143,84,29,19,8,3,0,23,12,5,4,2,0,0,16,17,6,10,63,53,32,1,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Kasper Schmeichel,GK,30,32.9,1142,715,424,151,0,18,0,0,0,0,0,0,614,3,1,33,"2,965",33,32,0,0,1.3,49,47,1.25,44.7,39.6,0,0,0,0,0,0,3,0,0,0,0.1,0,6,0,0,0,0,0,0,935,1155,57,0,0,1209,2,2,0,547,4082,3108,0,0,0,0,410,614,1142,24575,19644,33,36,175,186,405,915,0.1,1,22,1,0,0,0,6,0,0,0,0,0,1,42,11,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,0,1,18,5,47,138,90,11,10,12,8,3,1,2,0,3,11,39.5,0.27,-6.5,304,792,866,107,43.8,273,63.9,500,28,54,16.3,12
Wilfred Ndidi,MF,20,32.2,1707,1686,11,7,7,11,9,4,0,0,0,0,1285,10,29,33,"2,898",33,30,0,0,1.33,46,44,1.1,41.4,39.5,0,3,3,0,0,0,8,4,2.1,2.1,0.6,30,136,48,41,6,22.6,0,-2.1,109,541,1377,279,29,2180,43,33,10,978,4468,1792,27,2,38,43,1179,1285,1707,20760,5599,639,788,445,574,126,202,1.1,12,117,10,1,2,60,26,1,51,89,1,0,0,296,116,74,39,35,0,1,2,1,0,8,6,0,0,1,1,0,68,65,5,45,119,74,67,10,57,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Wes Morgan,DF,33,31.3,918,901,13,12,0,2,0,1,0,0,0,0,741,4,4,32,"2,817",32,31,0,1,1.28,48,52,-0.13,40.9,41.7,0,0,0,0,0,0,4,0,1.6,1.6,0.4,13,50,11,13,2,10.2,0,-1.6,175,626,540,52,27,1215,12,9,3,511,3047,1388,3,1,7,8,614,741,918,13008,5208,317,369,331,401,67,110,0.2,5,29,3,0,0,31,12,1,31,25,0,0,0,99,91,57,14,11,0,0,2,0,1,0,0,0,0,0,0,0,26,8,1,12,18,6,41,27,14,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Marc Albrighton,MF,27,28.2,1298,1124,162,28,11,20,217,64,65,50,9,0,771,12,64,34,"2,538",30,19,4,1,1.29,35,39,-0.14,35.6,34.9,2,7,9,2,0,0,5,1,1.6,1.6,5.7,64,114,162,20,6,20.5,1,0.4,54,302,701,601,34,1581,95,52,43,846,5041,2154,43,6,47,38,988,771,1298,14418,5905,365,436,259,408,122,337,4.7,46,98,36,19,0,20,26,2,27,33,0,1,0,172,11,15,79,51,15,9,1,3,0,11,10,1,0,0,0,0,16,29,7,16,52,36,32,4,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Danny Simpson,DF,30,25.6,1195,905,288,22,2,6,23,266,0,0,0,0,898,2,26,28,"2,306",27,20,1,2,1.36,40,41,0.2,32.7,31.3,0,0,0,0,0,0,4,0,0.2,0.2,0.1,11,54,47,3,1,10.4,0,-0.2,131,556,687,239,10,1475,17,10,7,523,2139,826,10,1,14,11,659,898,1195,14466,5625,456,521,332,440,75,160,0.3,4,57,7,5,0,21,10,0,34,22,0,1,0,130,39,45,15,11,3,0,1,0,0,0,0,0,0,0,0,0,31,6,1,22,45,23,31,19,12,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Christian Fuchs,DF,31,21.3,1226,939,279,14,1,8,71,251,13,1,6,0,842,8,36,25,"1,921",21,20,4,11,1.28,34,35,0.13,28,29.1,0,1,1,0,0,0,1,0,0.5,0.5,1.2,28,85,56,11,0,24.9,0,-0.5,93,431,702,346,4,1466,15,9,6,611,2931,1590,32,0,9,10,716,842,1226,14611,6387,406,480,313,429,103,248,0.9,18,77,15,9,0,12,4,0,58,27,0,0,1,132,61,37,40,21,15,0,3,0,1,4,3,1,0,0,0,0,25,12,4,14,40,26,23,3,20,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ben Chilwell,DF,20,20.6,1199,974,219,10,0,2,84,208,1,1,0,0,852,6,50,24,"1,853",20,16,4,8,1.33,32,30,0.44,29.2,24.8,0,2,2,0,0,0,2,2,0.2,0.2,2.4,85,78,121,6,1,24.8,0,-0.2,61,358,697,445,18,1472,52,31,21,670,5186,2937,55,6,41,18,839,852,1199,13076,4494,446,533,306,429,60,136,2.4,21,59,26,16,1,13,23,4,28,26,0,0,0,129,66,61,46,34,4,3,0,5,0,4,4,0,0,0,0,0,21,10,5,15,32,17,31,4,27,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
