Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Nathan Redmond,MF,24,36.3,1205,1166,37,2,6,16,76,3,11,3,1,5,871,2,50,38,"3,270",36,28,2,0,1.03,43,58,2.59,45.5,50.5,6,4,10,6,0,0,3,0,7.6,7.6,4.7,174,129,301,74,22,19.9,3,-1.6,21,173,648,904,137,1687,166,91,75,1046,8148,4271,99,68,85,81,1202,871,1205,13701,3495,477,583,283,364,72,143,5.6,52,75,62,16,0,29,28,15,20,22,0,0,0,171,25,64,135,101,1,17,10,3,3,11,8,0,1,1,0,1,14,19,12,14,41,27,54,2,52,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Pierre Højbjerg,MF,22,30.7,1835,1760,73,40,7,28,29,11,2,2,0,0,1503,2,28,31,"2,760",31,27,0,2,1.03,39,58,-0.48,38.2,45.3,4,3,7,4,0,0,8,2,2.6,2.6,2.4,43,204,73,53,19,24.2,2,1.4,51,324,1504,432,41,2226,36,23,13,1179,6256,2797,44,12,56,46,1407,1503,1835,26339,6812,728,814,582,697,157,238,2.3,27,204,17,5,1,47,48,0,60,49,0,0,0,269,47,29,80,61,1,3,5,6,4,8,7,0,1,0,0,0,20,44,7,24,73,49,51,8,43,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Alex McCarthy,GK,28,25,668,399,268,79,0,1,0,0,0,0,0,0,345,1,1,25,"2,250",25,25,0,8,0.92,28,44,-0.33,30.7,36.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,586,719,4,0,0,723,1,1,0,309,2098,1489,0,0,1,0,207,345,668,12415,10382,39,39,141,144,165,482,0,0,13,0,0,0,0,3,0,0,0,0,0,0,23,16,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,44,119,78,5,8,12,4,2,2,0,0,0,4,37.3,0.3,-3.7,139,447,478,82,42.8,189,57.6,375,15,17,11.6,5
Oriol Romeu,MF,26,23.7,1111,1096,12,7,1,7,3,3,0,0,0,0,878,3,23,31,"2,136",25,15,6,2,1.13,29,37,0.5,28.2,35,1,0,1,1,0,0,11,0,0.9,0.9,1,19,147,10,10,4,21.7,0,0.1,73,333,933,141,7,1396,23,17,6,636,3099,1554,18,0,19,15,732,878,1111,14496,4798,427,488,376,460,60,105,0.8,8,115,10,1,0,46,17,0,52,46,0,0,0,185,47,37,31,25,0,0,6,0,0,3,2,0,0,1,0,0,39,38,4,32,77,45,43,17,26,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Ryan Bertrand,DF,28,24,1087,814,267,23,2,4,93,214,30,13,16,1,786,6,36,24,"2,160",24,24,0,1,0.96,26,42,-0.38,32.1,34.2,1,0,1,1,0,0,8,0,1.2,1.2,1.7,49,94,102,16,2,22.1,3,-0.2,71,286,591,470,27,1342,20,6,14,517,2791,1445,34,8,30,7,661,786,1087,11587,5107,476,544,249,343,42,122,1.7,22,68,26,9,0,26,22,0,28,27,0,0,0,76,37,43,53,36,11,0,1,4,1,6,4,2,0,0,0,0,22,20,4,16,31,15,27,5,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Jan Bednarek,DF,22,23.9,888,801,84,21,3,5,1,63,0,0,0,0,607,3,6,25,"2,151",24,23,1,1,1.2,32,37,0.85,28.8,34.1,0,1,1,0,0,0,7,0,0.8,0.8,0.7,7,68,2,5,1,7.5,0,-0.8,179,583,627,35,12,1237,3,1,2,450,2057,1134,4,2,4,5,473,607,888,10728,5283,269,319,285,409,43,133,0.5,9,43,1,0,0,22,6,0,71,25,0,0,0,129,79,60,18,13,2,0,3,0,0,2,2,0,0,0,0,0,25,16,0,21,37,16,44,27,17,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Jannik Vestergaard,DF,25,22.5,873,815,57,31,3,19,1,26,0,0,0,0,661,1,9,23,"2,027",23,20,0,7,1.3,29,31,1.07,26.1,31.5,0,0,0,0,0,0,2,0,0.7,0.7,0.6,14,62,4,14,1,15.8,2,-0.7,183,567,607,57,17,1220,13,10,3,497,2692,1602,10,0,10,4,550,661,873,11802,4765,316,353,265,339,72,156,0.7,5,52,3,0,0,17,14,1,35,33,0,0,0,123,85,51,14,11,0,1,1,1,0,0,0,0,0,0,0,0,37,13,3,28,45,17,35,20,15,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Danny Ings,FW,26,18.3,409,395,11,1,5,5,14,0,0,0,0,0,281,3,14,24,"1,651",23,5,1,2,1.17,23,27,0.6,25.2,20.5,7,3,10,4,3,3,1,0,9.4,7,3.1,21,56,125,53,19,15.4,0,-2.4,9,50,301,303,83,644,37,20,17,371,1751,596,10,9,54,29,452,281,409,4061,1168,157,204,92,116,17,42,2.3,28,30,20,1,0,16,22,6,5,14,3,0,0,74,19,58,61,43,0,9,4,3,2,7,2,0,1,0,3,1,5,19,6,11,28,17,30,2,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
James Ward-Prowse,MF,23,21.6,892,717,170,43,0,5,145,22,92,58,31,1,613,5,13,26,"1,945",21,19,5,9,1.04,28,41,-0.17,27.2,33.3,7,0,7,6,1,1,4,0,3.4,2.7,3.2,15,61,86,30,15,20.9,7,3.6,67,219,492,440,34,1138,11,5,6,472,2066,819,19,3,25,16,579,613,892,9931,3270,328,388,210,280,57,180,3.5,46,56,11,4,0,22,10,3,27,17,0,1,1,112,21,47,72,32,30,0,2,3,5,3,2,0,0,0,0,1,19,13,4,14,43,29,30,6,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Yan Valery,DF,19,19,590,450,135,4,0,1,55,131,0,0,0,0,357,5,29,23,"1,712",20,14,3,1,1.35,27,29,0.84,22.2,25.9,2,1,3,2,0,0,4,1,0.7,0.7,0.2,54,33,77,6,5,13,0,1.3,50,210,375,288,26,859,41,24,17,374,2774,1412,27,14,33,29,376,357,590,5552,2401,205,245,118,216,24,78,0.3,6,30,8,4,1,27,6,2,22,36,0,0,0,76,42,52,15,10,1,2,1,1,0,2,2,0,0,0,0,0,26,10,6,16,29,13,24,3,21,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
