Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Bruno Fernandes,MF,27,36.8,2030,1838,182,32,35,36,141,24,83,20,23,2,1498,10,65,37,"3,316",37,33,0,0,2.03,57,39,3.08,65.9,49.2,8,8,16,6,2,2,6,0,9.3,7.7,16.7,89,263,231,90,32,20.8,6,-1.3,68,386,966,1078,149,2406,66,32,28,1385,6213,3272,68,28,42,42,1689,1498,2030,25425,8933,767,897,495,633,181,331,10.7,119,148,89,10,0,42,39,15,25,42,1,0,0,222,18,43,219,164,26,8,12,9,0,18,16,0,0,1,1,0,24,25,19,30,71,41,37,5,32,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Marcus Rashford,FW,24,32,817,790,22,2,2,6,24,9,0,0,0,0,627,5,31,35,"2,879",32,19,3,0,1.89,48,39,-0.72,53.7,43.8,17,5,22,17,0,0,2,0,15.4,15.4,3.4,85,88,245,108,49,16.4,7,1.6,22,102,429,704,183,1212,138,54,73,765,4830,2344,51,55,80,44,928,627,817,8886,2180,409,480,146,187,41,64,2.8,30,38,53,2,0,15,23,15,7,10,0,0,0,100,20,40,98,61,1,17,14,4,1,14,8,0,3,2,1,0,7,8,5,9,24,15,31,4,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
Luke Shaw,DF,27,28.4,2098,1792,297,36,2,13,89,195,38,20,7,0,1757,9,37,31,"2,552",30,24,1,4,1.74,43,35,-0.44,45.3,38,1,2,3,1,0,0,8,0,1.1,1.1,3.6,53,140,76,14,4,18.7,1,-0.1,175,810,1124,475,22,2388,39,14,17,1298,6356,3352,44,3,24,8,1459,1757,2098,27648,10568,962,1047,641,732,112,205,2.9,34,169,28,14,0,46,27,1,36,36,0,1,0,189,46,29,67,50,9,3,1,4,0,7,6,0,0,0,1,0,31,22,2,32,45,13,51,17,34,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Christian Eriksen,MF,30,22.8,1485,1373,106,32,9,20,81,7,62,27,16,2,1203,6,28,28,"2,048",25,7,3,1,2.14,33,25,-0.11,36.6,26,1,8,9,1,0,0,3,0,5,5,4.2,23,164,66,39,11,19.3,4,-4,43,269,914,465,35,1644,17,8,9,967,3499,1756,24,3,24,19,1220,1203,1485,19681,6193,629,700,429,502,105,198,3.4,36,149,27,5,0,13,10,3,11,18,0,0,0,151,9,13,71,50,17,1,3,0,0,9,6,3,0,0,0,0,10,7,5,10,32,22,23,9,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Diogo Dalot,DF,23,23.9,1441,1216,219,17,3,20,44,202,0,0,0,0,1141,6,35,26,"2,154",24,21,2,6,1.77,32,34,-1.29,37.6,34.6,1,2,3,1,0,0,6,0,2.5,2.5,1.9,46,92,85,22,7,19.9,0,-1.5,125,580,714,390,38,1673,35,21,7,878,4258,2161,32,12,18,5,994,1141,1441,20816,6349,468,527,543,639,113,205,1.5,29,82,28,13,0,21,3,0,37,41,0,0,0,152,39,18,52,48,0,1,2,0,1,2,2,0,0,0,0,0,40,13,1,33,45,12,25,7,18,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Casemiro,MF,30,23.6,1439,1408,24,22,12,13,19,1,0,0,0,0,1114,7,29,28,"2,124",24,18,4,0,2.11,37,21,0.75,45.6,26,4,3,7,4,0,0,7,2,3.4,3.4,3.1,14,152,34,34,11,21.6,0,0.6,110,531,949,293,24,1758,20,9,8,850,2828,1404,17,1,18,14,1103,1114,1439,19801,7351,515,614,446,545,126,204,3.9,28,136,23,4,0,48,24,1,34,46,0,1,0,205,56,30,68,61,0,0,5,2,0,8,8,0,0,0,0,0,43,35,11,48,92,44,49,11,38,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Lisandro Martínez,DF,24,23.5,1528,1401,122,34,7,16,0,5,0,0,0,0,1330,5,7,27,"2,114",24,19,3,0,1.85,35,33,-0.81,36.3,32.3,1,0,1,1,0,0,6,0,0.5,0.5,0.3,12,83,2,10,1,14.8,0,0.5,281,934,829,60,11,1809,16,14,0,1061,5256,2986,16,0,11,9,1138,1330,1528,23895,8188,532,568,683,728,96,193,1,6,92,5,0,0,21,10,0,33,28,0,0,0,164,32,31,18,16,0,0,1,0,1,1,1,0,0,0,0,0,33,18,3,30,43,13,51,27,24,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Antony,FW,22,20,819,804,15,1,3,2,32,13,1,0,0,0,651,0,29,25,"1,802",23,6,2,0,1.88,29,21,0.01,32.5,25.2,4,2,6,4,0,0,5,0,6.6,6.6,2.9,95,74,168,72,24,19.6,0,-2.6,12,134,348,609,85,1066,77,30,38,763,4783,2569,60,32,37,12,813,651,819,8497,1915,439,495,146,197,31,51,2.4,28,29,33,2,0,15,25,2,11,9,0,0,0,99,5,19,74,61,0,5,3,4,1,7,6,0,1,0,0,0,9,9,4,8,28,20,18,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Raphaël Varane,DF,29,21.2,1106,1073,30,27,2,4,1,3,0,0,0,0,954,3,6,24,"1,911",22,16,2,6,1.96,28,22,-0.25,33.3,26.8,0,0,0,0,0,0,1,0,0.7,0.7,0.2,17,63,4,8,4,11.6,0,-0.7,153,611,631,54,18,1293,10,6,4,797,5357,3030,15,0,2,1,850,954,1106,17988,5712,319,355,551,597,72,128,0.5,4,82,3,0,0,12,3,2,11,9,0,0,1,100,42,16,17,12,1,0,3,0,1,0,0,0,0,0,0,0,18,6,0,7,17,10,24,17,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Jadon Sancho,FW,22,18.7,776,760,14,0,4,3,17,8,5,2,0,0,647,2,28,26,"1,686",21,4,5,4,1.92,30,18,0.48,37.8,24.8,6,3,9,6,0,0,0,0,4.2,4.2,5,88,76,173,21,9,14.1,0,1.8,16,118,339,536,106,977,78,33,40,640,3825,2193,39,45,50,20,715,647,776,7890,1794,450,504,140,164,15,26,4.1,43,23,40,1,0,9,10,8,7,10,0,0,0,109,2,12,87,80,1,4,2,0,0,9,7,0,2,0,0,0,7,5,4,8,28,20,25,2,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
