Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Ryan Bertrand,DF,27,34.8,1954,1549,395,34,1,3,136,328,33,22,5,2,1476,10,70,35,"3,135",35,32,0,0,0.97,34,49,0.83,37,39.1,0,4,4,0,0,0,2,0,1.7,1.7,3.1,89,174,213,20,2,19.5,3,-1.7,87,475,1018,783,52,2262,37,17,20,1224,5645,2941,64,16,34,21,1347,1476,1954,21055,8752,911,1022,444,594,71,195,3.3,36,130,42,11,0,32,33,1,44,35,0,0,0,146,43,51,76,54,12,4,4,1,1,7,4,1,1,1,0,0,27,17,4,19,31,12,28,9,19,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Oriol Romeu,MF,25,32.2,1854,1830,21,19,2,17,6,2,0,0,0,0,1524,3,27,34,"2,897",34,28,0,3,0.94,27,47,-0.79,32,40,1,0,1,1,0,0,11,0,2.6,2.6,1.4,44,201,16,27,3,18.8,0,-1.6,94,460,1533,260,31,2234,17,15,2,1256,5738,3150,39,0,26,11,1342,1524,1854,26097,7844,698,799,652,772,137,194,1.4,22,165,12,0,0,53,37,3,69,64,0,0,0,255,96,80,59,55,0,0,0,2,2,1,1,0,0,0,0,0,41,44,8,32,100,68,59,19,40,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Dušan Tadić,MF,28,31,1255,1170,78,10,14,5,121,16,31,15,13,0,872,7,63,36,"2,791",34,11,2,2,1,32,43,0.79,33.6,36.9,6,3,9,5,1,1,4,0,5.8,5,5.7,113,167,312,39,12,17.2,1,0.2,21,149,633,812,107,1565,64,55,9,1097,5622,2995,68,23,77,69,1180,872,1255,13009,3610,479,572,274,398,64,145,4.7,59,68,56,14,0,46,52,10,19,29,0,0,0,140,6,41,122,96,8,9,5,4,0,9,6,0,2,1,0,0,16,22,8,11,35,24,38,2,36,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Cédric Soares,DF,25,31,1760,1381,374,31,2,19,137,343,0,0,0,0,1273,5,49,32,"2,794",32,29,0,0,1,31,44,0.44,33.5,35.2,0,3,3,0,0,0,3,0,0.7,0.7,3.1,52,139,151,23,4,24.9,0,-0.7,114,549,932,610,25,2084,14,7,7,1100,4822,2273,41,2,34,21,1166,1273,1760,20179,8020,740,816,396,549,113,307,3.4,24,108,37,24,0,16,19,3,24,34,0,0,0,155,30,62,56,50,4,1,1,0,0,4,3,0,1,0,0,0,40,10,4,22,31,9,32,8,24,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Wesley Hoedt,DF,23,28,1352,1282,64,47,1,43,6,17,0,0,0,0,1053,6,11,28,"2,520",28,28,0,6,0.93,27,42,-0.14,26.3,33.6,0,1,1,0,0,0,7,0,1.3,1.3,0.5,21,143,3,15,2,14.4,0,-1.3,180,732,934,50,19,1694,27,25,2,947,6065,3908,15,1,13,5,935,1053,1352,22333,9239,350,394,515,608,179,319,0.3,9,118,5,1,0,22,15,0,40,51,0,1,0,200,61,50,22,15,1,3,2,1,0,4,1,0,1,1,1,0,48,12,0,36,61,25,32,17,15,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Maya Yoshida,DF,28,22.8,1072,1044,24,20,0,5,2,4,0,0,0,0,898,4,7,24,"2,051",23,21,1,8,0.96,22,31,0.26,25.6,27,2,0,2,2,0,0,3,2,2,2,0.4,7,58,6,19,4,10.8,1,0,155,631,668,49,27,1342,2,2,0,777,3255,1643,3,0,8,9,798,898,1072,17334,6704,317,348,479,525,95,173,0.5,5,44,2,1,1,19,15,0,41,20,1,0,0,142,65,38,14,10,0,0,3,1,0,2,1,0,0,0,1,0,22,5,0,18,25,7,32,14,18,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Jack Stephens,DF,23,22,983,906,76,31,1,9,9,45,0,0,0,0,737,1,21,22,"1,980",22,21,0,5,0.86,19,33,-0.32,21.2,27.9,2,0,2,2,0,0,6,1,1.3,1.3,0.2,24,45,14,11,4,11.5,0,0.7,146,534,615,75,22,1211,25,17,8,624,3404,2123,14,2,12,5,648,737,983,13440,5815,314,350,337,418,73,168,0.6,4,43,1,1,0,13,11,2,41,20,0,0,0,138,45,34,10,8,0,1,1,0,0,0,0,0,0,0,0,0,24,5,0,13,25,12,30,18,12,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Nathan Redmond,FW,23,21.6,888,826,57,9,5,11,69,15,26,15,5,3,644,5,30,31,"1,945",22,13,9,4,0.97,14,31,-0.66,21,26,1,3,4,1,0,0,3,0,2.2,2.2,3.6,84,94,182,44,15,21.3,0,-1.2,15,145,457,533,64,1104,79,55,24,781,5230,2670,64,32,38,43,781,644,888,10743,2550,343,421,200,258,75,138,3.1,42,43,33,4,0,19,18,4,15,17,0,0,0,126,4,15,79,59,8,9,0,2,1,6,6,0,0,0,0,0,16,14,2,12,31,19,20,0,20,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Fraser Forster,GK,29,20,510,313,193,47,0,0,0,0,0,0,0,0,253,4,1,20,"1,800",20,20,0,18,0.95,20,30,0,23.7,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,568,2,0,0,570,0,0,0,250,1628,1191,1,1,4,0,184,253,510,9072,7775,28,28,106,107,119,370,0,0,8,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,30,97,66,4,7,9,4,1,0,1,0,1,2,25.8,0.26,-4.2,101,343,360,62,43.4,146,59.1,258,10,14,14.1,15
Mario Lemina,MF,23,19.1,987,977,7,4,6,9,10,3,0,0,0,0,857,3,5,25,"1,720",20,12,5,6,1.12,18,31,-0.36,19.4,26.5,1,1,2,1,0,0,2,0,0.8,0.8,0.7,51,86,36,23,5,25.1,0,0.2,52,248,773,203,13,1205,62,55,7,826,5309,2902,34,4,22,31,821,857,987,14283,3476,414,457,335,372,80,120,0.7,8,68,6,1,0,28,16,2,36,40,0,0,0,139,25,12,33,25,0,4,1,1,2,1,1,0,0,0,0,0,21,29,5,12,30,18,18,6,12,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
