Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Joe Gomez,DF,25,16.3,1361,1316,39,6,2,11,4,30,0,0,0,0,1166,6,5,21,"1,466",15,15,6,12,1.67,28,16,0,30.4,24.6,0,0,0,0,0,0,3,0,0.2,0.2,0.2,15,108,5,6,2,24.5,0,-0.2,114,602,851,76,6,1521,5,4,1,1005,4826,2616,12,0,13,5,1040,1166,1361,23380,7637,336,379,686,745,127,197,0.7,1,121,4,0,0,13,4,1,24,21,0,1,0,126,46,38,18,15,1,0,1,0,1,1,1,0,0,0,0,0,15,11,2,11,19,8,17,11,6,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Thiago Alcántara,MF,31,13.9,1097,1063,31,23,8,15,3,6,0,0,0,0,946,3,22,18,"1,254",14,9,4,0,1.72,22,23,-1.28,24.4,20.7,0,0,0,0,0,0,2,0,0.4,0.4,1.1,13,120,24,10,1,24.1,0,-0.4,45,272,796,188,8,1251,30,21,4,718,3639,1721,21,0,13,22,910,946,1097,17219,4988,433,466,346,392,136,172,1.3,17,110,20,1,0,18,25,0,21,24,0,1,0,111,14,24,41,33,0,3,1,1,3,2,2,0,0,0,0,0,20,21,2,14,23,9,15,3,12,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Roberto Firmino,FW,30,13.5,566,548,16,1,8,0,12,6,0,0,0,0,444,2,21,25,"1,213",13,3,12,0,1.64,28,17,0.12,24,19.6,11,4,15,11,0,0,0,0,5.5,5.5,2.5,16,78,96,39,25,12.3,0,5.5,3,69,375,295,84,735,24,13,10,423,1757,742,14,7,38,23,565,444,566,5932,1908,277,324,123,155,18,26,2.2,21,47,19,1,0,9,6,5,7,12,0,0,0,64,15,30,46,36,0,4,6,0,0,7,4,0,1,2,0,0,2,12,3,4,21,17,16,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Diogo Jota,FW,25,12.6,381,379,2,0,3,1,8,0,0,0,0,0,286,0,14,22,"1,131",12,2,10,0,1.95,24,19,-0.51,25.4,17.6,7,4,11,7,0,0,2,0,6.5,6.5,2.1,34,30,104,35,11,11.7,0,0.5,21,71,235,252,73,550,39,14,21,339,1938,1067,26,14,34,19,403,286,381,3868,886,172,216,87,109,10,20,1.7,17,28,8,2,0,19,15,3,3,15,1,0,0,60,18,26,33,23,0,3,5,2,0,5,4,0,1,0,0,0,8,8,7,12,37,25,5,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Joël Matip,DF,30,12.1,885,873,11,7,0,5,1,4,0,0,0,0,766,1,5,14,"1,092",12,10,2,15,1.29,21,20,-0.96,22.5,16.6,1,0,1,1,0,0,3,0,0.7,0.7,0.3,28,59,2,5,3,8.3,0,0.3,111,482,468,62,17,1004,7,4,3,657,4140,2907,22,1,14,1,720,766,885,13750,4547,305,349,395,428,57,85,0.4,4,53,7,0,0,10,5,1,21,8,0,0,1,78,25,23,16,14,0,0,2,0,0,0,0,0,0,0,0,0,12,2,0,11,23,12,8,3,5,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Curtis Jones,MF,21,11.5,677,664,12,2,5,3,9,9,0,0,0,0,611,1,7,18,"1,035",12,2,6,5,1.94,23,15,-0.06,23.2,15.8,3,1,4,3,0,0,2,0,1.2,1.2,1.1,31,69,75,15,5,17.9,0,1.8,14,105,417,304,40,821,30,11,13,550,2645,1011,15,11,22,29,627,611,677,9160,1895,334,355,233,250,25,32,1.4,14,53,14,1,0,13,16,2,3,17,0,0,0,56,3,6,38,31,0,4,1,1,1,4,3,0,1,0,0,0,8,12,14,18,31,13,12,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Luis Díaz,FW,25,11.1,462,453,7,0,0,7,8,6,1,0,0,0,376,2,15,17,996,11,5,6,0,1.94,28,11,1.13,22,11.8,4,2,6,4,0,0,2,0,2.5,2.5,1.5,39,49,116,27,8,15.1,0,1.5,4,47,247,336,77,618,65,32,25,440,2944,1303,31,22,30,37,500,376,462,5698,1124,215,256,127,150,25,27,1.3,13,25,13,1,0,20,24,3,6,11,0,0,0,50,8,23,41,29,0,7,3,2,0,6,3,0,2,1,0,0,4,8,5,8,15,7,8,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Kostas Tsimikas,DF,26,8.6,618,470,146,23,1,2,85,87,36,11,23,0,474,2,9,20,771,9,2,11,17,1.65,14,11,-0.5,14.9,13.7,0,4,4,0,0,0,3,0,0.6,0.6,1.6,23,26,77,7,2,15.5,0,-0.6,23,170,281,268,22,713,15,4,8,355,1833,874,9,5,13,7,409,474,618,8379,2366,223,255,185,225,56,111,1.3,18,20,7,4,0,13,9,0,12,9,0,0,0,50,7,7,27,12,13,0,2,0,0,4,3,1,0,0,0,0,10,2,2,10,16,6,8,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
James Milner,MF,36,10.1,727,625,99,20,2,4,52,65,12,2,9,0,563,3,24,31,913,7,3,24,3,1.84,17,12,-0.33,21.4,13.6,0,1,1,0,0,0,2,0,0.4,0.4,0.9,21,70,78,7,1,17.9,0,-0.4,24,196,390,264,24,848,21,11,8,447,1868,886,17,5,19,14,551,563,727,9891,3403,261,291,238,279,52,112,1.6,13,61,15,5,0,16,15,0,12,16,0,0,0,64,13,14,36,27,4,3,2,0,0,3,2,1,0,0,0,0,11,11,4,15,34,19,14,2,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Stefan Bajcetic,MF,17,5.8,258,255,3,3,0,3,5,0,0,0,0,0,200,0,6,11,526,6,0,5,10,2.09,11,4,0.54,12.5,6.6,1,0,1,1,0,0,2,0,0.8,0.8,0.4,10,24,1,6,3,24.5,0,0.2,6,66,189,74,5,324,16,7,4,175,990,450,7,0,7,6,204,200,258,3227,694,98,118,74,89,18,29,0.5,4,17,7,1,0,7,9,0,9,6,0,0,0,40,9,5,13,8,1,2,0,2,0,1,0,0,1,0,0,0,5,3,1,8,27,19,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Fabio Carvalho,MF,19,3.9,143,140,2,0,0,0,2,1,0,0,0,0,117,1,3,13,347,4,0,9,18,1.69,10,3,1.2,7.2,4.9,2,0,2,2,0,0,0,0,1.1,1.1,0.1,9,12,26,11,4,11.5,0,0.9,2,31,75,91,26,193,6,2,3,122,568,255,9,2,11,15,145,117,143,1555,281,72,84,30,37,5,6,0.3,1,7,2,0,0,6,6,0,6,8,0,0,0,19,4,10,9,5,0,0,2,2,0,2,1,0,0,1,0,0,3,3,2,3,6,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Alex Oxlade-Chamberlain,FW,28,3.7,106,102,2,0,2,3,2,2,0,0,0,0,75,2,4,9,335,4,0,5,4,1.33,5,7,-1.41,7,6.4,1,0,1,1,0,0,0,0,1.3,1.3,0.9,11,14,28,7,3,16.3,0,-0.3,4,20,69,67,17,153,14,5,8,90,719,258,8,3,12,10,110,75,106,1253,347,39,45,24,34,8,14,0.2,5,8,2,0,0,3,4,1,1,4,0,0,0,20,1,4,9,8,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,5,4,5,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Naby Keïta,MF,27,3.3,168,161,6,1,0,0,2,1,0,0,0,0,129,1,7,8,293,3,0,5,2,1.38,2,4,-1.48,5,3.7,0,0,0,0,0,0,1,0,0.6,0.6,0.7,5,15,21,10,0,20.6,0,-0.6,5,34,114,59,11,206,4,3,0,111,536,220,6,0,12,7,140,129,168,1820,590,75,87,43,54,6,8,0.2,8,15,2,0,0,12,2,0,2,4,0,0,0,29,3,7,12,10,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,1,4,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Caoimhín Kelleher,GK,23,1,24,22,2,0,0,0,0,0,0,0,0,0,23,0,0,1,90,1,1,0,28,1,4,4,-0.76,4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0,0,26,0,0,0,18,89,62,0,0,0,0,13,23,24,539,344,7,7,12,12,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,0,1,0,0,0,0,0,0,0,0,2.9,0.34,-1.1,2,2,22,7,24.3,2,20.5,3,0,0,9,12
Nathaniel Phillips,DF,25,0.7,82,80,2,2,0,2,0,0,0,0,0,0,71,0,0,2,66,1,0,1,16,2,1,1,-0.75,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,10.8,0,0,3,26,63,2,1,89,0,0,0,69,574,393,1,0,2,0,60,71,82,1364,602,32,34,27,29,9,14,0,0,7,0,0,0,1,0,0,2,1,0,0,0,14,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
