Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Ben Foster,GK,35,38,1267,749,501,193,0,1,1,0,0,0,0,0,612,17,4,38,"3,420",38,38,0,0,1.32,52,59,0,48.2,59.2,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,1,0,28.3,0,0,1076,1362,30,1,0,1391,0,0,0,603,4371,3249,0,0,1,0,423,612,1267,25467,23303,66,67,149,159,397,1020,0.1,5,40,0,0,0,2,9,0,2,2,0,2,0,64,13,0,9,5,4,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,6,4,0,0,0,34,3,59,180,123,14,8,16,7,5,4,1,0,2,6,55.5,0.3,-0.5,340,941,942,98,45.9,308,63.2,575,31,72,16.9,3
Craig Cathcart,DF,29,34.4,1288,1263,23,20,0,9,3,3,0,0,0,0,1046,2,8,36,"3,096",35,31,1,1,1.36,49,54,0.41,44.4,52.9,3,0,3,3,0,0,2,0,1.5,1.5,0.2,6,71,2,13,5,10.2,0,1.5,218,811,789,52,21,1648,3,2,1,845,3347,1674,4,0,9,4,870,1046,1288,19726,7449,387,432,499,559,131,248,0.4,1,56,4,0,0,16,8,0,38,31,0,0,2,160,86,79,7,3,0,0,2,2,0,3,1,0,0,1,1,0,36,11,3,21,37,16,42,30,12,184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Abdoulaye Doucouré,MF,25,34,1963,1919,35,31,5,13,11,2,1,0,0,0,1622,9,41,35,"3,062",34,33,1,0,1.37,51,56,0.36,45.3,52.8,5,6,11,5,0,0,7,0,6.2,6.2,4.7,58,202,83,52,16,17.6,0,-1.2,62,432,1390,521,78,2320,55,32,23,1448,6612,3319,49,12,59,41,1556,1622,1963,24439,6590,860,990,568,647,109,160,2.7,38,135,33,2,0,36,13,2,34,38,0,0,1,257,40,36,83,72,2,4,5,0,0,9,5,1,1,2,0,0,27,32,12,19,57,38,31,8,23,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Étienne Capoue,MF,30,32.7,1764,1702,57,46,5,37,5,5,1,0,0,0,1480,5,15,33,"2,944",33,30,0,0,1.36,44,48,0.44,39.9,49.3,1,3,4,1,0,0,14,1,1.4,1.4,1,17,170,11,18,4,26.7,5,-0.4,129,515,1446,216,16,2155,42,32,10,1178,4558,2184,27,1,18,20,1259,1480,1764,25515,7490,719,804,552,645,163,238,1,10,133,14,1,0,47,58,0,85,56,0,0,0,256,63,49,42,32,0,2,2,4,2,7,5,0,1,0,0,1,36,48,7,33,87,54,50,13,37,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Roberto Pereyra,MF,27,31.3,1192,1098,85,24,3,9,40,22,17,5,4,0,962,9,33,33,"2,815",33,23,0,0,1.3,42,53,-0.95,42.1,47.9,6,1,7,6,0,0,3,0,5.4,5.4,3.2,101,117,188,57,21,17.5,6,0.6,33,240,651,687,110,1555,88,41,47,1056,6320,3080,53,35,82,67,1066,962,1192,13806,3701,557,620,272,336,67,92,3,34,77,35,4,0,27,36,3,24,12,1,0,0,185,4,19,84,62,5,7,3,7,0,8,4,1,2,0,1,0,10,10,1,7,24,17,26,0,26,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Will Hughes,MF,23,26.9,991,969,12,3,2,2,21,0,3,0,0,0,736,10,34,32,"2,418",31,12,1,0,1.31,32,39,-0.26,32.5,38.1,2,4,6,2,0,0,5,0,2.5,2.5,2.6,50,102,134,31,7,17.2,0,-0.5,44,230,652,509,79,1377,42,27,15,837,3627,1788,44,11,59,52,892,736,991,8975,3068,466,555,158,227,27,50,2.3,28,70,24,2,0,54,71,0,25,43,0,0,0,160,22,37,67,47,1,1,5,11,2,7,5,0,0,0,2,0,27,35,12,25,59,34,55,6,49,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Troy Deeney,FW,30,28.3,858,823,26,0,6,4,16,6,1,0,0,0,508,9,26,32,"2,545",28,21,4,0,1.25,42,44,0.44,35.5,43.8,9,5,14,8,1,1,4,1,9.5,8.7,4.6,23,87,161,63,29,14.8,0,-0.5,34,108,561,502,133,1164,20,6,14,544,1821,760,19,12,61,35,850,508,858,6179,2233,313,456,116,211,19,52,2.7,43,56,37,2,0,42,36,13,7,14,0,0,0,91,202,225,76,60,0,1,8,6,1,7,6,0,0,1,0,0,8,10,6,7,32,25,22,4,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
José Holebas,DF,34,26.6,1335,850,477,77,0,8,209,285,115,62,43,0,810,8,34,28,"2,393",27,25,1,3,1.32,37,39,0.36,36,39.6,3,6,9,3,0,0,12,1,1,1,4.1,44,77,58,17,5,23.4,4,2,106,482,650,541,23,1654,45,22,23,574,3068,1502,30,12,28,24,600,810,1335,13915,6383,404,480,275,451,101,313,3.5,38,47,15,9,0,34,14,2,21,40,0,0,0,134,61,40,61,23,35,2,0,0,1,9,3,3,2,0,0,1,44,20,4,28,53,25,27,8,19,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Gerard Deulofeu,FW,24,23,793,725,63,14,8,3,62,8,9,4,1,0,568,5,37,30,"2,066",26,6,4,0,1.23,34,29,1.02,29.2,32.4,10,5,15,10,0,0,3,0,8,8,4.1,100,67,193,60,22,16.9,6,2,4,60,405,626,127,1072,89,47,42,755,5413,2665,70,54,67,60,777,568,793,7572,1800,347,419,160,220,18,48,4.3,30,39,37,3,0,14,13,34,14,6,0,0,0,71,3,18,87,64,3,16,1,1,2,17,7,2,8,0,0,0,5,3,3,4,26,22,16,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Kiko Femenía,DF,27,22.8,1178,966,209,16,0,3,64,186,7,1,5,0,945,3,21,29,"2,049",22,19,7,2,1.14,30,40,-0.64,31.4,38.3,1,1,2,1,0,0,1,0,0.4,0.4,1.6,41,106,84,6,2,24.2,0,0.6,89,388,634,398,19,1404,22,13,9,769,3394,1737,32,1,20,11,774,945,1178,13597,5195,569,634,292,378,51,102,2.1,13,52,26,12,0,12,14,3,36,30,0,1,0,128,12,12,35,28,4,1,0,2,0,4,4,0,0,0,0,0,34,12,2,24,51,27,24,6,18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
