Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Harry Kane,FW,29,37.8,921,853,60,14,20,18,37,25,0,0,0,0,642,8,39,38,"3,405",38,35,0,0,1.58,70,62,6.21,56.9,49.4,30,3,33,25,5,6,6,0,21.5,16.7,7,60,180,193,124,54,16,3,8.5,28,106,646,599,167,1322,108,40,53,834,4546,1842,50,21,74,58,1031,642,921,12295,4345,286,368,236,302,103,164,4,57,100,47,6,0,31,56,16,2,12,2,0,0,96,66,81,131,89,2,13,12,12,3,18,10,0,2,3,3,0,1,6,8,7,21,14,27,7,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Pierre Højbjerg,MF,26,34.8,2292,2206,81,56,10,39,15,16,1,0,0,0,2021,5,28,35,"3,131",35,33,0,0,1.63,64,57,0.2,51.5,45.4,4,5,9,4,0,0,5,0,2,2,3.1,46,235,66,33,9,21.2,0,2,122,670,1537,449,33,2633,45,30,12,1507,6846,3215,41,8,39,35,1925,2021,2292,36323,9705,897,970,814,895,242,314,3.2,30,207,35,5,0,38,36,1,49,30,0,0,0,245,27,7,97,89,0,2,2,1,3,14,14,0,0,0,0,0,28,22,6,26,67,41,46,17,29,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Son Heung-min,FW,30,32.1,909,780,123,23,5,0,113,5,83,36,30,0,680,6,28,36,"2,888",33,19,3,0,1.58,57,55,-0.78,48.9,43,10,6,16,10,0,0,2,0,10.1,10.1,6.5,82,79,196,81,38,18.3,5,-0.1,12,143,457,643,106,1217,83,33,40,728,4927,2357,60,31,64,55,860,680,909,9315,2506,410,477,191,249,36,90,4.5,61,32,32,6,0,13,36,18,13,12,0,0,0,109,9,28,122,74,27,7,10,4,0,13,8,3,2,0,0,0,7,8,9,9,30,21,23,2,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Eric Dier,DF,28,31.3,2001,1929,68,58,2,17,11,8,0,0,0,0,1708,4,15,33,"2,818",31,30,2,3,1.73,62,52,0.77,48.4,43.3,2,1,3,2,0,0,3,0,1.6,1.6,1.2,9,87,14,17,4,11.8,2,0.4,370,1333,866,84,25,2274,6,3,2,1368,6183,2851,9,1,10,3,1600,1708,2001,32594,12717,636,688,866,934,179,317,0.6,7,76,8,3,0,25,10,1,35,19,0,0,0,140,80,35,29,24,1,0,4,0,0,2,1,0,0,1,0,0,16,12,2,9,19,10,41,24,17,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Cristian Romero,DF,24,26.3,1606,1523,80,60,4,20,0,19,0,0,0,0,1407,3,24,27,"2,364",26,24,1,0,1.59,46,41,0.02,38.1,34.5,0,1,1,0,0,0,11,1,1.5,1.5,1.2,19,92,9,11,2,12.3,0,-1.5,299,976,849,111,17,1923,22,13,8,1150,5216,2993,25,1,19,10,1226,1407,1606,25378,9085,562,618,698,746,119,176,1,8,87,8,0,1,42,12,0,44,36,1,1,0,173,57,26,24,22,0,0,0,1,1,4,3,0,0,0,1,0,42,24,2,29,46,17,40,18,22,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Ben Davies,DF,29,25.4,1281,1190,87,27,1,8,35,60,0,0,0,0,1040,4,22,31,"2,288",26,20,5,2,1.61,44,33,0.75,35.4,26.4,2,2,4,2,0,0,4,0,1,1,2.5,39,107,69,14,5,16.7,0,1,95,514,749,223,29,1482,15,5,7,835,4386,2692,33,4,11,5,1012,1040,1281,17332,5962,500,559,445,514,69,136,1.5,20,79,9,6,0,30,17,1,18,11,0,0,0,84,70,53,37,33,1,0,3,0,0,7,5,0,0,2,0,0,13,13,2,14,26,12,17,8,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Hugo Lloris,GK,35,24.5,728,513,212,26,0,0,0,0,0,0,0,0,561,3,1,25,"2,205",25,24,0,1,1.68,44,39,0.06,35.7,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,792,2,0,0,794,0,0,0,430,2401,1498,0,0,2,0,353,561,728,13442,8398,174,177,241,242,146,305,0,0,13,0,0,0,0,2,0,1,1,0,0,1,30,9,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,13,5,39,117,79,13,3,9,7,1,1,0,0,0,3,33.9,0.29,-4.1,77,218,539,109,31.4,186,25.8,322,20,29,13.7,3
Clément Lenglet,DF,27,22.4,1465,1431,29,22,5,20,16,6,0,0,0,0,1270,5,11,26,"2,019",24,14,2,11,1.54,45,35,0.64,36.8,28.7,0,2,2,0,0,0,4,0,1,1,0.6,33,85,7,13,2,15.5,0,-1,178,805,761,107,17,1666,12,7,4,1142,5666,3561,27,1,12,8,1256,1270,1465,23668,8588,484,501,637,701,129,219,0.8,6,80,11,5,0,23,17,0,18,23,0,0,0,119,43,28,23,20,1,0,0,1,1,5,5,0,0,0,0,0,18,15,5,16,34,18,26,11,15,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Ivan Perišić,MF,33,23.4,1121,895,221,16,0,13,196,138,67,57,6,0,713,5,43,34,"2,108",23,10,11,3,1.41,40,44,-0.93,34.7,34,1,8,9,1,0,0,6,0,2.6,2.6,6.1,87,61,181,29,8,15.3,2,-1.6,73,357,443,583,94,1370,40,18,19,611,3704,2075,29,35,33,14,733,713,1121,12565,3575,357,443,249,389,91,210,5.2,48,29,36,24,0,30,8,6,22,24,0,0,0,117,33,32,75,55,16,1,2,1,0,11,7,3,1,0,0,0,25,10,7,27,47,20,29,7,22,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Dejan Kulusevski,FW,22,23,746,684,61,1,5,3,62,7,23,6,3,0,582,1,26,30,"2,067",23,5,7,0,1.6,42,40,-0.25,32.8,30.6,2,7,9,2,0,0,2,0,2.6,2.6,4.7,87,67,195,43,10,17.6,0,-0.6,26,156,394,528,107,1048,112,52,52,677,4905,2512,46,48,78,52,711,582,746,8120,2005,355,410,179,226,25,51,4.8,47,14,38,11,0,36,25,3,13,15,0,1,0,145,3,7,97,71,5,15,5,0,1,11,9,1,1,0,0,0,23,7,8,16,44,28,19,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
