Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Jetro Willems,DF,25,16.6,585,451,130,9,1,2,32,120,1,1,0,0,405,4,19,19,"1,493",18,12,1,2,1.21,18,24,0.29,14.5,31.4,2,2,4,2,0,0,0,0,0.6,0.6,0.9,24,43,31,14,6,19.6,0,1.4,61,261,317,198,19,764,32,21,11,359,1632,953,15,7,21,7,347,405,585,6268,2963,215,252,154,239,21,51,0.9,15,29,13,2,0,10,17,1,17,19,0,0,0,95,22,16,38,28,4,4,1,1,0,6,4,1,1,0,0,0,29,6,2,18,39,21,20,5,15,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
Sean Longstaff,MF,21,15.3,666,609,56,41,1,11,33,1,12,6,3,0,509,1,16,23,"1,378",14,11,9,3,1.13,15,26,-0.32,11.3,24.5,1,1,2,1,0,0,2,1,1.4,1.4,1.2,8,33,12,25,7,24.8,3,-0.4,39,203,500,158,7,857,18,7,11,450,1936,661,5,2,26,16,498,509,666,8654,2264,239,282,186,221,56,106,0.7,15,37,5,1,0,17,26,0,19,19,0,0,0,73,17,21,36,21,9,1,2,2,1,3,1,0,0,1,0,1,17,16,2,20,50,30,23,5,18,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5
Matt Ritchie,DF,29,14.6,701,543,155,25,0,9,99,73,57,28,16,3,480,3,21,18,"1,315",14,9,4,2,1,11,19,-0.03,15,21.9,2,1,3,2,0,1,4,0,1.7,0.9,2.3,23,52,43,25,7,24.4,1,0.3,41,210,364,290,14,854,14,8,6,425,2073,1072,23,2,20,7,466,480,701,7937,3062,244,273,150,214,55,149,1.7,32,36,15,7,0,26,16,0,14,15,0,1,0,78,21,18,56,22,29,1,2,2,0,3,2,0,1,0,0,0,9,10,3,3,15,12,20,5,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Paul Dummett,DF,27,13.6,506,454,50,10,0,2,15,40,0,0,0,0,359,2,15,16,"1,228",14,11,2,3,1.38,14,20,0.14,10.7,21,0,0,0,0,0,0,2,0,0.1,0.1,0.2,7,31,16,2,2,20.4,0,-0.1,90,313,289,70,6,671,2,1,1,264,1286,700,9,1,3,1,333,359,506,5789,2765,181,204,135,170,31,95,0.2,4,31,4,2,0,4,6,0,23,17,0,0,1,54,28,32,7,7,0,0,0,0,0,1,1,0,0,0,0,0,19,7,1,21,27,6,23,9,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
Ciaran Clark,DF,29,13.2,337,311,26,11,0,2,0,15,0,0,0,0,260,0,0,14,"1,186",14,11,0,4,1.64,13,14,0.69,10.4,24.1,2,0,2,2,0,0,3,0,1.3,1.3,0,2,16,2,6,4,8.3,0,0.7,103,273,205,23,8,496,7,6,1,207,865,312,2,0,3,1,214,260,337,4560,1877,100,116,116,146,29,55,0,1,14,2,0,0,9,7,0,11,12,0,0,0,46,29,37,4,3,1,0,0,0,0,0,0,0,0,0,0,0,18,2,0,9,15,6,18,14,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Emil Krafth,DF,24,11.3,418,346,69,3,0,2,20,66,0,0,0,0,305,3,12,17,"1,020",11,7,6,14,1.12,13,23,-0.51,10.3,19,0,1,1,0,0,0,0,0,0.3,0.3,0.6,11,19,20,4,0,13.5,0,-0.3,53,223,221,92,9,531,6,4,2,219,1014,598,11,1,8,3,278,305,418,4680,2168,158,182,118,165,18,38,0.6,1,18,3,1,0,4,7,0,8,12,0,0,0,43,7,9,3,3,0,0,0,0,0,1,1,0,0,0,0,0,15,2,1,9,20,11,11,8,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DeAndre Yedlin,DF,26,10.4,315,273,42,1,0,0,28,41,0,0,0,0,222,0,5,16,938,10,8,6,9,1.25,9,18,-0.46,11.1,21.2,1,0,1,1,0,0,3,0,0.8,0.8,0.3,12,14,40,1,1,3.4,0,0.2,39,139,166,104,5,408,6,1,5,206,872,483,15,3,14,5,221,222,315,3064,1181,139,161,38,69,23,47,0.5,7,9,8,6,0,8,9,2,10,13,0,0,0,38,8,13,18,16,0,0,0,2,0,0,0,0,0,0,0,0,10,6,2,8,16,8,13,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Dwight Gayle,FW,28,9.4,151,138,12,0,0,0,3,2,0,0,0,0,103,1,1,20,850,10,2,10,7,0.8,14,15,0.56,11,13.6,4,2,6,4,0,0,2,0,4.3,4.3,0.8,7,7,43,23,10,11.9,1,-0.3,9,24,118,95,30,236,3,2,1,125,510,209,3,1,20,11,156,103,151,1269,199,70,94,16,25,6,12,0.3,6,6,1,1,0,6,13,2,2,10,0,0,0,17,21,49,13,6,0,0,3,3,1,2,2,0,0,0,0,0,4,6,2,4,8,4,5,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Christian Atsu,MF,27,8.3,218,206,10,2,1,0,17,1,6,0,3,0,167,2,7,19,749,6,3,13,9,1.11,4,15,-1.02,4.6,15.4,0,3,3,0,0,0,2,0,0.2,0.2,1.3,29,16,22,5,1,19.1,0,-0.2,11,75,124,144,12,333,36,16,20,217,1717,957,23,6,20,17,209,167,218,2225,540,95,109,40,51,10,21,0.9,13,5,10,5,0,11,10,4,5,8,0,0,0,42,6,14,25,19,3,2,0,1,0,4,3,1,0,0,0,0,5,5,0,5,14,9,19,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Matthew Longstaff,MF,19,6.4,258,254,3,2,1,2,2,0,0,0,0,0,206,1,4,9,575,6,5,3,13,1,7,11,-0.12,4.8,11.1,2,0,2,2,0,0,1,0,0.3,0.3,0.4,4,17,2,4,2,20.4,0,1.7,8,65,186,43,5,293,4,3,1,161,573,207,2,2,4,7,192,206,258,3126,654,112,125,67,83,13,23,0.3,3,13,5,1,0,6,6,0,5,1,0,0,0,38,5,5,8,8,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,3,14,11,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5
Andy Carroll,FW,30,7,214,209,4,0,0,3,5,0,0,0,0,0,129,1,4,19,632,4,3,15,2,1.53,9,10,0.47,6.6,13.3,0,4,4,0,0,0,1,0,1.2,1.2,1.4,4,17,34,16,3,14.3,0,-1.2,27,39,156,122,30,316,11,6,5,133,478,109,5,0,24,11,236,129,214,1824,420,75,104,34,61,10,17,0.4,12,9,8,2,0,17,14,6,2,3,0,0,0,15,89,46,19,18,0,0,0,1,0,5,5,0,0,0,0,0,3,2,0,2,8,6,2,1,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Valentino Lazaro,DF,23,5.3,197,168,28,4,0,1,13,13,11,3,6,0,157,1,2,13,480,4,1,9,0,1,4,13,-1.35,3.8,9.9,1,0,1,1,0,0,0,1,0.4,0.4,0.2,7,7,14,4,1,21.9,0,0.6,16,91,88,64,6,242,13,8,5,142,639,349,4,2,4,6,141,157,197,2316,877,86,95,50,59,10,27,0.2,6,5,3,1,0,3,2,0,3,9,0,0,0,27,2,6,11,7,2,1,1,0,0,0,0,0,0,0,0,0,11,2,0,11,18,7,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Florian Lejeune,DF,28,4.9,216,194,22,6,0,2,3,16,0,0,0,0,148,0,6,6,442,4,3,2,6,0.83,5,10,-0.56,5.1,10.4,2,0,2,2,0,0,0,0,1.2,1.2,0,1,7,0,4,3,14.4,0,0.8,21,137,118,13,5,267,5,4,1,127,538,197,3,0,3,2,121,148,216,2641,1074,66,82,67,81,12,41,0,1,3,0,0,0,6,4,0,10,2,0,0,0,35,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,7,3,6,2,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Yoshinori Mutō,MF,27,2.4,33,31,2,1,0,0,1,0,0,0,0,0,27,0,1,8,212,2,1,6,9,0.5,1,7,-2.15,1.8,5.6,0,0,0,0,0,0,0,0,0.1,0.1,0,4,5,10,1,0,10,0,-0.1,0,6,29,23,5,56,9,5,4,41,280,118,3,2,9,2,38,27,33,290,91,12,13,6,7,1,2,0,1,2,1,0,0,2,3,3,0,2,0,0,0,8,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
