Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Timothy Castagne,DF,26,36.2,1836,1545,287,17,3,2,58,270,0,0,0,0,1470,4,43,37,"3,254",36,33,1,1,0.92,49,63,1.24,48.5,60.1,2,3,5,2,0,0,3,0,2.2,2.2,2.6,39,106,149,19,5,11,0,-0.2,158,820,920,508,52,2237,30,11,14,989,4010,1994,23,5,32,17,1246,1470,1836,21125,8419,895,998,470,586,60,132,2.2,22,89,20,10,0,25,15,6,43,44,0,2,0,202,55,62,51,44,2,1,2,1,1,5,4,0,0,1,0,0,53,27,7,41,84,43,50,13,37,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Harvey Barnes,FW,24,30.1,786,769,10,0,5,1,44,8,0,0,0,0,549,7,31,34,"2,711",32,21,2,0,0.88,41,51,0.56,39.4,50.9,13,1,14,13,0,0,3,0,8.9,8.9,3.1,100,79,257,72,34,15.9,0,4.1,17,128,435,600,133,1143,91,27,53,734,5174,2749,72,48,75,42,900,549,786,7152,2004,363,462,142,210,17,37,2.2,19,39,31,5,0,38,37,9,8,14,0,0,0,101,29,57,63,43,0,3,9,7,1,14,8,0,1,2,2,1,8,14,4,14,42,28,32,1,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
James Maddison,MF,25,27.6,1150,998,142,60,13,8,123,4,69,37,20,3,844,10,29,30,"2,480",28,21,2,0,0.93,41,54,-0.09,38.1,46,10,9,19,9,1,2,10,0,8.7,6.6,9.3,77,151,155,83,27,21.1,13,1.3,17,160,647,655,103,1445,107,46,39,964,5653,2671,44,31,45,31,1075,844,1150,14244,4356,417,481,300,395,93,186,5.7,69,117,27,4,0,31,79,6,13,26,1,0,0,101,4,10,138,76,29,12,7,12,2,13,10,1,1,0,1,0,25,19,7,19,50,31,19,1,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Kiernan Dewsbury-Hall,MF,23,25.6,1154,1120,24,9,9,20,46,3,7,7,0,0,872,10,26,31,"2,306",28,16,3,2,1,38,40,1.13,30.5,39.2,2,2,4,2,0,0,5,1,2.4,2.4,3.3,68,132,91,26,6,21.3,0,-0.4,48,278,795,443,50,1490,74,40,26,903,5218,2559,36,16,73,32,1038,872,1154,14495,3746,448,526,311,389,84,161,2.6,39,111,23,4,1,37,35,1,28,29,0,0,0,149,15,13,78,61,0,8,2,5,2,9,6,0,1,0,1,1,14,34,5,19,47,28,55,13,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Youri Tielemans,MF,25,26,1623,1517,100,51,12,8,45,16,20,8,9,0,1303,6,38,31,"2,344",27,16,4,0,0.97,35,49,-0.29,33,45,3,2,5,2,1,2,4,0,2.5,0.9,4.7,35,181,56,29,8,27.7,1,0.5,62,436,1080,382,14,1875,35,26,5,952,4043,2088,25,1,33,15,1309,1303,1623,21370,7448,651,734,501,592,111,208,3.3,30,169,28,7,0,33,25,1,28,39,0,0,0,195,26,12,78,64,4,1,7,1,1,4,2,1,0,1,0,0,27,30,9,23,61,38,35,8,27,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Danny Ward,GK,29,26,945,679,261,71,0,4,0,0,0,0,0,0,708,5,2,26,"2,340",26,26,0,9,0.92,37,46,0.32,32.9,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,996,5,0,0,1000,0,0,0,559,2832,1665,0,0,0,0,482,708,945,16865,10488,197,199,352,355,158,383,0,0,7,0,0,0,0,5,0,0,1,0,0,0,27,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,14,2,46,119,75,7,3,16,6,3,2,1,0,2,6,36.5,0.29,-5.5,94,303,750,154,30.4,190,35.1,355,20,42,15.9,6
Boubakary Soumaré,MF,23,18.1,902,895,7,6,2,2,2,0,0,0,0,0,776,0,19,26,"1,629",20,9,6,3,1,19,30,-0.31,23.3,33.8,0,0,0,0,0,0,9,0,0,0,0.4,17,73,20,1,0,28,0,0,45,319,675,112,2,1091,22,12,6,588,2940,1182,12,0,26,22,733,776,902,11579,3059,429,470,276,314,39,57,0.5,11,80,5,1,0,31,22,1,33,34,0,0,0,119,18,14,23,22,0,1,0,0,0,1,1,0,0,0,0,0,29,26,2,23,43,20,15,4,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Jamie Vardy,FW,35,20.6,263,239,23,0,3,1,7,0,0,0,0,0,137,1,9,37,"1,857",19,6,18,1,0.92,24,38,-0.51,23.9,34.2,3,4,7,3,0,1,1,0,6.7,5.9,1.4,16,14,101,27,13,12.3,0,-3.7,32,59,176,206,71,437,29,12,14,192,926,358,9,13,33,16,261,137,263,1931,364,69,119,47,88,7,15,0.7,14,7,5,1,0,21,7,29,2,5,2,0,0,41,47,78,34,23,0,6,3,2,0,7,5,0,1,0,1,0,4,3,3,1,7,6,17,3,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Wilfred Ndidi,MF,25,18.7,899,868,31,25,1,5,2,3,0,0,0,0,754,0,19,27,"1,679",19,8,8,4,0.7,25,39,-0.6,22.1,31.6,0,0,0,0,0,0,4,0,0.2,0.2,0.1,11,51,7,7,2,25.1,0,-0.2,83,406,652,92,5,1129,15,10,4,564,2464,1075,14,0,14,10,659,754,899,11486,2879,392,429,304,348,31,67,0.2,3,49,0,0,0,29,14,0,38,42,0,2,0,146,25,22,12,12,0,0,0,0,0,2,2,0,0,0,0,0,34,24,3,17,43,26,32,14,18,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Daniel Amartey,DF,27,17.9,1114,1092,20,15,2,2,0,5,0,0,0,0,1015,2,2,20,"1,610",18,16,2,15,0.8,20,27,0.11,20,27.6,0,0,0,0,0,0,1,0,1.1,1.1,0.5,23,66,5,6,2,17.4,0,-1.1,185,658,578,46,9,1279,5,2,2,779,3720,2275,11,0,8,4,909,1015,1114,17506,6591,442,473,498,526,62,91,0.4,5,58,1,0,0,7,3,0,8,8,0,1,0,108,34,26,15,15,0,0,0,0,0,1,1,0,0,0,0,0,13,5,1,12,14,2,24,17,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
