link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
https://fbref.com/en/players/1b84dbe1/Lucas-Digne,120200112,Lucas Digne,FRA,DF,Everton,26,35,35,3030,33.7,0,7,0,0,6,0,1.5,1.5,6.3,69,134,251,29,4,24.4,-1.5,125,74,41,2,3,4,1,10,8,2,0,0,0,0,1371,2020,22556,9553,728,885,453,659,148,328,5.7,72,94,43,28,1472,541,64,2,13,270,369,108,56,44,0,1371,7,63,99,631,921,842,52,2376,36,23,13,1009,4362,2418,54,6,28,24,1112,73,49,49,19,5,33,68,35,10,29,42,108,0,30,0,1,1.29,37,49,-0.36,42.1,42.3,0,43,29,3,0,1,1,182,112,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/a712ca2b/Issa-Diop,120200113,Issa Diop,FRA,DF,West Ham,22,32,31,2766,30.7,3,1,0,0,8,0,1.5,1.5,1.2,7,44,2,15,6,9.2,1.5,10,7,1,0,2,0,0,1,1,0,0,0,0,0,762,979,14303,6015,281,329,393,450,75,165,0.9,5,44,2,0,938,39,37,0,5,1,2,0,0,0,0,762,2,11,229,698,588,39,25,1317,7,5,2,630,3407,1747,2,0,10,5,629,27,15,18,9,0,16,25,9,21,16,47,166,2,30,1,4,1.03,39,54,-0.76,41.1,53.0,0,31,11,1,0,3,0,145,79,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/254147d4/Moussa-Djenepo,120200114,Moussa Djenepo,MLI,MF,Southampton,21,18,10,928,10.3,2,2,0,0,4,1,2.4,2.4,1.9,39,27,72,20,7,18.1,-0.4,39,16,0,12,1,9,1,6,2,0,4,0,0,0,188,270,2553,814,114,134,52,79,9,24,1.4,11,13,11,1,259,10,0,1,2,21,9,0,0,0,0,188,1,10,15,79,189,198,44,461,66,44,22,291,2178,1227,20,13,40,21,306,27,21,13,9,5,11,21,10,1,14,9,9,0,4,8,3,1.28,15,13,0.59,17.9,12.2,0,23,30,3,0,0,0,48,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/d557d734/Matt-Doherty,120200115,Matt Doherty,IRL,MF,Wolves,27,36,32,2839,31.5,4,3,0,0,1,0,6.9,6.9,2.2,75,158,155,35,15,11.2,-2.9,63,44,1,6,10,2,0,14,6,0,3,4,1,0,1392,1854,20176,8073,817,961,428,597,83,148,2.1,21,83,24,7,1518,333,3,1,11,45,330,0,0,0,0,1392,3,41,74,488,1088,632,89,2196,48,28,20,954,5061,3057,63,10,47,15,1332,55,29,34,17,4,27,41,14,4,30,40,52,1,26,4,1,1.64,45,31,0.91,46.9,29.5,0,28,18,3,1,1,0,160,132,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/02b29014/Abdoulaye-Doucoure,120200116,Abdoulaye Doucour?,MLI,MF,Watford,26,37,36,3156,35.1,4,2,0,0,9,0,5.2,5.2,3.9,69,161,96,61,12,18.3,-1.2,95,69,1,11,9,2,3,8,6,0,0,2,0,0,1320,1712,19007,4672,714,862,456,548,61,101,2.8,38,120,27,2,1693,14,8,0,4,29,0,2,0,0,0,1320,5,47,68,387,1100,646,100,2090,67,40,27,1241,5965,3130,68,16,58,31,1353,64,30,29,29,6,16,57,41,8,38,31,32,0,25,1,0,0.89,33,61,-0.8,45.3,52.0,0,51,15,6,0,1,1,270,55,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/5526deb1/Tommy-Doyle,120200117,Tommy Doyle,ENG,MF,Manchester City,17,1,0,16,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,20.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,305,29,11,11,6,6,2,2,0.0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,20,0,0,0,0,14,7,0,21,0,0,0,14,67,7,0,0,0,0,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,3.0,1,0,3.88,0.4,0.1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/2649ff32/Danny-Drinkwater,120200118,Danny Drinkwater,ENG,MF,Aston Villa,29,4,4,259,2.9,0,0,0,0,1,0,0.1,0.1,0.0,2,20,4,2,0,18.3,-0.1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,138,169,2447,567,67,79,54,59,16,22,0.1,1,18,1,0,165,4,3,0,2,1,0,0,0,0,0,138,0,6,5,55,116,30,2,200,4,1,3,97,431,182,3,0,3,3,123,5,3,3,2,0,2,18,16,0,5,5,5,1,0,0,3,1.0,2,9,-1.89,2.3,7.3,0,7,1,0,0,0,0,30,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/2649ff32/Danny-Drinkwater,120200119,Danny Drinkwater1,ENG,MF,Burnley,29,1,1,58,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,201,25,5,7,8,9,0,3,0.0,0,0,0,0,20,4,1,0,0,0,0,0,0,0,0,14,0,0,2,5,20,3,0,28,0,0,0,9,33,8,0,0,1,0,9,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,8,0.0,0,2,-2.97,0.2,2.0,0,1,0,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/15ea94de/Josip-Drmic,120200120,Josip Drmi?,SUI,FW,Norwich City,26,21,5,647,7.2,1,0,0,0,0,1,3.1,3.1,1.1,5,4,42,14,5,13.4,-2.1,10,7,0,1,2,0,0,0,0,0,0,0,0,0,125,165,1474,163,81,98,26,33,3,10,0.2,4,2,1,0,152,13,0,0,0,3,2,0,0,0,0,125,0,3,8,23,127,93,22,241,14,6,8,129,444,140,4,5,22,15,160,3,2,1,2,0,0,8,8,0,6,1,5,1,1,16,4,0.43,1,11,-0.13,7.2,10.8,0,6,4,7,0,0,0,29,18,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3a949a25/Martin-Dubravka,120200121,Martin D?bravka,SVK,GK,Newcastle Utd,30,38,38,3420,38.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,609,1097,23225,19598,62,62,206,210,340,814,0.1,0,12,1,0,596,493,152,0,4,0,1,0,0,0,0,609,8,2,1000,1192,6,0,0,1198,0,0,0,508,3675,2574,0,0,3,0,331,1,1,1,0,0,1,2,1,0,2,1,17,5,38,0,0,1.16,38,58,0.0,35.5,65.6,0,0,4,0,0,0,0,35,9,0,58.0,195.0,139.0,11.0,11.0,16.0,11.0,2.0,2.0,0.0,0.0,3.0,8.0,63.0,0.32,7.0,288.0,750.0,749.0,119.0,42.0,340.0,58.3,686.0,21.0,26.0,11.6
https://fbref.com/en/players/79ca3e23/Ondrej-Duda,120200122,Ondrej Duda,SVK,MF,Norwich City,24,10,9,724,8.0,0,0,0,0,0,0,0.5,0.5,1.5,8,25,17,10,3,22.1,-0.5,30,17,8,1,3,1,0,2,1,0,0,1,0,0,295,382,4158,1077,177,204,62,80,27,54,1.3,16,15,9,2,344,38,10,3,2,43,1,27,10,16,0,295,0,9,15,73,244,159,9,470,10,6,4,266,1010,445,9,1,22,3,317,18,11,9,6,3,7,16,9,2,8,6,8,0,3,1,3,0.7,3,9,0.69,9.6,12.0,0,9,13,2,0,0,0,48,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/7314bba4/Shane-Duffy,120200123,Shane Duffy,IRL,DF,Brighton,27,19,12,1238,13.8,1,0,0,0,2,0,1.2,1.2,0.2,4,29,2,7,1,10.9,-0.2,7,5,0,1,1,0,0,0,0,0,0,0,0,0,521,647,10654,3802,158,186,297,337,63,110,0.1,2,23,3,1,615,31,27,0,11,1,4,0,0,0,0,521,1,4,115,446,330,34,19,807,4,3,1,357,1742,913,6,0,9,3,458,18,9,14,4,0,6,17,11,7,6,21,72,0,12,7,13,1.16,13,18,0.05,14.6,18.5,0,14,10,0,0,0,0,56,67,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3fe6bd8c/Paul-Dummett,120200124,Paul Dummett,WAL,DF,Newcastle Utd,27,16,14,1228,13.6,0,0,0,0,2,0,0.1,0.1,0.2,7,31,16,2,2,20.4,-0.1,7,7,0,0,0,0,0,1,1,0,0,0,0,0,359,506,5789,2765,181,204,135,170,31,95,0.2,4,31,4,2,454,50,10,0,2,15,40,0,0,0,0,359,2,15,90,313,289,70,6,671,2,1,1,264,1286,700,9,1,3,1,333,27,17,19,7,1,21,27,6,9,14,23,69,0,11,2,3,1.38,14,20,0.14,10.7,21.0,0,4,6,0,0,0,1,54,28,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/282f75f3/Lewis-Dunk,120200125,Lewis Dunk,ENG,DF,Brighton,27,36,36,3230,35.9,3,3,0,0,9,0,4.5,4.5,1.5,18,110,5,31,10,11.8,-1.5,34,28,2,0,2,1,1,3,3,0,0,0,0,0,1991,2298,41568,14759,569,624,1157,1214,255,427,0.6,14,127,4,0,2172,117,80,1,45,1,37,0,0,0,0,1991,9,4,408,1487,1086,99,48,2655,7,5,2,1506,8106,4367,16,1,15,8,1760,40,24,23,17,0,15,34,19,33,22,55,125,2,35,0,0,1.14,38,50,1.09,43.8,50.4,0,19,19,1,0,0,0,250,97,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3bb7b8b4/Ederson,120200126,Ederson,BRA,GK,Manchester City,25,35,35,3071,34.1,0,0,0,0,3,1,0.0,0.0,0.1,0,0,0,0,0,0.0,0.0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,949,1082,21002,13346,276,277,481,487,190,312,0.2,1,10,0,0,892,186,46,2,2,0,1,0,0,0,0,949,4,0,886,1130,19,0,0,1148,0,0,0,800,3620,2521,0,0,1,0,667,2,2,2,0,0,2,5,3,0,0,3,16,6,34,0,0,2.14,95,28,1.96,86.6,30.5,0,2,2,0,0,0,0,49,12,1,28.0,95.0,68.0,24.0,3.0,8.0,16.0,3.0,3.0,0.0,0.0,1.0,4.0,29.6,0.29,2.6,74.0,183.0,939.0,178.0,26.0,139.0,30.0,260.0,14.0,63.0,19.3
https://fbref.com/en/players/debe38a0/John-Egan,120200127,John Egan,IRL,DF,Sheffield Utd,26,36,36,3187,35.4,2,0,0,0,5,1,2.7,2.7,0.4,6,66,5,27,4,9.4,-0.7,11,6,0,0,5,0,0,1,0,0,0,1,0,0,1040,1302,22170,7127,298,349,556,644,177,279,0.5,1,56,1,0,1270,28,22,0,20,2,6,0,0,0,0,1040,4,3,228,843,782,65,50,1682,2,1,1,688,3495,1958,1,0,14,0,821,44,27,34,10,0,25,45,20,27,12,58,171,4,34,0,0,1.47,36,30,2.49,40.8,45.8,1,34,20,1,0,1,0,177,133,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/b9e1436c/Harvey-Elliott,120200128,Harvey Elliott,ENG,DF,Liverpool,16,2,0,8,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,159,29,9,10,1,4,1,1,0.0,0,3,1,0,11,4,0,0,0,3,1,3,0,2,0,11,0,0,0,0,6,10,0,16,2,1,1,11,40,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3.0,0,0,-1.37,0.2,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/615ef733/Ahmed-Elmohamady,120200129,Ahmed Elmohamady,EGY,DF,Aston Villa,31,18,11,1031,11.5,1,1,0,0,1,0,0.2,0.2,2.8,39,47,37,5,1,11.1,0.8,36,33,3,0,0,0,0,1,1,0,0,0,0,0,496,657,8552,3169,246,268,182,251,57,104,2.1,22,44,25,18,550,104,6,0,2,58,98,0,0,0,0,496,3,13,49,211,331,216,14,753,11,7,4,386,1970,1263,30,4,9,2,438,19,9,10,7,2,10,21,11,5,6,13,25,1,9,7,14,0.89,11,28,-1.14,12.4,24.5,0,13,5,2,0,0,0,73,29,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4fdf1fd9/Bjorn-Engels,120200130,Bj?rn Engels,BEL,DF,Aston Villa,24,17,15,1447,16.1,1,0,0,0,1,0,1.0,0.9,0.3,5,43,2,8,1,7.8,0.0,11,10,0,0,1,0,0,1,1,0,0,0,0,0,548,653,11293,4152,170,191,301,334,74,118,0.2,2,46,1,1,627,24,22,0,6,2,2,0,0,0,0,548,2,2,151,473,317,30,14,819,1,1,0,426,2458,1586,4,1,7,2,482,11,6,8,2,1,8,13,5,17,1,28,86,3,14,2,4,0.65,20,32,-0.11,21.7,32.9,0,5,5,1,0,2,0,53,54,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/980522ec/Christian-Eriksen,120200131,Christian Eriksen,DEN,MF,Tottenham,27,20,10,1097,12.2,2,2,0,0,5,0,1.9,1.9,1.9,28,74,32,26,9,25.1,0.1,44,32,11,0,0,0,1,3,2,1,0,0,0,0,563,761,8861,2703,316,362,162,226,57,117,1.8,24,51,23,1,673,84,23,5,5,72,11,47,19,20,0,563,4,13,15,123,448,323,16,881,2,0,2,519,2229,1158,22,6,23,14,579,19,9,10,8,1,7,24,17,1,9,12,16,0,6,10,3,1.3,20,18,-0.3,14.1,18.2,0,9,6,2,0,0,0,82,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/f8fcd2a5/Jonny-Evans,120200132,Jonny Evans,NIR,DF,Leicester City,31,38,38,3383,37.6,1,1,0,0,8,1,3.7,3.7,0.7,31,157,4,23,8,8.4,-2.7,35,28,0,1,4,2,0,6,4,0,0,1,1,0,2178,2518,43936,15190,618,680,1333,1454,219,354,0.7,8,131,3,1,2430,85,69,1,17,8,16,0,0,0,0,2178,3,7,340,1443,1361,106,47,2899,8,6,2,1810,8583,4971,13,0,12,3,1926,48,34,33,14,1,28,39,11,18,15,57,174,4,35,0,0,1.63,64,40,-4.23,59.7,45.0,0,35,27,2,1,1,1,230,126,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,120200133,?ukasz Fabia?ski,POL,GK,West Ham,34,25,25,2117,23.5,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,386,678,15775,13749,28,28,109,116,248,525,0.0,0,12,0,0,411,261,69,0,1,0,0,0,0,0,0,386,6,2,632,717,3,0,0,720,1,1,0,366,2478,1606,0,0,1,0,218,2,2,2,0,0,2,4,2,0,0,1,5,3,23,0,0,1.24,36,34,1.12,32.2,36.8,0,1,2,0,0,1,0,12,11,0,34.0,104.0,71.0,8.0,7.0,10.0,5.0,4.0,3.0,1.0,0.0,1.0,2.0,32.1,0.27,0.1,189.0,455.0,480.0,100.0,43.5,192.0,58.6,382.0,11.0,8.0,10.3
https://fbref.com/en/players/7f3b388c/Fabinho,120200134,Fabinho,BRA,MF,Liverpool,25,28,22,2079,23.1,2,3,0,0,6,0,0.4,0.4,1.6,19,129,23,12,4,28.7,1.6,50,45,0,1,1,1,2,5,5,0,0,0,0,0,1381,1593,23882,5652,588,641,647,731,107,153,1.4,19,129,19,3,1572,19,15,3,6,9,4,0,0,0,0,1381,2,13,40,350,1147,295,10,1783,12,9,3,1137,5013,2323,23,0,15,8,1256,62,35,20,35,7,26,67,41,2,23,34,19,1,21,6,2,2.46,50,26,-0.84,41.0,25.8,0,32,20,0,0,0,0,157,41,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,120200135,Ralf F?hrmann,GER,GK,Norwich City,30,1,1,21,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,94,38,6,6,1,2,0,2,0.0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,7,0,0,12,12,0,0,0,12,0,0,0,5,19,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0,1,-3.01,0.1,0.9,0,0,0,0,0,0,0,2,0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,0.08,0.0,0.0,2.0,7.0,2.0,22.7,3.0,15.7,5.0,1.0,0.0,11.3
https://fbref.com/en/players/9d9a71c1/Akin-Famewo,120200136,Akin Famewo,ENG,MF,Norwich City,20,1,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,1.29,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/e5d01ecf/Kiko-Femenia,120200137,Kiko Femen?a,ESP,DF,Watford,28,28,26,2237,24.9,0,0,0,0,5,0,0.1,0.1,1.4,49,85,81,5,1,27.2,-0.1,37,29,5,2,0,1,0,4,0,2,1,0,1,0,988,1290,14191,5743,605,686,290,407,58,127,1.8,18,52,27,15,1008,281,13,0,10,69,267,1,0,1,0,988,1,25,55,421,681,427,17,1510,32,19,13,743,3754,1993,36,4,21,11,754,68,38,49,17,2,43,80,37,2,14,36,49,0,20,2,3,0.86,23,46,-0.54,32.4,40.7,0,26,12,1,1,0,0,150,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,120200138,Bruno Fernandes,POR,MF,Manchester Utd,24,14,14,1186,13.2,8,7,4,4,2,0,6.2,3.0,2.5,34,110,92,40,14,24.6,1.8,53,36,10,1,3,3,0,12,6,3,0,0,3,0,607,861,10342,2939,319,369,199,276,71,152,2.3,30,66,25,2,758,99,24,8,14,75,5,56,23,22,0,607,4,20,18,98,438,479,39,1002,21,15,6,554,2610,1487,32,7,29,13,737,22,12,9,9,4,5,38,33,0,6,11,16,0,7,0,0,2.29,28,6,1.35,20.8,11.6,0,9,14,2,2,0,0,67,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/e2dde94c/Gedson-Fernandes,120200139,Gedson Fernandes,POR,MF,Tottenham,20,7,0,68,0.8,0,0,0,0,0,0,0.0,0.0,0.1,9,4,15,1,0,26.4,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,39,53,461,114,28,32,7,14,1,1,0.1,2,2,3,2,46,7,0,0,0,7,7,0,0,0,0,39,0,3,1,5,27,39,5,71,8,2,6,46,319,183,3,1,2,0,46,2,0,2,0,0,0,2,2,0,2,1,0,0,0,7,8,1.71,2,1,0.97,2.7,1.6,0,0,2,0,0,0,0,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/f25b010f/Federico-Fernandez,120200140,Federico Fern?ndez,ARG,DF,Newcastle Utd,30,32,29,2620,29.1,2,2,0,0,8,0,1.4,1.4,1.2,4,43,13,15,7,11.5,0.6,19,10,2,3,3,1,0,3,1,0,0,2,0,0,929,1246,17988,7703,354,415,428,529,127,246,0.5,4,40,6,4,1100,141,39,0,11,29,102,0,0,0,0,929,5,21,254,942,536,150,24,1614,16,10,6,831,3506,1421,13,1,21,3,860,42,25,30,10,2,23,46,23,28,13,24,190,2,28,3,4,1.25,33,42,0.93,30.0,51.8,0,17,20,2,0,0,1,128,60,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/101da2b5/Fernandinho,120200141,Fernandinho,BRA,DF,Manchester City,34,30,26,2397,26.6,0,1,0,0,9,2,1.0,1.0,0.4,51,213,7,17,2,14.9,-1.0,31,26,0,1,4,0,0,6,6,0,0,0,0,0,2008,2244,38469,14037,719,773,1075,1146,195,272,1.0,8,214,12,0,2186,52,40,0,22,4,12,0,0,0,0,2008,6,10,198,895,1493,113,22,2492,13,13,0,1855,11030,7448,27,0,14,6,1880,50,35,32,16,2,29,48,19,16,12,25,82,0,21,4,6,2.07,63,26,-1.25,60.0,26.9,1,26,17,1,0,1,1,148,74,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4c370d81/Roberto-Firmino,120200142,Roberto Firmino,BRA,FW,Liverpool,27,38,34,2988,33.2,9,8,0,0,0,0,14.0,14.0,6.5,90,111,218,99,38,13.7,-5.0,114,90,0,12,7,2,3,20,16,0,2,1,0,1,941,1189,12229,3146,568,680,245,293,39,47,4.0,52,74,31,1,1154,31,3,8,1,9,15,0,0,0,0,941,4,38,16,103,697,775,211,1558,90,52,38,1082,5483,2646,62,35,92,39,1203,37,19,8,14,15,10,43,33,3,31,7,11,1,14,4,0,2.61,75,26,0.85,62.2,31.9,0,29,16,6,0,0,0,136,26,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
