Ross Barkley,4,8,7,2.05,27,14,+0.98,26.8,11.0
Ashley Barnes,5,2,0,1.26,19,21,+0.08,18.2,15.4
Harvey Barnes,4,12,2,1.61,38,24,-0.20,38.1,27.9
Chris Basham,25,0,0,1.42,33,37,-2.13,39.1,47.2
Borja Bast?n,0,2,3,0.00,0,2,-9.37,0.0,1.3
Michy Batshuayi,0,15,12,1.50,5,8,-1.64,5.8,3.4
Jan Bednarek,33,0,2,1.26,43,57,-1.65,50.1,48.9
H?ctor Beller?n,10,2,5,1.47,20,18,-0.08,15.5,20.4
Ryan Bennett,5,4,5,1.45,6,9,-0.89,7.1,8.6
Ryan Bennett1,1,2,2,1.40,6,8,-1.36,7.3,5.6
Nabil Bentaleb,6,4,2,0.83,7,16,-0.71,7.0,14.4
Christian Benteke,6,11,3,1.21,11,18,0.00,14.8,23.7
J?hann Berg Gu?mundsson,1,6,3,1.08,11,7,+0.93,11.0,7.4
Sander Berge,5,2,0,1.50,11,11,0.00,9.3,11.8
Steven Bergwijn,2,6,0,1.79,11,9,-0.14,9.5,13.8
Bernard,3,12,6,1.30,14,12,+0.73,18.3,13.8
Bernardo,4,7,9,1.00,6,17,-1.33,8.3,11.5
Ryan Bertrand,29,1,2,1.38,43,44,+1.03,45.5,38.6
Muhamed Be?i?,0,7,14,1.56,1,2,-0.39,4.1,4.2
Philip Billing,19,5,1,0.97,31,41,+1.16,33.4,45.3
Yves Bissouma,4,7,7,1.05,8,18,-0.51,13.8,21.4
Willy Boly,21,0,1,1.64,26,15,+0.50,28.3,21.1
Ga?tan Bong,0,4,0,1.25,0,3,-4.25,0.7,1.9
Sofiane Boufal,1,12,7,0.95,10,17,-0.76,15.1,14.2
Jarrod Bowen,4,2,0,1.15,15,13,+0.74,17.0,11.3
Robbie Brady,0,12,13,1.00,7,10,-0.47,7.4,8.0
Jarrad Branthwaite,2,2,5,1.00,3,6,-0.64,3.2,4.9
Claudio Bravo,3,1,27,1.50,7,7,-1.96,5.4,5.7
Armando Broja,0,1,0,3.00,0,0,-0.40,0.0,0.0
David Brooks,0,1,0,0.78,6,12,-0.48,5.0,7.5
Josh Brownhill,8,1,3,1.80,8,10,-0.05,7.8,11.5
Emi Buend?a,19,8,0,0.58,21,52,+0.56,28.6,45.6
Dan Burn,31,1,0,1.15,32,42,+0.52,37.6,45.5
Sam Byram,13,2,9,0.94,15,23,+1.18,17.2,21.2
Willy Caballero,5,0,33,1.60,8,7,-0.22,6.6,3.8
Gary Cahill,24,0,2,1.16,20,35,-0.34,22.9,37.8
Dominic Calvert-Lewin,20,6,2,1.28,36,43,+0.33,40.3,38.4
V?ctor Camarasa,0,1,10,0.00,0,0,+0.50,0.2,0.1
Jo?o Cancelo,12,4,17,2.18,35,11,+0.04,32.5,11.0
Todd Cantwell,9,7,0,0.57,18,54,-0.05,26.2,49.2
?tienne Capoue,25,0,0,1.00,29,48,+0.37,37.4,43.7
Andy Carroll,3,15,2,1.53,9,10,+0.47,6.6,13.3
Jonny Castro,27,2,1,1.57,42,35,-0.46,43.8,33.0
Craig Cathcart,26,1,7,0.90,25,37,+1.11,32.7,36.9
Dani Ceballos,6,6,4,1.75,29,21,+0.43,21.6,27.4
Nathaniel Chalobah,4,12,13,1.14,11,14,+0.61,13.7,17.1
Calum Chambers,11,1,5,1.29,16,15,-0.19,15.2,11.9
Ben Chilwell,25,0,1,1.67,48,26,+0.49,41.4,33.7
Tahith Chong,0,3,4,2.00,0,0,-0.80,0.6,0.1
Hamza Choudhury,4,10,9,1.60,16,12,-0.38,11.4,9.9
Andreas Christensen,18,0,14,1.62,37,33,-0.39,36.3,21.7
Ciaran Clark,11,0,4,1.64,13,14,+0.69,10.4,24.1
Leon Clarke,0,2,2,0.00,0,2,-5.20,0.6,1.7
Tom Cleverley,8,7,2,0.67,7,26,-1.43,13.2,21.4
Conor Coady,38,0,0,1.55,51,40,0,54.1,38.0
S?amus Coleman,15,6,6,1.30,19,28,-0.27,24.6,28.3
Aaron Connolly,0,10,4,1.13,17,22,+0.06,17.9,19.4
Lewis Cook,8,13,7,0.81,18,30,-0.23,18.0,25.4
Steve Cook,25,1,3,0.83,30,47,+0.10,32.7,44.4
Jack Cork,24,0,0,1.40,31,41,-0.68,36.1,38.3
Aaron Cresswell,28,0,0,0.97,41,51,+0.06,38.7,49.6
Patrick Cutrone,0,9,8,1.67,6,6,-0.32,5.5,6.2
Diogo Dalot,0,3,4,1.00,0,1,-2.18,1.2,1.1
Charlie Daniels,1,0,1,1.50,2,2,+0.68,1.8,2.8
Arnaut Danjuma,2,8,5,0.43,4,12,-0.59,5.7,11.5
Scott Dann,13,2,15,1.13,10,14,+0.34,14.8,19.8
Kevin Danso,1,3,16,0.83,3,8,-1.51,3.8,6.5
Ben Davies,13,2,6,1.61,24,19,-0.09,19.2,21.2
Tom Davies,16,7,6,1.33,21,34,-0.64,25.8,31.5
Keinan Davis,0,14,3,0.83,6,7,+0.62,8.4,6.3
Craig Dawson,25,3,5,0.90,25,49,-0.57,36.3,40.9
Kevin De Bruyne,20,3,1,2.23,87,22,+1.81,79.2,26.1
Troy Deeney,16,1,2,0.96,27,39,+0.72,32.7,34.3
Fabian Delph,10,3,1,1.19,17,24,-0.33,20.6,16.5
Leander Dendoncker,27,6,0,1.55,41,34,-0.35,43.9,29.6
Gerard Deulofeu,11,3,0,0.96,22,33,+0.69,27.7,35.5
Eric Dier,13,4,13,1.95,26,23,-0.28,21.7,22.1
Lucas Digne,30,0,1,1.29,37,49,-0.36,42.1,42.3
Issa Diop,30,1,4,1.03,39,54,-0.76,41.1,53.0
Moussa Djenepo,4,8,3,1.28,15,13,+0.59,17.9,12.2
Matt Doherty,26,4,1,1.64,45,31,+0.91,46.9,29.5
Abdoulaye Doucour?,25,1,0,0.89,33,61,-0.80,45.3,52.0
Tommy Doyle,0,1,5,3.00,1,0,+3.88,0.4,0.1
Danny Drinkwater,0,0,3,1.00,2,9,-1.89,2.3,7.3
Danny Drinkwater1,0,0,8,0.00,0,2,-2.97,0.2,2.0
Josip Drmi?,1,16,4,0.43,1,11,-0.13,7.2,10.8
Martin D?bravka,38,0,0,1.16,38,58,0,35.5,65.6
Ondrej Duda,3,1,3,0.70,3,9,+0.69,9.6,12.0
Shane Duffy,12,7,13,1.16,13,18,+0.05,14.6,18.5
Paul Dummett,11,2,3,1.38,14,20,+0.14,10.7,21.0
Lewis Dunk,35,0,0,1.14,38,50,+1.09,43.8,50.4
Ederson,34,0,0,2.14,95,28,+1.96,86.6,30.5
John Egan,34,0,0,1.47,36,30,+2.49,40.8,45.8
Harvey Elliott,0,2,10,3.00,0,0,-1.37,0.2,0.0
Ahmed Elmohamady,9,7,14,0.89,11,28,-1.14,12.4,24.5
Bj?rn Engels,14,2,4,0.65,20,32,-0.11,21.7,32.9
Christian Eriksen,6,10,3,1.30,20,18,-0.30,14.1,18.2
Jonny Evans,35,0,0,1.63,64,40,-4.23,59.7,45.0
?ukasz Fabia?ski,23,0,0,1.24,36,34,+1.12,32.2,36.8
Fabinho,21,6,2,2.46,50,26,-0.84,41.0,25.8
Ralf F?hrmann,0,0,19,0.00,0,1,-3.01,0.1,0.9
Akin Famewo,0,1,2,0.00,0,0,+1.29,0.0,0.1
Kiko Femen?a,20,2,3,0.86,23,46,-0.54,32.4,40.7
Bruno Fernandes,7,0,0,2.29,28,6,+1.35,20.8,11.6
Gedson Fernandes,0,7,8,1.71,2,1,+0.97,2.7,1.6
Federico Fern?ndez,28,3,4,1.25,33,42,+0.93,30.0,51.8
Fernandinho,21,4,6,2.07,63,26,-1.25,60.0,26.9
Roberto Firmino,14,4,0,2.61,75,26,+0.85,62.2,31.9
John Fleck,26,2,0,1.30,26,30,-0.54,32.0,40.6
Phil Foden,4,14,13,2.65,34,7,+1.27,21.8,9.3
Pablo Fornals,7,12,1,1.08,34,35,+0.82,31.6,37.8
Ben Foster,38,0,0,0.89,36,64,0,48.9,58.1
Timothy Fosu-Mensah,1,1,0,2.33,3,1,+0.56,2.7,1.7
Dimitri Foulquier,0,2,6,0.33,0,6,-8.56,0.3,3.6
Juan Foyth,0,3,7,1.50,0,3,-4.43,0.9,0.6
Simon Francis,9,5,4,0.67,7,21,-0.90,10.5,20.1
Ryan Fraser,19,7,0,0.93,22,34,+0.34,26.6,38.7
Fred,21,6,5,1.66,35,26,-1.13,39.1,25.4
Ryan Fredericks,23,2,1,1.11,35,39,+0.52,32.8,42.0
Kieron Freeman,0,2,11,1.50,0,0,0.00,0.0,0.0
Luke Freeman,1,8,13,1.27,5,5,0.00,5.5,4.1
Christian Fuchs,7,3,5,1.82,15,10,-0.13,15.9,10.3
Eric Garc?a,6,5,7,2.54,23,7,+0.07,20.9,8.0
James Garner,0,1,6,3.00,0,1,-10.82,0.4,0.1
Dwight Gayle,2,10,7,0.80,14,15,+0.56,11.0,13.6
Paulo Gazzaniga,17,1,20,1.11,25,26,-0.80,23.6,23.2
Jean-Philippe Gbamin,1,1,0,2.00,1,0,+1.02,0.9,1.8
David de Gea,38,0,0,1.74,66,36,0,62.2,37.7
Anwar El Ghazi,9,8,3,0.85,26,48,-0.70,29.8,42.3
Morgan Gibbs-White,0,6,19,1.43,2,2,-0.30,2.4,3.1
Billy Gilmour,1,4,5,2.67,8,3,+2.04,4.1,2.0
Olivier Giroud,0,6,7,1.78,20,16,-0.05,19.1,9.9
Ben Godfrey,28,0,1,0.60,21,62,-0.47,28.2,52.9
Andr? Gomes,13,2,0,1.26,15,20,+0.01,17.6,18.3
Angel Gomes,0,2,3,1.50,0,1,-5.11,0.2,0.2
Joe Gomez,21,6,9,2.64,53,16,+0.71,42.2,20.9
Anthony Gordon,0,7,5,1.18,4,6,-0.11,5.1,7.2
Dan Gosling,7,10,3,0.75,10,23,-0.42,15.1,24.0
Andre Gray,2,16,14,0.65,6,17,-0.74,11.8,14.1
Demarai Gray,0,18,11,1.76,16,6,+0.93,11.0,6.3
Jack Grealish,35,0,0,0.97,39,63,+0.29,42.6,62.7
Mason Greenwood,3,19,6,1.61,35,13,+1.16,25.5,12.4
Pascal Gro?,8,7,9,1.07,21,32,-0.33,24.4,29.0
Vicente Guaita,35,0,0,1.20,29,42,+1.63,33.3,49.8
Matt?o Guendouzi,15,5,5,1.29,24,31,-1.17,23.9,28.7
Frederic Guilbert,19,3,6,1.04,29,36,+0.93,27.8,43.3
?lkay G?ndo?an,16,10,5,2.03,50,28,-1.91,49.7,26.0
Angus Gunn,10,0,28,0.80,9,25,-1.85,14.4,15.6
S?bastien Haller,20,8,1,1.06,31,41,-0.16,32.0,44.6
Grant Hanley,13,1,3,0.80,12,25,+0.57,15.3,22.5
Kortney Hause,17,1,2,0.72,14,34,-0.88,17.8,30.7
Isaac Hayden,20,3,2,1.34,26,32,+0.81,25.6,43.1
Tom Heaton,19,0,0,1.05,26,35,+0.49,25.4,39.8
Dean Henderson,36,0,0,1.47,36,33,+1.58,41.6,47.3
Jordan Henderson,16,4,1,2.77,54,14,+0.69,45.1,22.7
Jeff Hendrick,16,2,4,1.50,25,30,-0.11,29.7,29.9
Wayne Hennessey,3,0,34,0.33,2,8,-1.63,2.6,7.2
Javier Hern?ndez,0,1,0,0.50,1,4,-2.25,1.2,3.8
Onel Hern?ndez,6,12,2,0.35,10,32,-0.24,10.4,26.9
Son Heung-min,16,2,0,1.67,48,31,+0.90,37.6,37.9
George Hirst,0,2,1,0.00,0,1,-8.89,0.2,0.2
Rob Holding,5,2,10,1.63,11,9,+0.12,8.0,10.2
Jos? Holebas,9,3,7,0.71,8,28,-1.46,12.5,20.5
Mason Holgate,22,3,7,1.52,30,34,+0.35,32.5,27.9
Nathan Holland,0,2,0,0.00,0,1,-2.41,0.1,0.4
Conor Hourihane,4,9,10,1.04,20,29,+0.28,21.4,26.3
Callum Hudson-Odoi,4,15,3,1.77,17,14,-0.11,18.1,10.4
Will Hughes,13,3,3,0.83,23,46,-0.53,29.7,39.7
Pierre H?jbjerg,29,3,1,1.27,39,51,-0.80,45.5,42.4
Jordon Ibe,0,2,6,0.00,0,1,-1.16,0.7,1.2
Adam Idah,0,11,5,0.08,0,9,-2.42,1.6,5.9
Odion Ighalo,0,11,2,2.45,3,0,+1.94,4.5,1.2
Kelechi Iheanacho,2,8,9,1.30,18,9,+0.22,20.7,11.0
Danny Ings,15,6,0,1.37,42,44,+0.96,45.0,38.8
Alex Iwobi,6,6,5,1.08,23,30,-0.15,22.4,24.8
Phil Jagielka,2,4,30,2.17,5,6,-0.40,3.7,4.8
Alireza Jahanbakhsh,0,7,9,1.00,4,4,+0.43,3.6,3.9
Daniel James,15,7,4,1.67,33,29,-1.91,37.7,26.0
Matty James,0,1,5,0.00,0,0,-0.69,0.0,0.0
Reece James,13,8,5,1.88,26,23,-0.39,29.4,15.7
Daryl Janmaat,5,1,4,1.00,5,5,+0.90,8.4,6.7
Gabriel Jesus,12,13,1,2.12,64,14,+1.12,57.6,18.0
Ra?l Jim?nez,20,1,0,1.55,48,36,+0.82,50.2,32.7
Jo?o Pedro,0,3,6,0.00,1,1,+0.74,0.4,0.8
Joelinton,11,6,0,1.16,23,46,-1.14,25.5,51.0
Ben Johnson,3,0,6,1.67,5,3,+1.10,3.2,3.1
Curtis Jones,0,5,10,2.67,4,1,+0.80,2.6,0.5
Phil Jones,1,0,10,0.50,0,3,-2.90,1.4,1.6
Bruno Jord?o,0,1,11,0.00,0,0,-0.29,0.1,0.2
Jorginho,19,4,4,1.65,45,40,-0.68,48.0,27.0
Jota,0,6,11,0.70,1,5,-0.43,3.2,5.7
Diogo Jota,6,7,0,1.44,26,28,-1.11,33.1,25.4
James Justin,11,2,25,1.62,16,14,-0.72,19.3,12.5
Christian Kabasele,23,1,7,1.11,29,35,+1.45,33.4,33.9
Harry Kane,26,0,0,1.62,49,36,+0.34,35.1,36.1
N'Golo Kant?,17,2,0,1.27,28,25,-0.48,31.3,17.9
Moise Kean,1,23,7,1.03,12,15,0.00,15.7,13.5
Michael Keane,28,3,6,1.39,32,42,-0.14,36.3,38.0
Naby Ke?ta,1,9,9,2.33,19,8,-0.20,15.6,6.8
Lloyd Kelly,7,1,6,0.88,11,15,+0.12,10.9,11.7
Martin Kelly,14,2,11,1.47,18,16,+1.13,15.5,26.6
Max Kilman,2,1,30,1.33,1,2,-0.82,1.8,2.9
Joshua King,13,2,0,0.96,23,37,+0.08,28.5,35.2
Timm Klose,6,0,1,0.00,1,13,-0.67,3.8,11.2
Jonathan Kodjia,0,6,6,0.50,1,6,-3.27,1.9,4.3
Sead Kola?inac,14,7,3,1.58,28,26,-0.21,25.5,23.1
Ezri Konsa,19,1,13,1.08,23,39,-0.05,24.1,39.6
Cheikhou Kouyat?,14,6,3,1.20,24,36,+0.28,27.8,41.9
Mateo Kova?i?,15,8,3,1.74,40,37,-0.67,39.8,24.0
Emil Krafth,7,6,14,1.12,13,23,-0.51,10.3,19.0
Tim Krul,36,0,0,0.58,25,68,+1.81,33.7,62.0
Alexandre Lacazette,9,8,4,1.30,36,25,+0.70,27.4,29.6
Adam Lallana,0,12,11,2.67,9,5,-0.48,8.0,4.3
?rik Lamela,4,13,2,1.52,22,12,+0.58,17.1,22.0
Tariq Lamptey,0,1,1,3.00,2,0,+5.28,1.2,0.1
Tariq Lamptey1,3,1,1,1.13,5,8,-0.08,7.2,9.1
Henri Lansbury,0,8,19,1.00,2,6,-1.23,2.4,4.5
Manuel Lanzini,6,10,8,0.83,17,30,-0.85,23.2,32.9
Aymeric Laporte,6,1,2,2.47,36,5,+1.15,34.3,10.1
Jamaal Lascelles,21,0,0,1.33,24,31,+0.57,23.2,39.6
Valentino Lazaro,1,9,0,1.00,4,13,-1.35,3.8,9.9
Moritz Leitner,4,2,4,0.44,7,16,+0.13,9.1,14.3
Florian Lejeune,3,2,6,0.83,5,10,-0.56,5.1,10.4
Aaron Lennon,3,12,10,1.31,3,15,-2.33,4.4,10.0
Bernd Leno,29,0,0,1.33,40,39,-0.78,36.5,42.7
Jefferson Lerma,24,2,1,1.00,34,48,+0.91,34.6,46.6
Jamal Lewis,21,3,9,0.39,14,56,-1.08,22.0,49.3
Victor Lindel?f,33,0,0,1.80,61,32,+0.57,57.3,34.0
Jesse Lingard,0,13,4,1.55,16,14,-0.82,18.3,11.1
Hugo Lloris,20,0,0,1.86,36,21,+0.80,24.2,31.0
Giovani Lo Celso,7,13,4,1.43,24,18,-0.01,20.9,23.5
J?rgen Locadia,0,1,1,1.50,1,1,+0.40,0.4,1.4
Ruben Loftus-Cheek,0,5,4,2.14,4,3,+0.04,4.6,4.1
Kevin Long,6,2,21,1.50,7,5,+0.60,8.0,7.5
Shane Long,2,11,5,1.54,21,20,+0.51,21.9,18.3
Matthew Longstaff,5,3,13,1.00,7,11,-0.12,4.8,11.1
Sean Longstaff,11,9,3,1.13,15,26,-0.32,11.3,24.5
Dejan Lovren,8,1,10,2.50,19,11,-0.57,15.4,9.4
Matthew Lowton,17,0,9,1.12,17,31,-1.16,18.9,24.1
David Luiz,30,1,3,1.42,47,38,+0.44,40.5,46.6
Douglas Luiz,24,8,1,0.94,29,51,-0.31,32.0,52.8
John Lundstram,21,8,1,1.38,27,29,-0.26,31.1,38.8
Alexis Mac Allister,0,5,1,1.44,4,6,-0.13,4.7,5.2
James Maddison,23,2,0,1.68,51,26,+0.74,46.9,35.0
Harry Maguire,38,0,0,1.74,66,36,0,62.2,37.7
Riyad Mahrez,12,12,5,2.09,65,15,+1.28,54.6,19.8
Ainsley Maitland-Niles,14,5,8,1.70,22,21,-0.24,19.3,22.7
Sadio Man?,19,4,1,2.57,66,28,-0.63,54.0,29.3
Javier Manquillo,15,3,5,1.19,19,21,+0.78,17.4,26.5
Solly March,3,8,6,0.89,15,15,+0.59,14.8,19.9
Pablo Mar?,1,0,0,1.50,1,0,+0.61,1.3,1.6
Adrian Mariappa,14,5,9,0.80,16,33,-0.49,19.6,33.5
Anthony Martial,14,1,0,1.81,56,27,+0.88,48.0,29.4
David Martin,4,1,8,1.20,3,6,-0.32,3.7,7.3
Josh Martin,0,5,3,0.00,0,2,-3.61,0.9,1.1
Gabriel Martinelli,5,8,10,1.21,7,9,-0.60,8.4,11.2
Emiliano Mart?nez,8,1,29,1.78,16,9,+0.78,10.5,12.6
Adam Masina,16,6,3,1.00,18,31,+0.20,26.8,28.5
Arthur Masuaku,7,7,7,1.18,7,18,-0.98,10.3,20.7
Juan Mata,2,11,19,1.26,9,8,-0.86,13.1,8.0
Nemanja Mati?,13,3,6,1.95,36,13,+0.97,28.1,16.4
Jo?l Matip,7,1,7,2.56,15,5,-0.11,12.0,7.7
Neal Maupay,20,7,1,1.08,33,36,+1.55,39.5,45.1
James McArthur,22,0,0,1.16,30,38,+2.77,31.7,49.9
Oliver McBurnie,7,12,2,1.44,22,25,-0.33,27.5,32.3
Alex McCarthy,28,0,8,1.57,42,35,+1.85,41.7,37.2
James McCarthy,11,17,5,1.09,15,29,-0.49,18.3,26.4
John McGinn,21,1,0,0.89,29,41,+0.67,32.3,41.6
David McGoldrick,6,6,1,1.43,23,18,+0.53,24.7,24.8
Michael McGovern,1,1,18,0.00,1,6,-1.62,3.2,3.6
Kenny McLean,29,5,1,0.49,17,63,-0.80,31.8,57.5
Dwight McNeil,31,0,0,1.42,41,48,-0.19,46.6,47.2
Scott McTominay,13,7,2,1.85,28,20,-0.80,30.6,20.3
Ben Mee,32,0,0,1.41,36,45,-0.61,39.5,42.7
Benjamin Mendy,12,1,8,2.32,49,13,+0.72,40.1,13.7
Nampalys Mendy,1,3,7,1.86,5,3,-0.07,7.0,3.5
Chris Mepham,10,2,11,0.67,6,19,-0.85,10.0,16.0
Max Meyer,1,11,16,0.65,5,11,-0.40,6.7,11.8
Luka Milivojevi?,24,3,1,1.03,22,38,-0.28,24.1,41.7
James Milner,7,13,5,2.91,26,9,+0.36,20.8,8.9
Yerry Mina,23,4,2,1.28,29,37,0.00,35.1,31.9
Takumi Minamino,0,8,7,1.90,4,2,-0.70,5.0,2.5
Tyrone Mings,32,0,0,0.97,36,53,+1.04,38.3,53.2
Tyrick Mitchell,2,2,7,0.25,1,4,-0.94,1.9,2.5
Henrikh Mkhitaryan,0,2,1,1.33,2,0,+1.44,2.1,0.4
Nacho Monreal,3,0,0,2.00,4,4,-0.23,2.9,4.4
Mart?n Montoya,13,4,7,1.07,19,32,-0.50,25.3,31.9
Simon Moore,2,0,25,0.50,3,6,-1.58,1.5,3.7
Aaron Mooy,14,6,5,1.03,19,31,-0.32,25.0,33.4
Wesley Moraes,13,0,0,1.00,26,31,+0.90,23.9,38.4
Wes Morgan,4,7,24,2.27,9,6,-0.07,10.6,4.8
Ravel Morrison,0,1,1,0.00,0,0,0.00,0.2,0.0
Mason Mount,20,5,1,1.70,60,44,+0.67,56.7,31.8
Lucas Moura,11,10,2,1.54,40,29,+0.21,32.9,32.5
Lys Mousset,0,19,3,1.53,20,15,+0.57,17.0,20.0
Jo?o Moutinho,30,4,0,1.55,46,36,0.00,47.6,35.0
Glenn Murray,2,16,14,1.09,12,10,+0.81,11.1,11.1
Shkodran Mustafi,12,2,3,1.40,21,17,+0.14,16.1,20.3
Yoshinori Mut?,1,6,9,0.50,1,7,-2.15,1.8,5.6
Georges-K?vin N'Koudou,0,1,0,3.00,1,0,+29.66,0.1,0.1
Marvelous Nakamba,10,10,5,0.93,24,37,+0.10,23.9,38.9
Wilfred Ndidi,26,3,0,1.78,56,32,+0.57,49.8,36.4
Tanguy Ndombele,2,9,6,1.05,17,17,-0.52,13.0,17.3
Reiss Nelson,1,10,10,1.71,9,7,+0.09,7.6,10.6
Pedro Neto,1,20,6,1.69,19,12,+0.53,17.1,11.8
R?ben Neves,27,3,0,1.55,48,35,+0.88,49.1,33.5
Jeremy Ngakia,4,0,2,0.60,5,8,-0.31,5.5,8.1
Oumar Niasse,0,3,1,1.00,0,2,-7.92,0.2,1.3
Eddie Nketiah,2,6,1,1.85,8,8,-0.26,7.3,11.5
Mark Noble,19,1,2,1.06,41,44,+1.11,36.0,48.7
Oliver Norwood,25,1,0,1.42,35,36,-0.30,37.8,46.4
?rjan Nyland,5,2,20,0.71,4,12,-0.77,6.7,8.1
Jack O'Connell,32,1,0,1.52,35,28,+1.47,37.9,41.5
Michael Obafemi,0,13,10,1.43,12,12,+0.29,9.8,11.3
Angelo Ogbonna,30,0,5,1.23,45,44,+2.02,40.1,50.3
Divock Origi,0,21,9,2.54,23,12,+0.02,14.2,10.9
Ben Osborn,4,7,17,2.08,9,4,+0.92,8.0,7.6
Nicol?s Otamendi,17,6,12,2.04,51,21,-0.38,45.4,20.2
Alex Oxlade-Chamberlain,0,13,4,2.50,35,12,+0.05,27.6,17.4
Mesut ?zil,7,0,4,1.33,24,20,+0.07,19.4,21.9
Emerson Palmieri,10,2,7,1.00,13,21,-1.57,20.9,11.6
Sokratis Papastathopoulos,18,0,13,1.53,27,25,-0.21,24.8,26.7
Troy Parrott,0,2,1,1.50,0,0,-0.37,0.1,0.0
Rui Patr?cio,38,0,0,1.55,51,40,0,54.1,38.0
Pedro,5,3,13,1.36,10,12,-0.83,12.9,7.3
Nicolas P?p?,11,9,6,1.55,38,30,+0.36,29.8,34.6
Andreas Pereira,5,7,7,1.72,24,16,-0.54,25.1,16.9
Ricardo Pereira,28,0,0,1.79,56,27,+1.34,45.9,33.8
Roberto Pereyra,5,11,5,0.89,15,27,+0.16,23.0,25.7
Ayoze P?rez,4,7,5,1.55,36,25,-0.46,36.3,22.9
Jordan Pickford,38,0,0,1.29,44,56,0,50.8,48.3
Brandon Pierrick,0,2,15,0.50,1,0,+6.53,0.9,0.2
Erik Pieters,17,3,12,1.25,22,35,-0.97,25.4,27.0
Daniel Podence,0,6,4,1.78,4,0,+1.04,5.6,1.8
Paul Pogba,10,3,0,1.88,31,9,+1.32,24.8,12.0
Nick Pope,38,0,0,1.42,43,50,0,47.4,49.8
Dennis Praet,0,15,7,1.41,24,17,-0.19,20.0,19.2
Sebastian Pr?dl,0,0,1,1.00,0,0,+0.75,1.3,0.3
Davy Pr?pper,28,3,1,1.09,33,46,-0.11,37.4,44.6
Teemu Pukki,22,3,1,0.58,24,59,+1.27,32.7,54.7
Christian Pulisic,8,6,4,1.68,38,28,+0.26,36.0,20.8
Ignacio Pussetto,0,7,7,0.71,1,3,-1.73,0.1,2.5
Domingos Quina,0,4,12,0.75,1,2,-3.38,0.6,1.1
Aaron Ramsdale,37,0,0,0.92,40,62,+2.41,44.4,60.2
Darren Randolph,2,0,15,0.50,2,5,-1.22,2.9,4.5
Marcus Rashford,19,0,0,1.77,56,29,+0.57,50.3,28.6
Nathan Redmond,24,0,0,1.41,43,51,-0.12,45.8,41.5
Pepe Reina,12,0,4,1.00,11,20,-0.10,12.1,19.8
Declan Rice,38,0,0,1.03,49,62,0,48.6,63.8
Richarlison,26,0,0,1.31,39,51,-0.35,44.5,41.2
Diego Rico,23,0,10,1.07,31,38,+1.22,30.2,39.2
Ja?ro Riedewald,4,10,11,1.12,7,9,+0.34,7.6,13.7
Matt Ritchie,9,4,2,1.00,11,19,-0.03,15.0,21.9
Roberto,7,1,12,0.25,8,17,-1.05,9.7,15.1
Patrick Roberts,0,3,4,0.00,1,2,-2.19,1.1,0.2
Andrew Robertson,30,2,0,2.64,80,31,+0.54,64.7,33.3
