https://fbref.com/en/players/774cf58b/Max-Aarons,120220001,Max Aarons,ENG,DF,Norwich City,21,34,32,2881,32.0,0,2,0,0,8,0,0.8,0.8,1.7,78,117,85
https://fbref.com/en/players/f2bf1b0f/Che-Adams,120220002,Che Adams,SCO,FW,Southampton,25,30,23,2039,22.7,7,3,0,0,0,0,7.1,7.1,3.0,19,33,153
https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri,120220003,Rayan A?t-Nouri,ALG,DF,Wolves,20,23,20,1828,20.3,1,2,0,0,4,0,0.6,0.6,1.6,60,49,127
https://fbref.com/en/players/a8c0acb7/Kristoffer-Ajer,120220004,Kristoffer Ajer,NOR,DF,Brentford,23,24,23,1995,22.2,1,3,0,0,5,0,0.8,0.8,1.7,30,82,29
https://fbref.com/en/players/eaeca114/Nathan-Ake,120220005,Nathan Ak?,NED,DF,Manchester City,26,14,10,923,10.3,2,0,0,0,0,0,0.7,0.7,0.6,12,57,8
https://fbref.com/en/players/b827d5b3/Marc-Albrighton,120220006,Marc Albrighton,ENG,FW,Leicester City,31,17,11,1132,12.6,1,2,0,0,3,0,0.5,0.5,2.0,21,26,56
https://fbref.com/en/players/77e84962/Thiago-Alcantara,120220007,Thiago Alc?ntara,ESP,MF,Liverpool,30,25,17,1534,17.0,1,4,0,0,2,0,1.9,1.9,2.3,24,214,45
https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold,120220008,Trent Alexander-Arnold,ENG,DF,Liverpool,22,32,32,2853,31.7,2,12,0,0,2,0,2.4,2.4,12.0,53,267,201
https://fbref.com/en/players/7a2e46a8/Alisson,120220009,Alisson,BRA,GK,Liverpool,28,36,36,3240,36.0,0,1,0,0,0,0,0.0,0.0,0.2,0,1,0
https://fbref.com/en/players/cc700722/Allan,120220010,Allan,BRA,MF,Everton,30,28,25,2183,24.3,0,2,0,0,7,1,0.2,0.2,0.8,26,130,18
https://fbref.com/en/players/cea4ee8f/Dele-Alli,120220011,Dele Alli,ENG,MF,Tottenham,25,10,8,657,7.3,1,0,1,1,1,0,1.6,0.8,0.3,8,18,22
