Pierre-Emerick Aubameyang,137,208,1801,404,90,115,37,64,4,9,0.9,9,6,8,0
Jordan Ayew,576,754,7894,1509,346,389,180,228,17,54,2.9,23,31,16,6
Luke Ayling,1224,1592,22964,10551,535,606,517,619,154,294,1.0,12,98,11,4
C?sar Azpilicueta,1486,1787,22185,8377,809,904,565,643,65,139,2.3,17,104,19,2
Daniel Bachmann,216,364,7080,5483,19,19,104,109,93,234,0.0,0,9,0,0
Leon Bailey,150,226,2354,518,76,95,47,66,15,36,1.1,7,6,9,1
Eric Bailly,68,85,1229,484,28,31,36,40,4,13,0.0,0,3,0,0
Folarin Balogun,4,9,46,7,3,4,1,3,0,0,0.0,0,0,0,0
Patrick Bamford,88,108,1103,200,60,68,20,25,3,6,0.4,5,5,6,1
Shandon Baptiste,257,308,3885,900,140,156,85,99,17,30,0.5,9,21,6,1
Ross Barkley,106,128,1633,369,59,66,32,39,9,11,0.7,8,6,7,0
Ashley Barnes,122,198,1577,452,81,108,30,52,5,10,1.0,8,21,5,1
Harvey Barnes,550,756,6899,1906,366,442,137,199,15,34,3.2,29,26,24,7
Lewis Bate,45,61,654,199,23,30,15,17,3,5,0.0,0,2,0,0
Mads Bech S?rensen,393,514,7386,3006,143,161,209,262,37,75,0.3,7,19,4,3
Jan Bednarek,1201,1490,22224,8000,462,523,597,693,117,231,0.7,6,81,1,1
Donny van de Beek,26,34,348,170,18,21,5,6,1,1,0.2,3,2,3,0
Donny van de Beek1,206,250,2732,712,112,128,73,85,3,12,0.2,2,21,3,0
Asmir Begovi?,39,85,1601,1416,2,2,14,14,23,68,0.0,0,0,0,0
Sa?d Benrahma,632,841,8891,2023,367,432,191,250,32,68,3.3,32,37,29,10
Rodrigo Bentancur,912,1019,14966,3399,420,454,384,409,64,88,1.4,15,81,4,2
Christian Benteke,196,305,2718,483,116,159,54,89,10,15,1.0,13,12,10,0
J?hann Berg Gu?mundsson,209,341,2955,687,132,166,50,85,15,45,0.8,6,7,11,9
Steven Bergwijn,144,177,1756,392,98,113,30,38,4,7,1.2,8,9,6,0
Ryan Bertrand,151,191,2212,828,88,97,51,63,8,18,0.1,0,12,1,0
Mads Bidstrup,10,13,140,31,4,5,4,5,1,1,0.0,0,0,0,0
Yves Bissouma,1061,1193,17341,3663,517,556,419,456,87,112,0.7,8,73,13,0
Willy Boly,468,558,8303,3409,193,209,239,268,30,67,0.1,1,20,0,0
Jarrod Bowen,574,863,9502,2529,302,372,167,225,74,171,4.3,41,30,24,3
Jarrad Branthwaite,89,117,1392,666,45,53,33,42,7,15,0.0,0,9,0,0
Armando Broja,243,404,2594,572,167,249,48,87,1,7,0.3,10,13,2,0
Josh Brownhill,891,1196,13793,4197,463,547,291,389,77,147,3.2,40,97,22,3
Lewis Brunt,21,21,365,28,10,10,10,10,1,1,0.0,0,1,0,0
Emi Buend?a,711,902,10017,2688,418,482,199,248,42,79,4.2,48,71,43,3
Dan Burn,459,587,8701,2825,154,186,263,304,35,82,0.3,4,32,0,0
Dan Burn1,523,645,10143,3167,171,205,298,331,49,90,0.1,2,43,1,0
Jack Butland,214,287,4835,2860,61,61,108,108,40,113,0.0,0,2,0,0
Sam Byram,393,515,5981,1974,219,248,144,197,17,36,0.3,4,15,2,0
Willy Caballero,37,60,1320,1119,6,6,12,12,19,42,0.0,0,1,0,0
Mois?s Caicedo,225,275,3117,843,144,164,59,75,12,17,0.4,4,19,2,0
Dominic Calvert-Lewin,167,280,1807,408,111,169,31,51,3,4,1.2,10,10,4,0
Chem Campbell,9,10,90,14,8,9,1,1,0,0,0.0,0,0,0,0
Jo?o Cancelo,2809,3365,44538,12620,1610,1732,938,1130,208,346,6.6,39,308,96,12
Sergi Can?s,449,774,7092,2936,253,316,140,235,38,134,2.3,17,47,24,9
Todd Cantwell,130,157,1766,386,84,93,35,43,5,10,0.4,2,13,2,0
Matty Cash,1113,1627,18719,7079,547,631,435,606,101,291,2.4,28,71,32,16
Timothy Castagne,1077,1330,16391,5539,611,694,393,467,56,101,1.0,15,66,14,8
Jonny Castro,509,610,7860,2250,280,317,188,218,31,42,0.7,11,20,7,4
Craig Cathcart,767,953,16030,5348,231,276,418,476,112,184,0.4,3,48,4,1
Edinson Cavani,176,233,2277,238,105,129,43,59,7,11,0.9,7,4,2,0
Kayky Chagas,2,2,21,0,2,2,0,0,0,0,0.0,0,0,0,0
Trevoh Chalobah,1158,1283,18559,5304,564,607,517,548,60,94,0.5,4,106,6,0
Calum Chambers,77,97,1255,366,45,50,23,28,9,15,0.0,1,5,1,1
Calum Chambers1,399,483,7729,3032,139,154,218,240,39,76,0.4,2,31,5,0
Daniel Chesters,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
Ben Chilwell,268,347,3845,959,164,179,75,98,15,41,0.7,10,7,6,1
Chiquinho,70,108,1130,423,45,57,17,27,7,16,0.6,5,4,4,4
Hamza Choudhury,128,156,2041,543,68,74,47,54,10,18,0.0,0,3,0,0
Andreas Christensen,1201,1336,21164,7424,495,535,586,631,100,135,0.5,6,88,6,1
Carney Chukwuemeka,98,121,1261,218,66,74,26,30,3,3,0.6,2,5,0,0
Ciaran Clark,290,370,5127,1772,110,126,152,181,20,41,0.3,4,15,1,1
Tom Cleverley,479,658,7468,2178,239,280,169,212,40,109,1.3,20,42,8,5
Nathaniel Clyne,561,727,8523,3116,289,322,228,292,22,64,0.5,6,24,7,3
Conor Coady,1514,1692,33155,12540,322,348,927,977,257,343,0.2,3,51,3,0
S?amus Coleman,914,1255,14739,6578,497,569,316,447,76,168,1.5,13,86,26,13
Nathan Collins,448,652,8648,3847,158,201,232,297,50,127,0.8,6,46,5,1
Aaron Connolly,14,19,172,16,8,8,5,5,0,1,0.1,1,0,0,0
Liam Cooper,981,1183,18604,6591,335,378,547,600,86,171,0.2,4,31,0,0
Jack Cork,423,577,6846,1918,217,273,143,191,43,71,0.3,6,45,5,1
Maxwel Cornet,281,437,3679,860,168,222,68,99,15,48,1.7,15,15,14,4
H?lder Costa,5,5,79,0,2,2,3,3,0,0,0.0,0,0,0,0
Vladim?r Coufal,990,1439,15293,6881,538,630,362,524,63,186,2.6,21,63,30,16
Philippe Coutinho,531,655,8091,2160,292,340,175,205,38,61,1.7,25,71,16,3
Aaron Cresswell,1656,2096,27331,11135,837,912,650,755,134,318,3.0,31,131,19,12
Charlie Cresswell,75,106,1560,592,23,29,43,50,9,24,0.0,0,3,0,0
Cucho,239,394,3852,1368,126,172,68,106,31,66,1.1,20,21,15,6
Marc Cucurella,1890,2356,29046,9900,1014,1131,718,856,110,219,2.8,42,158,49,17
Luke Cundle,96,105,1485,302,48,51,38,42,7,9,0.2,2,11,2,0
Patson Daka,165,223,2158,323,99,125,49,59,4,7,0.8,13,6,5,0
Stuart Dallas,1306,1685,20351,7389,730,812,440,539,99,227,2.5,31,108,24,5
Diogo Dalot,934,1193,17062,6008,407,477,396,490,117,181,1.3,16,80,21,7
Karl Darlow,155,250,6276,4923,13,13,42,43,99,191,0.0,0,10,0,0
Josh Dasilva,75,93,1172,336,38,43,32,40,2,4,0.3,3,6,4,0
Ben Davies,1391,1648,22461,7504,696,757,602,681,68,137,0.9,11,112,14,3
Tom Davies,60,82,822,261,35,38,18,24,2,6,0.1,0,4,1,0
Keinan Davis,3,3,44,24,1,1,2,2,0,0,0.0,0,0,0,0
Craig Dawson,1035,1285,21842,7575,328,360,539,603,161,292,1.0,4,85,0,0
Kevin De Bruyne,1170,1568,19948,5365,581,663,434,558,122,249,7.5,87,143,65,10
Troy Deeney,3,7,24,10,3,5,0,1,0,0,0.0,1,1,0,0
Liam Delap,1,1,13,9,1,1,0,0,0,0,0.0,0,0,0,0
Fabian Delph,259,309,4612,1427,125,138,90,103,35,48,0.1,4,37,2,0
Leander Dendoncker,709,822,11172,2199,328,377,301,328,45,57,0.4,11,52,4,0
Emmanuel Dennis,411,628,5461,1617,261,349,100,147,21,37,2.1,33,26,19,4
Kiernan Dewsbury-Hall,950,1250,13947,3778,542,623,308,394,55,134,2.6,35,103,26,7
Ibrahima Diallo,361,453,5657,1490,190,232,132,155,26,35,0.3,16,43,3,2
R?ben Dias,2133,2287,40019,12614,742,786,1201,1248,173,218,1.9,15,209,3,0
Luis D?az,392,455,5406,1093,240,264,116,133,22,25,1.5,20,14,22,4
Eric Dier,2056,2341,39774,16697,680,719,1138,1216,211,351,1.1,7,98,9,1
Lucas Digne,629,838,9033,3799,389,436,189,251,35,104,1.7,30,33,24,14
Lucas Digne1,497,702,7850,3856,271,312,171,235,40,97,1.2,22,41,9,4
Issa Diop,407,478,6741,2822,166,181,203,225,21,49,0.6,1,15,0,0
Moussa Djenepo,109,147,1480,513,58,68,39,51,4,10,0.5,6,10,9,2
Lewis Dobbin,5,8,92,22,3,3,0,2,2,3,0.0,0,2,0,0
Matt Doherty,437,533,6693,1596,252,286,145,175,32,45,1.4,15,13,10,4
Abdoulaye Doucour?,864,1097,12771,3058,490,581,296,351,45,72,1.3,19,81,19,0
Kieran Dowell,223,334,3517,1068,123,157,69,89,19,53,1.0,16,21,9,3
Cody Drameh,62,82,826,362,29,38,24,26,2,4,0.0,1,4,2,1
Martin D?bravka,534,846,18819,14800,62,62,228,233,242,544,0.0,2,13,0,0
Shane Duffy,906,1039,18829,5992,249,277,535,572,117,177,0.2,4,50,1,0
Paul Dummett,51,73,771,363,31,36,17,26,3,10,0.0,0,3,0,0
Lewis Dunk,1726,1958,35875,11690,467,508,1019,1077,228,338,0.4,3,87,4,1
Ederson,1016,1128,22789,14725,280,280,519,523,212,316,0.1,0,7,1,0
Odsonne ?douard,309,429,3784,791,210,265,75,105,5,7,1.6,21,24,10,0
CJ Egan-Riley,1,1,29,27,0,0,1,1,0,0,0.0,0,0,0,0
Anthony Elanga,340,450,4282,910,229,265,71,97,12,21,1.2,9,11,8,2
Harvey Elliott,209,256,3057,789,121,135,68,79,11,14,0.4,9,21,6,2
Mohamed Elneny,528,565,8669,2398,248,263,236,242,32,39,0.3,9,59,2,0
Mohamed Elyounoussi,432,638,5864,1378,279,367,118,168,15,38,2.1,28,39,19,3
Emerson,1170,1450,16330,4045,686,762,368,459,52,94,3.0,28,32,28,14
Christian Eriksen,478,639,9842,3756,193,210,171,215,102,179,2.8,30,84,17,7
Oghenekaro Etebo,151,168,3035,923,50,54,79,85,21,26,0.2,2,15,3,1
Jonny Evans,846,1020,16742,6172,251,290,492,532,95,177,0.7,4,52,5,0
Eberechi Eze,234,304,3880,972,124,145,82,101,25,41,0.8,11,22,7,2
?ukasz Fabia?ski,666,1013,20643,15735,110,111,270,274,281,622,0.0,0,10,0,0
Fabinho,1350,1550,21821,5712,676,741,548,608,94,135,1.9,16,151,12,1
Kiko Femen?a,867,1228,13397,6151,485,566,300,425,54,166,2.3,25,56,22,9
Evan Ferguson,5,6,73,0,3,4,0,0,1,1,0.0,0,0,0,0
Nathan Ferguson,3,5,29,30,3,3,0,0,0,2,0.0,0,0,0,0
Bruno Fernandes,1549,2093,26517,7848,792,925,509,636,195,371,6.9,88,170,81,14
?lvaro Fern?ndez,336,517,8817,5774,77,79,149,154,109,282,0.0,0,10,0,0
Federico Fern?ndez,182,211,3540,1534,60,63,99,108,21,35,0.2,1,6,0,0
Fernandinho,746,842,12820,3829,344,368,326,360,56,79,1.1,10,74,17,1
Roberto Firmino,390,501,5132,1178,237,266,107,150,15,21,1.7,16,31,12,1
Junior Firpo,768,952,12029,4281,417,475,299,362,38,71,1.6,22,70,16,6
Ashley Fletcher,3,7,23,10,2,2,0,0,0,0,0.0,0,0,0,0
Phil Foden,881,1102,12909,2621,542,595,235,294,56,115,5.3,40,50,37,9
Wesley Fofana,470,528,8686,2839,168,183,266,284,29,50,0.1,2,25,0,0
Pablo Fornals,1052,1417,17266,5582,529,613,363,484,111,205,4.5,48,111,51,8
Adam Forshaw,695,842,11652,3225,342,389,253,290,73,103,0.7,13,68,8,0
Marcus Forss,22,38,341,115,12,19,5,9,3,3,0.0,1,5,1,0
Fraser Forster,360,603,11459,8540,48,49,167,173,144,377,0.0,0,11,0,0
Ben Foster,428,886,16732,14440,38,39,137,148,253,692,0.1,1,33,1,0
Tariqe Fosu,6,7,103,13,2,2,4,5,0,0,0.0,0,0,0,0
Ryan Fraser,334,482,5352,1620,197,234,86,128,40,84,2.3,25,18,24,15
Fred,1137,1358,18842,5515,547,626,448,506,92,118,3.0,28,131,13,1
Ryan Fredericks,113,150,1514,465,72,85,34,48,3,6,0.1,2,2,2,1
Leo Fuhr Hjelde,79,108,1120,430,48,57,22,32,5,13,0.0,1,3,0,0
Conor Gallagher,890,1188,14543,3809,443,517,305,386,88,173,3.1,38,86,20,9
Alejandro Garnacho,3,3,22,1,2,2,0,0,0,0,0.0,0,0,0,0
Dwight Gayle,13,16,104,12,11,12,0,1,0,0,0.1,2,1,0,0
Jean-Philippe Gbamin,16,22,207,38,11,13,4,6,0,1,0.0,0,1,0,0
David de Gea,677,924,16463,11234,176,178,332,343,166,397,0.0,0,5,0,0
Joe Gelhardt,106,163,1166,344,58,81,28,46,2,5,1.4,9,5,10,2
Anwar El Ghazi,84,119,1091,314,60,70,17,30,3,5,0.4,5,0,4,3
Anwar El Ghazi1,7,9,80,18,5,5,1,2,0,0,0.0,0,1,0,0
Saman Ghoddos,143,216,2264,747,79,105,50,66,11,32,1.0,6,11,11,3
Dimitris Giannoulis,530,714,7839,2988,320,367,189,253,16,62,1.0,9,24,14,2
Morgan Gibbs-White,7,10,77,26,6,7,1,1,0,1,0.0,0,2,0,0
Ben Gibson,1117,1382,22279,9598,361,400,627,688,121,268,0.3,3,74,5,0
Bryan Gil,50,64,660,188,32,36,11,15,3,4,0.2,2,0,4,2
Billy Gilmour,991,1243,18498,5588,456,514,357,419,152,258,1.9,25,94,17,3
Ben Godfrey,611,808,10370,3667,277,335,285,354,36,79,0.7,12,47,13,4
Andr? Gomes,218,282,3491,1060,116,134,75,89,19,37,0.2,4,29,4,2
Toti Gomes,153,203,2485,981,75,91,67,79,8,27,0.0,0,12,0,0
Joe Gomez,230,292,4200,1139,103,119,101,126,24,37,0.5,3,27,3,2
Charlie Goode,195,304,4380,1512,46,66,113,154,36,73,0.7,7,17,2,2
Anthony Gordon,482,743,6816,1929,265,340,151,224,28,92,3.1,35,27,21,8
Kaide Gordon,4,4,35,0,1,1,1,1,0,0,0.0,0,0,0,0
Dan Gosling,55,65,836,216,31,33,19,22,4,6,0.0,1,4,0,0
Demarai Gray,555,769,9290,2076,277,315,182,246,65,129,3.5,41,23,23,7
Jack Grealish,833,971,11275,2149,543,578,230,260,30,42,4.6,53,30,43,1
Mason Greenwood,394,501,6461,1375,204,236,137,162,37,64,1.3,17,31,13,3
Sam Greenwood,54,80,731,134,30,37,18,24,1,10,0.0,4,5,1,0
Pascal Gro?,1012,1345,18387,5413,446,508,397,481,135,267,4.6,60,94,37,12
Vicente Guaita,776,982,17570,10060,241,242,345,348,171,369,0.0,0,3,0,0
Marc Gu?hi,2057,2360,40390,14502,664,722,1162,1261,214,342,1.0,6,116,3,0
Bruno Guimar?es,441,522,7876,1942,208,231,156,178,59,73,1.4,12,41,13,4
?lkay G?ndo?an,1175,1340,18647,4054,608,648,412,456,105,151,4.2,38,95,22,1
Angus Gunn,208,307,5494,3524,60,60,72,73,74,168,0.0,0,1,0,0
Grant Hanley,1089,1310,20556,6269,381,445,590,650,101,183,0.4,6,23,3,0
Jack Harrison,656,1045,9472,3280,407,510,187,300,36,117,2.5,42,49,35,8
Kortney Hause,175,222,3322,1231,65,73,89,101,19,40,0.1,0,11,0,0
Kai Havertz,537,669,6322,1194,360,408,111,143,12,16,1.7,21,34,19,1
Isaac Hayden,261,341,4160,911,129,151,99,120,18,34,0.1,2,20,0,0
Hwang Hee-chan,513,639,7634,1456,291,341,160,187,37,51,1.3,16,31,14,0
Jordan Henderson,1886,2246,31808,8574,874,975,801,921,153,228,3.7,38,215,52,14
Jeff Hendrick,27,29,489,43,12,13,12,12,3,4,0.0,1,2,0,0
Wayne Hennessey,41,79,1981,1872,2,2,6,6,33,69,0.1,3,6,0,0
Rico Henry,876,1215,13166,4427,504,592,287,396,58,132,2.2,18,60,29,15
Son Heung-min,928,1219,12453,3148,569,623,239,316,48,151,5.6,72,33,42,4
Ki-Jana Hoever,110,160,1691,512,54,71,51,68,4,8,0.1,1,3,2,1
Rob Holding,420,483,7860,2536,147,160,241,261,29,55,0.0,0,30,0,0
Mason Holgate,584,876,12159,4600,192,260,289,368,94,213,0.3,3,43,2,0
Callum Hudson-Odoi,317,399,4453,981,203,232,87,109,15,33,1.9,25,9,18,4
Will Hughes,436,537,7228,1815,206,232,184,205,31,64,0.6,9,31,6,2
Pierre H?jbjerg,2287,2570,37884,10800,1115,1199,877,961,194,269,2.9,25,229,36,3
Adam Idah,95,150,1466,288,53,68,32,46,5,10,0.5,5,8,5,2
Kelechi Iheanacho,276,361,3603,768,170,195,66,85,12,24,1.7,17,22,13,1
Danny Ings,251,378,3233,781,147,189,60,90,13,28,0.9,15,19,13,0
Tim Iroegbunam,22,27,288,155,14,18,8,9,0,0,0.0,0,3,0,0
Alex Iwobi,599,782,9080,3232,324,366,192,248,48,89,3.0,36,61,40,6
Daniel James,20,34,193,40,15,19,2,5,0,1,0.0,2,1,0,0
Daniel James1,326,508,4327,1156,205,256,84,151,15,34,1.7,24,26,18,2
Reece James,1450,1687,22184,5499,803,856,509,593,93,133,4.8,48,67,51,15
Vitaly Janelt,755,1005,12860,4122,341,413,321,388,65,136,2.0,23,80,13,3
Pontus Jansson,1218,1507,22414,7103,421,498,703,821,77,145,0.6,5,35,0,0
Mathias Jensen,574,795,11460,3742,247,294,201,260,115,203,3.4,35,74,28,10
Gabriel Jesus,637,770,8461,1409,398,457,175,206,21,31,3.5,38,15,30,4
Ra?l Jim?nez,549,775,7513,1631,325,409,147,206,31,50,3.2,38,38,19,2
Jo?o Pedro,390,581,6100,1580,210,299,122,163,38,57,1.4,19,43,20,3
Joelinton,718,944,10060,2661,421,515,216,275,35,54,1.3,29,68,17,2
Ben Johnson,519,763,9212,3629,252,295,201,281,57,139,0.4,9,50,14,12
Curtis Jones,538,599,8198,1811,289,305,204,219,31,44,0.5,11,53,10,1
Phil Jones,71,81,1169,448,33,36,36,37,1,4,0.0,0,5,0,0
Jorginho,1681,1887,26181,7227,862,928,669,730,91,140,1.9,27,186,36,0
Diogo Jota,559,770,7799,1928,324,397,183,231,22,46,3.5,40,46,26,2
James Justin,540,677,7701,2669,328,360,166,208,24,57,0.7,9,23,7,3
Mathias J?rgensen,258,337,4576,2071,122,141,105,140,29,51,0.2,3,14,1,1
Ozan Kabak,350,431,6460,2309,127,147,190,213,28,56,0.2,2,16,1,0
Christian Kabasele,373,474,7689,2857,94,112,236,268,41,85,0.1,2,19,1,1
Samuel Kalu,56,69,771,196,40,44,11,14,3,8,0.1,1,3,3,0
Hassane Kamara,637,917,10140,4864,352,416,223,311,48,137,0.7,10,47,10,4
Harry Kane,637,945,11124,3759,305,397,197,283,91,140,5.5,49,89,42,6
N'Golo Kant?,1121,1308,16188,4538,630,695,397,450,43,61,2.4,24,105,29,0
Edo Kayembe,374,442,6881,1938,159,176,166,187,43,59,0.3,6,42,1,0
Moise Kean,1,1,11,0,1,1,0,0,0,0,0.0,0,0,0,0
Michael Keane,927,1214,19535,8021,299,364,457,535,154,276,0.5,8,83,5,0
Naby Ke?ta,643,757,9141,2501,380,425,219,251,22,33,2.1,15,56,21,0
Caoimh?n Kelleher,83,91,1669,806,21,21,51,51,10,18,0.0,0,0,0,0
Kenedy,36,50,565,139,18,24,15,18,2,5,0.1,2,2,4,0
Jonjoe Kenny,351,478,5670,2338,185,209,122,166,32,71,0.6,11,35,10,7
Max Kilman,1313,1535,23958,8631,537,588,626,692,131,210,0.4,3,98,3,0
Joshua King,369,519,4984,1028,227,290,109,153,13,18,2.3,35,29,17,4
Kristoffer Klaesson,9,11,219,164,2,2,5,5,2,4,0.0,0,0,0,0
Mateusz Klich,800,1026,11259,3630,453,514,240,314,38,84,2.0,31,72,23,3
Robin Koch,555,718,10037,3504,224,279,268,326,45,73,0.3,5,47,6,0
Sead Kola?inac,13,16,215,49,5,6,7,9,0,0,0.0,0,1,0,0
Ibrahima Konat?,663,754,12042,5092,237,257,379,410,38,67,0.2,0,47,5,0
Ezri Konsa,875,1013,15392,5885,345,381,470,505,46,94,0.5,4,30,0,0
Cheikhou Kouyat?,656,804,10088,2834,338,390,253,308,36,58,1.0,5,44,3,1
Mateo Kova?i?,1061,1203,17022,4072,537,580,405,453,77,106,3.0,27,127,23,1
Emil Krafth,551,780,8120,3587,292,348,203,287,24,78,0.8,6,35,7,1
Alex Kr?l,0,2,0,0,0,1,0,1,0,0,0.0,0,0,0,0
Tim Krul,759,1073,21441,14060,104,105,370,382,284,583,0.5,1,7,1,0
Juraj Kucka,485,713,7757,2545,244,322,176,247,39,76,1.2,10,41,7,4
Dejan Kulusevski,404,486,5431,1144,259,287,107,127,17,24,2.7,25,15,24,5
Alexandre Lacazette,343,455,4595,1048,215,264,89,117,12,21,1.8,29,30,19,1
Adam Lallana,836,962,11641,2793,502,552,265,288,28,53,1.0,8,58,17,1
Tariq Lamptey,593,770,8281,1729,373,416,186,252,19,50,2.9,21,26,24,15
Manuel Lanzini,1118,1237,16115,3945,642,678,372,407,52,77,2.5,23,87,22,3
Aymeric Laporte,2782,2940,53607,17549,933,966,1575,1624,251,316,1.3,9,309,9,2
Jamaal Lascelles,516,696,10069,3526,133,184,331,392,43,95,0.5,4,20,1,0
Pierre Lees-Melou,807,1033,13876,4105,413,483,252,299,107,169,2.4,25,81,26,9
Aaron Lennon,252,382,3280,783,156,197,65,102,10,28,0.5,9,14,4,2
Bernd Leno,76,115,2214,1594,18,18,28,28,29,67,0.0,0,0,0,0
Jamal Lewis,79,104,1281,448,34,40,38,47,4,10,0.0,1,3,0,0
Victor Lindel?f,1215,1385,22399,8069,452,486,637,691,107,165,0.8,4,75,6,0
Jesse Lingard,128,153,1533,382,75,85,33,41,0,4,0.2,8,11,2,0
Valentino Livramento,864,1166,12649,4429,507,587,281,388,43,106,2.7,20,44,27,8
Diego Llorente,1115,1373,21989,7473,335,389,648,712,118,225,0.2,2,68,3,0
Hugo Lloris,767,957,18629,12234,247,252,295,299,211,388,0.1,2,15,1,0
Giovani Lo Celso,128,161,1757,346,76,81,28,40,10,13,0.3,5,10,0,0
J?rgen Locadia,1,1,25,0,0,0,1,1,0,0,0.0,0,0,0,0
Ruben Loftus-Cheek,876,981,13025,3046,507,547,315,355,33,42,2.4,18,77,20,0
Kevin Long,79,102,1696,601,19,22,46,54,14,21,0.0,0,2,0,0
Shane Long,43,72,411,97,32,46,5,11,0,1,0.1,2,4,1,0
Sean Longstaff,481,604,8348,2303,229,271,177,200,52,89,0.8,7,44,4,0
Ademola Lookman,405,536,5124,1306,260,313,113,136,8,21,1.8,23,19,20,1
Jonas L?ssl,42,61,1177,782,6,6,17,18,18,36,0.0,0,2,0,0
Imran Louza,521,711,9666,3088,208,254,226,284,75,143,1.1,15,63,8,1
Matthew Lowton,599,887,10846,5050,302,344,197,286,90,208,1.6,18,65,21,9
Douglas Luiz,1290,1550,21991,7065,567,644,559,629,121,210,2.2,37,107,19,2
Romelu Lukaku,231,327,2627,415,157,194,43,65,6,12,1.7,24,10,9,0
Lyanco,282,397,5428,2134,94,107,158,189,25,89,0.1,3,25,2,0
Alexis Mac Allister,858,1066,14410,4157,411,473,328,370,78,133,2.6,31,104,25,2
James Maddison,796,1089,13401,4128,389,453,292,365,89,198,3.9,48,82,38,7
Gabriel Magalh?es,1828,2049,34814,11568,602,634,1069,1129,144,248,0.6,9,126,2,0
Harry Maguire,1353,1578,27400,9647,436,476,722,792,174,265,0.6,4,116,2,0
Riyad Mahrez,777,947,11969,2132,443,486,264,313,53,102,3.8,39,27,34,6
Ainsley Maitland-Niles,106,138,1811,549,46,58,54,62,6,13,0.5,3,16,4,1
Sadio Man?,818,1100,12061,2748,460,550,274,360,44,67,4.4,41,63,61,5
Javier Manquillo,308,424,4133,1621,194,223,85,124,12,38,0.3,4,19,0,0
Fernando Mar?al,669,887,10434,3383,356,394,264,347,35,87,0.7,10,35,9,4
Solly March,556,771,9536,2619,291,348,178,245,67,115,2.9,35,30,33,8
Pablo Mar?,79,92,1437,481,33,37,40,41,5,11,0.3,1,6,0,0
Anthony Martial,67,86,946,198,43,51,23,28,0,2,0.4,0,5,5,0
Gabriel Martinelli,439,611,6765,1235,252,303,150,204,29,62,3.4,34,11,16,5
Emiliano Mart?nez,816,1103,21013,14329,202,203,383,390,227,502,0.0,0,15,0,0
Adam Masina,375,549,7252,3197,147,183,178,230,47,121,0.7,7,33,7,6
Arthur Masuaku,289,382,4058,1291,171,189,87,121,15,40,0.8,2,30,6,2
Juan Mata,187,217,2589,580,119,127,43,52,14,19,0.3,2,16,6,2
Jean-Philippe Mateta,158,238,1749,253,106,142,29,44,2,7,0.6,7,4,3,1
Nemanja Mati?,911,1053,15189,4882,447,493,344,384,88,110,1.4,13,97,7,2
Jo?l Matip,2074,2344,39370,13117,675,757,1170,1262,202,271,2.0,12,186,9,0
Neal Maupay,479,622,6208,920,279,326,144,174,11,19,2.0,23,20,25,2
Bryan Mbeumo,527,817,7739,1649,315,409,149,229,38,81,3.3,34,33,28,7
James McArthur,773,940,13033,3152,357,397,330,366,61,114,1.0,16,64,19,4
James Mcatee,9,13,141,7,3,5,6,6,0,1,0.0,0,0,0,0
Kasey McAteer,1,1,5,0,1,1,0,0,0,0,0.0,0,0,0,0
Liam McCarron,2,2,42,0,1,1,0,0,1,1,0.0,0,0,0,0
