Max Aarons,23,16,4,0,0,3,0,2,2,0,0,0,0,0
Joshua Acheampong,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Tyler Adams,3,2,1,0,0,0,0,0,0,0,0,0,0,0
Tosin Adarabioyo,10,6,0,0,4,0,0,0,0,0,0,0,0,0
Elijah Adebayo,31,19,0,5,5,2,0,5,2,0,0,3,0,0
Simon Adingra,77,51,1,13,7,3,2,4,3,0,0,0,0,1
Nayef Aguerd,14,12,1,0,1,0,0,0,0,0,0,0,0,0
Brandon Aguilera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naouirou Ahamada,9,9,0,0,0,0,0,3,3,0,0,0,0,0
Anel Ahmedhod?i?,26,23,0,0,3,0,0,1,0,0,0,1,0,0
Ola Aina,38,25,5,3,1,3,1,1,1,0,0,0,0,0
Rayan A?t-Nouri,65,41,9,6,3,6,0,5,2,0,0,0,3,0
Kristoffer Ajer,27,24,0,1,2,0,0,3,3,0,0,0,0,0
Manuel Akanji,55,45,1,0,3,2,4,4,4,0,0,0,0,0
Nathan Ak?,36,28,0,2,4,1,1,6,3,0,1,2,0,0
Thiago Alc?ntara,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Alexander-Arnold,126,80,33,5,6,0,2,7,4,3,0,0,0,0
Alisson,11,10,1,0,0,0,0,0,0,0,0,0,0,0
Miguel Almir?n,52,40,1,3,7,1,0,4,2,1,0,1,0,0
Edson ?lvarez,32,24,0,2,3,0,3,2,2,0,0,0,0,0
Juli?n ?lvarez,118,74,28,4,10,2,0,15,12,1,0,0,2,0
Zeki Amdouni,50,30,0,5,7,5,3,4,1,0,2,0,1,0
Sofyan Amrabat,19,19,0,0,0,0,0,1,1,0,0,0,0,0
Joachim Andersen,47,41,1,0,3,0,2,5,5,0,0,0,0,0
Elliot Anderson,34,28,0,4,2,0,0,3,3,0,0,0,0,0
Jaidon Anthony,3,2,0,1,0,0,0,0,0,0,0,0,0,0
Michail Antonio,33,18,1,5,3,4,2,5,4,0,1,0,0,0
Antony,55,45,1,2,0,4,3,3,1,0,0,0,0,2
Oliver Arblaster,23,19,2,0,1,0,1,2,1,0,0,1,0,0
Cameron Archer,49,32,0,9,5,1,2,4,2,0,1,1,0,0
Cameron Archer1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphonse Areola,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Lorenz Assignon,23,18,3,1,0,1,0,2,2,0,0,0,0,0
Serge Aurier,15,12,1,1,0,1,0,2,2,0,0,0,0,0
Taiwo Awoniyi,30,22,0,2,0,4,2,6,5,0,1,0,0,0
Jordan Ayew,72,40,5,5,7,12,3,12,10,0,1,0,1,0
Beno?t Badiashile,23,18,0,0,2,1,2,3,3,0,0,0,0,0
Leon Bailey,97,70,7,9,7,3,1,11,7,1,1,2,0,0
Stefan Bajcetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Baldock,16,10,3,2,0,1,0,2,1,0,0,0,1,0
Carlos Baleba,17,16,0,0,1,0,0,1,1,0,0,0,0,0
Fod? Ballo-Tour?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shandon Baptiste,5,4,0,1,0,0,0,1,1,0,0,0,0,0
Valent?n Barco,8,5,3,0,0,0,0,0,0,0,0,0,0,0
Ross Barkley,104,67,11,14,6,3,3,11,6,2,1,1,1,0
Harvey Barnes,29,18,0,5,3,3,0,6,4,0,2,0,0,0
Chris Basham,3,1,0,0,1,1,0,0,0,0,0,0,0,0
Calvin Bassey,15,13,0,0,2,0,0,2,0,0,0,2,0,0
Owen Beck,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donny van de Beek,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Amari'i Bell,25,22,0,0,0,2,1,3,3,0,0,0,0,0
Jean-Ricner Bellegarde,30,20,2,6,1,1,0,2,1,0,1,0,0,0
Anis Ben Slimane,12,8,1,1,1,0,1,0,0,0,0,0,0,0
Sa?d Benrahma,26,23,0,3,0,0,0,1,1,0,0,0,0,0
Rodrigo Bentancur,31,26,0,1,2,0,2,4,3,0,0,0,0,1
Daniel Bentley,1,1,0,0,0,0,0,0,0,0,0,0,0,0
J?hann Berg Gu?mundsson,50,28,17,0,2,3,0,5,3,2,0,0,0,0
Sander Berge,67,63,0,3,0,1,0,8,7,0,1,0,0,0
Luke Berry,6,2,1,1,2,0,0,1,0,0,1,0,0,0
Beto,32,19,0,6,3,2,2,1,1,0,0,0,0,0
Jordan Beyer,10,10,0,0,0,0,0,1,1,0,0,0,0,0
Philip Billing,46,40,2,1,2,1,0,5,5,0,0,0,0,0
Yves Bissouma,44,35,2,3,0,0,4,3,3,0,0,0,0,0
Benicio Boaitey,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Oscar Bobb,22,16,0,4,1,1,0,6,3,0,2,0,1,0
Jayden Bogle,33,26,1,3,1,2,0,1,0,0,0,1,0,0
Willy Boly,16,14,0,0,2,0,0,2,2,0,0,0,0,0
Sven Botman,14,12,0,0,2,0,0,3,3,0,0,0,0,0
Jarrod Bowen,81,55,7,6,5,6,2,12,9,1,0,1,0,1
Conor Bradley,27,18,1,3,2,1,2,3,2,1,0,0,0,0
Jarrad Branthwaite,25,20,0,0,1,3,1,4,3,0,0,0,1,0
Ben Brereton,31,21,0,4,2,3,1,4,2,0,1,0,1,0
Rhian Brewster,7,6,0,0,1,0,0,0,0,0,0,0,0,0
Armando Broja,8,5,0,1,0,2,0,1,0,0,0,0,1,0
Armando Broja1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Andre Brooks,9,6,0,2,1,0,0,0,0,0,0,0,0,0
David Brooks,20,16,1,1,1,1,0,3,2,0,1,0,0,0
Jacob Brown,15,10,0,1,1,3,0,0,0,0,0,0,0,0
Josh Brownhill,70,43,19,1,3,3,1,6,5,1,0,0,0,0
Jacob Bruun Larsen,46,32,11,1,1,1,0,0,0,0,0,0,0,0
Hugo Bueno,17,14,0,1,1,1,0,2,2,0,0,0,0,0
Santiago Bueno,5,5,0,0,0,0,0,0,0,0,0,0,0,0
Facundo Buonanotte,38,26,1,2,3,5,1,2,2,0,0,0,0,0
Reece Burke,21,15,1,0,5,0,0,4,3,0,0,1,0,0
Dan Burn,27,22,2,1,2,0,0,4,3,0,0,1,0,0
Mason Burstow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mois?s Caicedo,66,52,0,3,1,6,4,12,11,0,0,0,0,1
Tom Cairney,71,62,2,2,2,1,2,13,11,0,1,0,1,0
Dominic Calvert-Lewin,54,37,0,4,7,4,2,6,3,0,0,3,0,0
Thomas Cannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,9,9,0,0,0,0,0,2,2,0,0,0,0,0
Cesare Casadei,4,2,0,0,0,1,1,0,0,0,0,0,0,0
Casemiro,41,35,2,0,3,1,0,4,4,0,0,0,0,0
Kaelan Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
