Hugo Bueno,1,15,11,1.14,7,16,-0.89,7.8,13.5
Santiago Bueno,7,3,18,0.92,12,18,-0.35,9.8,20.2
Facundo Buonanotte,1,10,6,1.19,18,19,+0.20,23.2,21.1
Reece Burke,12,2,3,0.68,24,37,+0.32,21.8,36.5
Dan Burn,24,1,0,1.64,74,45,+1.74,63.0,44.9
Mason Burstow,0,2,1,1.50,0,1,-10.40,0.1,0.9
Mois?s Caicedo,23,2,0,1.74,67,50,+1.02,60.8,46.3
Tom Cairney,6,20,4,1.18,29,27,+0.49,25.9,28.7
Dominic Calvert-Lewin,4,6,0,1.28,26,27,+0.68,32.4,31.2
Thomas Cannon,0,1,2,0.00,0,0,+0.29,0.0,0.2
Diego Carlos,18,7,5,1.56,35,36,-0.95,31.4,33.8
Cesare Casadei,0,11,6,1.91,2,3,-1.54,1.5,3.5
Casemiro,18,1,1,1.60,36,34,+0.28,33.2,40.3
Kaelan Casey,0,1,7,3.00,0,0,+0.37,0.7,0.0
Matty Cash,16,6,2,1.86,49,36,+0.41,41.2,36.6
Timothy Castagne,25,5,1,1.26,41,40,+0.84,40.8,40.7
Jonny Castro,0,1,7,3.00,0,0,+0.40,0.0,0.1
Trevoh Chalobah,9,3,1,2.15,31,14,+1.72,20.0,15.4
Calum Chambers,0,4,26,0.80,3,6,-2.27,3.1,4.9
Youssef Chermiti,0,17,18,1.33,3,4,-0.15,4.8,5.0
Ben Chilwell,3,4,1,1.23,13,14,-0.63,14.8,12.2
Tawanda Chirewa,0,7,15,0.25,0,2,-0.88,0.8,1.5
Leon Chiwome,0,1,1,0.33,1,4,-1.22,2.2,2.2
Tahith Chong,6,13,5,0.45,26,51,-0.63,22.6,47.2
Ryan Christie,18,2,0,1.22,44,56,-0.20,46.3,48.3
Carney Chukwuemeka,0,7,4,1.56,7,5,+0.45,5.4,4.6
Bobby Clark,0,4,6,3.00,2,0,+0.86,1.7,1.7
Jordan Clark,4,9,4,0.57,22,41,-0.72,18.0,30.4
Nathaniel Clyne,10,5,18,1.53,31,16,+1.70,21.5,20.9
S?amus Coleman,5,5,6,1.08,5,10,-0.48,11.2,10.6
Nathan Collins,28,3,1,1.13,47,51,+0.45,47.5,41.9
Levi Colwill,15,3,4,1.52,29,26,-0.46,35.9,27.8
Lewis Cook,26,1,0,1.24,43,50,+0.63,46.1,45.8
Jack Cork,0,4,18,0.25,1,0,+4.34,0.7,0.1
Maxwel Cornet,0,6,21,0.43,2,3,-0.45,1.3,3.1
Vladim?r Coufal,28,0,0,1.39,57,69,+0.28,48.5,63.9
Philippe Coutinho,0,2,0,1.50,1,1,-0.40,0.9,0.6
Aaron Cresswell,2,7,21,1.00,6,11,-0.76,6.6,5.6
Marc Cucurella,16,1,6,1.81,50,33,+1.02,39.8,31.2
Josh Cullen,18,2,8,0.64,25,48,-0.08,25.8,45.6
Matheus Cunha,12,3,0,1.16,40,46,+0.61,33.9,48.8
Sam Curtis,0,1,8,0.00,0,0,+1.83,0.4,0.4
Mahmoud Dahoud,0,3,8,2.11,10,5,+1.36,7.9,4.1
Ameen Al-Dakhil,11,1,2,0.38,10,26,-0.56,10.8,20.3
Diogo Dalot,34,1,1,1.58,56,55,+0.76,51.5,64.3
Mikkel Damsgaard,0,16,3,0.87,17,9,+1.45,14.3,10.5
Danilo,7,9,2,1.03,31,42,-0.17,30.4,28.1
Arnaut Danjuma,2,9,14,0.43,3,10,-0.93,8.6,9.8
Jayden Danns,0,2,4,3.00,2,0,+18.87,0.6,0.1
Josh Dasilva,0,3,1,2.00,0,0,+0.24,0.2,0.1
David Datro Fofana,5,5,1,0.73,10,18,+0.21,13.7,17.2
Ben Davies,10,5,13,1.82,25,21,-0.02,22.1,21.8
Tom Davies,0,7,1,0.44,2,11,-1.98,3.0,7.1
Craig Dawson,23,0,2,1.40,33,38,+0.54,32.4,39.4
Kevin De Bruyne,5,3,3,2.67,40,8,+1.13,30.8,11.4
Hannes Delcroix,4,7,10,0.67,6,25,-2.33,6.3,16.1
Leander Dendoncker,0,7,10,2.25,3,3,-0.41,2.6,1.7
Moussa Diaby,4,13,0,1.79,41,40,-0.97,35.9,36.1
Amad Diallo,0,6,8,1.22,10,6,+1.07,7.7,7.4
Amadou Diallo,0,1,5,3.00,0,0,-0.61,0.0,0.0
R?ben Dias,28,2,5,2.30,65,28,-1.31,62.2,25.4
Luis D?az,11,5,0,2.14,67,33,-0.09,66.1,35.4
Eric Dier,1,3,8,1.50,1,8,-3.69,2.6,6.9
Lucas Digne,18,6,0,1.76,54,41,+0.31,43.6,41.9
Issa Diop,13,2,3,1.28,12,25,-1.14,16.7,30.3
Axel Disasi,27,2,4,1.52,50,50,-1.50,56.1,43.1
Ben Doak,0,1,8,1.00,0,0,-1.19,0.0,0.0
Lewis Dobbin,0,11,16,0.92,2,3,-0.11,5.8,3.9
Matt Doherty,4,21,8,1.40,17,21,+0.12,16.3,23.8
Jeremy Doku,7,11,2,2.38,50,19,+0.22,39.7,16.7
Nicol?s Dom?nguez,3,7,6,0.92,16,27,-0.33,18.6,20.8
Jamie Donley,0,3,10,2.33,0,1,-30.37,0.0,0.5
Abdoulaye Doucour?,17,0,0,1.44,33,36,+0.81,40.3,41.8
Cheick Doucour?,8,0,1,1.27,9,12,-0.37,11.1,13.1
Alfie Doughty,18,3,0,0.70,46,74,+0.05,38.1,66.1
Tommy Doyle,5,15,6,1.08,18,24,-0.07,17.7,22.3
Radu Dr?gu?in,4,5,9,1.89,10,7,+0.33,12.8,8.3
Martin D?bravka,22,1,14,1.48,48,42,-0.79,44.4,43.5
Paul Dummett,0,5,24,2.60,0,1,-5.14,0.4,0.9
Lewis Dunk,29,0,0,1.30,49,52,+0.56,46.0,46.4
Jhon Dur?n,1,20,5,1.74,15,12,+0.20,8.6,11.3
George Earthy,0,3,6,1.00,1,0,+3.05,1.2,0.1
Ederson,29,0,2,2.36,78,27,+0.09,66.8,28.0
Odsonne ?douard,5,13,3,1.23,14,24,-1.01,19.6,20.6
John Egan,4,0,0,0.17,4,17,-0.71,3.5,14.6
Hjalmar Ekdal,0,3,12,0.88,2,8,-0.30,5.1,7.7
Anthony Elanga,15,11,0,0.97,40,47,+0.74,39.1,39.7
Harvey Elliott,4,23,4,2.15,41,13,+1.12,37.2,18.6
Mohamed Elneny,0,3,13,3.00,1,0,+1.60,0.8,0.1
Emerson,8,11,16,1.64,22,31,-1.57,18.5,28.3
Julio Enciso,0,7,1,1.25,8,12,-0.67,8.6,9.9
Wataru Endo,11,9,4,2.21,42,16,+0.35,45.5,22.5
Christian Eriksen,5,10,11,1.45,20,27,-0.79,19.2,20.1
Maxime Est?ve,12,1,0,0.75,18,28,+0.46,19.4,28.7
Pervis Estupi??n,9,4,1,1.47,23,26,-0.05,21.6,25.8
Jonny Evans,9,8,3,1.65,21,24,-0.28,18.0,27.4
Eberechi Eze,12,3,0,1.56,41,28,+1.49,32.2,30.9
?ukasz Fabia?ski,7,3,27,1.10,11,21,-1.11,10.7,16.8
Romain Faivre,0,5,8,0.40,0,1,-1.88,0.6,0.2
Ansu Fati,0,16,5,1.26,13,12,+0.42,10.2,7.0
Felipe,2,3,5,0.75,4,11,-1.35,5.7,6.3
Evan Ferguson,4,12,1,1.48,24,28,-0.13,21.5,21.1
Bruno Fernandes,33,0,0,1.69,55,52,+1.28,53.8,63.3
Enzo Fern?ndez,18,2,0,1.46,41,47,-1.73,43.7,39.4
John Fleck,0,3,5,0.00,1,5,-2.16,1.0,3.0
Mark Flekken,36,0,0,1.05,53,63,-0.94,56.8,54.3
Phil Foden,19,2,2,2.34,75,27,-0.73,65.4,28.8
Wes Foderingham,29,1,8,0.43,24,79,-0.23,29.0,62.2
Pablo Fornals,2,11,6,1.67,6,9,-0.30,6.7,9.6
Omari Forson,0,3,9,0.75,1,2,-1.29,1.4,0.9
Lyle Foster,10,2,0,0.79,22,43,-0.05,21.9,41.2
Matheus Fran?a,0,9,9,0.70,7,7,+0.03,4.3,3.5
Nathan Fraser,0,6,13,0.57,4,3,+0.93,2.8,3.3
Cody Gakpo,3,18,0,2.23,52,20,+1.09,46.4,23.8
Conor Gallagher,28,0,0,1.70,69,55,+0.40,67.8,49.8
Idrissa Gana Gueye,12,1,3,1.36,23,25,+0.43,30.8,28.7
Alejandro Garnacho,12,6,2,1.50,44,39,+0.81,42.0,50.8
James Garner,29,3,0,1.22,36,47,-0.33,48.5,47.8
Saman Ghoddos,5,12,13,0.74,10,20,-1.25,13.8,12.9
Morgan Gibbs-White,27,2,0,0.97,46,59,+1.33,47.2,49.1
Bryan Gil,0,9,13,1.09,4,11,-3.57,5.3,7.3
Alfie Gilchrist,0,9,14,2.27,8,6,+0.53,6.2,5.4
Billy Gilmour,13,6,1,1.40,40,37,+0.82,40.2,34.5
Ben Godfrey,10,2,23,1.07,12,13,+0.31,17.4,18.3
Andr? Gomes,1,9,4,0.92,6,7,+0.13,6.2,8.2
Jo?o Gomes,18,2,1,1.32,38,51,-0.21,33.2,53.2
Toti Gomes,23,4,3,1.31,42,49,+0.88,37.0,53.2
Joe Gomez,12,15,4,2.22,47,19,+0.47,46.9,27.0
Sergio G?mez,0,6,26,3.00,3,2,+0.07,1.7,1.5
Enso Gonzalez,0,1,4,0.00,0,0,+0.39,0.1,0.0
Anthony Gordon,16,1,0,1.57,71,48,+0.72,62.2,50.4
Kaide Gordon,0,1,1,3.00,0,0,-1.18,0.0,0.4
Daniel Gore,0,1,6,3.00,0,0,+0.03,0.0,0.0
Ryan Gravenberch,1,14,5,2.23,28,17,-0.45,27.0,15.0
Ivo Grbi?,8,0,5,0.33,11,25,+0.23,9.3,14.5
Jack Grealish,7,10,9,2.45,26,13,-0.67,23.2,12.8
Pascal Gro?,32,2,0,1.25,50,50,+2.06,52.1,50.3
Marc Gu?hi,19,2,0,1.32,30,32,-0.15,28.2,30.3
Bruno Guimar?es,31,0,0,1.62,81,60,-0.57,74.0,57.4
Malo Gusto,8,8,1,1.81,38,27,+0.40,40.0,23.5
Jo?ko Gvardiol,22,2,7,2.50,68,23,+0.34,57.4,24.8
Erling Haaland,20,2,1,2.32,65,25,-0.87,59.5,26.2
Antwoine Hackford,0,2,0,0.00,0,1,-5.13,0.0,0.1
Lewis Hall,3,10,15,1.44,23,12,+0.86,22.0,12.9
Gustavo Hamer,18,2,0,0.44,31,83,+1.39,34.0,62.5
Luke Harris,0,1,4,0.00,1,5,-4.75,1.4,2.2
Jack Harrison,17,4,1,1.38,27,26,+0.94,32.5,33.6
Daiki Hashioka,3,4,3,0.40,10,21,-0.96,7.5,12.5
Kai Havertz,18,7,0,2.41,77,22,+1.08,60.7,20.6
Jan Paul van Hecke,26,2,4,1.32,40,38,+0.85,38.7,37.2
Hwang Hee-chan,14,4,0,1.31,35,37,+0.81,29.2,39.3
Dean Henderson,0,0,3,0,0,0,0,0,0
Rico Henry,4,0,0,1.20,8,5,+1.03,9.8,5.1
Son Heung-min,19,1,0,1.74,63,51,+0.18,59.4,53.9
Aaron Hickey,2,0,0,1.11,10,12,-0.02,10.3,10.3
James Hill,0,4,10,2.00,1,1,+0.35,1.5,1.3
Jack Hinshelwood,3,4,4,1.33,15,17,-0.03,16.4,14.5
Mason Holgate,4,1,2,0.50,11,22,+0.53,9.4,14.2
Callum Hudson-Odoi,9,9,1,0.86,32,41,+0.08,32.4,28.2
Will Hughes,8,7,1,1.23,29,38,-0.90,23.1,29.4
Pierre H?jbjerg,4,28,2,1.81,31,28,-0.22,27.6,25.4
Rasmus H?jlund,8,5,0,1.60,36,35,+0.18,35.1,40.9
Igor,11,7,10,1.17,22,26,-0.07,26.6,24.3
Danny Ings,1,17,18,0.95,5,10,-0.85,6.8,10.6
Tim Iroegbunam,0,8,16,1.44,2,7,-3.30,2.0,5.3
Alexander Isak,13,3,1,1.50,51,41,-0.61,51.2,43.1
Alex Iwobi,1,0,0,0.00,0,3,-1.71,2.9,3.3
Alex Iwobi1,9,5,0,1.27,38,38,+0.44,34.7,33.9
Nicolas Jackson,17,4,0,1.63,65,48,+0.98,64.3,46.5
Reece James,0,5,0,1.20,8,11,-1.15,8.1,9.6
Vitaly Janelt,16,1,0,1.03,50,52,+1.66,50.8,47.7
Daniel Jebbison,0,1,0,0.00,0,0,+1.83,0.1,1.0
Mathias Jensen,5,5,0,1.09,37,45,-0.25,34.8,36.8
Gabriel Jesus,4,10,3,2.19,29,11,-0.94,31.3,11.4
Ra?l Jim?nez,4,6,5,1.25,25,26,+0.16,17.3,28.8
Jo?o Pedro,9,12,0,1.29,32,38,-0.20,36.3,32.0
Joelinton,8,5,0,1.45,26,23,-0.63,26.6,24.7
Ryan John Giles,2,6,9,0.64,5,14,-0.87,5.3,13.3
Ben Johnson,4,10,11,1.14,5,16,-1.73,7.4,12.5
Brennan Johnson,8,9,0,1.56,49,37,+0.45,42.1,40.6
Brennan Johnson1,0,0,0,1.00,4,5,+0.10,2.9,2.8
Joseph Johnson,0,2,17,0.00,2,5,-2.70,1.5,1.8
Sam Johnstone,19,0,4,1.05,21,27,-0.58,25.2,26.3
Curtis Jones,4,9,4,1.96,31,17,-0.16,31.7,15.5
Jorginho,3,14,13,2.42,25,11,-0.36,21.2,8.2
Diogo Jota,3,7,1,2.29,34,10,+1.06,28.5,14.0
Mads Juel Andersen,2,4,4,1.13,2,6,-0.04,3.5,7.3
Hamed Junior Traor?,0,3,7,0.00,0,1,-1.59,1.3,0.8
Mathias J?rgensen,11,2,23,0.57,16,24,-0.62,14.8,19.7
Issa Kabor?,13,3,4,0.58,23,39,+0.07,18.2,36.8
Sasa Kalajdzic,0,10,9,1.09,6,2,+2.69,5.5,2.7
Boubacar Kamara,10,0,0,2.05,36,22,+0.71,31.1,24.7
Willy Kambwala,2,5,8,1.00,5,10,-1.48,3.3,8.3
Thomas Kaminski,37,0,0,0.68,52,85,-0.87,42.1,77.6
Loris Karius,1,0,21,0.00,1,4,-3.70,0.2,2.8
Michael Keane,3,5,26,0.67,2,13,-2.26,5.6,10.2
Thilo Kehrer,0,4,14,1.75,0,1,-3.75,0.5,0.5
Caoimh?n Kelleher,10,0,27,2.60,26,11,+0.43,25.7,10.3
Lloyd Kelly,12,6,0,1.13,22,32,-0.43,24.4,25.0
Omari Kellyman,0,2,10,0.00,0,1,-2.86,0.1,0.9
Milos Kerkez,11,6,3,1.14,25,37,-0.49,29.8,35.4
Kaine Kesler-Hayden,0,3,14,2.00,0,0,-0.40,0.0,0.1
Max Kilman,38,0,0,1.21,50,65,0,46.7,67.7
Jakub Kiwior,7,9,18,2.65,39,8,+1.82,24.8,5.4
Justin Kluivert,0,6,6,1.22,29,23,+1.42,33.5,28.7
Luca Koleosho,0,2,0,0.47,11,23,-0.19,9.0,15.4
Ibrahima Konat?,14,5,11,2.00,38,18,-0.08,41.3,21.9
Ezri Konsa,30,0,0,1.77,68,54,+0.15,55.1,52.2
Cheikhou Kouyat?,0,10,18,1.33,1,6,-1.76,1.4,5.9
Mateo Kova?i?,7,14,4,2.43,45,14,+0.31,35.7,14.4
Emil Krafth,8,9,11,1.71,26,15,+0.65,24.8,12.8
Mohammed Kudus,18,6,0,1.30,42,61,-1.17,36.1,49.0
Dejan Kulusevski,21,5,0,1.72,57,46,+0.08,55.0,48.7
Adam Lallana,0,12,8,1.24,12,13,+0.10,10.9,11.7
Tariq Lamptey,1,9,0,1.32,12,20,-0.82,11.1,14.6
Aymeric Laporte,0,1,0,3.00,0,0,-1.64,0.1,0.1
Yasser Larouci,0,5,23,0.18,5,11,+0.95,3.8,13.6
Jamaal Lascelles,9,3,10,1.44,23,15,+0.09,24.5,17.5
Rom?o Lavia,0,1,1,3.00,1,0,+2.38,1.6,0.3
Mario Lemina,26,1,0,1.14,43,55,+0.23,40.5,59.0
Cl?ment Lenglet,11,0,20,1.29,22,27,-1.18,20.4,23.4
Bernd Leno,38,0,0,1.24,55,61,0,50.8,62.9
Jefferson Lerma,22,1,0,1.07,32,46,-1.67,31.7,37.5
Rico Lewis,4,8,22,2.25,26,9,+0.34,19.1,9.0
Keane Lewis-Potter,2,15,3,0.93,24,29,-0.13,26.4,20.9
Victor Lindel?f,7,5,2,1.95,18,16,+0.26,24.7,26.0
Valentino Livramento,8,14,7,1.73,31,27,-0.54,29.7,28.5
Giovani Lo Celso,0,18,6,1.32,12,12,-0.40,12.6,12.5
Tom Lockyer,10,0,0,0.64,12,23,+0.03,12.7,27.0
Sean Longstaff,25,5,0,1.54,74,50,+0.92,61.9,50.4
Max Lowe,1,6,3,0.70,6,12,+0.87,7.0,11.0
Douglas Luiz,26,0,0,1.69,65,57,-1.23,56.4,52.7
Sa?a Luki?,5,11,9,1.08,14,20,-0.48,16.7,22.6
Ian Maatsen,0,11,8,1.67,2,5,-1.77,4.5,5.2
Alexis Mac Allister,17,2,0,2.15,62,34,-0.89,66.1,34.9
James Maddison,4,2,0,1.86,46,31,+0.77,41.9,33.2
Noni Madueke,2,10,10,1.74,28,19,+0.58,23.8,18.3
Gabriel Magalh?es,32,2,2,2.36,78,26,-0.86,65.0,25.7
Harry Maguire,17,4,3,1.68,33,29,+0.47,30.6,36.1
Kobbie Mainoo,7,0,5,1.50,33,31,+0.27,28.4,42.4
Orel Mangala,10,1,1,0.85,16,31,-0.72,17.3,24.7
Benson Manuel,0,7,13,0.13,0,5,-3.01,0.5,4.3
Solly March,2,0,1,1.43,13,11,+0.61,11.3,10.0
Anthony Martial,0,8,3,1.38,11,6,+1.19,7.5,8.0
Gabriel Martinelli,4,11,0,2.34,52,23,-0.83,43.8,14.5
Emiliano Mart?nez,33,0,0,1.91,72,48,+2.72,58.8,49.8
Lisandro Mart?nez,2,3,0,1.82,12,12,+0.03,11.0,11.5
Han-Noah Massengo,0,3,5,0.33,2,0,+12.28,1.1,0.7
Pape Matar Sarr,4,7,0,1.79,40,27,+0.57,37.6,34.2
Jean-Philippe Mateta,13,10,2,1.23,46,44,+0.32,33.5,38.8
Jo?l Matip,6,1,4,2.30,20,9,+0.11,16.6,11.3
Alex Matos,0,1,12,3.00,0,0,-0.37,0.0,0.0
Remi Matthews,0,1,28,0.00,0,1,-22.50,0.3,0.1
Neal Maupay,5,16,2,0.97,24,35,-0.84,24.1,25.1
Neal Maupay1,0,1,1,0.00,0,2,-1.38,2.8,1.5
Konstantinos Mavropanos,15,3,10,1.32,27,27,+0.66,23.7,29.4
Bryan Mbeumo,18,3,0,1.28,37,31,+1.20,36.2,28.3
James Mcatee,7,10,2,0.50,19,65,-0.98,21.8,39.9
James Mcatee1,0,1,2,3.00,0,0,-1.63,0.0,0.0
Oliver McBurnie,6,6,3,0.29,20,40,+0.65,18.2,25.8
James McConnell,0,3,15,3.00,1,0,+21.34,0.2,0.0
John McGinn,24,0,0,1.83,68,52,+0.69,56.6,48.6
Scott McKenna,4,0,1,1.40,7,6,+0.79,5.0,5.7
Dwight McNeil,24,2,0,1.37,37,39,+1.47,43.3,44.6
Scott McTominay,16,14,2,1.81,31,30,+0.17,31.7,39.5
Ben Mee,11,1,2,0.81,16,26,-0.75,18.6,23.8
Hannibal Mejbri,1,4,9,2.00,2,1,+0.73,1.4,3.0
Teden Mengi,25,2,3,0.73,37,59,+0.24,27.3,54.7
Chris Mepham,5,4,14,1.60,13,16,-0.12,11.9,9.7
Lewis Miley,6,3,1,1.18,26,29,-1.28,22.5,30.1
James Milner,1,4,2,1.47,10,12,-0.06,14.4,12.1
Tyrone Mings,0,0,0,0.00,1,2,-3.42,0.3,1.1
Tyrick Mitchell,31,0,0,1.32,52,55,-0.92,44.9,49.0
Kaoru Mitoma,12,4,0,1.42,32,27,+0.86,29.2,23.8
Aleksandar Mitrovi?,0,1,0,3.00,1,0,+2.91,1.2,0.6
Jakub Moder,1,11,10,1.35,6,13,-1.02,7.7,12.9
Gonzalo Montiel,2,6,10,1.29,13,11,+0.91,13.5,11.1
Kieffer Moore,0,8,8,0.88,3,2,+1.21,4.7,2.5
Mikey Moore,0,2,3,1.50,0,0,-0.34,0.0,0.1
?lex Moreno,5,10,4,1.67,24,20,-0.07,20.3,18.2
Carlton Morris,22,6,0,0.68,40,72,-0.84,35.1,66.3
Mason Mount,0,9,0,1.36,3,13,-2.02,7.0,10.3
Divin Mubama,0,5,26,1.60,2,2,+0.38,1.3,2.6
Mykhailo Mudryk,2,13,4,1.52,40,28,+0.59,37.0,25.0
Rodrigo Muniz,7,8,7,1.04,24,27,-0.02,25.5,26.1
Daniel Mu?oz,15,0,0,1.56,32,22,+1.13,22.5,19.3
Finley Munroe,0,1,2,0.00,0,0,-0.40,0.0,0.0
Arijanet Muric,10,0,25,1.00,14,16,+1.05,15.0,21.0
Murillo,28,0,0,0.91,41,56,-0.06,41.8,42.8
Alex Murphy,0,2,17,3.00,0,0,-0.61,0.0,0.1
Jacob Murphy,5,7,5,1.95,40,21,+1.28,32.2,18.4
Vitaliy Mykolenko,25,0,4,1.32,30,37,+0.12,38.7,40.0
Marvelous Nakamba,10,0,0,0.46,10,24,-0.37,12.8,25.7
Michael Ndiweni,0,1,0,3.00,0,0,-0.61,0.0,0.0
Reiss Nelson,0,14,15,2.27,10,1,+1.51,7.0,2.2
Zack Nelson,0,2,14,0.50,1,1,+0.87,0.2,1.1
Neto,32,0,4,1.22,46,55,+0.39,49.0,49.5
Pedro Neto,12,2,1,1.40,22,27,+0.18,21.8,29.4
Moussa Niakhate,13,6,12,0.95,20,35,-0.79,22.0,25.4
Eddie Nketiah,3,17,11,2.15,24,10,-0.68,22.3,10.3
Christopher Nkunku,0,9,1,2.00,12,12,-0.42,9.7,8.4
Rhys Norrington-Davies,0,3,1,0.80,1,6,-2.35,1.7,2.5
Oliver Norwood,12,11,9,0.44,12,47,-0.64,12.2,35.8
Matheus Nunes,1,0,0,0.00,1,5,-1.71,4.3,4.4
Matheus Nunes1,3,10,16,2.47,18,8,-0.33,15.2,6.9
Darwin N??ez,9,14,1,2.19,48,25,-0.43,52.8,25.6
Ethan Nwaneri,0,1,1,3.00,0,0,-1.64,0.0,0.1
