Max Aarons,453,127,11,2,3,13,116,0,0,0,0,450,1,23
Joshua Acheampong,1,1,0,0,0,0,1,0,0,0,0,1,0,0
Tyler Adams,67,4,3,0,1,1,1,0,0,0,0,59,0,0
Tosin Adarabioyo,1181,33,28,1,9,1,2,0,0,0,0,1028,2,8
Elijah Adebayo,202,1,0,1,0,5,1,0,0,0,0,144,1,5
Simon Adingra,815,23,3,7,2,76,15,5,0,1,0,634,2,29
Nayef Aguerd,1100,75,55,1,29,5,6,0,0,0,0,943,2,5
Brandon Aguilera,8,0,0,0,0,0,0,0,0,0,0,4,0,1
Naouirou Ahamada,183,4,1,0,0,6,2,0,0,0,0,150,0,8
Anel Ahmedhod?i?,950,36,11,1,2,6,25,0,0,0,0,745,2,20
Ola Aina,649,150,12,2,2,28,138,0,0,0,0,603,3,17
Rayan A?t-Nouri,1047,138,24,2,5,41,106,8,5,2,0,1005,5,24
Kristoffer Ajer,730,79,9,1,9,22,65,0,0,0,0,610,1,11
Manuel Akanji,2261,71,34,4,15,9,27,0,0,0,0,2180,2,10
Nathan Ak?,1744,118,32,1,3,11,81,0,0,0,0,1716,2,14
Thiago Alc?ntara,9,1,1,0,0,0,0,0,0,0,0,7,0,0
Trent Alexander-Arnold,1705,346,77,22,32,168,198,71,10,52,0,1553,11,23
Alisson,983,154,38,0,5,0,0,0,0,0,0,985,5,3
Miguel Almir?n,788,10,2,5,0,24,7,1,0,0,0,668,3,16
Edson ?lvarez,1184,18,15,2,9,4,3,0,0,0,0,1033,5,14
Juli?n ?lvarez,1069,185,25,9,1,137,7,129,44,36,2,1011,4,27
Zeki Amdouni,445,51,2,7,1,8,0,3,0,0,0,396,4,19
Sofyan Amrabat,642,21,10,0,8,7,11,0,0,0,0,578,1,10
Joachim Andersen,2073,121,110,7,31,31,8,0,0,0,0,1731,15,22
Elliot Anderson,431,29,3,4,1,19,25,1,0,0,0,370,0,9
Jaidon Anthony,42,3,2,0,0,2,0,1,0,0,0,30,0,3
Michail Antonio,288,18,1,3,4,27,11,0,0,0,0,180,2,22
Antony,570,22,7,3,1,16,15,0,0,0,0,468,3,23
Oliver Arblaster,406,29,13,0,2,7,0,6,3,0,0,349,3,8
Cameron Archer,310,22,0,2,1,5,0,0,0,0,0,266,0,15
Cameron Archer1,6,0,0,1,0,0,0,0,0,0,0,5,0,0
Alphonse Areola,555,307,88,0,2,0,0,0,0,0,0,562,5,0
Lorenz Assignon,378,104,3,0,0,29,101,0,0,0,0,352,3,19
Serge Aurier,407,41,6,1,0,22,35,0,0,0,0,348,0,8
Taiwo Awoniyi,169,4,0,2,1,1,0,0,0,0,0,127,2,3
Jordan Ayew,876,42,8,4,5,97,10,22,6,8,0,681,2,43
Beno?t Badiashile,1137,36,27,1,2,2,6,0,0,0,0,1065,0,6
Leon Bailey,745,40,2,11,7,75,9,29,20,0,0,573,5,38
Stefan Bajcetic,10,0,0,0,0,0,0,0,0,0,0,7,0,1
George Baldock,335,60,2,0,0,18,58,0,0,0,0,291,2,18
Carlos Baleba,767,6,6,0,5,0,0,0,0,0,0,713,2,10
Fod? Ballo-Tour?,57,20,2,0,0,4,18,0,0,0,0,56,1,3
Shandon Baptiste,87,3,0,0,0,3,1,0,0,0,0,66,0,5
Valent?n Barco,204,28,5,2,1,30,15,8,3,2,2,179,1,5
Ross Barkley,1329,139,94,4,24,45,14,16,8,8,0,1218,6,31
Harvey Barnes,262,8,2,1,2,12,4,0,0,0,0,208,2,13
Chris Basham,125,13,1,0,1,4,12,0,0,0,0,103,0,2
Calvin Bassey,1582,91,34,0,12,3,3,0,0,0,0,1440,1,20
Owen Beck,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Donny van de Beek,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Amari'i Bell,783,48,15,2,3,13,29,0,0,0,0,645,4,23
Jean-Ricner Bellegarde,297,15,4,1,0,30,1,6,3,3,0,241,2,11
Anis Ben Slimane,129,7,1,1,0,0,0,0,0,0,0,92,3,7
Sa?d Benrahma,253,2,2,5,0,17,0,0,0,0,0,193,2,9
Rodrigo Bentancur,786,10,9,4,0,9,0,0,0,0,0,674,4,26
Daniel Bentley,98,46,13,0,0,0,0,0,0,0,0,96,0,0
J?hann Berg Gu?mundsson,465,77,28,4,5,70,7,39,18,12,5,396,2,14
Sander Berge,1529,31,21,7,10,12,1,0,0,0,0,1376,2,14
Luke Berry,83,16,4,0,0,8,2,6,5,1,0,64,0,3
Beto,179,1,0,1,1,5,1,0,0,0,0,108,0,6
Jordan Beyer,840,19,14,1,5,0,4,0,0,0,0,766,2,9
Philip Billing,518,17,4,0,6,29,5,6,3,1,0,404,2,17
Yves Bissouma,1787,51,48,3,4,1,3,0,0,0,0,1689,4,19
Benicio Boaitey,19,1,0,0,0,0,1,0,0,0,0,13,0,0
Oscar Bobb,169,8,3,3,0,5,4,1,0,0,0,155,0,5
Jayden Bogle,802,164,8,1,3,40,155,0,0,0,0,684,2,32
Willy Boly,597,71,15,1,1,1,56,0,0,0,0,503,3,10
Sven Botman,981,36,32,0,5,0,2,0,0,0,0,921,0,3
Jarrod Bowen,641,59,2,5,3,75,3,32,27,0,0,484,2,52
Conor Bradley,445,85,10,3,1,18,75,0,0,0,0,419,0,16
Jarrad Branthwaite,1366,13,6,0,6,1,7,0,0,0,0,1105,6,12
Ben Brereton,246,19,0,0,0,9,4,1,0,0,0,200,0,8
Rhian Brewster,73,3,0,0,0,3,0,0,0,0,0,52,0,1
Armando Broja,87,7,1,0,0,1,0,0,0,0,0,83,0,0
Armando Broja1,26,1,0,0,0,1,0,0,0,0,0,19,0,1
Andre Brooks,252,9,2,0,2,8,5,0,0,0,0,196,0,12
David Brooks,120,12,1,1,1,15,5,6,5,0,0,95,0,6
Jacob Brown,238,7,0,0,0,10,6,0,0,0,0,136,2,18
Josh Brownhill,998,103,29,4,3,57,16,50,23,8,2,850,5,18
Jacob Bruun Larsen,455,69,15,1,3,62,5,46,14,17,2,378,2,18
Hugo Bueno,358,46,1,0,1,29,45,0,0,0,0,318,2,18
Santiago Bueno,468,12,7,0,1,2,2,0,0,0,0,426,0,5
Facundo Buonanotte,467,11,6,1,1,6,3,1,1,0,0,404,0,9
Reece Burke,689,29,9,0,2,13,20,0,0,0,0,547,1,15
Dan Burn,1471,190,38,1,4,11,150,0,0,0,0,1351,6,25
Mason Burstow,3,1,0,0,0,0,0,0,0,0,0,3,0,1
Mois?s Caicedo,2065,45,39,12,12,10,3,0,0,0,0,1907,9,29
Tom Cairney,1239,27,15,2,1,25,0,2,1,1,0,1126,6,13
Dominic Calvert-Lewin,437,1,0,1,0,3,1,0,0,0,0,248,2,15
Thomas Cannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,1293,47,41,0,6,1,0,0,0,0,0,1184,0,4
Cesare Casadei,65,0,0,0,0,0,0,0,0,0,0,53,0,1
Casemiro,1385,34,28,4,6,13,0,0,0,0,0,1165,6,18
Kaelan Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty Cash,1043,181,24,0,3,39,157,0,0,0,0,985,1,24
Timothy Castagne,1373,286,27,2,2,50,259,0,0,0,0,1350,3,55
Jonny Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh Chalobah,746,36,13,1,0,0,22,0,0,0,0,700,1,1
Calum Chambers,113,0,0,0,1,0,0,0,0,0,0,100,0,2
Youssef Chermiti,57,1,0,0,0,0,0,0,0,0,0,35,0,0
Ben Chilwell,416,73,11,0,0,43,41,21,9,11,0,373,6,19
Tawanda Chirewa,54,3,1,0,0,4,0,0,0,0,0,46,1,2
Leon Chiwome,18,4,0,0,0,0,0,0,0,0,0,19,0,1
Tahith Chong,515,31,4,5,6,35,11,0,0,0,0,428,4,21
Ryan Christie,1217,78,22,17,18,73,2,30,29,0,0,988,5,26
Carney Chukwuemeka,134,0,0,2,0,1,0,0,0,0,0,115,0,4
Bobby Clark,49,0,0,0,0,0,0,0,0,0,0,38,0,2
Jordan Clark,475,36,13,1,6,23,5,0,0,0,0,369,2,18
Nathaniel Clyne,539,58,3,0,0,9,55,0,0,0,0,495,3,16
S?amus Coleman,232,70,1,0,1,13,69,0,0,0,0,207,4,11
Nathan Collins,1423,123,46,2,13,4,74,0,0,0,0,1261,6,16
Levi Colwill,1033,126,28,4,0,12,94,0,0,0,0,965,4,17
Lewis Cook,1290,195,88,2,3,132,10,93,81,5,1,1135,2,25
Jack Cork,31,2,2,0,0,1,0,0,0,0,0,25,0,2
Maxwel Cornet,48,1,0,0,0,1,0,0,0,0,0,36,0,2
Vladim?r Coufal,1317,337,17,2,4,106,319,1,0,0,0,1154,11,56
Philippe Coutinho,23,1,0,0,0,0,0,0,0,0,0,20,0,0
Aaron Cresswell,245,63,9,0,4,11,50,4,1,3,0,254,0,3
Marc Cucurella,1043,153,30,1,2,16,123,0,0,0,0,1036,0,26
Josh Cullen,1311,57,42,5,2,26,1,14,5,6,0,1173,5,19
Matheus Cunha,769,56,8,8,7,24,15,3,1,0,0,658,6,19
Sam Curtis,8,2,0,0,0,1,2,0,0,0,0,6,0,1
Mahmoud Dahoud,326,2,2,1,0,3,0,0,0,0,0,284,0,8
Ameen Al-Dakhil,590,45,11,2,2,3,34,0,0,0,0,537,2,6
Diogo Dalot,1546,277,21,1,7,80,251,5,2,3,0,1486,7,39
Mikkel Damsgaard,409,21,5,10,3,29,7,7,4,3,0,300,2,19
Danilo,717,35,7,4,9,26,1,19,19,0,0,589,6,15
Arnaut Danjuma,147,5,0,1,1,10,2,1,1,0,0,102,0,8
Jayden Danns,7,0,0,1,0,0,0,0,0,0,0,5,0,0
Josh Dasilva,17,2,0,0,0,6,0,2,2,0,0,10,0,1
David Datro Fofana,167,4,0,1,0,3,0,0,0,0,0,117,2,8
Ben Davies,788,61,34,3,3,10,27,0,0,0,0,766,1,10
Tom Davies,92,5,2,1,0,4,1,0,0,0,0,68,2,5
Craig Dawson,1236,38,29,2,22,1,1,0,0,0,0,1104,3,9
Kevin De Bruyne,840,124,23,11,6,136,24,69,29,16,5,732,7,27
Hannes Delcroix,320,29,3,0,0,5,26,0,0,0,0,300,1,2
Leander Dendoncker,56,0,0,0,1,0,0,0,0,0,0,45,0,0
Moussa Diaby,567,51,3,6,2,45,4,1,0,0,0,485,1,15
Amad Diallo,166,4,1,0,1,1,2,1,1,0,0,149,0,3
Amadou Diallo,1,0,0,0,0,0,0,0,0,0,0,1,0,0
R?ben Dias,2567,65,46,2,7,13,11,0,0,0,0,2469,3,8
Luis D?az,1040,29,4,4,11,26,24,0,0,0,0,898,6,29
Eric Dier,132,9,6,0,0,0,0,0,0,0,0,125,0,0
Lucas Digne,1095,253,36,0,4,154,181,36,25,5,0,1015,3,42
Issa Diop,1041,37,22,1,5,0,2,0,0,0,0,950,2,13
Axel Disasi,2153,98,49,3,11,10,43,0,0,0,0,2031,5,19
Ben Doak,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Lewis Dobbin,60,3,1,0,0,7,2,0,0,0,0,44,2,3
Matt Doherty,566,87,11,0,5,13,76,0,0,0,0,515,0,18
Jeremy Doku,844,8,0,2,2,61,5,3,0,0,0,693,0,34
Nicol?s Dom?nguez,817,22,10,2,5,6,4,1,0,1,0,714,4,13
Jamie Donley,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Abdoulaye Doucour?,876,16,0,1,1,26,0,0,0,0,0,683,1,29
Cheick Doucour?,418,4,4,5,0,1,0,0,0,0,0,367,0,7
Alfie Doughty,1190,489,89,0,9,340,249,151,66,80,5,1121,7,60
Tommy Doyle,878,69,44,2,15,28,8,15,8,3,0,801,8,11
Radu Dr?gu?in,352,18,8,1,0,0,1,0,0,0,0,326,0,3
Martin D?bravka,443,206,37,0,1,0,0,0,0,0,0,519,2,0
Paul Dummett,22,1,0,0,0,0,1,0,0,0,0,21,0,0
Lewis Dunk,3005,219,115,2,16,7,5,0,0,0,0,2977,9,5
Jhon Dur?n,117,4,1,0,0,6,1,0,0,0,0,83,0,10
George Earthy,17,0,0,0,0,0,0,0,0,0,0,16,0,0
Ederson,1077,157,43,0,9,0,0,0,0,0,0,1077,0,1
Odsonne ?douard,338,9,0,4,0,10,0,1,0,0,0,249,3,20
John Egan,181,2,2,0,0,0,0,0,0,0,0,128,2,1
Hjalmar Ekdal,213,4,4,0,2,0,0,0,0,0,0,191,0,1
Anthony Elanga,695,13,0,4,2,58,6,0,0,0,0,498,4,37
Harvey Elliott,932,44,4,3,8,62,10,19,9,7,0,825,10,17
Mohamed Elneny,39,1,1,0,0,0,0,0,0,0,0,39,0,0
Emerson,915,122,45,1,2,14,75,0,0,0,0,937,1,23
Julio Enciso,168,8,2,2,0,8,1,2,0,0,0,132,2,5
Wataru Endo,1295,16,13,5,1,4,2,0,0,0,0,1157,4,19
Christian Eriksen,745,55,25,5,9,43,3,26,12,8,2,648,5,13
Maxime Est?ve,754,66,13,1,3,5,5,0,0,0,0,690,1,10
Pervis Estupi??n,851,107,22,1,3,65,73,12,6,2,0,809,4,20
Jonny Evans,778,51,18,1,0,0,3,0,0,0,0,729,3,7
Eberechi Eze,759,144,54,7,6,107,5,71,30,23,3,700,6,20
?ukasz Fabia?ski,161,77,21,0,3,0,0,0,0,0,0,160,1,1
Romain Faivre,25,1,1,0,0,3,0,0,0,0,0,19,0,0
Ansu Fati,203,4,2,1,1,3,0,0,0,0,0,178,3,10
Felipe,206,8,7,0,1,0,1,0,0,0,0,183,1,1
Evan Ferguson,269,32,0,1,0,1,0,0,0,0,0,244,2,13
Bruno Fernandes,1872,284,64,30,22,223,22,151,46,55,8,1590,23,62
Enzo Fern?ndez,1756,89,52,21,28,45,5,22,4,7,0,1574,17,30
John Fleck,36,4,2,1,0,0,0,0,0,0,0,29,0,0
Mark Flekken,1122,455,166,0,5,0,0,0,0,0,0,1131,3,0
Phil Foden,1684,79,19,15,6,89,4,50,26,14,0,1511,4,49
Wes Foderingham,658,386,124,0,4,0,0,0,0,0,0,595,10,1
Pablo Fornals,204,6,2,0,2,8,2,0,0,0,0,162,0,6
Omari Forson,32,1,0,0,0,0,0,0,0,0,0,30,0,1
Lyle Foster,430,29,2,3,5,3,4,0,0,0,0,312,2,16
Matheus Fran?a,69,10,1,0,1,14,0,9,5,2,0,51,0,5
Nathan Fraser,39,3,0,0,0,0,0,0,0,0,0,33,0,3
Cody Gakpo,547,15,5,1,2,21,6,0,0,0,0,436,2,15
Conor Gallagher,1889,122,50,5,7,64,17,45,15,12,2,1801,7,29
Idrissa Gana Gueye,882,13,3,2,6,11,4,0,0,0,0,758,3,14
Alejandro Garnacho,885,13,3,2,4,58,6,4,2,0,0,675,3,50
James Garner,1082,155,36,4,6,112,14,59,55,3,0,958,7,28
Saman Ghoddos,370,74,15,0,3,42,34,24,10,10,0,325,4,8
Morgan Gibbs-White,1255,214,91,17,17,182,5,97,42,45,0,1045,11,30
Bryan Gil,155,2,0,0,0,11,2,0,0,0,0,127,0,7
Alfie Gilchrist,121,19,3,0,0,1,16,0,0,0,0,121,1,0
Billy Gilmour,2036,64,34,9,8,34,1,20,11,9,0,1915,7,15
Ben Godfrey,363,118,0,0,1,21,118,0,0,0,0,336,3,20
Andr? Gomes,257,32,11,4,3,26,4,10,7,0,0,223,2,7
Jo?o Gomes,1209,62,35,7,5,25,9,14,4,4,3,1051,8,32
Toti Gomes,1685,158,41,1,5,13,117,0,0,0,0,1516,4,22
Joe Gomez,1172,169,14,3,9,39,153,0,0,0,0,1114,4,29
Sergio G?mez,52,2,0,1,0,4,1,1,1,0,0,46,0,1
Enso Gonzalez,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Anthony Gordon,963,90,14,8,11,111,20,50,18,16,0,803,2,33
Kaide Gordon,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Daniel Gore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Gravenberch,492,9,3,4,2,4,4,0,0,0,0,415,3,14
Ivo Grbi?,162,134,45,0,0,0,0,0,0,0,0,148,2,0
Jack Grealish,560,19,3,3,2,16,11,5,2,0,0,499,1,21
Pascal Gro?,2903,309,120,5,16,238,47,133,56,57,3,2774,11,41
Marc Gu?hi,1251,56,51,1,18,3,5,0,0,0,0,1138,2,5
Bruno Guimar?es,2186,115,100,26,27,32,5,3,1,1,0,1941,12,31
Malo Gusto,1244,176,38,2,0,64,138,0,0,0,0,1230,3,29
Jo?ko Gvardiol,1737,178,28,3,10,33,150,0,0,0,0,1671,4,38
Erling Haaland,375,12,1,2,0,5,1,0,0,0,0,295,1,17
Antwoine Hackford,1,1,0,0,0,0,0,0,0,0,0,2,0,0
Lewis Hall,474,76,11,0,2,23,59,6,6,0,0,452,2,12
Gustavo Hamer,945,152,43,5,9,115,1,78,45,22,4,754,5,27
Luke Harris,11,3,0,0,0,0,0,0,0,0,0,11,0,0
Jack Harrison,608,17,2,4,0,81,10,4,4,0,0,409,6,32
Daiki Hashioka,264,18,1,0,2,9,17,0,0,0,0,227,0,7
Kai Havertz,938,12,3,2,0,12,6,0,0,0,0,764,5,16
Jan Paul van Hecke,2344,65,42,3,6,4,6,0,0,0,0,2225,6,4
Hwang Hee-chan,508,43,1,3,3,11,10,4,0,0,0,424,0,23
Dean Henderson,342,140,35,0,0,0,0,0,0,0,0,280,3,0
Rico Henry,165,17,2,0,3,11,15,0,0,0,0,147,1,4
Son Heung-min,996,75,3,17,2,36,10,3,0,0,0,887,4,36
Aaron Hickey,254,23,3,1,3,5,20,0,0,0,0,243,0,7
James Hill,34,8,0,0,0,0,8,0,0,0,0,28,0,2
Jack Hinshelwood,431,67,14,0,3,10,53,0,0,0,0,418,0,4
Mason Holgate,169,41,3,0,1,7,38,0,0,0,0,138,1,2
Callum Hudson-Odoi,705,27,6,3,8,74,11,9,5,2,0,574,4,17
Will Hughes,806,71,19,2,1,30,0,17,7,10,0,731,1,13
Pierre H?jbjerg,1364,41,31,2,12,14,8,2,0,0,0,1234,10,14
Rasmus H?jlund,369,30,0,1,0,6,2,0,0,0,0,304,3,16
Igor,1388,105,25,2,3,1,75,0,0,0,0,1398,4,13
Danny Ings,100,6,0,0,0,1,0,0,0,0,0,76,1,6
Tim Iroegbunam,54,1,1,0,0,0,0,0,0,0,0,51,0,1
Alexander Isak,428,62,0,5,2,10,6,1,0,0,0,385,3,21
Alex Iwobi,34,7,0,0,0,10,1,6,4,2,0,27,1,2
Alex Iwobi1,1029,21,1,6,7,60,8,1,0,0,0,821,1,32
Nicolas Jackson,613,52,1,11,0,5,2,0,0,0,0,515,1,25
Reece James,284,57,10,4,2,28,46,1,0,1,0,275,0,5
Vitaly Janelt,1345,49,14,4,12,59,29,6,2,1,2,1088,4,26
Daniel Jebbison,3,0,0,0,0,0,0,0,0,0,0,1,0,2
Mathias Jensen,924,272,47,8,25,113,111,65,32,16,5,875,6,24
Gabriel Jesus,482,23,2,8,2,9,6,0,0,0,0,403,8,18
Ra?l Jim?nez,370,11,4,4,3,7,1,0,0,0,0,262,1,13
Jo?o Pedro,775,38,2,6,2,29,10,2,0,0,0,659,5,26
Joelinton,600,25,18,3,2,2,7,0,0,0,0,524,2,18
Ryan John Giles,157,61,6,0,0,49,41,14,6,8,0,140,0,8
Ben Johnson,289,43,3,0,3,31,39,1,0,0,0,246,2,15
Brennan Johnson,710,14,0,0,1,68,13,0,0,0,0,519,4,37
Brennan Johnson1,55,5,0,0,0,2,0,0,0,0,0,47,1,2
Joseph Johnson,33,2,1,0,0,0,1,0,0,0,0,30,1,0
Sam Johnstone,408,186,45,0,3,0,0,0,0,0,0,343,5,0
Curtis Jones,749,25,4,4,2,4,20,1,0,0,0,707,2,5
Jorginho,759,18,13,5,1,3,1,0,0,0,0,699,8,5
Diogo Jota,393,1,0,5,1,9,1,0,0,0,0,287,0,22
Mads Juel Andersen,115,2,0,0,1,0,2,0,0,0,0,87,0,1
Hamed Junior Traor?,26,1,0,1,0,3,0,1,1,0,0,18,0,1
Mathias J?rgensen,526,64,3,1,0,8,61,0,0,0,0,446,3,11
Issa Kabor?,601,157,6,1,0,66,151,0,0,0,0,533,1,44
Sasa Kalajdzic,59,1,0,0,0,1,0,0,0,0,0,38,0,0
Boubacar Kamara,994,40,32,6,8,2,8,0,0,0,0,922,1,13
Willy Kambwala,187,5,3,0,0,0,1,0,0,0,0,163,0,2
Thomas Kaminski,969,493,152,0,2,0,0,0,0,0,0,869,6,0
Loris Karius,24,12,3,0,0,0,0,0,0,0,0,21,1,0
Michael Keane,217,3,3,0,1,0,0,0,0,0,0,171,1,0
Thilo Kehrer,7,2,0,0,0,0,2,0,0,0,0,9,0,0
Caoimh?n Kelleher,401,38,10,0,0,0,0,0,0,0,0,359,3,0
Lloyd Kelly,771,129,22,1,10,21,107,0,0,0,0,673,6,19
Omari Kellyman,6,1,0,0,0,0,0,0,0,0,0,6,0,0
Milos Kerkez,677,165,5,1,3,55,160,0,0,0,0,613,2,20
Kaine Kesler-Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max Kilman,2245,55,38,2,20,6,8,0,0,0,0,1979,9,13
Jakub Kiwior,550,73,6,1,1,12,67,0,0,0,0,523,2,2
Justin Kluivert,399,18,1,0,3,29,7,2,0,0,1,288,4,19
Luca Koleosho,267,6,2,0,0,23,4,0,0,0,0,192,1,16
Ibrahima Konat?,1426,35,24,5,6,1,11,0,0,0,0,1286,2,8
Ezri Konsa,1896,197,71,1,0,17,123,0,0,0,0,1907,1,24
Cheikhou Kouyat?,73,0,0,0,0,0,0,0,0,0,0,47,1,1
Mateo Kova?i?,1491,34,24,4,1,0,2,1,0,0,0,1435,2,10
Emil Krafth,514,65,11,0,0,17,53,1,0,0,0,488,1,14
Mohammed Kudus,855,16,8,3,6,94,4,2,1,0,0,677,4,43
Dejan Kulusevski,1185,42,8,12,6,89,6,24,6,0,0,953,7,55
Adam Lallana,491,15,5,3,0,7,0,4,0,0,0,451,3,9
Tariq Lamptey,400,51,2,0,0,31,49,0,0,0,0,379,3,9
Aymeric Laporte,11,0,0,0,0,0,0,0,0,0,0,11,0,0
Yasser Larouci,171,13,0,0,0,6,13,0,0,0,0,131,1,14
Jamaal Lascelles,764,8,6,0,3,1,2,0,0,0,0,669,2,5
Rom?o Lavia,27,0,0,0,0,0,0,0,0,0,0,22,0,2
Mario Lemina,1432,31,21,8,12,15,9,0,0,0,0,1261,7,9
Cl?ment Lenglet,859,58,40,0,8,3,4,0,0,0,0,822,1,3
Bernd Leno,1281,292,91,0,2,0,0,0,0,0,0,1250,4,0
Jefferson Lerma,1209,36,30,8,13,14,6,0,0,0,0,1018,5,20
Rico Lewis,525,43,9,1,0,1,34,0,0,0,0,518,0,11
Keane Lewis-Potter,404,10,3,2,4,50,6,0,0,0,0,289,1,13
Victor Lindel?f,854,73,8,2,5,1,50,0,0,0,0,826,0,7
Valentino Livramento,697,105,4,0,1,26,101,0,0,0,0,689,0,12
Giovani Lo Celso,466,32,23,2,0,13,2,7,5,0,0,449,5,8
Tom Lockyer,401,20,17,1,5,1,2,0,0,0,0,301,1,7
Sean Longstaff,1193,46,19,8,8,25,5,2,0,1,1,991,2,30
Max Lowe,113,17,0,0,0,8,15,2,2,0,0,84,0,6
Douglas Luiz,1857,237,129,11,13,115,6,100,61,7,2,1800,7,21
Sa?a Luki?,472,21,15,4,1,4,0,0,0,0,0,428,3,7
Ian Maatsen,126,12,0,1,0,8,11,1,0,1,0,97,0,1
Alexis Mac Allister,1900,61,38,14,11,32,2,11,2,9,0,1704,6,32
James Maddison,1322,167,59,14,6,133,10,96,45,34,0,1210,11,30
Noni Madueke,472,10,2,2,0,22,6,2,1,0,0,412,4,6
Gabriel Magalh?es,2030,122,53,2,4,4,4,0,0,0,0,1914,5,22
Harry Maguire,1018,83,36,0,13,3,2,0,0,0,0,917,2,3
Kobbie Mainoo,863,5,4,8,3,6,0,0,0,0,0,748,0,16
Orel Mangala,639,5,4,1,2,2,0,0,0,0,0,570,2,6
Benson Manuel,52,6,0,0,0,9,2,4,0,1,0,48,1,3
Solly March,222,39,8,1,1,21,19,12,6,2,0,203,0,7
Anthony Martial,131,6,0,0,0,0,0,0,0,0,0,109,2,3
Gabriel Martinelli,878,49,3,3,3,109,11,35,30,0,0,724,2,29
Emiliano Mart?nez,1170,259,100,0,0,0,0,0,0,0,0,1190,7,1
Lisandro Mart?nez,414,30,10,1,1,2,0,0,0,0,0,411,2,1
Han-Noah Massengo,11,1,0,0,0,2,1,0,0,0,0,6,0,1
Pape Matar Sarr,1329,18,5,6,3,25,9,1,0,0,0,1179,2,27
Jean-Philippe Mateta,421,12,0,1,3,20,0,0,0,0,0,309,0,14
Jo?l Matip,559,4,4,0,0,0,0,0,0,0,0,494,1,4
Alex Matos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remi Matthews,2,3,2,0,0,0,0,0,0,0,0,0,0,0
Neal Maupay,362,28,6,5,2,8,10,1,0,0,0,282,2,28
Neal Maupay1,23,3,0,0,1,0,0,0,0,0,0,22,0,1
Konstantinos Mavropanos,597,36,29,1,11,1,5,0,0,0,0,482,2,7
Bryan Mbeumo,668,89,26,15,4,92,15,47,21,10,3,511,8,29
James Mcatee,484,42,7,6,1,36,1,7,5,0,0,362,4,17
James Mcatee1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver McBurnie,400,3,0,1,1,5,0,0,0,0,0,242,5,14
James McConnell,6,0,0,0,0,0,0,0,0,0,0,5,0,1
John McGinn,1137,82,31,15,8,74,3,37,28,0,0,972,4,25
Scott McKenna,168,18,1,0,0,0,17,0,0,0,0,137,0,2
Dwight McNeil,1098,158,46,14,5,229,26,82,59,14,2,874,10,62
Scott McTominay,639,13,4,2,3,4,5,0,0,0,0,528,3,19
Ben Mee,594,72,15,0,3,5,56,0,0,0,0,511,1,6
Hannibal Mejbri,37,1,1,2,0,1,0,0,0,0,0,31,0,2
Teden Mengi,912,22,18,1,13,2,4,0,0,0,0,728,4,7
Chris Mepham,350,8,5,0,1,1,3,0,0,0,0,296,1,1
Lewis Miley,535,0,0,4,2,11,0,0,0,0,0,441,0,13
James Milner,516,66,7,4,2,29,53,6,3,0,0,492,3,10
Tyrone Mings,5,0,0,1,0,0,0,0,0,0,0,5,0,0
