https://fbref.com/en/players/eaeca114/Nathan-Ake,120230011,Nathan Ak?,NED,DF,Manchester City,27,26,22,1873,20.8,1,0,0,0,2,0,1.6,1.6,0.7,25,140,30,9,2,10.5,-0.6,24,20,1,0,2,0,1,2,2,0,0,0,0,0,1639,1813,26199,8953,803,846,745,809,63,98,1.3,9,165,9,1,1685,126,35,1,6,15,91,0,0,0,0,1639,2,26,86,615,1097,256,32,1959,5,3,1,1223,5455,3314,19,4,16,0,1492,26,12,15,9,2,11,15,4,10,10,20,48,0,16,4,4,2.23,53,15,+0.49,44.8,16.2,0,12,14,1,0,0,0,96,36,23
https://fbref.com/en/players/b827d5b3/Marc-Albrighton,120230012,Marc Albrighton,ENG,FW,Leicester City,32,6,1,237,2.6,1,0,0,0,0,0,0.3,0.3,0.9,4,7,18,2,1,8.0,+0.7,7,5,2,0,0,0,0,0,0,0,0,0,0,0,89,148,1440,551,48,60,23,34,12,34,0.4,6,6,5,2,130,17,1,1,0,28,7,7,1,3,2,89,1,10,6,33,61,79,5,173,2,2,0,83,391,147,4,0,4,2,116,4,1,0,2,2,1,8,7,2,4,1,5,0,0,5,13,1.67,4,3,+0.89,4.9,4.3,0,2,2,1,0,0,0,13,1,1
https://fbref.com/en/players/77e84962/Thiago-Alcantara,120230013,Thiago Alc?ntara,ESP,MF,Liverpool,31,18,14,1254,13.9,0,0,0,0,2,0,0.4,0.4,1.1,13,120,24,10,1,24.1,-0.4,40,33,0,3,1,1,2,2,2,0,0,0,0,0,946,1097,17219,4988,433,466,346,392,136,172,1.3,17,110,20,1,1063,31,23,8,15,3,6,0,0,0,0,946,3,22,45,272,796,188,8,1251,30,21,4,718,3639,1721,21,0,13,22,910,43,24,20,21,2,14,23,9,3,12,21,13,2,9,4,0,1.72,22,23,-1.28,23.3,20.6,0,18,25,0,0,1,0,111,14,24
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,120230014,Carlos Alcaraz,ARG,MF,Southampton,19,18,13,1029,11.4,4,2,0,0,3,0,1.9,1.9,0.7,20,28,32,24,10,20.0,+2.1,22,14,0,2,3,2,1,4,3,0,0,1,0,0,222,290,3147,669,114,137,80,95,8,19,0.7,5,20,6,0,279,9,1,2,4,4,1,0,0,0,0,222,2,10,14,73,234,130,23,430,28,13,11,258,1292,675,17,2,30,24,296,10,5,2,7,1,6,22,16,5,9,1,11,0,2,5,2,0.72,15,25,+0.14,12.3,22.7,0,16,17,2,0,0,0,53,7,27
https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold,120230015,Trent Alexander-Arnold,ENG,DF,Liverpool,23,37,34,2923,32.5,2,9,0,0,5,0,2.4,2.4,11.5,43,235,139,40,8,23.8,-0.4,124,81,34,3,5,1,0,17,14,2,1,0,0,0,2188,2912,41590,16323,1000,1123,822,1045,331,642,9.1,71,239,82,28,2393,509,70,26,59,252,341,98,16,74,1,2188,10,37,89,737,1631,837,44,3180,45,30,13,1778,6848,3312,39,8,35,21,2042,57,40,32,16,9,42,80,38,7,18,43,41,2,23,3,1,1.78,70,44,+0.44,63.1,42.5,0,22,6,5,0,0,0,239,20,13
https://fbref.com/en/players/7a2e46a8/Alisson,120230016,Alisson,BRA,GK,Liverpool,29,37,37,3330,37.0,0,1,0,0,1,0,0.0,0.0,0.3,0,3,0,0,0,0,0.0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,1241,1453,29043,18696,307,309,657,666,273,469,0.0,1,16,0,0,1199,250,57,0,2,0,0,0,0,0,0,1241,4,1,1124,1498,39,0,0,1536,2,2,0,985,4654,2962,0,0,1,0,901,0,0,0,0,0,0,3,3,0,3,0,20,0,37,0,0,1.78,71,43,+0.76,67.5,48.9,0,1,5,0,0,0,0,71,11,1,43,147,105,19,9,9,14,4,2,1,1,0,0,51.1,0.33,+10.1,116,283,1256,210,26.9,193,31.3,397,23,89,19.8
https://fbref.com/en/players/cea4ee8f/Dele-Alli,120230017,Dele Alli,ENG,MF,Everton,26,2,0,40,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,123,10,6,8,4,5,0,0,0.0,0,2,0,0,13,2,1,0,0,0,0,0,0,0,0,12,0,0,0,1,8,11,2,20,1,0,1,11,30,3,0,0,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,1,1,+0.61,1.0,1.7,0,0,1,0,0,0,0,2,1,2
https://fbref.com/en/players/862a1c15/Miguel-Almiron,120230018,Miguel Almir?n,PAR,FW,Newcastle Utd,28,34,29,2491,27.7,11,2,0,0,2,0,8.0,8.0,3.2,77,124,264,69,20,16.4,+3.0,87,63,2,10,9,3,0,13,5,1,5,2,0,0,811,982,10752,2657,513,567,223,276,29,40,3.0,26,45,36,4,946,30,0,3,4,26,18,11,0,0,0,811,6,29,25,147,417,760,138,1300,79,34,33,841,5389,2341,46,25,51,28,924,46,30,16,19,11,18,42,24,2,23,10,17,0,6,5,0,1.74,43,22,-0.60,45.7,27.6,0,22,33,9,0,0,0,139,6,10
https://fbref.com/en/players/15ab5a2b/Julian-Alvarez,120230019,Juli?n ?lvarez,ARG,FW,Manchester City,22,31,13,1465,16.3,9,0,1,1,0,0,7.0,6.2,1.8,38,37,99,46,20,16.0,+2.0,52,39,0,6,5,2,0,5,2,0,1,1,1,0,395,503,5472,885,232,270,103,135,28,43,1.6,18,22,13,2,478,21,2,7,3,26,4,4,3,0,0,395,4,17,8,46,255,360,89,653,38,21,14,406,2187,908,18,17,28,24,506,26,16,3,13,10,9,30,21,0,13,2,6,0,8,18,6,2.42,37,16,-0.55,32.3,17.3,0,21,14,3,1,0,0,44,8,23
https://fbref.com/en/players/1a4ef233/Daniel-Amartey,120230020,Daniel Amartey,GHA,DF,Leicester City,27,20,18,1610,17.9,0,0,0,0,1,0,1.1,1.1,0.5,23,66,5,6,2,17.4,-1.1,15,15,0,0,0,0,0,1,1,0,0,0,0,0,1015,1114,17506,6591,442,473,498,526,62,91,0.4,5,58,1,0,1092,20,15,2,2,0,5,0,0,0,0,1015,2,2,185,658,578,46,9,1279,5,2,2,779,3720,2275,11,0,8,4,909,19,8,13,5,1,12,14,2,17,7,8,71,0,16,2,15,0.80,20,27,+0.11,19.9,27.5,0,7,3,0,0,1,0,108,34,26
