Leon Bailey,4,7,0,1.61,27,32,-0.85,30.7,35.5
Stefan Bajcetic,0,5,10,2.09,11,4,+0.54,12.5,6.6
Dominic Ballard,0,2,0,0.50,0,0,+0.98,0.1,1.2
Patrick Bamford,2,10,0,0.82,23,31,+0.56,21.9,28.0
Shandon Baptiste,0,19,5,1.35,12,6,+0.68,9.8,8.1
Harvey Barnes,21,2,0,0.88,41,51,+0.56,39.4,50.8
Gavin Bazunu,32,0,6,0.75,27,56,+0.43,30.5,45.9
Mads Bech S?rensen,0,4,3,2.00,1,0,+3.99,0.3,0.3
Jan Bednarek,17,0,3,0.55,16,39,-0.52,16.9,34.9
Jan Bednarek1,0,2,10,1.33,0,1,-1.06,2.5,1.1
Donny van de Beek,0,5,4,1.71,3,3,-0.42,2.4,1.5
Asmir Begovi?,1,0,37,3.00,1,0,+1.65,0.4,1.0
Armel Bella Kotchap,18,0,2,0.71,18,39,-0.07,20.1,35.2
Sa?d Benrahma,8,13,3,0.89,25,32,+0.10,32.3,32.7
Rodrigo Bentancur,10,1,0,1.89,33,24,+0.63,26.4,19.6
Daniel Bentley,2,0,16,0.50,1,3,-0.31,1.9,5.1
Victor Bernth Kristiansen,7,1,2,0.92,14,21,-0.35,13.7,17.2
Owen Bevan,0,1,0,0.00,0,1,-9.13,0.0,0.3
Giulian Biancone,0,2,8,0.50,0,1,-4.53,0.3,0.5
Philip Billing,11,2,0,1.06,32,54,+0.93,31.4,48.8
Yves Bissouma,4,13,2,1.57,20,20,-0.26,15.5,13.8
Willy Boly,0,0,3,0,0,0,0,0,0
Sven Botman,33,1,2,1.94,64,30,+0.67,66.7,37.0
Jarrod Bowen,30,2,0,1.05,40,50,+1.17,46.7,47.9
James Bree,2,1,1,0.20,6,12,-0.56,4.0,9.3
Armando Broja,0,10,1,1.50,5,5,+0.26,2.8,4.4
David Brooks,0,4,5,0.00,0,4,-1.25,1.0,4.5
Lewis Brunt,0,1,6,0.00,0,1,-3.49,0.0,0.8
Emi Buend?a,8,11,0,1.61,40,34,+0.31,36.9,37.2
Hugo Bueno,7,5,9,1.05,12,29,-0.74,13.3,23.0
Facundo Buonanotte,1,7,6,1.54,11,12,-0.79,11.6,11.9
Dan Burn,27,3,0,1.87,64,30,+0.69,66.0,35.1
Caf?,0,1,1,3.00,0,0,+0.79,0.0,0.2
Mois?s Caicedo,30,3,0,1.68,62,47,-0.85,65.3,44.9
Tom Cairney,0,27,0,1.36,18,13,+0.57,16.0,20.1
Duje ?aleta-Car,7,4,13,0.69,8,15,+0.43,9.2,14.7
Dominic Calvert-Lewin,4,2,0,0.82,12,22,-0.25,16.2,22.7
Chem Campbell,0,5,9,0.00,0,2,-1.76,0.2,1.0
Jo?o Cancelo,10,1,3,2.24,36,15,-0.19,24.7,11.4
Thomas Cannon,0,2,0,0.00,0,1,-3.02,0.8,0.4
Sergi Can?s,0,5,7,1.60,0,2,-2.71,0.8,1.7
Diego Carlos,1,1,11,1.00,2,3,-0.61,3.6,1.9
Fabio Carvalho,0,9,18,1.69,10,3,+1.20,7.2,4.9
Casemiro,18,4,0,2.11,37,21,+0.75,45.6,26.0
Matty Cash,15,6,1,1.46,28,29,-0.39,28.7,27.4
Timothy Castagne,33,1,1,0.92,49,63,+1.24,48.4,60.0
Jonny Castro,9,4,8,1.00,8,20,-0.23,16.0,17.2
Nathaniel Chalobah,0,3,10,1.50,0,0,-0.05,0.1,0.4
Trevoh Chalobah,15,7,10,1.20,20,24,+0.02,23.1,31.6
Calum Chambers,2,12,22,2.07,4,4,-0.15,3.5,5.6
Shea Charles,0,1,1,0.00,0,1,-4.86,0.8,0.7
Ben Chilwell,10,8,2,1.26,16,19,+0.08,20.2,18.4
Ryan Christie,5,10,6,1.09,19,35,+0.24,21.1,30.7
Carney Chukwuemeka,0,12,7,1.29,2,7,-1.15,6.0,8.2
Bobby Clark,0,1,5,3.00,1,0,+10.54,0.3,0.0
Nathaniel Clyne,14,3,8,0.77,13,23,-0.60,15.7,25.7
Conor Coady,0,0,1,0,0,0,0,0,0
Jack Colback,2,7,7,1.36,3,11,-0.77,4.7,9.7
S?amus Coleman,9,3,7,0.91,15,25,+0.12,22.6,32.6
Nathan Collins,18,7,9,1.04,16,36,-0.60,21.5,32.4
Levi Colwill,11,4,11,1.71,29,21,+0.14,26.3,22.3
Lewis Cook,14,10,5,0.89,18,39,-0.41,15.8,31.7
Steve Cook,8,1,7,0.83,7,21,-0.73,10.5,14.9
Liam Cooper,14,2,7,0.56,20,32,+0.06,20.9,26.3
Maxwel Cornet,0,12,6,0.79,2,5,-0.82,3.1,4.4
Diego Costa,1,7,2,1.26,15,17,+0.89,11.8,21.1
Vladim?r Coufal,18,3,7,1.00,27,35,+0.01,31.1,30.6
Philippe Coutinho,1,13,2,1.10,9,9,-0.17,9.3,8.3
Conor Coventry,0,1,10,0.00,0,0,+0.34,0.0,0.0
Matthew Craig,0,1,2,3.00,1,0,+6.27,0.7,0.1
Aaron Cresswell,20,4,8,1.11,26,32,+0.29,32.3,32.9
Marc Cucurella,10,3,3,1.21,17,20,+0.15,23.6,26.0
Matheus Cunha,1,5,3,1.65,13,12,+1.12,10.8,17.0
Patson Daka,2,17,7,0.83,20,24,+0.22,18.7,20.4
Diogo Dalot,21,2,6,1.77,32,34,-1.29,37.6,34.6
Mikkel Damsgaard,0,17,9,1.50,19,14,+0.20,18.9,14.5
Danilo,5,1,3,1.23,17,17,+1.10,11.8,20.1
Arnaut Danjuma,0,8,8,0.78,6,5,+0.37,4.3,2.4
Josh Dasilva,0,22,2,1.47,28,17,+0.67,24.2,17.9
David Datro Fofana,0,2,6,0.33,1,1,+0.24,1.1,1.6
Ben Davies,20,5,2,1.61,44,33,+0.75,35.4,26.3
Tom Davies,1,15,15,1.00,3,9,-0.47,6.1,11.3
Craig Dawson,8,0,1,0.88,9,13,-0.20,9.8,10.8
Craig Dawson1,14,0,1,1.41,16,18,+0.99,14.8,25.2
Kevin De Bruyne,16,4,3,2.31,69,23,+0.37,58.7,19.4
Siriki Demb?l?,0,6,9,0.17,0,2,-0.77,1.4,2.4
Leander Dendoncker,2,13,7,1.55,13,11,+0.16,10.7,11.0
Leander Dendoncker1,2,2,1,0.50,1,3,-0.14,2.4,3.6
Emmanuel Dennis,0,13,12,0.26,7,17,-0.58,8.1,13.3
Halil Dervi?o?lu,0,1,1,1.00,1,0,+10.96,0.1,0.1
Kiernan Dewsbury-Hall,16,3,2,1.00,38,40,+1.13,30.5,39.2
Ibrahima Diallo,4,7,12,0.83,5,19,-0.74,6.2,14.1
R?ben Dias,19,4,6,2.65,65,16,+1.45,47.0,17.0
Luis D?az,5,6,0,1.94,28,11,+1.13,22.0,11.8
Eric Dier,30,2,3,1.73,62,52,+0.77,48.4,43.3
Lucas Digne,10,10,4,1.46,22,25,-0.56,19.9,25.7
Issa Diop,19,4,12,1.28,33,26,+0.63,28.9,35.7
Moussa Djenepo,2,9,10,0.63,7,14,+0.11,6.9,11.0
Ben Doak,0,2,2,1.50,0,1,-4.23,0.1,0.8
Matt Doherty,2,5,9,1.33,12,9,+0.27,9.0,8.6
Abdoulaye Doucour?,14,8,4,1.20,18,26,+0.25,24.0,29.5
Cheick Doucour?,16,0,1,1.24,36,41,+0.39,33.3,38.7
Flynn Downes,2,14,16,1.19,2,14,-1.38,7.4,13.5
Kami Doyle,0,1,1,0.00,0,0,+0.98,0.0,0.3
Cody Drameh,0,0,5,0.00,1,3,-1.86,0.5,1.3
Martin D?bravka,0,0,4,0,0,0,0,0,0
Shane Duffy,0,5,25,2.00,0,4,-18.16,0.3,1.5
Lewis Dunk,35,0,2,1.69,70,50,+1.05,69.7,45.4
Jhon Dur?n,0,12,5,1.42,3,4,-0.83,1.7,3.8
Malcolm Ebiowei,0,3,14,0.00,0,1,-2.43,0.3,0.2
Ederson,35,0,3,2.34,89,32,+0.30,73.3,28.3
Odsonne ?douard,2,15,2,1.20,23,25,+0.29,20.6,23.6
Samuel Edozie,0,12,2,0.29,5,9,+0.41,8.1,7.1
Anthony Elanga,0,11,11,2.13,8,2,+1.00,9.5,4.7
Harvey Elliott,4,14,5,1.66,36,20,+0.30,32.7,25.4
Mohamed Elneny,1,4,4,3.00,2,2,-1.22,2.6,1.3
Mohamed Elyounoussi,9,6,4,0.73,22,45,+0.05,22.3,35.7
Emerson,12,6,2,1.73,34,26,+0.47,27.7,21.1
Julio Enciso,1,13,11,1.75,21,12,+0.66,21.4,14.7
Christian Eriksen,7,3,1,2.14,33,25,-0.11,36.6,26.0
Pervis Estupi??n,20,4,1,1.63,59,43,+0.18,58.3,40.7
Jonny Evans,10,1,3,0.62,17,28,-0.71,12.0,19.6
Eberechi Eze,15,8,0,1.18,38,35,+1.48,31.9,31.7
?ukasz Fabia?ski,33,0,0,1.08,37,48,+0.26,43.9,45.5
Fabinho,20,5,0,1.78,59,34,+0.48,51.6,38.2
Wout Faes,30,0,0,1.03,42,51,+0.84,43.1,52.3
Felipe,13,1,1,0.81,20,32,+0.05,15.2,31.2
Jo?o F?lix,3,5,1,0.88,11,15,-0.20,17.7,13.4
Evan Ferguson,1,9,2,1.63,21,12,+0.49,23.3,13.1
Bruno Fernandes,33,0,0,2.03,57,39,+3.08,65.9,49.2
Enzo Fern?ndez,14,0,0,0.83,16,25,-0.52,24.8,24.1
Roberto Firmino,3,12,0,1.64,28,17,+0.12,24.0,19.6
Junior Firpo,10,5,11,0.74,17,33,-0.44,16.9,30.8
Phil Foden,11,10,1,2.31,49,16,+0.02,39.6,17.7
Wesley Fofana,2,0,0,0.50,4,6,-0.58,1.1,3.5
Wesley Fofana1,7,3,1,1.00,13,18,-0.22,17.9,18.9
Pablo Fornals,3,15,6,1.09,18,28,-0.46,19.7,24.6
Adam Forshaw,1,7,4,0.50,4,13,-1.05,4.4,12.1
Fraser Forster,13,1,24,1.29,26,24,-0.06,21.4,18.8
Tyrese Francois,0,1,6,1.00,0,0,-0.05,0.0,0.0
Ryan Fraser,0,5,8,1.63,3,3,-1.01,5.8,3.3
Fred,6,23,3,1.97,24,22,-0.39,27.7,22.2
Ryan Fredericks,1,7,2,1.00,11,11,+1.06,6.7,10.0
Remo Freuler,16,4,8,0.82,17,47,-1.25,22.9,41.5
Cody Gakpo,6,4,0,1.86,32,19,+0.11,32.9,19.2
Conor Gallagher,8,17,2,1.23,15,22,-0.29,21.2,26.1
Idrissa Gana Gueye,14,1,0,1.00,25,45,-0.38,32.7,49.0
Alejandro Garnacho,0,14,9,2.05,16,13,+0.10,16.9,8.2
James Garner,0,0,2,0,0,0,0,0,0
David de Gea,38,0,0,1.97,58,43,0,67.7,50.4
Joe Gelhardt,0,14,2,0.80,6,3,+2.20,3.7,2.7
Saman Ghoddos,0,15,19,1.53,3,5,-1.68,2.6,4.4
Morgan Gibbs-White,2,0,0,0.50,1,2,+0.22,2.2,2.3
Morgan Gibbs-White1,26,1,0,1.00,37,59,+0.94,36.0,54.7
Bryan Gil,0,2,12,1.50,5,1,+2.35,2.3,1.0
Billy Gilmour,0,0,1,0,0,0,0,0,0
Wilfried Gnonto,7,10,5,0.75,17,28,+0.10,16.2,25.0
Ben Godfrey,6,3,5,0.62,10,18,-0.38,10.0,17.2
Jo?o Gomes,4,4,6,1.18,10,18,-0.48,8.5,14.9
Toti Gomes,7,7,11,1.41,10,14,+0.48,10.1,21.3
Joe Gomez,15,6,12,1.67,28,16,0.00,30.4,24.6
Sergio G?mez,1,10,20,2.58,5,6,-2.07,6.1,6.7
Anthony Gordon,0,12,0,1.63,7,5,-0.64,9.3,7.1
Anthony Gordon1,7,4,1,0.88,10,13,+0.53,13.2,17.5
Demarai Gray,16,6,5,0.79,20,39,-0.29,28.7,44.7
Jack Grealish,11,5,5,2.64,63,16,+1.14,50.6,14.0
Sam Greenwood,1,15,18,0.72,10,11,+0.66,8.5,11.4
Pascal Gro?,30,0,0,1.59,70,51,+0.53,69.7,47.3
Vicente Guaita,27,0,5,1.11,23,34,-0.59,25.2,37.4
Gon?alo Guedes,1,5,4,0.77,4,12,-0.39,5.7,11.7
Marc Gu?hi,36,0,0,1.22,40,46,+2.80,38.8,45.5
Bruno Guimar?es,23,0,0,2.09,61,25,+1.32,59.2,29.8
?lkay G?ndo?an,17,4,7,2.39,71,20,+1.11,61.3,19.4
Darko Gyabi,0,1,12,0.00,0,0,+0.79,0.1,0.3
Erling Haaland,21,2,1,2.37,84,26,+1.47,66.9,24.3
Lewis Hall,3,1,5,0.67,6,11,-0.56,10.6,13.1
Luke Harris,0,3,20,2.00,0,1,-7.00,0.3,1.2
Jack Harrison,11,2,1,0.86,35,55,+0.60,37.5,50.4
Kai Havertz,15,5,1,1.23,29,31,+0.67,40.3,38.1
Jan Paul van Hecke,2,5,24,1.50,3,7,-1.88,4.6,6.9
Hwang Hee-chan,1,15,2,1.15,12,18,+0.35,11.9,17.6
Dean Henderson,18,0,0,1.11,15,31,-0.19,20.5,26.6
Jordan Henderson,10,12,0,1.80,48,30,+0.11,44.0,31.6
Wayne Hennessey,3,1,33,1.25,2,5,-0.22,3.1,5.2
Rico Henry,29,0,0,1.51,53,46,-2.28,53.5,47.1
Son Heung-min,19,3,0,1.58,57,55,-0.78,48.9,42.9
Aaron Hickey,8,3,2,1.46,33,30,-0.40,32.2,27.3
Jack Hinshelwood,0,1,2,0.00,0,0,-0.50,0.0,0.4
Joseph Hodge,0,5,11,1.17,1,5,-1.42,2.1,4.2
Rob Holding,6,8,24,2.36,17,13,-0.66,13.5,11.5
Mason Holgate,2,3,20,0.50,4,9,-0.33,6.8,8.6
Will Hughes,1,20,6,1.15,7,11,-0.25,11.2,12.8
Omari Hutchinson,0,1,4,0.00,0,0,+0.24,0.1,0.6
Pierre H?jbjerg,33,0,0,1.63,64,57,+0.20,51.5,45.4
Kelechi Iheanacho,1,17,7,0.68,17,23,-0.05,22.6,22.5
Danny Ings,1,10,2,1.24,11,13,+0.14,11.0,13.7
Danny Ings1,3,10,1,1.33,9,13,-0.75,13.6,12.6
Alexander Isak,7,5,0,1.68,29,20,-0.70,37.5,17.9
Daniel Iversen,12,0,26,0.83,14,22,-0.32,17.6,20.2
Alex Iwobi,34,0,0,0.95,34,56,+1.56,44.8,64.5
Daniel James,0,2,0,1.25,5,2,+2.29,3.9,4.1
Daniel James1,1,15,8,0.95,9,16,-1.30,7.3,15.4
Reece James,12,2,0,1.44,15,17,+0.14,19.3,14.5
Vitaly Janelt,13,11,0,1.63,34,28,-0.20,37.7,29.3
Pontus Jansson,7,3,3,1.33,17,14,+0.07,10.6,13.0
Mathias Jensen,10,0,0,1.51,45,40,-0.86,43.3,38.7
Gabriel Jesus,11,2,0,2.23,53,23,+0.31,43.2,23.2
Ra?l Jim?nez,5,7,5,0.80,7,18,-0.61,10.6,16.6
Joelinton,25,2,1,1.78,51,26,-0.34,55.1,31.6
Ben Johnson,8,8,10,1.24,8,13,-0.24,12.9,15.2
Brennan Johnson,21,5,0,1.00,30,54,+0.37,31.8,52.8
Sam Johnstone,9,0,21,1.67,16,10,+1.18,12.1,8.5
Curtis Jones,2,6,5,1.94,23,15,-0.06,23.2,15.7
Jorginho,6,5,5,1.79,20,11,-0.32,14.1,8.5
Jorginho1,8,3,2,1.61,16,12,+0.83,17.0,16.4
Mateo Joseph,0,3,5,0.33,0,0,+0.80,0.6,0.3
Diogo Jota,2,10,0,1.95,24,19,-0.51,25.4,17.6
Hamed Junior Traor?,1,2,0,1.00,3,8,-0.18,6.7,9.9
James Justin,12,0,0,1.00,23,25,+0.48,15.9,20.8
Mathias J?rgensen,9,7,15,1.83,17,15,-0.23,18.2,19.3
Sasa Kalajdzic,0,0,0,3.00,1,0,+2.75,0.6,0.6
Boubacar Kamara,14,3,0,1.63,28,30,-0.48,24.2,33.1
Harry Kane,35,0,0,1.58,70,62,+6.21,56.8,49.4
N'Golo Kant?,3,1,1,1.14,5,7,-0.13,8.0,4.9
Michael Keane,10,2,20,0.83,11,22,-0.56,14.0,23.0
Neeskens Kebano,1,8,3,1.47,13,10,+0.39,11.3,11.7
Thilo Kehrer,23,2,8,1.15,26,34,+0.06,31.9,31.6
Naby Ke?ta,0,5,2,1.38,2,4,-1.48,4.9,3.7
Caoimh?n Kelleher,1,0,28,1.00,4,4,-0.76,4.0,1.8
Lloyd Kelly,22,0,0,1.13,19,38,+0.14,22.0,36.1
Max Kilman,36,0,1,1.08,30,56,+0.09,35.1,57.1
Jakub Kiwior,3,2,11,1.86,10,6,-0.39,6.6,6.5
Mateusz Klich,0,14,2,0.79,5,5,+0.86,6.3,4.5
Robin Koch,33,0,1,0.86,46,74,-0.06,44.9,63.6
Ibrahima Konat?,17,1,3,1.72,34,22,-0.08,30.9,23.2
Ezri Konsa,36,1,0,1.61,49,45,-0.81,47.8,51.1
Kalidou Koulibaly,17,3,6,1.26,20,22,+0.29,26.7,22.6
Cheikhou Kouyat?,1,11,1,1.05,9,23,-0.86,9.3,16.7
Mateo Kova?i?,10,10,2,1.15,14,25,-0.69,24.7,24.1
Emil Krafth,0,1,0,1.00,0,0,-0.92,0.0,0.1
Rasmus Kristensen,17,5,11,0.88,29,53,-0.73,26.8,40.8
Dejan Kulusevski,5,7,0,1.60,42,40,-0.25,32.8,30.5
Layvin Kurzawa,1,1,6,0.33,0,4,-2.83,1.1,4.4
Adam Lallana,0,4,0,1.56,16,10,+0.31,12.0,10.7
Tariq Lamptey,1,17,3,1.60,6,7,-0.81,7.5,6.5
Manuel Lanzini,1,8,28,0.70,2,5,-0.79,3.0,5.8
Aymeric Laporte,10,1,15,2.33,21,10,-0.86,20.5,12.4
Juan Larios,0,3,4,0.60,1,2,+0.40,1.4,2.5
Jamaal Lascelles,2,5,21,1.89,2,5,-2.31,2.6,4.3
Rom?o Lavia,14,3,0,0.69,28,50,+0.23,25.8,40.9
Dexter Lembikisa,0,1,1,0.00,0,1,-3.22,0.4,0.4
Mario Lemina,8,2,0,1.42,14,28,-0.42,13.2,27.0
Cl?ment Lenglet,14,2,11,1.54,45,35,+0.64,36.7,28.6
Bernd Leno,36,0,2,1.39,53,51,+0.06,43.5,61.5
Jefferson Lerma,33,0,0,1.05,34,67,-0.38,35.6,60.4
Jamal Lewis,0,2,20,2.00,0,1,-9.13,0.1,1.0
Rico Lewis,6,4,23,2.29,18,8,-0.83,20.8,8.9
Keane Lewis-Potter,0,7,9,1.50,10,4,+1.51,7.2,4.1
Victor Lindel?f,13,6,10,1.95,29,16,+0.77,35.3,20.4
Jesse Lingard,2,5,12,0.71,8,17,-0.12,10.4,15.2
Valentino Livramento,0,2,0,0.50,0,0,+0.98,0.1,1.6
Diego Llorente,7,1,11,1.00,11,12,+0.80,10.9,10.4
Hugo Lloris,24,0,1,1.68,44,39,+0.06,35.7,30.8
Renan Lodi,16,2,2,1.11,29,48,+0.05,27.0,41.1
Ruben Loftus-Cheek,6,6,6,1.36,22,23,+0.32,21.7,27.2
Sean Longstaff,24,5,0,1.91,48,18,+0.57,50.6,26.6
Jamal Lowe,0,2,8,0.00,0,0,+0.90,0.1,0.7
Douglas Luiz,23,4,1,1.57,46,33,+1.86,43.3,41.5
Sa?a Luki?,1,8,4,1.33,3,10,-1.80,4.8,9.8
Lyanco,9,10,8,0.86,14,26,+0.09,14.8,23.1
Alexis Mac Allister,27,4,0,1.60,54,45,-1.40,62.0,39.5
James Maddison,21,2,0,0.93,41,54,-0.09,38.0,45.8
Noni Madueke,0,5,4,0.83,6,13,-0.91,8.1,12.5
Gabriel Magalh?es,36,0,0,2.21,88,43,+1.19,71.6,41.4
Harry Maguire,8,8,15,2.50,15,7,+0.70,18.5,10.8
Riyad Mahrez,11,8,8,2.50,51,23,-0.67,44.1,18.9
Kobbie Mainoo,0,1,7,3.00,0,0,-0.40,0.6,0.3
Ainsley Maitland-Niles,7,9,5,0.64,16,31,+0.02,17.7,22.2
Tyrell Malacia,10,8,15,2.00,22,14,+0.20,29.5,19.2
Orel Mangala,5,7,5,1.19,22,24,+1.23,19.6,28.9
Javier Manquillo,0,4,24,3.00,2,1,+1.53,1.0,0.9
Sekou Mara,0,18,11,0.73,6,10,+0.39,4.9,9.4
Solly March,19,2,0,1.67,58,40,+0.47,59.0,36.2
Emiliano Marcondes,0,1,9,0.00,0,1,-9.13,0.0,0.3
Marquinhos,0,1,14,3.00,0,0,-1.18,0.0,0.0
Anthony Martial,0,10,0,2.19,16,8,+0.48,21.5,13.7
Gabriel Martinelli,16,2,0,2.25,72,33,+0.40,59.7,35.7
Emiliano Mart?nez,34,0,1,1.61,47,38,+1.54,46.5,43.9
Lisandro Mart?nez,19,3,0,1.85,35,33,-0.81,36.3,32.3
Pape Matar Sarr,0,9,15,1.45,6,11,-2.40,4.5,5.9
Jean-Philippe Mateta,0,23,8,1.10,5,10,-0.45,10.6,13.5
Jo?l Matip,10,2,15,1.29,21,20,-0.96,22.4,16.5
Neal Maupay,0,0,2,0,0,0,0,0,0
Kevin Mbabu,0,5,8,0.67,2,7,-3.32,1.4,6.8
Bryan Mbeumo,10,2,0,1.55,50,39,+0.17,45.2,40.3
James McArthur,0,4,8,1.75,0,0,+0.24,0.7,0.4
Alex McCarthy,6,0,21,0.17,9,17,-0.43,7.2,15.0
John McGinn,22,4,1,1.59,36,31,+0.17,39.4,38.0
Scott McKenna,16,1,5,0.85,14,32,-0.45,18.8,28.5
Weston McKennie,9,3,0,0.68,20,35,-0.26,17.6,28.2
Dwight McNeil,19,8,2,0.97,26,46,-0.43,35.1,50.0
Scott McTominay,7,14,2,2.00,17,20,-0.95,19.1,22.5
Ben Mee,34,0,1,1.59,56,40,+2.82,54.2,45.0
Edouard Mendy,9,1,13,1.10,11,14,-0.11,10.3,13.4
Nampalys Mendy,2,12,14,1.42,12,13,+0.42,14.6,12.9
Chris Mepham,23,2,7,1.00,23,52,-0.82,20.3,41.4
Illan Meslier,34,0,4,0.88,43,67,+0.79,42.7,57.9
Alex Mighten,0,1,5,0.00,0,0,+0.79,0.0,0.2
Lewis Miley,0,1,3,1.00,0,0,-0.93,0.1,0.9
Luka Milivojevi?,1,13,16,1.44,5,7,-0.13,4.4,7.7
James Milner,3,24,3,1.84,17,12,-0.33,21.4,13.6
Yerry Mina,5,0,17,1.00,8,9,+0.55,9.2,10.1
Tyrone Mings,35,0,1,1.74,50,40,+1.95,48.8,48.0
Tyrick Mitchell,27,2,0,1.17,36,38,+1.13,33.5,38.4
Kaoru Mitoma,16,9,2,1.67,49,35,+0.14,53.7,34.8
Aleksandar Mitrovi?,14,1,0,1.50,33,30,+0.20,31.2,34.8
Kieffer Moore,8,15,8,0.85,11,34,-1.16,11.0,25.6
Andrew Moran,0,1,12,3.00,0,1,-8.03,0.1,0.8
?lex Moreno,5,5,0,1.89,23,10,+1.22,19.7,18.6
Mason Mount,7,4,2,1.29,18,21,+0.14,22.3,23.4
Lucas Moura,0,15,7,1.53,6,4,+1.04,4.0,2.4
Jo?o Moutinho,6,11,2,1.16,12,28,-0.21,20.2,27.3
Divin Mubama,0,3,0,1.00,1,0,+2.74,0.8,1.3
Mykhailo Mudryk,1,8,4,0.67,6,10,-0.39,11.2,11.7
Jacob Murphy,1,22,1,1.86,29,12,+0.48,28.4,16.1
Enock Mwepu,0,4,0,2.17,5,4,-0.08,4.2,2.8
Vitaliy Mykolenko,27,4,0,0.91,28,46,-0.02,34.6,52.0
Keylor Navas,16,0,0,0.94,21,32,+0.26,15.8,32.4
Wilfred Ndidi,8,8,4,0.70,25,39,-0.60,22.0,31.5
Reiss Nelson,0,11,11,2.09,10,3,+1.91,5.1,2.3
Neto,26,0,3,1.22,27,39,+1.46,30.5,43.9
Pedro Neto,2,5,3,1.06,7,15,-0.05,10.9,14.2
R?ben Neves,30,2,0,1.00,26,48,+0.47,32.5,51.7
Moussa Niakhate,11,0,1,1.07,15,21,+0.49,11.7,23.2
Eddie Nketiah,8,21,3,2.07,26,16,-0.52,24.7,14.2
Matheus Nunes,14,4,0,1.14,21,41,-0.07,23.7,41.7
Darwin N??ez,5,10,0,1.90,35,22,-0.09,36.2,27.1
Ethan Nwaneri,0,1,0,3.00,0,0,-1.18,0.0,0.0
Christian N?rgaard,12,1,0,1.50,31,23,+0.19,28.9,23.6
Lewis O'Brien,3,7,2,0.92,5,14,-0.72,6.7,13.7
Odeluga Offiah,0,2,5,0.00,0,3,-11.38,0.7,2.0
Angelo Ogbonna,11,3,19,1.13,15,19,+0.08,17.6,20.1
Michael Olise,17,6,0,1.22,35,38,+0.71,32.1,36.6
Robin Olsen,2,2,30,1.00,4,8,-1.54,3.7,8.6
Amadou Onana,16,4,1,1.03,22,37,+0.23,32.0,46.4
Josh Onomah,0,2,3,0.00,0,2,-12.11,0.1,0.6
