https://fbref.com/en/players/5bc43860/Brenden-Aaronson,120230001,Brenden Aaronson,USA,MF,Leeds United,21,36,28,2372,26.4,1,3,0,0,2,0,3.9,3.9,4.2,43,86,151
https://fbref.com/en/players/56628958/George-Abbott,120230002,George Abbott,ENG,MF,Tottenham,16,1,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
https://fbref.com/en/players/f2bf1b0f/Che-Adams,120230003,Che Adams,SCO,FW,Southampton,26,28,23,1992,22.1,5,3,0,0,1,0,6.7,6.7,2.8,17,34,115
https://fbref.com/en/players/2b09d998/Tyler-Adams,120230004,Tyler Adams,USA,MF,Leeds United,23,24,24,2156,24.0,0,0,0,0,6,1,0.1,0.1,1.4,19,136,20
https://fbref.com/en/players/c81d773d/Tosin-Adarabioyo,120230005,Tosin Adarabioyo,ENG,DF,Fulham,24,25,23,2085,23.2,1,0,0,0,4,0,0.7,0.7,0.4,16,95,3
https://fbref.com/en/players/288e1e13/Nayef-Aguerd,120230006,Nayef Aguerd,MAR,DF,West Ham,26,18,17,1595,17.7,2,0,0,0,4,0,2.2,2.2,0.5,2,25,4
https://fbref.com/en/players/a6c58494/Naouirou-Ahamada,120230007,Naouirou Ahamada,FRA,MF,Crystal Palace,20,8,0,94,1.0,0,0,0,0,1,0,0.2,0.2,0.1,1,2,11
https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri,120230008,Rayan A?t-Nouri,ALG,DF,Wolves,21,21,9,1076,12.0,1,0,0,0,4,0,0.7,0.7,1.0,30,43,76
https://fbref.com/en/players/a8c0acb7/Kristoffer-Ajer,120230009,Kristoffer Ajer,NOR,DF,Brentford,24,9,9,763,8.5,0,0,0,0,0,0,0.0,0.0,0.0,10,31,12
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,120230010,Manuel Akanji,SUI,DF,Manchester City,27,29,24,2287,25.4,0,1,0,0,2,0,1.3,1.3,0.4,24,116,17
https://fbref.com/en/players/eaeca114/Nathan-Ake,120230011,Nathan Ak?,NED,DF,Manchester City,27,26,22,1873,20.8,1,0,0,0,2,0,1.6,1.6,0.7,25,140,30
https://fbref.com/en/players/b827d5b3/Marc-Albrighton,120230012,Marc Albrighton,ENG,FW,Leicester City,32,6,1,237,2.6,1,0,0,0,0,0,0.3,0.3,0.9,4,7,18
https://fbref.com/en/players/77e84962/Thiago-Alcantara,120230013,Thiago Alc?ntara,ESP,MF,Liverpool,31,18,14,1254,13.9,0,0,0,0,2,0,0.4,0.4,1.1,13,120,24
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,120230014,Carlos Alcaraz,ARG,MF,Southampton,19,18,13,1029,11.4,4,2,0,0,3,0,1.9,1.9,0.7,20,28,32
https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold,120230015,Trent Alexander-Arnold,ENG,DF,Liverpool,23,37,34,2923,32.5,2,9,0,0,5,0,2.4,2.4,11.5,43,235,139
https://fbref.com/en/players/7a2e46a8/Alisson,120230016,Alisson,BRA,GK,Liverpool,29,37,37,3330,37.0,0,1,0,0,1,0,0.0,0.0,0.3,0,3,0
https://fbref.com/en/players/cea4ee8f/Dele-Alli,120230017,Dele Alli,ENG,MF,Everton,26,2,0,40,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1
https://fbref.com/en/players/862a1c15/Miguel-Almiron,120230018,Miguel Almir?n,PAR,FW,Newcastle Utd,28,34,29,2491,27.7,11,2,0,0,2,0,8.0,8.0,3.2,77,124,264
https://fbref.com/en/players/15ab5a2b/Julian-Alvarez,120230019,Juli?n ?lvarez,ARG,FW,Manchester City,22,31,13,1465,16.3,9,0,1,1,0,0,7.0,6.2,1.8,38,37,99
https://fbref.com/en/players/1a4ef233/Daniel-Amartey,120230020,Daniel Amartey,GHA,DF,Leicester City,27,20,18,1610,17.9,0,0,0,0,1,0,1.1,1.1,0.5,23,66,5
https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,120230021,Samuel Amo-Ameyaw,ENG,MF,Southampton,16,1,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,1,0
https://fbref.com/en/players/e34fc66d/Joachim-Andersen,120230022,Joachim Andersen,DEN,DF,Crystal Palace,26,32,32,2782,30.9,1,0,0,0,8,0,1.8,1.8,1.3,16,105,7
https://fbref.com/en/players/de31038e/Elliot-Anderson,120230023,Elliot Anderson,ENG,MF,Newcastle Utd,19,22,3,410,4.6,0,1,0,0,0,0,1.0,1.0,1.3,23,24,35
https://fbref.com/en/players/e4238fb1/Jaidon-Anthony,120230024,Jaidon Anthony,ENG,MF,Bournemouth,22,30,11,1257,14.0,3,1,0,0,2,0,2.2,2.2,1.0,31,49,72
https://fbref.com/en/players/ac05f970/Michail-Antonio,120230025,Michail Antonio,JAM,FW,West Ham,32,33,21,1829,20.3,5,3,0,0,2,0,6.6,6.6,1.3,49,27,120
https://fbref.com/en/players/99127249/Antony,120230026,Antony,BRA,FW,Manchester Utd,22,25,23,1802,20.0,4,2,0,0,5,0,6.6,6.6,2.9,95,74,168
https://fbref.com/en/players/05e8ca6d/Cameron-Archer,120230027,Cameron Archer,ENG,FW,Aston Villa,21,6,0,49,0.5,0,0,0,0,0,0,0.0,0.0,0.0,3,0,3
https://fbref.com/en/players/2f965a72/Alphonse-Areola,120230028,Alphonse Areola,FRA,GK,West Ham,29,5,2,309,3.4,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
https://fbref.com/en/players/328f7d51/Joe-Aribo,120230029,Joe Aribo,NGA,MF,Southampton,26,21,13,1224,13.6,2,0,0,0,2,0,1.5,1.5,0.8,19,39,64
https://fbref.com/en/players/68c720b5/Adam-Armstrong,120230030,Adam Armstrong,ENG,FW,Southampton,25,30,14,1335,14.8,2,1,0,0,2,0,2.1,2.1,1.3,39,16,70
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,120230031,Stuart Armstrong,SCO,MF,Southampton,30,32,14,1408,15.6,2,1,0,0,6,0,2.4,2.4,2.2,61,75,88
https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,120230032,Kepa Arrizabalaga,ESP,GK,Chelsea,27,29,29,2565,28.5,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,120230033,Pierre-Emerick Aubameyang,GAB,FW,Chelsea,33,15,5,554,6.2,1,0,0,0,1,0,1.5,1.5,0.4,9,3,29
https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson,120230034,Ludwig Augustinsson,SWE,DF,Aston Villa,28,3,1,77,0.9,0,0,0,0,1,0,0.1,0.1,0.0,0,0,3
