Shandon Baptiste,12,87,196,97,7,373,13,6,3,240,1097,507,12,3,16,8,247
Harvey Barnes,17,128,435,600,133,1143,91,27,53,734,5174,2749,72,48,75,42,900
Gavin Bazunu,910,1234,19,0,0,1253,0,0,0,746,3699,2072,0,0,0,0,599
Mads Bech S?rensen,1,4,8,2,0,14,0,0,0,2,3,0,0,0,0,0,5
Jan Bednarek,205,635,460,37,14,1127,2,1,1,579,2671,1580,1,0,2,1,605
Jan Bednarek1,9,39,40,1,0,79,0,0,0,47,291,177,0,0,0,0,53
Donny van de Beek,1,3,23,46,11,72,3,2,1,39,148,85,3,0,2,2,53
Asmir Begovi?,31,33,0,0,0,33,0,0,0,19,75,47,0,0,0,0,13
Armel Bella Kotchap,209,654,519,46,22,1211,11,4,3,697,3570,1899,12,2,9,6,682
Sa?d Benrahma,16,131,399,583,94,1087,123,51,56,699,5281,2705,54,44,53,42,800
Rodrigo Bentancur,52,295,612,175,19,1071,34,21,11,581,3001,1444,14,1,22,17,732
Daniel Bentley,83,87,0,0,0,87,0,0,0,29,193,133,0,0,0,0,34
Victor Bernth Kristiansen,33,234,255,123,4,607,15,7,5,278,1494,714,8,0,10,10,302
Owen Bevan,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
Giulian Biancone,2,19,5,1,0,25,0,0,0,10,76,61,1,0,0,0,13
Philip Billing,76,334,666,428,71,1410,49,28,15,728,3709,1694,31,6,42,35,900
Yves Bissouma,23,164,536,127,2,826,9,7,2,504,2761,1143,13,1,16,8,613
Willy Boly,69,239,101,15,9,353,2,1,0,171,769,355,1,0,2,0,182
Sven Botman,338,1188,801,95,53,2074,1,1,0,1171,5259,2810,5,2,10,2,1347
Jarrod Bowen,32,186,451,693,157,1316,118,36,55,731,5565,2201,44,56,70,55,793
James Bree,18,71,67,75,2,213,3,2,1,93,352,131,4,0,3,2,111
Armando Broja,2,7,41,63,16,110,15,8,5,54,399,199,1,5,15,9,71
David Brooks,8,19,35,39,9,93,9,2,7,61,270,120,2,2,4,4,65
Lewis Brunt,1,8,12,3,0,23,0,0,0,9,30,4,0,0,0,0,13
Emi Buend?a,38,202,634,516,93,1336,59,27,26,829,3957,1970,46,19,63,58,955
Hugo Bueno,53,318,275,249,14,835,34,14,14,396,2714,1422,29,4,16,11,446
Facundo Buonanotte,8,33,114,115,19,258,19,7,9,182,1018,424,5,2,10,2,202
Dan Burn,158,786,940,358,62,2073,25,11,12,926,4329,2196,22,5,34,9,1116
Caf?,1,2,1,0,0,3,0,0,0,2,12,7,0,0,0,0,1
Mois?s Caicedo,91,555,1520,558,28,2603,54,28,21,1507,6220,2876,32,6,39,23,1891
Tom Cairney,10,127,426,332,31,872,21,9,8,573,3124,1516,27,6,23,21,667
Duje ?aleta-Car,136,416,268,15,9,695,2,2,0,387,1829,993,1,0,1,2,429
Dominic Calvert-Lewin,20,39,143,200,59,375,28,15,10,186,972,405,11,10,40,12,286
Chem Campbell,1,6,19,23,5,47,5,3,2,39,303,70,6,1,3,5,36
Jo?o Cancelo,20,225,686,461,47,1363,61,31,23,840,4920,2861,40,21,18,14,1020
Thomas Cannon,0,0,2,6,4,8,2,1,0,6,34,7,0,0,0,0,7
Sergi Can?s,1,13,25,20,2,57,6,4,2,29,206,111,2,0,0,0,36
Diego Carlos,11,54,94,11,4,156,0,0,0,100,348,193,3,0,2,0,111
Fabio Carvalho,2,31,75,91,26,193,6,2,3,122,568,255,9,2,11,15,145
Casemiro,110,531,949,292,24,1757,20,9,8,850,2828,1404,17,1,18,14,1103
Matty Cash,76,423,545,258,11,1215,33,16,9,610,3143,1677,33,4,24,7,652
Timothy Castagne,158,820,920,508,52,2237,31,12,14,989,4010,1994,23,5,32,17,1246
Jonny Castro,53,342,444,227,13,1003,32,14,15,499,2623,1495,18,4,16,13,600
Nathaniel Chalobah,4,5,3,3,1,11,0,0,0,6,16,8,1,0,1,1,8
Trevoh Chalobah,135,602,604,167,23,1369,10,8,1,784,2679,1393,13,1,6,5,973
Calum Chambers,30,119,96,32,2,245,0,0,0,139,794,540,4,0,2,1,149
Shea Charles,5,14,18,0,0,32,0,0,0,20,116,43,0,0,0,1,19
Ben Chilwell,23,284,426,426,36,1133,23,8,12,629,3401,1852,36,8,25,18,722
Ryan Christie,39,187,421,350,61,940,86,37,42,559,3396,1462,34,13,49,33,592
Carney Chukwuemeka,5,47,106,112,17,262,11,6,5,154,1165,718,14,3,11,3,184
Bobby Clark,0,0,0,7,1,7,1,0,1,3,3,0,0,0,2,0,3
Nathaniel Clyne,44,313,475,186,3,971,12,5,5,423,1778,896,10,1,12,3,531
Conor Coady,238,795,547,29,10,1363,3,0,2,882,4154,2414,4,0,6,2,984
Jack Colback,16,65,100,27,1,189,4,3,0,75,404,210,5,0,5,1,88
S?amus Coleman,81,334,417,246,21,990,37,17,15,457,2049,925,10,3,30,6,481
Nathan Collins,208,801,500,45,13,1339,8,7,0,724,3470,1799,9,2,9,8,922
Levi Colwill,144,569,646,51,11,1263,1,1,0,845,4646,2952,10,0,7,4,921
Lewis Cook,67,290,472,184,9,935,20,8,10,427,2210,819,18,1,15,16,517
Steve Cook,100,321,220,19,10,559,1,1,0,284,1293,577,3,0,3,2,350
Liam Cooper,103,499,440,37,21,970,4,1,1,477,2172,913,3,1,9,1,501
Maxwel Cornet,3,18,50,72,11,140,5,2,3,83,310,140,2,5,9,5,103
Diego Costa,19,37,140,161,59,335,10,5,5,180,1019,342,9,11,23,26,245
Vladim?r Coufal,104,435,580,424,21,1433,17,3,6,578,3284,1710,33,2,25,21,665
Philippe Coutinho,2,34,259,213,24,500,34,14,15,309,1747,739,28,5,23,17,369
Conor Coventry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Craig,1,3,5,2,0,10,0,0,0,5,20,6,1,0,0,0,6
Aaron Cresswell,97,507,668,438,13,1607,7,2,4,766,3497,1751,26,1,6,6,960
Marc Cucurella,63,470,672,358,12,1490,14,5,6,787,3205,1797,20,2,14,6,906
Matheus Cunha,14,66,170,147,45,372,39,26,8,195,1119,459,6,7,31,13,224
Patson Daka,13,42,175,230,58,444,18,7,8,207,1090,461,8,11,46,19,288
Diogo Dalot,125,580,714,390,38,1673,35,21,7,878,4258,2161,32,12,18,5,994
Mikkel Damsgaard,9,104,268,166,27,529,23,9,9,279,1075,574,9,1,15,6,307
Danilo,26,118,182,92,21,383,19,14,4,171,815,439,9,6,20,8,171
Arnaut Danjuma,1,5,35,32,8,72,6,3,3,44,233,128,2,2,1,3,58
Josh Dasilva,17,144,342,298,32,770,56,32,15,536,3392,1631,43,9,28,29,562
David Datro Fofana,1,2,10,22,7,33,8,5,2,24,119,45,2,3,9,3,23
Ben Davies,95,514,749,223,29,1482,15,5,7,835,4386,2692,33,4,11,5,1012
Tom Davies,13,74,183,54,15,309,6,3,3,150,616,253,1,0,17,4,201
Craig Dawson,53,211,142,28,14,380,1,0,1,193,1042,600,5,0,2,4,216
Craig Dawson1,182,619,437,32,15,1084,4,3,0,628,2615,1323,3,0,5,2,748
Kevin De Bruyne,13,100,743,1041,100,1860,61,32,19,1129,5721,3415,81,16,42,29,1445
Siriki Demb?l?,1,10,30,33,3,71,10,6,3,47,311,160,2,1,9,5,50
Leander Dendoncker,21,102,219,46,7,365,5,3,2,171,852,271,6,1,8,3,207
Leander Dendoncker1,6,33,75,21,5,128,2,1,1,60,205,77,0,0,2,2,77
Emmanuel Dennis,5,55,118,177,40,335,54,19,26,211,1512,840,15,8,32,25,219
Halil Dervi?o?lu,0,0,0,1,0,1,0,0,0,2,13,0,0,1,0,1,2
Kiernan Dewsbury-Hall,48,279,796,443,50,1490,76,42,26,903,5218,2559,36,16,73,32,1038
Ibrahima Diallo,18,128,308,74,4,499,13,8,5,287,1445,710,4,0,16,9,294
R?ben Dias,176,881,1280,83,22,2237,10,8,1,1497,8194,5025,22,1,1,4,1791
Luis D?az,4,47,247,336,77,618,65,32,25,440,2944,1303,31,22,30,37,500
Eric Dier,370,1333,866,84,25,2274,6,3,2,1368,6183,2851,9,1,10,3,1600
Lucas Digne,64,365,396,342,24,1096,18,3,11,552,2363,1262,14,2,16,12,625
Issa Diop,191,828,762,28,9,1606,7,5,1,1026,6704,4207,6,0,10,1,1115
Moussa Djenepo,16,103,158,102,16,358,42,19,17,197,1423,726,11,6,15,7,182
Ben Doak,0,4,10,10,2,22,4,0,4,16,182,51,3,2,1,0,15
Matt Doherty,27,144,184,172,24,500,12,5,4,247,953,443,5,2,12,3,306
Abdoulaye Doucour?,18,156,327,242,45,713,33,20,11,371,1689,896,16,7,27,13,440
Cheick Doucour?,94,444,894,255,15,1577,21,15,6,761,3761,1761,25,1,28,20,884
Flynn Downes,14,74,265,68,5,405,2,1,0,224,1041,364,5,1,11,6,276
Kami Doyle,0,2,3,1,0,6,1,0,1,4,12,1,0,0,0,1,7
Cody Drameh,1,7,26,11,0,44,1,1,0,17,48,10,1,0,1,1,23
Martin D?bravka,55,59,0,0,0,59,0,0,0,38,190,103,0,0,0,0,23
Shane Duffy,3,13,9,1,1,22,1,1,0,9,41,18,0,0,1,0,12
Lewis Dunk,428,1665,1712,97,34,3461,5,4,0,2294,11410,6327,21,0,13,5,2586
Jhon Dur?n,3,3,26,29,6,57,2,1,1,33,205,123,5,1,8,3,41
Malcolm Ebiowei,0,1,8,12,2,21,5,2,3,14,107,30,1,0,5,0,15
Ederson,1049,1295,9,0,0,1302,0,0,0,869,4059,2429,0,0,0,0,833
Odsonne ?douard,25,68,317,293,95,672,46,16,28,354,1637,633,21,21,60,51,479
Samuel Edozie,4,48,86,148,32,278,37,12,16,183,1551,741,21,13,24,12,188
Anthony Elanga,4,26,71,100,28,197,15,5,7,109,656,276,3,7,13,7,139
Harvey Elliott,14,147,566,491,50,1194,42,19,15,759,3981,1943,40,10,26,23,867
Mohamed Elneny,2,11,42,11,0,63,0,0,0,38,134,37,0,0,0,0,49
Mohamed Elyounoussi,60,204,399,362,54,952,48,25,20,484,3141,1463,41,12,38,38,533
Emerson,101,481,505,346,46,1323,31,15,9,672,3662,2046,32,6,22,19,775
Julio Enciso,2,22,155,228,49,396,64,32,25,241,1768,1013,29,17,19,20,292
Christian Eriksen,43,269,914,465,35,1644,17,8,9,967,3499,1756,24,3,24,19,1220
Pervis Estupi??n,82,506,1076,649,71,2211,42,19,18,1292,6134,3440,55,15,38,29,1434
Jonny Evans,137,474,424,9,2,906,0,0,0,529,2218,1206,4,0,5,0,629
Eberechi Eze,20,212,735,602,84,1514,122,71,41,889,5017,2398,57,28,71,54,999
?ukasz Fabia?ski,871,1000,5,0,0,1005,0,0,0,506,3330,2146,0,0,3,0,350
Fabinho,83,456,1314,325,21,2092,15,7,4,1184,4669,1913,28,1,17,12,1493
Wout Faes,357,1230,916,44,19,2177,12,9,3,1262,6476,3606,7,0,15,5,1436
Felipe,163,477,275,59,36,798,18,14,3,391,2137,1182,3,0,12,4,386
Jo?o F?lix,0,30,223,249,46,497,60,22,28,326,2092,1099,40,9,22,8,399
Evan Ferguson,10,27,165,155,39,344,14,8,5,203,884,309,4,8,29,20,256
Bruno Fernandes,68,386,966,1078,149,2406,66,32,28,1385,6213,3272,68,28,42,42,1689
Enzo Fern?ndez,45,351,1000,280,9,1616,32,17,13,1097,4757,2023,28,1,25,13,1257
Roberto Firmino,3,69,375,295,84,735,24,13,10,423,1757,742,14,7,38,23,565
Junior Firpo,48,286,368,146,13,792,15,6,9,352,1465,785,16,1,9,9,367
Phil Foden,20,116,433,790,131,1324,81,40,31,891,4578,2141,43,25,34,29,1051
Wesley Fofana,11,68,97,7,3,169,3,2,0,116,647,365,5,2,3,0,115
Wesley Fofana1,97,424,509,85,10,1013,13,8,1,686,4197,2489,20,1,9,6,735
Pablo Fornals,16,144,424,360,36,917,23,12,10,500,2480,1255,24,12,21,15,616
Adam Forshaw,7,64,171,62,1,293,11,8,3,179,1085,360,8,0,6,8,186
Fraser Forster,352,392,3,0,0,395,0,0,0,203,1098,616,0,0,1,0,148
Tyrese Francois,0,1,3,1,0,5,0,0,0,1,0,0,0,0,1,0,2
Ryan Fraser,1,18,51,80,9,147,2,1,0,94,600,322,7,1,7,1,107
Fred,38,250,483,279,37,999,32,12,15,537,2158,1034,17,3,26,16,614
Ryan Fredericks,33,88,109,84,7,279,10,3,5,120,725,395,9,2,4,3,152
Remo Freuler,71,360,537,167,13,1058,12,6,4,491,2192,959,11,0,20,8,557
Cody Gakpo,6,42,266,298,76,591,48,23,13,374,2069,1134,32,12,43,36,448
Conor Gallagher,32,198,529,421,59,1134,55,24,23,700,3523,1394,40,12,36,36,778
Idrissa Gana Gueye,77,451,893,237,11,1563,35,19,9,821,3942,1829,26,3,31,18,845
Alejandro Garnacho,3,29,84,196,59,305,44,12,27,220,1666,896,27,28,27,14,235
James Garner,22,97,201,150,9,441,14,7,6,216,1185,564,9,1,11,3,225
David de Gea,1116,1297,5,0,0,1302,0,0,0,781,3589,2147,0,0,0,0,783
Joe Gelhardt,4,10,52,54,14,115,9,1,7,68,189,66,2,2,9,7,84
Saman Ghoddos,7,23,38,40,3,98,2,0,2,42,164,92,2,0,3,1,44
Morgan Gibbs-White,1,18,53,49,4,119,8,2,5,62,257,137,3,1,3,1,82
Morgan Gibbs-White1,20,169,626,680,76,1445,97,48,43,764,4463,2187,62,19,91,44,902
Bryan Gil,1,13,30,37,2,80,5,2,3,55,337,145,3,0,5,3,61
Billy Gilmour,15,112,276,71,4,453,6,2,2,248,1157,583,8,1,6,5,350
Wilfried Gnonto,12,95,248,393,43,719,77,21,43,484,3356,1715,37,17,30,19,508
Ben Godfrey,55,159,175,63,8,391,8,3,3,162,830,426,8,0,12,3,159
Jo?o Gomes,19,118,212,80,5,409,19,8,7,185,922,416,6,1,7,5,223
Toti Gomes,86,313,278,100,15,688,16,9,6,332,1521,924,11,0,6,3,402
Joe Gomez,114,602,851,76,6,1521,5,4,1,1005,4826,2616,12,0,13,5,1040
Sergio G?mez,16,75,198,87,10,358,3,0,3,203,1018,520,10,1,7,3,274
Anthony Gordon,5,30,112,135,27,275,21,7,13,169,1192,516,13,11,19,5,196
Anthony Gordon1,13,87,165,218,47,464,45,11,29,252,1875,704,23,13,32,23,290
Demarai Gray,22,110,441,652,104,1179,95,36,42,720,5100,2465,62,48,86,66,781
Jack Grealish,20,141,421,772,136,1308,110,45,28,957,8506,3982,83,63,36,29,1065
Sam Greenwood,7,45,112,103,5,255,8,3,4,117,578,305,8,1,6,7,119
Pascal Gro?,77,466,1225,924,98,2602,33,17,13,1453,6723,3125,52,8,39,18,1832
Vicente Guaita,785,893,2,0,0,895,0,0,0,507,2657,1704,0,0,1,0,383
Gon?alo Guedes,3,28,105,153,30,280,15,5,7,174,1303,644,12,7,17,7,199
Marc Gu?hi,369,1415,1078,74,28,2557,21,14,3,1511,7181,4034,14,0,17,7,1690
Bruno Guimar?es,59,392,1076,575,50,2014,92,45,26,1321,7248,2911,47,5,46,60,1503
?lkay G?ndo?an,31,243,975,596,88,1805,42,16,18,1072,5457,2628,44,7,28,27,1425
Darko Gyabi,0,1,4,3,1,8,1,0,0,4,5,3,0,0,1,0,2
Erling Haaland,18,39,290,435,217,756,32,11,18,405,2020,761,10,25,51,26,583
Lewis Hall,22,165,207,167,21,533,27,11,13,320,1627,848,9,6,16,7,351
Luke Harris,0,0,8,6,0,14,0,0,0,9,46,14,0,0,0,1,13
Jack Harrison,31,192,549,836,81,1556,118,48,59,959,5271,2584,56,24,92,61,1037
Kai Havertz,46,108,519,640,165,1257,61,18,38,728,3741,1483,33,30,79,36,946
Jan Paul van Hecke,27,120,155,13,2,288,0,0,0,187,1104,635,5,0,1,0,213
Hwang Hee-chan,13,66,178,188,38,425,32,13,13,222,1520,702,11,7,25,20,267
Dean Henderson,600,711,5,0,0,715,0,0,0,397,2242,1245,0,0,1,0,319
Jordan Henderson,34,277,1013,505,45,1782,23,12,8,1060,4836,2046,49,1,18,9,1319
Wayne Hennessey,91,108,0,0,0,108,0,0,0,56,318,181,0,0,0,0,47
Rico Henry,115,478,647,482,30,1582,50,26,17,782,3790,1832,41,9,50,44,813
Son Heung-min,12,143,457,643,106,1217,83,33,40,728,4927,2357,60,31,64,55,860
Aaron Hickey,47,328,499,211,21,1028,45,17,18,616,3295,1802,17,3,16,13,624
Jack Hinshelwood,0,2,2,1,1,5,0,0,0,2,2,2,0,0,0,0,3
Joseph Hodge,5,26,56,36,4,118,0,0,0,56,174,89,2,0,1,2,77
Rob Holding,58,240,245,15,7,499,1,1,0,319,1466,881,1,1,3,0,339
Mason Holgate,35,120,139,27,5,286,3,3,0,100,450,279,3,0,6,0,141
Will Hughes,27,101,250,131,13,474,7,3,4,234,1162,636,10,3,14,10,262
Omari Hutchinson,0,0,4,12,3,16,0,0,0,11,61,23,0,1,1,1,12
Pierre H?jbjerg,122,670,1537,449,33,2633,45,30,12,1507,6846,3215,41,8,39,35,1925
Kelechi Iheanacho,10,28,197,244,58,463,39,20,17,293,1661,724,13,18,41,36,380
Danny Ings,8,22,105,105,37,229,18,5,12,129,554,260,8,3,11,10,157
Danny Ings1,12,26,106,139,49,265,16,10,6,163,718,260,6,9,20,17,186
Alexander Isak,11,34,202,358,98,581,72,32,30,371,2548,1300,36,22,39,25,431
Daniel Iversen,344,406,5,0,0,411,0,0,0,177,1011,571,0,0,0,0,136
Alex Iwobi,52,359,892,709,59,1912,110,55,50,1169,6913,3434,79,15,68,42,1285
Daniel James,1,9,26,32,6,66,6,1,2,35,233,112,2,3,3,1,39
Daniel James1,9,27,78,156,29,254,14,5,3,156,1229,618,11,8,10,13,173
Reece James,39,256,543,395,25,1187,40,22,10,710,3722,2018,26,9,13,14,813
Vitaly Janelt,66,335,675,242,36,1244,24,9,14,663,2798,1246,18,2,18,11,737
Pontus Jansson,73,243,137,13,8,393,2,2,0,192,734,310,1,0,2,1,217
Mathias Jensen,43,368,869,669,29,1889,62,25,28,901,3514,1386,25,1,54,32,1011
Gabriel Jesus,26,110,406,573,191,1079,111,44,49,642,3467,1517,31,28,88,65,799
Ra?l Jim?nez,11,28,139,127,44,293,10,5,4,146,626,241,3,2,23,14,219
Joelinton,71,312,852,562,96,1703,111,53,42,897,4853,2286,45,13,72,51,1115
Ben Johnson,43,256,289,87,2,627,17,8,6,276,1449,650,6,1,7,7,335
Brennan Johnson,9,90,309,434,116,803,88,33,41,450,3848,2111,46,42,76,25,507
Sam Johnstone,242,297,1,0,0,298,0,0,0,188,1018,662,0,0,1,0,156
Curtis Jones,14,105,417,304,40,821,30,11,13,550,2645,1011,15,11,22,29,627
Jorginho,27,159,476,175,8,807,10,3,5,523,2399,1252,12,0,8,8,629
Jorginho1,36,273,577,178,8,1024,12,5,4,546,2331,1090,27,1,14,9,706
Mateo Joseph,1,1,5,3,1,9,1,0,1,5,13,0,0,0,1,3,6
Diogo Jota,21,71,235,252,73,550,39,14,21,339,1938,1067,26,14,34,19,403
Hamed Junior Traor?,2,29,109,116,11,246,25,16,8,143,881,437,13,1,15,13,142
James Justin,48,296,475,216,8,980,19,4,11,417,1831,834,19,4,15,6,574
Mathias J?rgensen,87,291,281,42,12,612,1,0,1,295,1062,616,2,0,3,1,321
Sasa Kalajdzic,0,2,1,4,2,7,0,0,0,2,6,3,0,0,1,0,5
Boubacar Kamara,65,362,662,132,10,1145,35,16,12,622,2571,1173,11,1,20,14,713
Harry Kane,28,106,646,599,167,1322,108,40,53,834,4546,1842,50,21,74,58,1031
N'Golo Kant?,11,53,195,163,16,404,18,12,4,230,1408,800,15,2,13,5,279
Michael Keane,83,275,239,55,24,565,7,4,2,257,1282,719,2,0,6,2,275
Neeskens Kebano,10,49,92,188,30,321,30,11,13,200,1502,841,14,11,16,12,216
Thilo Kehrer,135,600,595,147,17,1335,11,8,3,677,2885,1533,12,1,17,6,760
Naby Ke?ta,5,34,114,59,11,206,4,3,0,111,536,220,6,0,12,7,140
Caoimh?n Kelleher,18,26,0,0,0,26,0,0,0,18,89,62,0,0,0,0,13
Lloyd Kelly,185,752,526,124,9,1394,7,1,5,705,3316,1879,4,0,16,4,806
Max Kilman,432,1460,952,75,26,2470,25,19,6,1443,7679,4615,15,2,15,9,1699
Jakub Kiwior,31,124,103,22,3,248,1,1,0,141,530,171,3,0,0,0,148
Mateusz Klich,3,25,82,85,9,189,6,2,4,110,385,149,5,2,11,1,124
Robin Koch,263,1051,820,106,32,1963,3,1,2,1013,4700,2583,8,0,15,1,1102
Ibrahima Konat?,107,589,691,43,22,1317,14,10,2,830,3628,1871,7,0,12,4,918
Ezri Konsa,349,1280,850,70,22,2192,15,5,3,1375,6226,3596,9,0,15,5,1533
Kalidou Koulibaly,174,793,838,63,19,1687,6,4,2,1083,4728,2459,8,0,10,2,1209
Cheikhou Kouyat?,39,136,166,64,14,363,10,7,1,160,725,304,4,3,15,9,175
Mateo Kova?i?,31,279,938,289,12,1492,34,19,10,1010,5517,2591,39,2,26,26,1144
Emil Krafth,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rasmus Kristensen,90,470,529,282,23,1276,15,7,7,548,1725,833,10,4,6,5,633
Dejan Kulusevski,26,156,394,528,107,1048,112,52,52,677,4905,2513,46,48,78,52,711
Layvin Kurzawa,8,35,18,11,0,64,4,2,2,29,100,20,0,0,3,1,24
Adam Lallana,6,43,180,151,33,373,6,3,3,206,839,420,4,4,15,11,295
Tariq Lamptey,15,80,138,161,17,376,28,8,13,232,1451,808,12,7,16,2,256
Manuel Lanzini,3,32,111,50,3,192,3,1,0,116,524,203,6,0,2,3,150
Aymeric Laporte,85,335,538,166,13,1036,4,2,1,702,4015,2882,44,0,3,0,806
Juan Larios,10,32,55,20,2,106,4,3,1,38,338,201,2,1,3,2,47
Jamaal Lascelles,27,68,47,4,4,118,0,0,0,64,269,103,0,0,0,0,75
Rom?o Lavia,58,298,828,177,1,1288,50,28,13,804,4275,1903,21,0,24,31,794
Dexter Lembikisa,0,3,7,3,0,13,0,0,0,7,29,21,0,0,0,0,8
Mario Lemina,67,292,430,81,4,794,18,11,3,414,1924,949,6,0,13,8,521
Cl?ment Lenglet,178,805,761,107,17,1666,12,7,4,1142,5666,3561,27,1,12,8,1256
Bernd Leno,1188,1492,7,0,0,1499,0,0,0,857,4060,2355,0,0,1,0,752
Jefferson Lerma,165,587,1030,338,44,1934,24,14,9,947,3764,1861,32,1,24,17,1162
Jamal Lewis,0,6,4,5,2,15,0,0,0,10,40,10,1,0,0,0,13
Rico Lewis,26,133,416,199,12,742,14,8,3,511,2555,1390,24,3,7,13,593
Keane Lewis-Potter,4,24,48,69,18,138,14,4,10,93,652,336,6,3,11,8,91
Victor Lindel?f,145,550,491,35,5,1074,3,2,1,652,3094,1529,4,0,1,2,739
Jesse Lingard,7,44,202,132,16,371,10,6,4,214,1003,527,12,0,16,10,263
Valentino Livramento,5,19,16,3,0,37,3,2,0,10,48,17,0,0,1,0,16
Diego Llorente,59,283,210,15,6,506,3,2,1,303,1566,721,1,0,6,1,312
Hugo Lloris,723,792,2,0,0,794,0,0,0,430,2401,1498,0,0,2,0,353
Renan Lodi,96,478,418,263,21,1143,39,16,14,546,2834,1379,15,2,18,13,535
Ruben Loftus-Cheek,40,185,576,322,42,1068,60,30,22,651,3753,2210,29,10,22,23,774
Sean Longstaff,45,278,742,420,76,1433,27,8,18,752,2989,1191,16,8,37,29,951
Jamal Lowe,0,0,3,1,0,4,0,0,0,2,7,1,0,0,0,0,3
Douglas Luiz,75,534,1161,442,19,2116,44,24,14,1142,6289,2913,39,4,36,33,1326
