,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Lewis Dunk,DF,26.0,35.0,1510,1456,49.0,36.0,2.0,49.0,2.0,13.0,0.0,0.0,0.0,0.0,1246.0,5.0,16.0,,,,,,,,,,,,,
1,Shane Duffy,DF,26.0,34.3,1318,1281,31.0,26.0,0.0,18.0,2.0,5.0,0.0,0.0,0.0,0.0,987.0,6.0,5.0,,,,,,,,,,,,,
2,Mathew Ryan,GK,26.0,34.0,1032,623,403.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,6.0,1.0,,,,,,,,,,,,,
3,Davy Pröpper,MF,26.0,28.3,1243,1214,15.0,3.0,2.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,973.0,14.0,25.0,,,,,,,,,,,,,
4,Glenn Murray,FW,34.0,27.9,618,603,11.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,353.0,4.0,12.0,,,,,,,,,,,,,
5,Solly March,"FW,MF",24.0,27.4,938,845,84.0,24.0,1.0,12.0,152.0,21.0,38.0,25.0,4.0,0.0,598.0,9.0,67.0,,,,,,,,,,,,,
6,Dale Stephens,MF,29.0,27.6,1365,1336,22.0,7.0,1.0,23.0,2.0,3.0,0.0,0.0,0.0,0.0,1136.0,7.0,24.0,,,,,,,,,,,,,
7,Martín Montoya,DF,27.0,24.1,1152,887,264.0,7.0,1.0,3.0,36.0,257.0,0.0,0.0,0.0,0.0,900.0,1.0,25.0,,,,,,,,,,,,,
8,Pascal Groß,"MF,FW",27.0,20.7,965,821,134.0,50.0,2.0,25.0,142.0,3.0,61.0,44.0,10.0,1.0,661.0,10.0,24.0,,,,,,,,,,,,,
9,Gaëtan Bong,DF,30.0,20.1,888,646,240.0,13.0,0.0,2.0,57.0,227.0,0.0,0.0,0.0,0.0,603.0,2.0,26.0,,,,,,,,,,,,,
10,Bernardo br,23,19.5,1029.0,803,223,13.0,0.0,2.0,31.0,210.0,0.0,0.0,0.0,0.0,729.0,3.0,33.0,,,,,,,,,,,,,,
11,Anthony Knockaert,"MF,FW",26.0,20.4,736,635,96.0,42.0,1.0,16.0,107.0,8.0,46.0,19.0,26.0,0.0,519.0,5.0,14.0,,,,,,,,,,,,,
12,Yves Bissouma,MF,21.0,19.7,730,694,30.0,2.0,3.0,5.0,8.0,1.0,3.0,0.0,3.0,0.0,588.0,6.0,12.0,,,,,,,,,,,,,
13,Bruno es,37,12.6,645.0,520,124,6.0,0.0,1.0,17.0,117.0,1.0,0.0,0.0,0.0,507.0,1.0,7.0,,,,,,,,,,,,,,
14,Jürgen Locadia,"FW,MF",24.0,13.7,348,340,7.0,0.0,0.0,10.0,12.0,4.0,0.0,0.0,0.0,0.0,249.0,1.0,6.0,,,,,,,,,,,,,
15,Alireza Jahanbakhsh,"FW,MF",24.0,11.3,308,289,15.0,6.0,1.0,3.0,23.0,4.0,5.0,2.0,0.0,2.0,201.0,4.0,17.0,,,,,,,,,,,,,
16,Beram Kayal,MF,30.0,10.4,283,269,12.0,0.0,1.0,2.0,10.0,0.0,2.0,0.0,1.0,1.0,194.0,2.0,8.0,,,,,,,,,,,,,
17,José Izquierdo,"MF,FW",26.0,8.8,216,211,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,156.0,2.0,8.0,,,,,,,,,,,,,
18,Florin Andone,FW,25.0,9.8,170,164,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,8.0,,,,,,,,,,,,,
19,Leon Balogun,DF,30.0,6.6,222,212,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,168.0,2.0,4.0,,,,,,,,,,,,,
20,David Button,GK,29.0,4.0,108,63,45.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,,,,,,,,,,,,,
21,Squad Total,15824,13912.0,1822.0,330,15,188.0,636.0,880.0,156.0,90.0,44.0,4.0,11491.0,90.0,,,,,,,,,,,,,,,,,
22,Opponent Total,21902,19966.0,1899.0,513,43,139.0,725.0,835.0,216.0,68.0,91.0,15.0,17677.0,37.0,,,,,,,,,,,,,,,,,
23,Lewis Dunk,DF,26,36,"3,151",88.0,92.1,35.0,36.0,88.0,34.0,0.0,0.0,0.97,31.0,55.0,-24.0,-0.69,-0.35,32.0,55.2,-23.2,-0.66,-0.45,,,,,,,,
24,Shane Duffy,DF,26,35,"3,087",88.0,90.3,34.3,35.0,88.0,34.0,0.0,0.0,1.03,32.0,54.0,-22.0,-0.64,0.17,32.7,54.1,-21.4,-0.62,0.03,,,,,,,,
25,Mathew Ryan,GK,26,34,"3,060",90.0,89.5,34.0,34.0,90.0,34.0,0.0,0.0,0.94,31.0,55.0,-24.0,-0.71,-0.46,32.4,53.2,-20.9,-0.61,0.13,,,,,,,,
26,Davy Pröpper,MF,26,30,"2,546",85.0,74.4,28.3,30.0,85.0,25.0,0.0,0.0,0.93,27.0,45.0,-18.0,-0.64,0.08,26.9,41.4,-14.5,-0.51,0.45,,,,,,,,
27,Glenn Murray,FW,34,38,"2,508",66.0,73.3,27.9,30.0,78.0,16.0,8.0,20.0,0.0,0.95,27.0,45.0,-18.0,-0.65,0.04,26.6,42.6,-16.0,-0.58,0.2,,,,,,,
28,Solly March,"FW,MF",24,35,"2,463",70.0,72.0,27.4,30.0,78.0,16.0,5.0,24.0,1.0,0.94,26.0,40.0,-14.0,-0.51,0.52,28.8,42.7,-14.0,-0.51,0.42,,,,,,,
29,Dale Stephens,MF,29,30,"2,485",83.0,72.7,27.6,29.0,85.0,26.0,1.0,11.0,1.0,0.83,26.0,45.0,-19.0,-0.69,-0.11,26.3,44.5,-18.2,-0.66,-0.11,,,,,,,
30,Martín Montoya,DF,27,25,"2,167",87.0,63.4,24.1,24.0,90.0,24.0,1.0,6.0,0.0,0.8,25.0,41.0,-16.0,-0.66,-0.02,23.3,37.7,-14.4,-0.6,0.08,,,,,,,
31,Pascal Groß,"MF,FW",27,25,"1,864",75.0,54.5,20.7,24.0,77.0,9.0,1.0,10.0,0.0,0.8,18.0,31.0,-13.0,-0.63,0.07,21.4,26.6,-5.1,-0.25,0.83,,,,,,,
32,Gaëtan Bong,DF,30,22,"1,808",82.0,52.9,20.1,19.0,90.0,19.0,3.0,32.0,16.0,0.77,18.0,34.0,-16.0,-0.8,-0.29,19.8,38.2,-18.4,-0.91,-0.61,,,,,,,
33,Bernardo br,23,22,"1,752",80,51.2,19.5,19.0,89.0,18.0,3.0,19.0,12.0,1.09,17.0,29.0,-12.0,-0.62,0.09,16.5,23.6,-7.1,-0.37,0.54,,,,,,,,
34,Anthony Knockaert,"MF,FW",26,30,"1,837",61.0,53.7,20.4,18.0,83.0,10.0,12.0,29.0,4.0,0.8,20.0,38.0,-18.0,-0.88,-0.48,17.7,34.6,-16.9,-0.83,-0.44,,,,,,,
35,Yves Bissouma,MF,21,28,"1,774",63.0,51.9,19.7,17.0,88.0,11.0,11.0,26.0,6.0,0.93,16.0,32.0,-16.0,-0.81,-0.32,16.9,30.8,-13.8,-0.7,-0.16,,,,,,,
36,Bruno es,37,14,"1,131",81,33.1,12.6,14.0,81.0,9.0,0.0,9.0,1.14,10.0,17.0,-7.0,-0.56,0.15,11.2,19.1,-7.9,-0.63,0.0,,,,,,,,,
37,Jürgen Locadia,"FW,MF",24,26,"1,236",48.0,36.1,13.7,12.0,84.0,7.0,14.0,17.0,9.0,0.81,11.0,21.0,-10.0,-0.73,-0.11,14.9,20.6,-5.6,-0.41,0.34,,,,,,,
38,Alireza Jahanbakhsh,"FW,MF",24,19,"1,020",54.0,29.8,11.3,12.0,75.0,3.0,7.0,17.0,5.0,0.95,11.0,16.0,-5.0,-0.44,0.31,8.6,18.5,-9.9,-0.88,-0.35,,,,,,,
39,Beram Kayal,MF,30,18,940,52.0,27.5,10.4,9.0,85.0,7.0,9.0,20.0,19.0,1.22,8.0,17.0,-9.0,-0.86,-0.28,6.9,20.2,-13.3,-1.27,-0.88,,,,,,,
40,José Izquierdo,"MF,FW",26,15,795,53.0,23.2,8.8,9.0,78.0,4.0,6.0,16.0,3.0,1.4,11.0,10.0,1.0,0.11,1.0,7.5,13.5,-6.0,-0.68,-0.07,,,,,,,
41,Florin Andone,FW,25,23,881,38.0,25.8,9.8,8.0,68.0,0.0,15.0,23.0,5.0,0.78,7.0,14.0,-7.0,-0.72,-0.08,8.2,14.4,-6.2,-0.63,-0.01,,,,,,,
42,Leon Balogun,DF,30,8,594,74.0,17.4,6.6,5.0,91.0,5.0,3.0,47.0,18.0,1.25,7.0,10.0,-3.0,-0.45,0.25,5.9,8.7,-2.7,-0.41,0.26,,,,,,,
43,David Button,GK,29,4,360,90.0,10.5,4.0,4.0,90.0,4.0,0.0,25.0,1.0,4.0,5.0,-1.0,-0.25,0.46,2.9,5.9,-3.0,-0.75,-0.13,,,,,,,,
44,Dan Burn,DF,26,0,0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
45,Viktor Gyökeres,"FW,MF",20,0,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
46,Jayson Molumby,MF,18,0,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
