,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,César Azpilicueta,DF,29.0,35.9,2943,2527,407.0,29.0,0.0,12.0,121.0,378.0,0.0,0.0,0.0,0.0,2317.0,9.0,50.0,,,,,,,,,,,,,
1,Kepa Arrizabalaga,GK,24.0,33.0,1095,839,251.0,52.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,896.0,5.0,1.0,,,,,,,,,,,,,
2,Mason Mount,"MF,FW",20.0,31.9,1394,1235,153.0,55.0,3.0,7.0,136.0,11.0,80.0,45.0,15.0,0.0,1108.0,6.0,37.0,,,,,,,,,,,,,
3,Willian br,30,28.9,1622.0,1481,137,18.0,5.0,18.0,174.0,8.0,111.0,37.0,54.0,1.0,1247.0,4.0,33.0,,,,,,,,,,,,,,
4,Jorginho it,27,26.4,2277.0,2219,52,48.0,16.0,18.0,10.0,4.0,0.0,0.0,0.0,0.0,2000.0,6.0,20.0,,,,,,,,,,,,,,
5,Kurt Zouma,DF,24.0,26.0,2087,2049,35.0,31.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0,1844.0,3.0,8.0,,,,,,,,,,,,,
6,Tammy Abraham,FW,21.0,24.6,418,367,51.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,24.0,,,,,,,,,,,,,
7,Mateo Kovačić,MF,25.0,23.0,1889,1840,46.0,36.0,10.0,34.0,8.0,10.0,0.0,0.0,0.0,0.0,1685.0,3.0,15.0,,,,,,,,,,,,,
8,Andreas Christensen,DF,23.0,19.5,1314,1274,38.0,33.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,1199.0,2.0,3.0,,,,,,,,,,,,,
9,N'Golo Kanté,MF,28.0,19.2,1166,1158,3.0,2.0,0.0,9.0,26.0,1.0,0.0,0.0,0.0,0.0,975.0,5.0,30.0,,,,,,,,,,,,,
10,Christian Pulisic,FW,20.0,19.1,706,697,7.0,2.0,4.0,1.0,35.0,1.0,4.0,3.0,0.0,0.0,539.0,2.0,23.0,,,,,,,,,,,,,
11,Antonio Rüdiger,DF,26.0,19.0,1511,1471,33.0,28.0,3.0,26.0,7.0,5.0,0.0,0.0,0.0,0.0,1301.0,7.0,8.0,,,,,,,,,,,,,
12,Reece James,DF,19.0,16.8,1284,1095,186.0,21.0,0.0,8.0,109.0,156.0,9.0,4.0,5.0,0.0,1043.0,3.0,22.0,,,,,,,,,,,,,
