,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Hugo Lloris,GK,31,33.0,1208,891,317.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,0.0,0.0,,,,,,,,,,,,,
1,Toby Alderweireld,DF,29,32.5,2382,2289,83.0,75.0,6.0,32.0,6.0,8.0,0.0,0.0,0.0,0.0,2097.0,10.0,10.0,,,,,,,,,,,,,
2,Christian Eriksen,MF,26,30.8,2009,1846,153.0,59.0,24.0,20.0,117.0,10.0,67.0,23.0,20.0,4.0,1560.0,10.0,37.0,,,,,,,,,,,,,
3,Harry Kane,FW,25,26.9,578,547,30.0,8.0,10.0,15.0,12.0,14.0,0.0,0.0,0.0,0.0,419.0,1.0,14.0,,,,,,,,,,,,,
4,Moussa Sissoko,"MF,FW",28,25.9,1404,1365,34.0,9.0,0.0,5.0,27.0,24.0,0.0,0.0,0.0,0.0,1197.0,5.0,28.0,,,,,,,,,,,,,
5,Kieran Trippier,DF,27,25.3,2025,1607,404.0,48.0,3.0,3.0,185.0,283.0,73.0,17.0,35.0,0.0,1526.0,14.0,51.0,,,,,,,,,,,,,
6,Lucas Moura,"FW,MF",25,23.6,752,738,10.0,1.0,5.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,557.0,4.0,24.0,,,,,,,,,,,,,
7,Son Heung-min,"FW,MF",26,22.7,785,759,22.0,6.0,5.0,5.0,25.0,4.0,5.0,1.0,2.0,1.0,655.0,4.0,33.0,,,,,,,,,,,,,
8,Davinson Sánchez,DF,22,21.6,1444,1418,25.0,22.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1297.0,1.0,4.0,,,,,,,,,,,,,
9,Jan Vertonghen,DF,31,21.2,1586,1525,60.0,34.0,0.0,13.0,28.0,26.0,0.0,0.0,0.0,0.0,1367.0,1.0,19.0,,,,,,,,,,,,,
10,Dele Alli,MF,22,20.3,1056,1005,43.0,13.0,18.0,4.0,10.0,10.0,3.0,0.0,0.0,0.0,836.0,8.0,33.0,,,,,,,,,,,,,
11,Ben Davies,DF,25,20.5,1320,1110,210.0,11.0,0.0,3.0,43.0,192.0,7.0,3.0,2.0,0.0,1065.0,0.0,34.0,,,,,,,,,,,,,
12,Danny Rose,DF,28,20.0,1185,975,204.0,26.0,2.0,5.0,89.0,161.0,17.0,0.0,13.0,0.0,843.0,6.0,49.0,,,,,,,,,,,,,
13,Eric Dier,"MF,DF",24,16.7,1093,1066,26.0,23.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,923.0,1.0,19.0,,,,,,,,,,,,,
14,Harry Winks,MF,22,17.7,1399,1362,36.0,15.0,1.0,9.0,8.0,2.0,2.0,1.0,0.0,0.0,1277.0,1.0,15.0,,,,,,,,,,,,,
15,Juan Foyth,DF,20,9.9,605,574,29.0,14.0,1.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,512.0,2.0,12.0,,,,,,,,,,,,,
16,Érik Lamela,"MF,FW",26,10.8,454,422,29.0,5.0,6.0,0.0,28.0,1.0,20.0,9.0,9.0,0.0,362.0,3.0,18.0,,,,,,,,,,,,,
17,Mousa Dembélé,MF,31,5.7,309,301,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,277.0,0.0,2.0,,,,,,,,,,,,,
18,Fernando Llorente,FW,33,7.7,226,223,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,7.0,,,,,,,,,,,,,
