,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Declan Rice,MF,20.0,38.0,1768,1734,31.0,26.0,1.0,32.0,28.0,4.0,0.0,0.0,0.0,0.0,1506.0,3.0,21.0,,,,,,,,,,,,,
1,Mark Noble,MF,32.0,29.7,1565,1432,125.0,69.0,4.0,24.0,41.0,12.0,13.0,9.0,0.0,2.0,1270.0,8.0,23.0,,,,,,,,,,,,,
2,Angelo Ogbonna,DF,31.0,31.0,984,961,18.0,18.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,745.0,5.0,6.0,,,,,,,,,,,,,
3,Issa Diop,DF,22.0,30.7,979,938,39.0,37.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,762.0,2.0,11.0,,,,,,,,,,,,,
4,Aaron Cresswell,DF,29.0,30.3,1705,1314,384.0,45.0,0.0,5.0,127.0,320.0,19.0,10.0,4.0,2.0,1232.0,7.0,53.0,,,,,,,,,,,,,
5,Ryan Fredericks,DF,26.0,24.9,1122,911,208.0,4.0,0.0,0.0,59.0,204.0,0.0,0.0,0.0,0.0,797.0,3.0,40.0,,,,,,,,,,,,,
6,Łukasz Fabiański,GK,34.0,23.5,678,411,261.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,6.0,2.0,,,,,,,,,,,,,
7,Sébastien Haller,FW,25.0,25.2,779,745,30.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,506.0,4.0,15.0,,,,,,,,,,,,,
8,Pablo Fornals,"MF,FW",23.0,24.1,909,869,39.0,8.0,6.0,13.0,61.0,4.0,19.0,7.0,8.0,0.0,678.0,1.0,32.0,,,,,,,,,,,,,
9,Felipe Anderson,"MF,FW",26.0,16.6,945,913,29.0,8.0,5.0,11.0,34.0,13.0,5.0,2.0,2.0,0.0,727.0,3.0,30.0,,,,,,,,,,,,,
10,Michail Antonio,FW,29.0,19.6,524,480,39.0,1.0,5.0,2.0,48.0,25.0,0.0,0.0,0.0,0.0,329.0,5.0,23.0,,,,,,,,,,,,,
11,Robert Snodgrass,"MF,FW",31.0,16.8,646,537,105.0,31.0,3.0,8.0,136.0,1.0,73.0,42.0,28.0,1.0,433.0,4.0,18.0,,,,,,,,,,,,,
12,Manuel Lanzini,"MF,FW",26.0,15.3,806,738,64.0,20.0,5.0,3.0,43.0,3.0,33.0,19.0,11.0,0.0,674.0,4.0,6.0,,,,,,,,,,,,,
13,Fabián Balbuena,DF,27.0,13.1,512,489,20.0,15.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,365.0,3.0,7.0,,,,,,,,,,,,,
14,Tomáš Souček,MF,24.0,11.6,399,390,7.0,4.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,277.0,2.0,7.0,,,,,,,,,,,,,
15,Jarrod Bowen,"FW,MF",22.0,10.2,273,243,30.0,3.0,0.0,6.0,60.0,0.0,26.0,20.0,1.0,1.0,179.0,0.0,12.0,,,,,,,,,,,,,
16,Andriy Yarmolenko,"MF,FW",29.0,11.0,425,419,6.0,3.0,2.0,11.0,20.0,2.0,1.0,1.0,0.0,0.0,331.0,0.0,11.0,,,,,,,,,,,,,
17,Arthur Masuaku,DF,25.0,10.4,609,519,88.0,9.0,2.0,7.0,25.0,79.0,0.0,0.0,0.0,0.0,476.0,2.0,16.0,,,,,,,,,,,,,
18,Roberto es,33,7.6,230.0,154,75,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,0.0,,,,,,,,,,,,,,
19,Pablo Zabaleta,DF,34.0,6.6,330,261,69.0,4.0,0.0,0.0,16.0,65.0,0.0,0.0,0.0,0.0,242.0,0.0,9.0,,,,,,,,,,,,,
20,Jeremy Ngakia,DF,18.0,4.9,163,118,45.0,0.0,1.0,1.0,12.0,45.0,0.0,0.0,0.0,0.0,87.0,0.0,7.0,,,,,,,,,,,,,
