,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,ESP,GK,30.0,38.0,924,564,358.0,59.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,2.0,1.0,,,,,,,,,,,,,
1,MF,26,34.6,2093.0,1891,180,39.0,22.0,29.0,148.0,22.0,68.0,22.0,29.0,0.0,1549.0,22.0,50.0,,,,,,,,,,,,,,
2,DF,28,27.9,1578.0,1521,47,44.0,0.0,25.0,2.0,3.0,0.0,0.0,0.0,0.0,1353.0,10.0,8.0,,,,,,,,,,,,,,
3,MF,24,26.5,1254.0,1216,32,30.0,1.0,14.0,13.0,2.0,0.0,0.0,0.0,0.0,1060.0,6.0,16.0,,,,,,,,,,,,,,
4,FW,36,27.3,904.0,866,35,3.0,2.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,726.0,3.0,25.0,,,,,,,,,,,,,,
5,DF,27,26.2,1385.0,1351,32,26.0,4.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,1215.0,2.0,8.0,,,,,,,,,,,,,,
6,28,22.5,1358.0,1319.0,35,27,11.0,13.0,3.0,8.0,0.0,0.0,0.0,0.0,1137.0,4.0,34.0,,,,,,,,,,,,,,,
7,"FW,MF",21,21.1,984.0,955,26,0.0,5.0,2.0,28.0,18.0,7.0,0.0,1.0,0.0,805.0,3.0,16.0,,,,,,,,,,,,,,
8,DF,28,20.3,1156.0,1119,36,33.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,1014.0,1.0,6.0,,,,,,,,,,,,,,
9,DF,23,19.9,1141.0,968,171,4.0,0.0,6.0,35.0,167.0,0.0,0.0,0.0,0.0,925.0,2.0,45.0,,,,,,,,,,,,,,
10,DF,22,20.0,1193.0,1001,189,16.0,2.0,9.0,58.0,171.0,2.0,0.0,2.0,0.0,934.0,3.0,19.0,,,,,,,,,,,,,,
11,DF,26,17.8,1193.0,963,223,15.0,3.0,6.0,109.0,153.0,55.0,18.0,30.0,0.0,944.0,7.0,26.0,,,,,,,,,,,,,,
12,DF,28,18.4,1205.0,988,212,23.0,2.0,1.0,127.0,138.0,51.0,23.0,24.0,0.0,898.0,5.0,22.0,,,,,,,,,,,,,,
13,MF,32,15.4,1053.0,1013,37,32.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,911.0,3.0,18.0,,,,,,,,,,,,,,
14,"MF,FW",28,15.0,893.0,874,16,13.0,8.0,26.0,12.0,1.0,1.0,0.0,0.0,0.0,736.0,3.0,19.0,,,,,,,,,,,,,,
15,"FW,MF",19,14.1,501.0,483,15,2.0,7.0,14.0,34.0,0.0,12.0,10.0,2.0,0.0,394.0,3.0,11.0,,,,,,,,,,,,,,
16,FW,19,13.5,450.0,434,14,0.0,2.0,1.0,21.0,14.0,0.0,0.0,0.0,0.0,340.0,2.0,16.0,,,,,,,,,,,,,,
17,"FW,MF",23,13.7,424.0,406,14,2.0,0.0,1.0,22.0,5.0,0.0,0.0,0.0,0.0,304.0,4.0,10.0,,,,,,,,,,,,,,
18,FW,34,8.5,233.0,224,9,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,176.0,0.0,3.0,,,,,,,,,,,,,,
19,DF,27,2.4,85.0,81,4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,,,,,,,,,,,,,,
20,"FW,MF",28,4.1,153.0,152,1,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,2.0,,,,,,,,,,,,,,
21,MF,33,2.6,217.0,211,4,2.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,187.0,2.0,2.0,,,,,,,,,,,,,,
22,FW,25,2.4,86.0,85,1,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,3.0,,,,,,,,,,,,,,
23,DF,29,1.8,81.0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,,,,,,,,,,,,,,
24,FW,23,1.4,34.0,34,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,,,,,,,,,,,,,,
25,FW,18,0.8,21.0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,,,,,,,,,,,,,,
26,MF,17,0.2,5.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,
27,"FW,MF",17,0.1,3.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,
28,20641,18862,1691.0,376.0,80,187,659.0,725.0,197.0,74.0,88.0,0.0,16690.0,88.0,,,,,,,,,,,,,,,,,,
29,18933,17152,1709.0,462.0,61,139,648.0,668.0,207.0,105.0,67.0,3.0,15051.0,72.0,,,,,,,,,,,,,,,,,,
30,David de,ESP,GK,30,38,"3,420",90.0,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.53,57.0,57.0,0.0,0.0,55.8,53.0,2.8,0.07,,,,,,,,,
31,Bruno Fernandes,MF,26,36,"3,111",86,91.0,34.6,35.0,88.0,26.0,1.0,31.0,0.0,1.44,49.0,54.0,-5.0,-0.14,-1.6,50.6,48.9,1.7,0.05,-0.27,,,,,,,
32,Harry Maguire,DF,28,30,"2,515",84,73.5,27.9,28.0,88.0,26.0,2.0,21.0,3.0,1.67,46.0,41.0,5.0,0.18,0.68,41.1,36.4,4.7,0.17,0.36,,,,,,,
33,Scott McTominay,MF,24,30,"2,387",80,69.8,26.5,28.0,84.0,20.0,2.0,13.0,1.0,1.47,40.0,37.0,3.0,0.11,0.37,39.2,38.1,1.1,0.04,-0.1,,,,,,,
34,Cristiano Ronaldo,FW,36,30,"2,456",82,71.8,27.3,27.0,88.0,21.0,3.0,28.0,0.0,1.63,40.0,41.0,-1.0,-0.04,-0.13,44.8,38.7,6.1,0.23,0.54,,,,,,,
35,Victor Lindelöf,DF,27,28,"2,355",84,68.9,26.2,26.0,89.0,25.0,2.0,16.0,5.0,1.39,38.0,47.0,-9.0,-0.34,-1.1,35.6,40.8,-5.2,-0.2,-0.87,,,,,,,
36,Fred br,28,28,"2,028",72,59.3,22.5,24.0,81.0,14.0,4.0,23.0,3.0,1.75,32.0,31.0,1.0,0.04,0.11,31.2,31.3,-0.2,-0.01,-0.2,,,,,,,,
37,Jadon Sancho,"FW,MF",21,29,"1,900",66,55.6,21.1,20.0,81.0,11.0,9.0,31.0,3.0,1.55,29.0,28.0,1.0,0.05,0.11,29.0,29.0,0.0,0.0,-0.16,,,,,,,
38,Raphaël Varane,DF,28,22,"1,831",83,53.5,20.3,20.0,90.0,20.0,2.0,16.0,2.0,1.73,30.0,22.0,8.0,0.39,0.85,31.8,25.6,6.3,0.31,0.51,,,,,,,
39,Aaron Wan-Bissaka,DF,23,20,"1,793",90,52.4,19.9,20.0,90.0,19.0,0.0,10.0,1.25,29.0,35.0,-6.0,-0.3,-0.63,28.5,30.7,-2.1,-0.11,-0.38,,,,,,,,
40,Diogo Dalot,DF,22,24,"1,801",75,52.7,20.0,19.0,89.0,18.0,5.0,21.0,13.0,1.63,28.0,29.0,-1.0,-0.05,-0.11,29.3,26.0,3.4,0.17,0.2,,,,,,,
41,Luke Shaw,DF,26,20,"1,601",80,46.8,17.8,19.0,83.0,15.0,1.0,17.0,2.0,1.5,31.0,24.0,7.0,0.39,0.74,27.9,23.3,4.6,0.26,0.35,,,,,,,
