,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Toby Alderweireld,DF,30,32.9,2009,1915,82.0,72.0,12.0,20.0,9.0,10.0,0.0,0.0,0.0,0.0,1630.0,12.0,10.0,,,,,,,,,,,,,
1,Serge Aurier,DF,26,30.0,1676,1409,264.0,9.0,0.0,3.0,137.0,255.0,0.0,0.0,0.0,0.0,1263.0,3.0,51.0,,,,,,,,,,,,,
2,Harry Kane,FW,26,28.7,581,564,15.0,5.0,13.0,5.0,19.0,7.0,0.0,0.0,0.0,0.0,380.0,2.0,17.0,,,,,,,,,,,,,
3,Son Heung-min,FW,27,27.5,889,808,80.0,13.0,7.0,7.0,77.0,14.0,48.0,28.0,14.0,0.0,702.0,1.0,26.0,,,,,,,,,,,,,
4,Moussa Sissoko,MF,29,27.2,1322,1245,74.0,24.0,3.0,9.0,23.0,50.0,0.0,0.0,0.0,0.0,1135.0,3.0,12.0,,,,,,,,,,,,,
5,Davinson Sánchez,DF,23,27.0,1564,1523,39.0,23.0,0.0,15.0,2.0,16.0,0.0,0.0,0.0,0.0,1340.0,2.0,9.0,,,,,,,,,,,,,
6,Harry Winks,MF,23,24.7,1731,1653,76.0,45.0,5.0,11.0,28.0,7.0,6.0,4.0,1.0,0.0,1542.0,2.0,12.0,,,,,,,,,,,,,
7,Lucas Moura,"FW,MF",26,24.9,802,779,20.0,7.0,9.0,1.0,21.0,5.0,4.0,2.0,1.0,0.0,575.0,3.0,20.0,,,,,,,,,,,,,
8,Dele Alli,"MF,FW",23,20.5,841,760,75.0,14.0,4.0,3.0,7.0,18.0,4.0,0.0,0.0,0.0,632.0,6.0,34.0,,,,,,,,,,,,,
9,Hugo Lloris,GK,32,20.1,573,386,185.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,2.0,0.0,,,,,,,,,,,,,
10,Jan Vertonghen,DF,32,18.3,1187,1083,102.0,37.0,0.0,9.0,19.0,65.0,0.0,0.0,0.0,0.0,958.0,2.0,21.0,,,,,,,,,,,,,
11,Paulo Gazzaniga,GK,27,17.9,522,352,167.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,3.0,0.0,,,,,,,,,,,,,
