,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Łukasz Fabiański,GK,36,37.0,1013,665,348.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,0.0,1.0,,,,,,,,,,,,,
1,Declan Rice,MF,22,35.3,2197,2169,21.0,14.0,1.0,31.0,30.0,7.0,0.0,0.0,0.0,0.0,1986.0,7.0,25.0,,,,,,,,,,,,,
2,Tomáš Souček,MF,26,34.0,1361,1337,24.0,20.0,0.0,21.0,13.0,4.0,0.0,0.0,0.0,0.0,1036.0,0.0,34.0,,,,,,,,,,,,,
3,Jarrod Bowen,FW,24,33.1,863,748,110.0,18.0,3.0,11.0,141.0,3.0,85.0,75.0,1.0,1.0,574.0,5.0,30.0,,,,,,,,,,,,,
4,Michail Antonio,FW,31,33.0,702,675,20.0,2.0,4.0,9.0,63.0,16.0,0.0,0.0,0.0,0.0,438.0,7.0,39.0,,,,,,,,,,,,,
5,Pablo Fornals,"FW,MF",25,31.1,1417,1339,73.0,5.0,11.0,19.0,87.0,9.0,41.0,32.0,2.0,0.0,1052.0,5.0,36.0,,,,,,,,,,,,,
6,Aaron Cresswell,DF,31,30.3,2096,1736,350.0,67.0,0.0,6.0,145.0,232.0,51.0,11.0,40.0,0.0,1656.0,10.0,44.0,,,,,,,,,,,,,
7,Craig Dawson,DF,31,30.6,1285,1254,26.0,21.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,1035.0,5.0,8.0,,,,,,,,,,,,,
8,Saïd Benrahma,"FW,MF",25,24.1,841,813,27.0,4.0,5.0,5.0,74.0,4.0,1.0,0.0,0.0,0.0,632.0,1.0,27.0,,,,,,,,,,,,,
9,Vladimír Coufal,DF,28,24.5,1439,1135,294.0,17.0,0.0,1.0,107.0,276.0,1.0,1.0,0.0,0.0,990.0,10.0,44.0,,,,,,,,,,,,,
