,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Alisson br,28,36.0,1388.0,1154,234,62.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,0.0,0.0,,,,,,,,,,,,,,
1,Trent Alexander-Arnold,DF,22.0,31.7,2757,2204,548.0,93.0,17.0,69.0,273.0,324.0,131.0,29.0,89.0,0.0,2039.0,5.0,34.0,,,,,,,,,,,,,
2,Sadio Mané,FW,29.0,31.3,1100,1082,12.0,3.0,16.0,3.0,50.0,8.0,0.0,0.0,0.0,0.0,818.0,6.0,41.0,,,,,,,,,,,,,
3,Joël Matip,DF,29.0,31.0,2344,2280,61.0,40.0,3.0,5.0,1.0,21.0,0.0,0.0,0.0,0.0,2074.0,3.0,10.0,,,,,,,,,,,,,
4,Mohamed Salah,FW,29.0,30.7,1136,1112,15.0,1.0,18.0,3.0,41.0,7.0,1.0,1.0,0.0,0.0,875.0,9.0,38.0,,,,,,,,,,,,,
5,Jordan Henderson,MF,31.0,28.9,2246,2158,82.0,25.0,9.0,13.0,56.0,27.0,2.0,0.0,1.0,0.0,1886.0,6.0,40.0,,,,,,,,,,,,,
6,Andrew Robertson,DF,27.0,28.2,2350,1986,356.0,56.0,3.0,10.0,195.0,219.0,81.0,8.0,68.0,0.0,1885.0,8.0,34.0,,,,,,,,,,,,,
7,Diogo Jota,FW,24.0,26.3,770,765,0.0,0.0,10.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,559.0,5.0,23.0,,,,,,,,,,,,,
8,Fabinho br,27,25.7,1550.0,1525,23,23.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1350.0,2.0,17.0,,,,,,,,,,,,,,
9,Thiago Alcántara,MF,30.0,17.0,1508,1488,18.0,10.0,4.0,17.0,4.0,4.0,1.0,0.0,1.0,0.0,1340.0,2.0,13.0,,,,,,,,,,,,,
10,Naby Keïta,MF,26.0,13.0,757,741,14.0,0.0,6.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,643.0,2.0,16.0,,,,,,,,,,,,,
11,Ibrahima Konaté,DF,22.0,11.0,754,745,7.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,663.0,2.0,1.0,,,,,,,,,,,,,
12,Luis Díaz,FW,24.0,10.6,455,453,2.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,392.0,0.0,11.0,,,,,,,,,,,,,
13,Roberto Firmino,FW,29.0,11.0,501,486,15.0,1.0,5.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,390.0,0.0,16.0,,,,,,,,,,,,,
14,Curtis Jones,MF,20.0,9.5,599,582,16.0,5.0,1.0,3.0,6.0,5.0,4.0,0.0,2.0,0.0,538.0,1.0,10.0,,,,,,,,,,,,,
15,Kostas Tsimikas,DF,25.0,9.7,705,573,131.0,11.0,0.0,2.0,116.0,76.0,44.0,7.0,35.0,0.0,508.0,1.0,24.0,,,,,,,,,,,,,
16,James Milner,"MF,DF",35.0,9.5,777,715,60.0,16.0,2.0,4.0,43.0,30.0,14.0,0.0,10.0,0.0,646.0,2.0,16.0,,,,,,,,,,,,,
17,Alex Oxlade-Chamberlain,"MF,FW",27.0,8.7,407,395,10.0,3.0,3.0,3.0,26.0,1.0,2.0,1.0,1.0,0.0,316.0,2.0,11.0,,,,,,,,,,,,,
18,Harvey Elliott,MF,18.0,3.8,256,246,8.0,0.0,1.0,1.0,10.0,3.0,2.0,1.0,0.0,0.0,209.0,2.0,8.0,,,,,,,,,,,,,
19,Joe Gomez,DF,24.0,3.7,292,251,39.0,7.0,0.0,1.0,19.0,32.0,0.0,0.0,0.0,0.0,230.0,2.0,3.0,,,,,,,,,,,,,
20,Caoimhín Kelleher,GK,22.0,2.0,91,74,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,,,,,,,,,,,,,
21,Takumi Minamino,"FW,MF",26.0,2.1,69,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,,,,,,,,,,,,,
