,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Kasper Schmeichel,GK,32,38.0,1198,823,369.0,128.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,6.0,1.0,,,,,,,,,,,,,
1,Jonny Evans,DF,31,37.6,2518,2430,85.0,69.0,1.0,17.0,8.0,16.0,0.0,0.0,0.0,0.0,2178.0,3.0,7.0,,,,,,,,,,,,,
2,Çağlar Söyüncü,DF,23,33.7,2342,2277,56.0,46.0,0.0,13.0,4.0,10.0,0.0,0.0,0.0,0.0,2086.0,9.0,10.0,,,,,,,,,,,,,
3,Jamie Vardy,FW,32,33.7,478,419,59.0,0.0,3.0,2.0,31.0,5.0,0.0,0.0,0.0,0.0,323.0,0.0,12.0,,,,,,,,,,,,,
4,Youri Tielemans,MF,22,31.4,1885,1772,102.0,47.0,13.0,24.0,81.0,13.0,40.0,10.0,19.0,1.0,1504.0,11.0,35.0,,,,,,,,,,,,,
5,Wilfred Ndidi,MF,22,29.7,1674,1649,23.0,23.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1421.0,2.0,22.0,,,,,,,,,,,,,
6,James Maddison,MF,22,29.2,1709,1443,258.0,85.0,19.0,9.0,221.0,7.0,157.0,54.0,71.0,5.0,1288.0,8.0,29.0,,,,,,,,,,,,,
7,Ricardo Pereira,DF,25,28.0,1948,1620,323.0,12.0,4.0,3.0,60.0,311.0,0.0,0.0,0.0,0.0,1533.0,5.0,44.0,,,,,,,,,,,,,
8,Ben Chilwell,DF,22,26.4,2021,1715,302.0,34.0,3.0,12.0,103.0,260.0,8.0,1.0,3.0,0.0,1544.0,4.0,45.0,,,,,,,,,,,,,
9,Ayoze Pérez,"MF,FW",26,22.3,770,750,16.0,4.0,9.0,2.0,27.0,5.0,0.0,0.0,0.0,0.0,597.0,4.0,33.0,,,,,,,,,,,,,
10,Harvey Barnes,"MF,FW",21,23.1,745,740,1.0,0.0,5.0,3.0,41.0,1.0,0.0,0.0,0.0,0.0,562.0,4.0,17.0,,,,,,,,,,,,,
11,Dennis Praet,MF,25,12.6,546,540,5.0,2.0,2.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,448.0,1.0,14.0,,,,,,,,,,,,,
12,Kelechi Iheanacho,FW,22,10.7,270,263,6.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,216.0,1.0,15.0,,,,,,,,,,,,,
13,James Justin,"DF,MF",21,11.2,820,710,110.0,9.0,0.0,3.0,37.0,101.0,0.0,0.0,0.0,0.0,665.0,0.0,24.0,,,,,,,,,,,,,
14,Hamza Choudhury,MF,21,9.9,501,490,11.0,9.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,428.0,0.0,10.0,,,,,,,,,,,,,
15,Marc Albrighton,"MF,DF",29,9.6,499,464,35.0,2.0,3.0,5.0,69.0,23.0,10.0,1.0,6.0,1.0,339.0,0.0,14.0,,,,,,,,,,,,,
16,Christian Fuchs,DF,33,8.6,657,567,88.0,12.0,0.0,2.0,16.0,76.0,0.0,0.0,0.0,0.0,517.0,2.0,11.0,,,,,,,,,,,,,
17,Wes Morgan,DF,35,4.8,247,242,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,1.0,,,,,,,,,,,,,
18,Nampalys Mendy,MF,27,3.2,212,210,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,192.0,1.0,2.0,,,,,,,,,,,,,
19,Demarai Gray,"MF,FW",23,6.9,327,311,15.0,5.0,1.0,2.0,31.0,4.0,6.0,4.0,1.0,0.0,265.0,1.0,14.0,,,,,,,,,,,,,
20,Ryan Bennett,DF,29,3.7,227,206,21.0,1.0,0.0,3.0,2.0,20.0,0.0,0.0,0.0,0.0,179.0,0.0,3.0,,,,,,,,,,,,,
21,Luke Thomas,"MF,DF",18,3.0,196,166,30.0,3.0,0.0,1.0,16.0,27.0,0.0,0.0,0.0,0.0,154.0,0.0,5.0,,,,,,,,,,,,,
22,George Hirst,"MF,DF",20,0.1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,
23,Matty James,MF,28,0.1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,
24,Squad Total,21800,19817,1919.0,495,68,126.0,779.0,883.0,221.0,70.0,100.0,7.0,17600.0,64.0,,,,,,,,,,,,,,,,,
25,Opponent Total,16545,14485,1995.0,448,43,184.0,647.0,974.0,175.0,104.0,49.0,7.0,12319.0,65.0,,,,,,,,,,,,,,,,,
26,Kasper Schmeichel,GK,32,38.0,"3,420",90,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.63,67.0,41.0,26.0,0.68,62.2,45.5,16.7,0.44,,,,,,,,,,
27,Jonny Evans,DF,31,38.0,"3,383",89,98.9,37.6,38.0,89.0,35.0,0.0,0.0,1.63,64.0,40.0,24.0,0.64,-4.23,59.7,45.0,14.7,0.39,-4.54,,,,,,,,
28,Çağlar Söyüncü,DF,23,34.0,"3,036",89,88.8,33.7,34.0,89.0,33.0,0.0,1.0,1.65,63.0,33.0,30.0,0.89,1.83,54.6,40.3,14.2,0.42,-0.16,,,,,,,,
29,Jamie Vardy,FW,32,35.0,"3,033",87,88.7,33.7,34.0,88.0,32.0,1.0,32.0,0.0,1.6,58.0,38.0,20.0,0.59,-0.8,53.3,41.2,12.2,0.36,-0.69,,,,,,,
30,Youri Tielemans,MF,22,37.0,"2,828",76,82.7,31.4,32.0,86.0,21.0,5.0,17.0,1.0,1.59,57.0,35.0,22.0,0.7,0.09,52.0,38.8,13.2,0.42,-0.11,,,,,,,
31,Wilfred Ndidi,MF,22,32.0,"2,674",84,78.2,29.7,29.0,89.0,26.0,3.0,34.0,0.0,1.78,56.0,32.0,24.0,0.81,0.57,49.8,36.4,13.4,0.45,0.05,,,,,,,
32,James Maddison,MF,22,31.0,"2,624",85,76.7,29.2,29.0,88.0,23.0,2.0,36.0,0.0,1.68,51.0,26.0,25.0,0.86,0.74,46.9,35.0,11.9,0.41,-0.14,,,,,,,
33,Ricardo Pereira,DF,25,28.0,"2,520",90,73.7,28.0,28.0,90.0,28.0,0.0,0.0,1.79,56.0,27.0,29.0,1.04,1.34,45.9,33.8,12.2,0.43,-0.02,,,,,,,,
34,Ben Chilwell,DF,22,27.0,"2,373",88,69.4,26.4,27.0,88.0,25.0,0.0,1.0,1.67,48.0,26.0,22.0,0.83,0.49,41.4,33.7,7.7,0.29,-0.49,,,,,,,,
35,Ayoze Pérez,"MF,FW",26,33.0,"2,004",61,58.6,22.3,26.0,72.0,4.0,7.0,19.0,5.0,1.55,36.0,25.0,11.0,0.49,-0.46,36.3,22.9,13.4,0.6,0.39,,,,,,,
36,Harvey Barnes,"MF,FW",21,36.0,"2,083",58,60.9,23.1,24.0,74.0,4.0,12.0,26.0,2.0,1.61,38.0,24.0,14.0,0.6,-0.2,38.1,27.9,10.2,0.44,0.0,,,,,,,
37,Dennis Praet,MF,25,27.0,"1,134",42,33.2,12.6,12.0,69.0,0.0,15.0,20.0,7.0,1.41,24.0,17.0,7.0,0.56,-0.19,20.0,19.2,0.8,0.07,-0.56,,,,,,,
38,Kelechi Iheanacho,FW,22,20.0,960,48,28.1,10.7,12.0,61.0,2.0,8.0,28.0,9.0,1.3,18.0,9.0,9.0,0.84,0.22,20.7,11.0,9.7,0.91,0.65,,,,,,,
39,James Justin,"DF,MF",21,13.0,"1,012",78,29.6,11.2,11.0,90.0,11.0,2.0,11.0,25.0,1.62,16.0,14.0,2.0,0.18,-0.72,19.3,12.5,6.8,0.6,0.23,,,,,,,
40,Hamza Choudhury,MF,21,20.0,893,45,26.1,9.9,10.0,76.0,4.0,10.0,13.0,9.0,1.6,16.0,12.0,4.0,0.4,-0.38,11.4,9.9,1.5,0.15,-0.39,,,,,,,
41,Marc Albrighton,"MF,DF",29,20.0,867,43,25.4,9.6,9.0,69.0,2.0,11.0,22.0,16.0,1.45,16.0,11.0,5.0,0.52,-0.22,15.3,12.0,3.2,0.34,-0.14,,,,,,,
42,Christian Fuchs,DF,33,11.0,772,70,22.6,8.6,8.0,90.0,7.0,3.0,18.0,5.0,1.82,15.0,10.0,5.0,0.58,-0.13,15.9,10.3,5.6,0.65,0.28,,,,,,,
43,Wes Morgan,DF,35,11.0,436,40,12.7,4.8,4.0,90.0,4.0,7.0,11.0,24.0,2.27,9.0,6.0,3.0,0.62,-0.07,10.6,4.8,5.9,1.21,0.88,,,,,,,
44,Nampalys Mendy,MF,27,7.0,291,42,8.5,3.2,4.0,65.0,1.0,3.0,10.0,7.0,1.86,5.0,3.0,2.0,0.62,-0.07,7.0,3.5,3.5,1.08,0.7,,,,,,,
45,Demarai Gray,"MF,FW",23,21.0,622,30,18.2,6.9,3.0,74.0,0.0,18.0,22.0,11.0,1.76,16.0,6.0,10.0,1.45,0.93,11.0,6.3,4.8,0.69,0.3,,,,,,,
46,Ryan Bennett,DF,29,5.0,331,66,9.7,3.7,3.0,70.0,1.0,2.0,61.0,2.0,1.4,6.0,8.0,-2.0,-0.54,-1.36,7.3,5.6,1.7,0.47,0.03,,,,,,,
47,Luke Thomas,"MF,DF",18,3.0,267,89,7.8,3.0,3.0,89.0,2.0,0.0,0.0,1.0,2.0,4.0,-2.0,-0.67,-1.47,5.0,2.6,2.5,0.83,0.42,,,,,,,,
48,George Hirst,"MF,DF",20,2.0,11,6,0.3,0.1,0.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,-1.0,-8.18,-8.89,0.2,0.2,0.0,-0.04,-0.49,,,,,,,,
49,Matty James,MF,28,1.0,6,6,0.2,0.1,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.52,-0.97,,,,,,,,
50,Filip Benković,DF,22,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
51,Darnell Johnson,DF,20,0.0,0,0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
52,Danny Ward,GK,26,0.0,0,0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,
53,Squad Total,"3,420",90,100.0,38.0,418,84.0,112.0,21.0,172.0,1.63,67.0,41.0,26.0,0.68,62.2,45.5,16.7,,,,,,,,,,,,,,
54,Opponent Total,"3,420",90,100.0,38.0,418,84.0,116.0,20.0,168.0,1.16,41.0,67.0,-26.0,-0.68,45.5,62.2,-16.7,,,,,,,,,,,,,,
55,Kasper Schmeichel,GK,32,38.0,38,"3,420",38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
56,Jonny Evans,DF,31,38.0,38,"3,383",37.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,3.7,3.7,0.7,4.4,31.0,157.0,4.0,0.03,0.03,0.05,0.03,0.05,0.1,0.02,0.12,0.1,0.12
57,Çağlar Söyüncü,DF,23,34.0,34,"3,036",33.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.1,2.1,0.8,2.9,22.0,125.0,5.0,0.03,0.03,0.06,0.03,0.06,0.06,0.02,0.09,0.06,0.09
58,Jamie Vardy,FW,32,35.0,34,"3,033",33.7,23.0,5.0,28.0,19.0,4.0,5.0,2.0,0.0,19.2,15.3,5.9,21.2,61.0,44.0,200.0,0.68,0.15,0.83,0.56,0.71,0.57,0.18,0.75,0.45,0.63
59,Youri Tielemans,MF,22,37.0,32,"2,828",31.4,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,4.5,7.2,46.0,215.0,123.0,0.1,0.19,0.29,0.1,0.29,0.09,0.14,0.23,0.09,0.23
60,Wilfred Ndidi,MF,22,32.0,29,"2,674",29.7,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.6,1.6,0.6,2.2,13.0,109.0,19.0,0.07,0.03,0.1,0.07,0.1,0.06,0.02,0.08,0.06,0.08
61,James Maddison,MF,22,31.0,29,"2,624",29.2,6.0,3.0,9.0,6.0,0.0,0.0,4.0,0.0,5.3,5.3,6.4,11.8,53.0,192.0,138.0,0.21,0.1,0.31,0.21,0.31,0.18,0.22,0.4,0.18,0.4
62,Ricardo Pereira,DF,25,28.0,28,"2,520",28.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.2,1.2,3.8,4.9,116.0,177.0,138.0,0.11,0.07,0.18,0.11,0.18,0.04,0.13,0.18,0.04,0.18
63,Ben Chilwell,DF,22,27.0,27,"2,373",26.4,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,3.9,4.9,109.0,126.0,180.0,0.11,0.11,0.23,0.11,0.23,0.04,0.15,0.19,0.04,0.19
64,Ayoze Pérez,"MF,FW",26,33.0,26,"2,004",22.3,8.0,4.0,12.0,7.0,1.0,1.0,0.0,0.0,6.5,5.7,4.0,9.7,47.0,62.0,159.0,0.36,0.18,0.54,0.31,0.49,0.29,0.18,0.47,0.26,0.44
65,Harvey Barnes,"MF,FW",21,36.0,24,"2,083",23.1,6.0,8.0,14.0,6.0,0.0,0.0,0.0,0.0,8.1,8.1,4.1,12.2,95.0,90.0,221.0,0.26,0.35,0.6,0.26,0.6,0.35,0.18,0.53,0.35,0.53
66,Dennis Praet,MF,25,27.0,12,"1,134",12.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,1.3,2.3,10.0,42.0,42.0,0.08,0.16,0.24,0.08,0.24,0.07,0.11,0.18,0.07,0.18
67,Kelechi Iheanacho,FW,22,20.0,12,960,10.7,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,6.0,6.0,2.6,8.6,22.0,29.0,88.0,0.47,0.28,0.75,0.47,0.75,0.56,0.24,0.8,0.56,0.8
68,James Justin,"DF,MF",21,13.0,11,"1,012",11.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.0,1.3,30.0,56.0,59.0,0.0,0.09,0.09,0.0,0.09,0.03,0.09,0.11,0.03,0.11
69,Hamza Choudhury,MF,21,20.0,10,893,9.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.4,0.4,0.1,0.5,5.0,32.0,10.0,0.1,0.1,0.2,0.1,0.2,0.04,0.01,0.05,0.04,0.05
70,Marc Albrighton,"MF,DF",29,20.0,9,867,9.6,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,2.2,2.6,20.0,45.0,94.0,0.0,0.31,0.31,0.0,0.31,0.04,0.22,0.27,0.04,0.27
71,Christian Fuchs,DF,33,11.0,8,772,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,8.0,46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
72,Wes Morgan,DF,35,11.0,4,436,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
73,Nampalys Mendy,MF,27,7.0,4,291,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
74,Demarai Gray,"MF,FW",23,21.0,3,622,6.9,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,2.8,2.0,2.1,4.0,40.0,21.0,78.0,0.29,0.43,0.72,0.29,0.72,0.4,0.3,0.7,0.28,0.59
75,Ryan Bennett,DF,29,5.0,3,331,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Luke Thomas,"MF,DF",18,3.0,3,267,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,6.0,13.0,16.0,0.0,0.34,0.34,0.0,0.34,0.0,0.21,0.21,0.0,0.21
77,George Hirst,"MF,DF",20,2.0,0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.21,1.21,1.21
78,Matty James,MF,28,1.0,0,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Filip Benković,DF,22,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Darnell Johnson,DF,20,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
