,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Jonjo Shelvey,MF,28.0,29.1,1499,1345,150.0,88.0,1.0,48.0,94.0,0.0,48.0,16.0,12.0,12.0,1092.0,4.0,21.0,,,,,,,,,,,,,
1,Miguel Almirón,"MF,FW",26.0,27.0,895,866,26.0,6.0,3.0,5.0,39.0,3.0,5.0,0.0,0.0,0.0,708.0,3.0,33.0,,,,,,,,,,,,,
2,Karl Darlow,GK,29.0,25.0,728,395,325.0,109.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,8.0,0.0,,,,,,,,,,,,,
3,Federico Fernández,DF,31.0,23.1,894,814,76.0,33.0,0.0,13.0,13.0,43.0,0.0,0.0,0.0,0.0,715.0,4.0,9.0,,,,,,,,,,,,,
4,Callum Wilson,FW,28.0,23.2,359,340,19.0,1.0,2.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,242.0,0.0,17.0,,,,,,,,,,,,,
5,Joelinton br,23,22.0,598.0,587,8,3.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,427.0,3.0,24.0,,,,,,,,,,,,,,
6,Isaac Hayden,"MF,DF",25.0,21.6,834,761,71.0,28.0,1.0,6.0,19.0,25.0,0.0,0.0,0.0,0.0,657.0,2.0,34.0,,,,,,,,,,,,,
7,Ciaran Clark,DF,30.0,21.0,808,786,21.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,657.0,1.0,4.0,,,,,,,,,,,,,
8,Jamal Lewis,DF,22.0,20.4,852,686,163.0,8.0,0.0,0.0,44.0,155.0,0.0,0.0,0.0,0.0,637.0,3.0,22.0,,,,,,,,,,,,,
9,Jamaal Lascelles,DF,26.0,18.1,626,616,8.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,498.0,2.0,4.0,,,,,,,,,,,,,
10,Allan Saint-Maximin,"FW,MF",23.0,17.3,444,430,13.0,0.0,4.0,2.0,21.0,5.0,0.0,0.0,0.0,0.0,355.0,1.0,11.0,,,,,,,,,,,,,
11,Jacob Murphy,"DF,MF",25.0,18.1,624,503,118.0,13.0,0.0,5.0,59.0,104.0,1.0,0.0,0.0,0.0,420.0,3.0,24.0,,,,,,,,,,,,,
12,Jeff Hendrick,MF,28.0,15.8,544,532,12.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,16.0,,,,,,,,,,,,,
13,Sean Longstaff,MF,22.0,15.7,591,537,52.0,12.0,0.0,15.0,25.0,6.0,22.0,10.0,3.0,6.0,467.0,2.0,11.0,,,,,,,,,,,,,
14,Matt Ritchie,"DF,MF",30.0,15.0,611,471,136.0,33.0,0.0,3.0,105.0,65.0,38.0,26.0,10.0,2.0,411.0,4.0,15.0,,,,,,,,,,,,,
15,Emil Krafth,DF,25.0,14.3,580,466,113.0,7.0,0.0,1.0,18.0,106.0,0.0,0.0,0.0,0.0,416.0,1.0,15.0,,,,,,,,,,,,,
16,Paul Dummett,DF,28.0,13.9,575,516,54.0,12.0,0.0,1.0,10.0,42.0,0.0,0.0,0.0,0.0,423.0,5.0,7.0,,,,,,,,,,,,,
17,Fabian Schär,DF,28.0,13.8,614,555,54.0,32.0,0.0,12.0,6.0,22.0,0.0,0.0,0.0,0.0,468.0,5.0,6.0,,,,,,,,,,,,,
18,Martin Dúbravka,GK,31.0,13.0,438,272,166.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,1.0,,,,,,,,,,,,,
19,Joe Willock,MF,20.0,10.9,242,240,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,179.0,1.0,6.0,,,,,,,,,,,,,
20,Javier Manquillo,DF,26.0,9.2,398,316,81.0,2.0,0.0,1.0,28.0,79.0,0.0,0.0,0.0,0.0,284.0,1.0,15.0,,,,,,,,,,,,,
21,Ryan Fraser,"FW,MF",26.0,10.3,372,308,64.0,10.0,0.0,1.0,103.0,7.0,45.0,14.0,26.0,0.0,240.0,0.0,16.0,,,,,,,,,,,,,
22,DeAndre Yedlin,DF,27.0,4.8,179,147,32.0,1.0,0.0,0.0,13.0,31.0,0.0,0.0,0.0,0.0,113.0,0.0,5.0,,,,,,,,,,,,,
23,Dwight Gayle,"FW,MF",29.0,5.7,118,103,14.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,96.0,1.0,3.0,,,,,,,,,,,,,
24,Andy Carroll,FW,31.0,4.4,139,130,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,2.0,1.0,,,,,,,,,,,,,
