,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Mohamed Salah,FW,25,32.3,1055,955,96.0,12.0,8.0,4.0,86.0,19.0,62.0,43.0,9.0,0.0,772.0,4.0,32.0,,,,,,,,,,,,,
1,Roberto Firmino,FW,25,30.7,1233,1180,48.0,5.0,17.0,0.0,43.0,16.0,1.0,1.0,0.0,0.0,869.0,5.0,52.0,,,,,,,,,,,,,
2,Sadio Mané,FW,25,24.3,1005,991,11.0,2.0,10.0,3.0,32.0,8.0,1.0,0.0,0.0,0.0,787.0,3.0,29.0,,,,,,,,,,,,,
3,Georginio Wijnaldum,MF,26,26.5,1283,1245,29.0,8.0,2.0,8.0,2.0,6.0,1.0,0.0,0.0,0.0,1145.0,9.0,9.0,,,,,,,,,,,,,
4,Jordan Henderson,MF,27,24.1,2117,2061,53.0,44.0,7.0,27.0,25.0,4.0,5.0,1.0,2.0,0.0,1769.0,3.0,19.0,,,,,,,,,,,,,
5,Dejan Lovren,DF,28,23.6,1814,1769,43.0,38.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,1602.0,2.0,5.0,,,,,,,,,,,,,
6,Emre Can,MF,23,23.2,1571,1542,26.0,10.0,11.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,1338.0,3.0,19.0,,,,,,,,,,,,,
7,Joël Matip,DF,25,22.2,1660,1625,32.0,30.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1470.0,3.0,4.0,,,,,,,,,,,,,
8,Andrew Robertson,DF,23,21.6,1681,1497,182.0,12.0,3.0,3.0,88.0,170.0,0.0,0.0,0.0,0.0,1404.0,2.0,42.0,,,,,,,,,,,,,
9,Joe Gomez,DF,20,21.1,1625,1368,255.0,14.0,0.0,6.0,45.0,241.0,0.0,0.0,0.0,0.0,1315.0,2.0,19.0,,,,,,,,,,,,,
10,Loris Karius,GK,24,19.0,630,487,140.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,1.0,,,,,,,,,,,,,
11,Simon Mignolet,GK,29,19.0,601,459,141.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,1.0,1.0,,,,,,,,,,,,,
12,Trent Alexander-Arnold,DF,18,17.5,1309,1083,222.0,15.0,3.0,11.0,102.0,196.0,11.0,7.0,3.0,1.0,963.0,4.0,39.0,,,,,,,,,,,,,
13,James Milner,MF,31,19.7,1636,1492,138.0,37.0,7.0,16.0,123.0,27.0,60.0,26.0,21.0,0.0,1335.0,6.0,35.0,,,,,,,,,,,,,
14,Ragnar Klavan,DF,31,16.1,1218,1180,35.0,19.0,1.0,5.0,1.0,16.0,0.0,0.0,0.0,0.0,1097.0,3.0,4.0,,,,,,,,,,,,,
15,Alex Oxlade-Chamberlain,"MF,FW",23,16.6,796,740,51.0,10.0,13.0,11.0,70.0,8.0,32.0,20.0,11.0,0.0,609.0,5.0,12.0,,,,,,,,,,,,,
16,Alberto Moreno,DF,25,14.1,964,813,150.0,18.0,1.0,6.0,51.0,129.0,3.0,2.0,1.0,0.0,784.0,1.0,17.0,,,,,,,,,,,,,
17,Philippe Coutinho,"MF,FW",25,12.3,758,674,76.0,19.0,17.0,5.0,58.0,2.0,53.0,21.0,22.0,0.0,566.0,8.0,18.0,,,,,,,,,,,,,
18,Dominic Solanke,FW,19,6.6,201,193,7.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,148.0,1.0,5.0,,,,,,,,,,,,,
19,Daniel Sturridge,FW,27,4.8,130,123,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,3.0,,,,,,,,,,,,,
20,Danny Ings,FW,25,3.0,79,78,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,,,,,,,,,,,,,
21,Nathaniel Clyne,"DF,FW",26,1.9,141,111,30.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,108.0,0.0,5.0,,,,,,,,,,,,,
22,Adam Lallana,"MF,FW",29,3.4,229,226,3.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,192.0,0.0,3.0,,,,,,,,,,,,,
23,Marko Grujić,"MF,DF",21,0.2,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,
24,Divock Origi,FW,22,0.1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
25,Ben Woodburn,FW,17,0.1,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,,,,,,,,,,,,,
26,Squad Total,24900,23034,1796.0,391,106,146.0,764.0,896.0,230.0,122.0,69.0,1.0,20367.0,70.0,,,,,,,,,,,,,,,,,
27,Opponent Total,16343,14426,1820.0,385,49,132.0,504.0,793.0,125.0,64.0,37.0,5.0,11830.0,97.0,,,,,,,,,,,,,,,,,
28,Mohamed Salah,FW,25,36.0,"2,907",81,85.0,32.3,34.0,17.0,2.0,0.0,1.97,77.0,30.0,47.0,1.46,1.63,64.3,27.0,37.3,1.16,0.84,,,,,,,,,
29,Roberto Firmino,FW,25,37.0,"2,763",75,80.8,30.7,32.0,12.0,5.0,1.0,2.0,73.0,32.0,41.0,1.34,0.65,61.2,28.5,32.6,1.06,0.17,,,,,,,,,
30,Sadio Mané,FW,25,29.0,"2,190",76,64.0,24.3,28.0,9.0,1.0,3.0,1.97,53.0,20.0,33.0,1.36,0.4,49.4,17.4,31.9,1.31,0.79,,,,,,,,,
31,Georginio Wijnaldum,MF,26,33.0,"2,387",72,69.8,26.5,27.0,21.0,6.0,2.0,2.03,60.0,23.0,37.0,1.4,0.61,50.7,25.4,25.2,0.95,-0.26,,,,,,,,,
32,Jordan Henderson,MF,27,27.0,"2,171",80,63.5,24.1,25.0,21.0,2.0,4.0,1.93,52.0,21.0,31.0,1.29,0.2,42.6,21.9,20.7,0.86,-0.47,,,,,,,,,
33,Dejan Lovren,DF,28,29.0,"2,127",73,62.2,23.6,24.0,22.0,5.0,5.0,2.07,54.0,24.0,30.0,1.27,0.16,42.8,22.0,20.8,0.88,-0.39,,,,,,,,,
34,Emre Can,MF,23,26.0,"2,091",80,61.1,23.2,24.0,19.0,2.0,3.0,2.08,56.0,29.0,27.0,1.16,-0.12,46.5,23.7,22.8,0.98,-0.13,,,,,,,,,
35,Joël Matip,DF,25,25.0,"1,997",80,58.4,22.2,22.0,22.0,3.0,1.0,2.16,53.0,27.0,26.0,1.17,-0.09,46.8,21.8,24.9,1.12,0.23,,,,,,,,,
36,Andrew Robertson,DF,23,22.0,"1,940",88,56.7,21.6,22.0,19.0,0.0,5.0,2.14,53.0,18.0,35.0,1.62,0.95,43.3,15.9,27.4,1.27,0.55,,,,,,,,,
