,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Jordan Pickford,GK,23,38.0,1332,846,478.0,138.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,8.0,0.0,,,,,,,,,,,,,
1,Michael Keane,DF,24,28.4,1170,1148,18.0,13.0,0.0,17.0,4.0,5.0,0.0,0.0,0.0,0.0,905.0,4.0,17.0,,,,,,,,,,,,,
2,Wayne Rooney,"MF,FW",31,25.2,1241,1140,94.0,37.0,9.0,23.0,62.0,10.0,30.0,13.0,13.0,3.0,934.0,7.0,27.0,,,,,,,,,,,,,
3,Gylfi Sigurðsson,"MF,FW",27,25.1,861,703,152.0,63.0,6.0,0.0,150.0,5.0,75.0,36.0,37.0,0.0,562.0,6.0,40.0,,,,,,,,,,,,,
4,Morgan Schneiderlin,MF,27,23.7,1143,1119,20.0,14.0,0.0,14.0,8.0,1.0,4.0,0.0,0.0,4.0,951.0,4.0,10.0,,,,,,,,,,,,,
5,Phil Jagielka,DF,34,22.9,983,932,43.0,38.0,0.0,15.0,4.0,5.0,0.0,0.0,0.0,0.0,737.0,8.0,5.0,,,,,,,,,,,,,
6,Leighton Baines,DF,32,21.2,1009,782,221.0,26.0,0.0,2.0,75.0,174.0,21.0,14.0,7.0,0.0,774.0,6.0,35.0,,,,,,,,,,,,,
7,Tom Davies,MF,19,21.1,715,681,30.0,8.0,1.0,3.0,17.0,3.0,10.0,4.0,4.0,0.0,547.0,4.0,19.0,,,,,,,,,,,,,
8,Ashley Williams,DF,32,20.4,736,712,21.0,21.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,591.0,3.0,11.0,,,,,,,,,,,,,
9,Cuco Martina,DF,27,20.3,1040,813,226.0,12.0,1.0,2.0,45.0,214.0,0.0,0.0,0.0,0.0,792.0,1.0,16.0,,,,,,,,,,,,,
10,Dominic Calvert-Lewin,FW,20,20.9,519,505,11.0,0.0,1.0,1.0,19.0,4.0,0.0,0.0,0.0,0.0,311.0,3.0,19.0,,,,,,,,,,,,,
