,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Kasper Schmeichel,GK,33,38.0,1251,885,363.0,153.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,3.0,0.0,,,,,,,,,,,,,
1,Youri Tielemans,MF,23,37.3,2642,2445,188.0,76.0,11.0,14.0,138.0,13.0,99.0,38.0,31.0,2.0,2061.0,9.0,40.0,,,,,,,,,,,,,
2,Jamie Vardy,FW,33,31.6,458,427,27.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,295.0,4.0,20.0,,,,,,,,,,,,,
3,Jonny Evans,DF,32,27.5,1854,1814,38.0,36.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1592.0,2.0,5.0,,,,,,,,,,,,,
4,Timothy Castagne,DF,24,26.1,1545,1361,178.0,10.0,0.0,1.0,46.0,168.0,0.0,0.0,0.0,0.0,1284.0,6.0,30.0,,,,,,,,,,,,,
5,Wesley Fofana,DF,19,25.1,1740,1649,89.0,41.0,1.0,12.0,2.0,48.0,0.0,0.0,0.0,0.0,1501.0,2.0,8.0,,,,,,,,,,,,,
6,Wilfred Ndidi,"MF,DF",23,24.2,1441,1421,17.0,16.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1245.0,3.0,15.0,,,,,,,,,,,,,
7,James Maddison,MF,23,23.3,1132,970,156.0,58.0,6.0,7.0,106.0,0.0,78.0,14.0,37.0,3.0,874.0,6.0,31.0,,,,,,,,,,,,,
8,James Justin,DF,22,23.0,1287,1106,175.0,7.0,0.0,3.0,59.0,168.0,0.0,0.0,0.0,0.0,1004.0,6.0,30.0,,,,,,,,,,,,,
9,Harvey Barnes,"FW,MF",22,21.6,637,632,2.0,0.0,2.0,3.0,27.0,2.0,0.0,0.0,0.0,0.0,459.0,3.0,25.0,,,,,,,,,,,,,
10,Çağlar Söyüncü,DF,24,20.2,1423,1370,52.0,21.0,0.0,16.0,10.0,31.0,0.0,0.0,0.0,0.0,1244.0,1.0,7.0,,,,,,,,,,,,,
11,Marc Albrighton,"DF,FW",30,19.4,933,830,97.0,8.0,1.0,9.0,118.0,60.0,29.0,6.0,15.0,0.0,627.0,6.0,53.0,,,,,,,,,,,,,
12,Kelechi Iheanacho,FW,23,16.2,521,489,28.0,0.0,8.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,407.0,4.0,19.0,,,,,,,,,,,,,
13,Nampalys Mendy,MF,28,16.2,976,966,9.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,886.0,1.0,9.0,,,,,,,,,,,,,
14,Ayoze Pérez,"MF,FW",27,14.8,497,472,20.0,6.0,2.0,0.0,21.0,1.0,4.0,2.0,2.0,0.0,369.0,5.0,14.0,,,,,,,,,,,,,
