,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Ahmed Hegazi,DF,26,37.6,1205,1161,37.0,33.0,1.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,872.0,7.0,10.0,,,,,,,,,,,,,
1,Ben Foster,GK,34,37.0,1155,657,492.0,154.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,6.0,0.0,,,,,,,,,,,,,
2,Kieran Gibbs,DF,27,31.4,1391,1077,304.0,7.0,0.0,3.0,74.0,293.0,4.0,4.0,0.0,0.0,1000.0,10.0,23.0,,,,,,,,,,,,,
3,Salomón Rondón,FW,27,30.7,874,834,38.0,3.0,4.0,3.0,35.0,4.0,0.0,0.0,0.0,0.0,564.0,2.0,33.0,,,,,,,,,,,,,
4,Jay Rodriguez,"FW,MF",28,31.2,740,691,47.0,2.0,4.0,6.0,30.0,4.0,3.0,2.0,0.0,0.0,517.0,2.0,26.0,,,,,,,,,,,,,
5,Jake Livermore,MF,27,29.7,1133,1106,21.0,5.0,8.0,16.0,16.0,8.0,1.0,1.0,0.0,0.0,878.0,6.0,22.0,,,,,,,,,,,,,
6,Craig Dawson,DF,27,27.9,1114,938,168.0,10.0,0.0,8.0,42.0,158.0,0.0,0.0,0.0,0.0,765.0,8.0,28.0,,,,,,,,,,,,,
7,Jonny Evans,DF,29,25.2,983,922,58.0,43.0,0.0,2.0,4.0,15.0,0.0,0.0,0.0,0.0,785.0,3.0,4.0,,,,,,,,,,,,,
8,Allan Nyom,DF,29,25.7,1102,837,261.0,4.0,0.0,2.0,88.0,257.0,0.0,0.0,0.0,0.0,798.0,4.0,45.0,,,,,,,,,,,,,
9,Matt Phillips,"MF,DF",26,23.3,704,601,97.0,17.0,0.0,2.0,164.0,37.0,43.0,34.0,5.0,2.0,434.0,6.0,38.0,,,,,,,,,,,,,
10,Gareth Barry,MF,36,21.4,963,920,38.0,22.0,3.0,11.0,28.0,3.0,12.0,9.0,2.0,0.0,721.0,5.0,11.0,,,,,,,,,,,,,
11,Chris Brunt,"MF,DF",32,21.3,1082,879,194.0,57.0,6.0,8.0,139.0,52.0,85.0,54.0,19.0,9.0,733.0,9.0,12.0,,,,,,,,,,,,,
12,Grzegorz Krychowiak,MF,27,18.2,831,796,34.0,16.0,6.0,12.0,18.0,0.0,11.0,5.0,4.0,0.0,641.0,1.0,19.0,,,,,,,,,,,,,
13,James McClean,"MF,FW",28,15.6,462,432,27.0,2.0,0.0,2.0,88.0,13.0,12.0,11.0,0.0,0.0,288.0,3.0,40.0,,,,,,,,,,,,,
14,Claudio Yacob,MF,30,10.0,374,369,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,3.0,,,,,,,,,,,,,
15,Hal Robson-Kanu,"FW,MF",28,9.2,208,198,8.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,127.0,2.0,15.0,,,,,,,,,,,,,
16,Sam Field,MF,19,6.0,177,169,6.0,3.0,0.0,3.0,8.0,1.0,2.0,1.0,1.0,0.0,128.0,2.0,3.0,,,,,,,,,,,,,
17,Gareth McAuley,DF,37,5.1,130,120,9.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,85.0,1.0,5.0,,,,,,,,,,,,,
18,Oliver Burke,"FW,MF",20,4.1,151,148,2.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,114.0,1.0,5.0,,,,,,,,,,,,,
19,Nacer Chadli,"FW,MF",27,2.9,77,70,7.0,3.0,0.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,54.0,0.0,5.0,,,,,,,,,,,,,
20,James Morrison,MF,31,2.3,91,90,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,1.0,,,,,,,,,,,,,
21,Daniel Sturridge,FW,27,1.3,33,30,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,,,,,,,,,,,,,
22,Boaz Myhill,GK,34,1.0,19,9,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,
23,Rekeem Harper,MF,17,0.2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,
24,Squad Total,15004,13059,1866.0,394,34,96.0,784.0,855.0,176.0,122.0,32.0,11.0,10495.0,79.0,,,,,,,,,,,,,,,,,
25,Opponent Total,22103,20180,1871.0,487,62,235.0,783.0,835.0,176.0,80.0,43.0,9.0,17631.0,52.0,,,,,,,,,,,,,,,,,
26,Ahmed Hegazi,DF,26,38.0,"3,386",89,99.0,37.6,38.0,37.0,0.0,0.0,0.82,30.0,55.0,-25.0,-0.66,-0.66,35.6,47.8,-12.2,-0.32,-2.36,,,,,,,,,
27,Ben Foster,GK,34,37.0,"3,330",90,97.4,37.0,37.0,37.0,0.0,0.0,0.81,30.0,55.0,-25.0,-0.68,-0.68,36.3,46.6,-10.3,-0.28,0.82,,,,,,,,,
28,Kieran Gibbs,DF,27,33.0,"2,827",86,82.7,31.4,32.0,27.0,1.0,0.0,0.73,23.0,44.0,-21.0,-0.67,-0.06,31.2,39.8,-8.7,-0.28,0.14,,,,,,,,,
29,Salomón Rondón,FW,27,36.0,"2,767",77,80.9,30.7,32.0,23.0,4.0,1.0,0.81,25.0,48.0,-23.0,-0.75,-0.47,27.6,40.1,-12.5,-0.41,-0.56,,,,,,,,,
30,Jay Rodriguez,"FW,MF",28,37.0,"2,812",76,82.2,31.2,31.0,13.0,6.0,1.0,0.81,24.0,41.0,-17.0,-0.54,0.64,28.6,38.3,-9.7,-0.31,-0.05,,,,,,,,,
31,Jake Livermore,MF,27,34.0,"2,674",79,78.2,29.7,30.0,25.0,4.0,0.0,0.88,22.0,41.0,-19.0,-0.64,0.08,28.3,36.7,-8.3,-0.28,0.09,,,,,,,,,
32,Craig Dawson,DF,27,28.0,"2,510",90,73.4,27.9,28.0,26.0,0.0,1.0,0.96,24.0,39.0,-15.0,-0.54,0.45,25.9,34.6,-8.7,-0.31,-0.04,,,,,,,,,
33,Jonny Evans,DF,29,28.0,"2,270",81,66.4,25.2,26.0,22.0,2.0,1.0,0.61,21.0,38.0,-17.0,-0.67,-0.05,26.5,30.8,-4.3,-0.17,0.39,,,,,,,,,
34,Allan Nyom,DF,29,29.0,"2,310",80,67.5,25.7,25.0,23.0,4.0,8.0,0.93,23.0,40.0,-17.0,-0.66,-0.01,24.8,33.0,-8.2,-0.32,-0.06,,,,,,,,,
35,Matt Phillips,"MF,DF",26,30.0,"2,093",70,61.2,23.3,23.0,13.0,7.0,1.0,0.93,24.0,32.0,-8.0,-0.34,0.81,23.1,26.2,-3.1,-0.13,0.43,,,,,,,,,
36,Gareth Barry,MF,36,25.0,"1,923",77,56.2,21.4,22.0,16.0,3.0,0.0,0.64,20.0,35.0,-15.0,-0.7,-0.1,21.9,26.4,-4.5,-0.21,0.21,,,,,,,,,
37,Chris Brunt,"MF,DF",32,26.0,"1,920",74,56.1,21.3,22.0,15.0,4.0,9.0,1.04,22.0,23.0,-1.0,-0.05,1.39,23.1,25.1,-2.0,-0.09,0.47,,,,,,,,,
38,Grzegorz Krychowiak,MF,27,27.0,"1,641",61,48.0,18.2,20.0,11.0,7.0,6.0,0.78,13.0,30.0,-17.0,-0.93,-0.53,15.8,23.3,-7.5,-0.41,-0.21,,,,,,,,,
39,James McClean,"MF,FW",28,30.0,"1,406",47,41.1,15.6,14.0,8.0,16.0,8.0,0.93,8.0,21.0,-13.0,-0.83,-0.3,12.9,21.5,-8.7,-0.55,-0.43,,,,,,,,,
40,Claudio Yacob,MF,30,16.0,903,56,26.4,10.0,9.0,6.0,7.0,18.0,0.69,5.0,17.0,-12.0,-1.2,-0.73,8.3,12.9,-4.6,-0.46,-0.22,,,,,,,,,
41,Hal Robson-Kanu,"FW,MF",28,21.0,827,39,24.2,9.2,8.0,2.0,13.0,5.0,0.86,5.0,14.0,-9.0,-0.98,-0.42,10.6,13.0,-2.3,-0.25,0.06,,,,,,,,,
42,Sam Field,MF,19,10.0,537,54,15.7,6.0,7.0,1.0,3.0,7.0,0.91,5.0,7.0,-2.0,-0.34,0.38,5.9,6.5,-0.6,-0.1,0.23,,,,,,,,,
43,Gareth McAuley,DF,37,9.0,458,51,13.4,5.1,5.0,3.0,4.0,18.0,0.56,3.0,15.0,-12.0,-2.36,-1.96,3.2,7.6,-4.4,-0.86,-0.64,,,,,,,,,
44,Oliver Burke,"FW,MF",20,15.0,367,24,10.7,4.1,2.0,0.0,13.0,10.0,0.2,6.0,12.0,-6.0,-1.47,-0.91,4.8,5.6,-0.8,-0.2,0.11,,,,,,,,,
45,Nacer Chadli,"FW,MF",27,5.0,260,52,7.6,2.9,2.0,0.0,3.0,6.0,0.8,3.0,3.0,0.0,0.0,0.71,2.4,4.9,-2.5,-1.04,-0.79,,,,,,,,,
46,James Morrison,MF,31,4.0,207,52,6.1,2.3,2.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.43,1.16,2.1,2.4,-0.3,-0.11,0.2,,,,,,,,,
47,Daniel Sturridge,FW,27,6.0,118,20,3.5,1.3,2.0,0.0,4.0,1.0,1.0,2.0,5.0,-3.0,-2.29,-1.69,2.0,2.4,-0.4,-0.34,-0.04,,,,,,,,,
48,Boaz Myhill,GK,34,1.0,90,90,2.6,1.0,1.0,1.0,0.0,37.0,1.0,1.0,1.0,0.0,0.0,0.68,0.2,1.3,-1.1,-1.1,-0.82,,,,,,,,,
49,Rekeem Harper,MF,17,1.0,21,21,0.6,0.2,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.66,0.2,0.1,0.0,0.15,0.46,,,,,,,,,
50,Nathan Ferguson,DF,16,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
51,Ali Gabr,DF,28,0.0,0,0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
52,Kyle Jameson,DF,18,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
53,Jonathan Leko,"FW,MF",18,0.0,0,0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
54,Max Melbourne,"DF,MF",18,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
55,Alex Palmer,GK,20,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
56,Rayhaan Tulloch,MF,16,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
57,Kane Wilson,"DF,MF",17,0.0,0,0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
58,Squad Total,"3,420",90,100.0,38.0,418,108.0,0.0,157.0,0.82,31.0,56.0,-25.0,-0.66,36.5,47.9,-11.4,,,,,,,,,,,,,,,
59,Opponent Total,"3,420",90,100.0,38.0,418,103.0,20.0,161.0,1.84,56.0,31.0,25.0,0.66,47.9,36.5,11.4,,,,,,,,,,,,,,,
60,Ahmed Hegazi,DF,26,38.0,38,"3,386",37.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,0.6,2.2,9.0,65.0,8.0,0.05,0.0,0.05,0.05,0.05,0.04,0.01,0.06,0.04,0.06
61,Ben Foster,GK,34,37.0,37,"3,330",37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Kieran Gibbs,DF,27,33.0,32,"2,827",31.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.8,2.2,59.0,97.0,89.0,0.0,0.03,0.03,0.0,0.03,0.01,0.06,0.07,0.01,0.07
63,Salomón Rondón,FW,27,36.0,32,"2,767",30.7,7.0,3.0,10.0,7.0,0.0,0.0,4.0,0.0,7.0,7.0,2.8,9.8,45.0,66.0,201.0,0.23,0.1,0.33,0.23,0.33,0.23,0.09,0.32,0.23,0.32
64,Jay Rodriguez,"FW,MF",28,37.0,31,"2,812",31.2,7.0,1.0,8.0,6.0,1.0,1.0,2.0,0.0,8.4,7.6,1.6,9.2,47.0,52.0,166.0,0.22,0.03,0.26,0.19,0.22,0.27,0.05,0.32,0.24,0.3
65,Jake Livermore,MF,27,34.0,30,"2,674",29.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,2.3,2.3,1.9,4.2,26.0,133.0,55.0,0.07,0.07,0.13,0.07,0.13,0.08,0.06,0.14,0.08,0.14
