,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
43,Scott Dann,DF,30,17.0,"1,435",84,42.0,15.9,16.0,15.0,1.0,2.0,0.82,16.0,26.0,-10.0,-0.63,-0.63,23.7,20.1,3.6,0.22,0.15,,,,,,,,,
44,Martin Kelly,DF,27,15.0,"1,195",80,34.9,13.3,12.0,10.0,3.0,13.0,1.13,16.0,21.0,-5.0,-0.38,-0.17,15.5,18.7,-3.2,-0.24,-0.59,,,,,,,,,
45,Julián Speroni,GK,38,11.0,990,90,28.9,11.0,11.0,11.0,0.0,18.0,1.27,16.0,14.0,2.0,0.18,0.63,17.6,11.4,6.1,0.56,0.59,,,,,,,,,
46,Aaron Wan-Bissaka,DF,19,7.0,627,90,18.3,7.0,7.0,6.0,0.0,7.0,1.0,10.0,10.0,0.0,0.0,0.32,9.7,10.2,-0.5,-0.07,-0.26,,,,,,,,,
47,Jason Puncheon,MF,31,10.0,645,65,18.9,7.2,6.0,4.0,4.0,9.0,0.5,0.0,14.0,-14.0,-1.95,-2.08,8.7,9.6,-0.9,-0.15,-0.34,,,,,,,,,
48,Bakary Sako,"FW,MF",29,16.0,478,30,14.0,5.3,4.0,2.0,12.0,4.0,1.06,10.0,10.0,0.0,0.0,0.31,8.0,7.4,0.7,0.13,-0.01,,,,,,,,,
49,Jaïro Riedewald,"MF,DF",20,12.0,442,37,12.9,4.9,4.0,4.0,8.0,17.0,1.08,3.0,6.0,-3.0,-0.61,-0.4,6.2,6.9,-0.7,-0.14,-0.32,,,,,,,,,
50,Alexander Sørloth,FW,21,4.0,360,90,10.5,4.0,4.0,4.0,0.0,5.0,0.0,4.0,9.0,-5.0,-1.25,-1.1,3.3,7.4,-4.1,-1.02,-1.29,,,,,,,,,
51,Lee Chung-yong,"FW,MF",29,7.0,135,19,3.9,1.5,1.0,0.0,6.0,18.0,1.0,2.0,3.0,-1.0,-0.67,-0.42,2.5,0.7,1.8,1.17,1.07,,,,,,,,,
52,Damien Delaney,DF,36,2.0,96,48,2.8,1.1,1.0,1.0,1.0,8.0,0.0,0.0,5.0,-5.0,-4.69,-4.55,0.4,3.1,-2.7,-2.55,-2.77,,,,,,,,,
