,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Andrew Robertson,DF,26.0,37.6,3303,2774,521.0,81.0,2.0,22.0,294.0,321.0,119.0,22.0,78.0,0.0,2624.0,8.0,51.0,,,,,,,,,,,,,
1,Mohamed Salah,FW,28.0,34.2,1302,1266,32.0,3.0,10.0,4.0,29.0,6.0,0.0,0.0,0.0,0.0,1067.0,4.0,40.0,,,,,,,,,,,,,
2,Trent Alexander-Arnold,DF,21.0,33.7,3015,2516,488.0,56.0,6.0,55.0,297.0,326.0,106.0,16.0,61.0,2.0,2245.0,11.0,52.0,,,,,,,,,,,,,
3,Georginio Wijnaldum,MF,29.0,32.7,1778,1740,37.0,23.0,1.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,1644.0,1.0,13.0,,,,,,,,,,,,,
4,Alisson br,27,33.0,1157.0,919,234,61.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,0.0,,,,,,,,,,,,,,
5,Roberto Firmino,FW,28.0,31.5,1333,1287,44.0,4.0,5.0,1.0,14.0,16.0,2.0,0.0,0.0,0.0,1065.0,2.0,29.0,,,,,,,,,,,,,
6,Sadio Mané,FW,28.0,31.2,1082,1063,15.0,3.0,2.0,3.0,60.0,10.0,2.0,0.0,0.0,0.0,812.0,4.0,39.0,,,,,,,,,,,,,
7,Fabinho br,26,28.5,2117.0,2080,36,29.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,1910.0,1.0,5.0,,,,,,,,,,,,,,
8,Thiago Alcántara,MF,29.0,20.6,1735,1686,44.0,30.0,3.0,19.0,7.0,3.0,0.0,0.0,0.0,0.0,1545.0,5.0,12.0,,,,,,,,,,,,,
9,Jordan Henderson,"MF,DF",30.0,18.9,1855,1814,39.0,25.0,4.0,6.0,29.0,9.0,2.0,0.0,1.0,0.0,1597.0,2.0,16.0,,,,,,,,,,,,,
10,Nathaniel Phillips,DF,23.0,16.2,1127,1100,26.0,18.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,948.0,1.0,6.0,,,,,,,,,,,,,
11,Curtis Jones,MF,19.0,13.1,983,966,15.0,2.0,1.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,900.0,2.0,10.0,,,,,,,,,,,,,
