,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,ESP,GK,31.0,38.0,1218,968,243.0,64.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,7.0,1.0,,,,,,,,,,,,,
1,"MF,FW",27,36.8,2030.0,1838,182,32.0,35.0,36.0,141.0,24.0,83.0,20.0,23.0,2.0,1498.0,10.0,65.0,,,,,,,,,,,,,,
2,FW,24,32.0,817.0,790,22,2.0,2.0,6.0,24.0,9.0,0.0,0.0,0.0,0.0,627.0,5.0,31.0,,,,,,,,,,,,,,
3,DF,27,28.4,2098.0,1792,297,36.0,2.0,13.0,89.0,195.0,38.0,20.0,7.0,0.0,1757.0,9.0,37.0,,,,,,,,,,,,,,
4,MF,30,22.8,1485.0,1373,106,32.0,9.0,20.0,81.0,7.0,62.0,27.0,16.0,2.0,1203.0,6.0,28.0,,,,,,,,,,,,,,
5,DF,23,23.9,1441.0,1216,219,17.0,3.0,20.0,44.0,202.0,0.0,0.0,0.0,0.0,1141.0,6.0,35.0,,,,,,,,,,,,,,
6,30,23.6,1439.0,1408.0,24,22,12.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,1114.0,7.0,29.0,,,,,,,,,,,,,,,
7,DF,24,23.5,1528.0,1401,122,34.0,7.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,1330.0,5.0,7.0,,,,,,,,,,,,,,
8,22,20.0,819.0,804.0,15,1,3.0,2.0,32.0,13.0,1.0,0.0,0.0,0.0,651.0,0.0,29.0,,,,,,,,,,,,,,,
9,DF,29,21.2,1106.0,1073,30,27.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,954.0,3.0,6.0,,,,,,,,,,,,,,
10,"FW,MF",22,18.7,776.0,760,14,0.0,4.0,3.0,17.0,8.0,5.0,2.0,0.0,0.0,647.0,2.0,28.0,,,,,,,,,,,,,,
11,DF,24,15.9,840.0,715,123,4.0,2.0,2.0,14.0,119.0,0.0,0.0,0.0,0.0,706.0,2.0,22.0,,,,,,,,,,,,,,
12,DF,22,15.5,802.0,670,130,11.0,0.0,5.0,15.0,117.0,2.0,2.0,0.0,0.0,694.0,2.0,16.0,,,,,,,,,,,,,,
13,DF,28,15.2,930.0,905,25,13.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,866.0,0.0,1.0,,,,,,,,,,,,,,
14,29,13.9,781.0,761.0,16,9,7.0,1.0,14.0,1.0,3.0,0.0,1.0,0.0,618.0,4.0,26.0,,,,,,,,,,,,,,,
15,FW,26,10.9,328.0,314,12,3.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,263.0,2.0,14.0,,,,,,,,,,,,,,
16,MF,25,12.9,432.0,426,5,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,355.0,1.0,6.0,,,,,,,,,,,,,,
17,"FW,MF",29,8.9,207.0,206,1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,6.0,,,,,,,,,,,,,,
18,DF,29,8.5,577.0,564,12,11.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,491.0,1.0,3.0,,,,,,,,,,,,,,
19,MF,28,7.0,307.0,293,9,4.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,237.0,5.0,7.0,,,,,,,,,,,,,,
20,"FW,MF",18,6.3,187.0,187,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,7.0,,,,,,,,,,,,,,
21,FW,20,4.7,130.0,127,3,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,95.0,0.0,2.0,,,,,,,,,,,,,,
22,FW,37,5.8,162.0,157,5,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,121.0,0.0,10.0,,,,,,,,,,,,,,
23,"FW,MF",20,0.7,16.0,15,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,,,,,,,,,,,,,
24,MF,17,0.1,8.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,
25,20525,18827,1619.0,325.0,105,165,517.0,715.0,196.0,71.0,47.0,4.0,16603.0,79.0,,,,,,,,,,,,,,,,,,
26,17675,15911,1721.0,476.0,45,105,670.0,651.0,207.0,105.0,59.0,4.0,13767.0,43.0,,,,,,,,,,,,,,,,,,
27,David de,ESP,GK,31,38,"3,420",90.0,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.97,58.0,43.0,15.0,0.39,67.7,50.4,17.3,0.45,,,,,,,,,
28,Bruno Fernandes,"MF,FW",27,37,"3,316",90,97.0,36.8,37.0,90.0,33.0,0.0,0.0,2.03,57.0,39.0,18.0,0.49,3.08,65.9,49.2,16.7,0.45,-0.04,,,,,,,,
29,Marcus Rashford,FW,24,35,"2,879",82,84.2,32.0,32.0,86.0,19.0,3.0,42.0,0.0,1.89,48.0,39.0,9.0,0.28,-0.72,53.7,43.8,9.9,0.31,-0.91,,,,,,,
30,Luke Shaw,DF,27,31,"2,552",82,74.6,28.4,30.0,84.0,24.0,1.0,45.0,4.0,1.74,43.0,35.0,8.0,0.28,-0.44,45.3,38.0,7.3,0.26,-0.78,,,,,,,
31,Christian Eriksen,MF,30,28,"2,048",73,59.9,22.8,25.0,80.0,7.0,3.0,14.0,1.0,2.14,33.0,25.0,8.0,0.35,-0.11,36.6,26.0,10.7,0.47,0.03,,,,,,,
