,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Alisson br,25,38.0,1290.0,984,304,88.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,2.0,2.0,,,,,,,,,,,,,,
1,Mohamed Salah,FW,26.0,36.1,1152,1064,85.0,12.0,19.0,4.0,57.0,13.0,35.0,14.0,15.0,0.0,846.0,3.0,40.0,,,,,,,,,,,,,
2,Andrew Robertson,DF,24.0,35.7,2840,2488,347.0,40.0,2.0,19.0,135.0,303.0,4.0,0.0,3.0,0.0,2285.0,5.0,51.0,,,,,,,,,,,,,
3,Sadio Mané,FW,26.0,34.2,1243,1217,21.0,3.0,14.0,11.0,39.0,16.0,2.0,0.0,0.0,0.0,946.0,5.0,44.0,,,,,,,,,,,,,
4,Georginio Wijnaldum,MF,27.0,30.3,1791,1751,37.0,21.0,5.0,11.0,13.0,6.0,7.0,0.0,6.0,0.0,1620.0,3.0,15.0,,,,,,,,,,,,,
5,Roberto Firmino,"FW,MF",26.0,29.0,1314,1280,26.0,1.0,16.0,3.0,9.0,18.0,2.0,0.0,0.0,0.0,1053.0,8.0,22.0,,,,,,,,,,,,,
6,Trent Alexander-Arnold,DF,19.0,27.4,2236,1774,449.0,51.0,3.0,40.0,201.0,324.0,74.0,28.0,31.0,3.0,1644.0,13.0,51.0,,,,,,,,,,,,,
7,Fabinho br,24,22.4,1627.0,1589,35,30.0,2.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,1381.0,3.0,17.0,,,,,,,,,,,,,,
8,Jordan Henderson,MF,28.0,22.1,1815,1741,69.0,32.0,7.0,15.0,38.0,32.0,0.0,0.0,0.0,0.0,1553.0,5.0,24.0,,,,,,,,,,,,,
9,James Milner,"MF,DF",32.0,19.9,1636,1388,241.0,43.0,6.0,15.0,134.0,94.0,92.0,27.0,36.0,1.0,1313.0,7.0,46.0,,,,,,,,,,,,,
10,Joël Matip,DF,26.0,17.1,1356,1312,40.0,29.0,4.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,1176.0,4.0,5.0,,,,,,,,,,,,,
11,Naby Keïta,"MF,FW",23.0,15.4,1011,1003,7.0,4.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,889.0,1.0,14.0,,,,,,,,,,,,,
12,Joe Gomez,DF,21.0,11.8,839,775,61.0,18.0,0.0,3.0,7.0,43.0,0.0,0.0,0.0,0.0,717.0,3.0,9.0,,,,,,,,,,,,,
13,Xherdan Shaqiri,"FW,MF",26.0,11.8,701,646,52.0,12.0,9.0,9.0,47.0,12.0,27.0,11.0,11.0,1.0,542.0,3.0,16.0,,,,,,,,,,,,,
14,Dejan Lovren,DF,29.0,11.0,829,809,18.0,16.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,715.0,2.0,4.0,,,,,,,,,,,,,
