,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Kasper Schmeichel,GK,31,38.0,1248,786,459.0,149.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,3.0,1.0,,,,,,,,,,,,,
1,Wilfred Ndidi,MF,21,36.6,2008,1988,14.0,9.0,6.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,1591.0,6.0,36.0,,,,,,,,,,,,,
2,Ben Chilwell,DF,21,36.0,2217,1770,434.0,42.0,3.0,11.0,132.0,388.0,4.0,1.0,2.0,0.0,1544.0,13.0,55.0,,,,,,,,,,,,,
3,Ricardo Pereira,"DF,FW",24,34.7,1953,1630,319.0,7.0,3.0,4.0,104.0,312.0,0.0,0.0,0.0,0.0,1479.0,4.0,56.0,,,,,,,,,,,,,
4,James Maddison,"MF,FW",21,31.5,1623,1356,254.0,70.0,22.0,12.0,205.0,1.0,163.0,64.0,66.0,13.0,1244.0,13.0,23.0,,,,,,,,,,,,,
5,Harry Maguire,DF,25,28.8,1753,1688,64.0,60.0,2.0,33.0,1.0,4.0,0.0,0.0,0.0,0.0,1499.0,1.0,7.0,,,,,,,,,,,,,
6,Jamie Vardy,FW,31,30.3,445,415,30.0,0.0,3.0,4.0,28.0,1.0,0.0,0.0,0.0,0.0,280.0,0.0,22.0,,,,,,,,,,,,,
7,Nampalys Mendy,MF,26,23.2,1097,1077,17.0,1.0,2.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,971.0,3.0,12.0,,,,,,,,,,,,,
8,Demarai Gray,"FW,MF",22,22.1,717,694,19.0,4.0,8.0,6.0,52.0,4.0,9.0,5.0,4.0,0.0,518.0,4.0,37.0,,,,,,,,,,,,,
9,Jonny Evans,DF,30,22.2,1031,995,35.0,35.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,873.0,1.0,6.0,,,,,,,,,,,,,
10,Wes Morgan,DF,34,21.4,897,873,23.0,19.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,725.0,1.0,6.0,,,,,,,,,,,,,
11,Marc Albrighton,"FW,MF",28,18.1,776,732,33.0,5.0,9.0,9.0,125.0,19.0,8.0,3.0,3.0,1.0,448.0,11.0,54.0,,,,,,,,,,,,,
12,Youri Tielemans,MF,21,12.1,663,637,24.0,12.0,11.0,15.0,16.0,4.0,1.0,0.0,1.0,0.0,551.0,2.0,19.0,,,,,,,,,,,,,
13,Harvey Barnes,"MF,FW",20,11.2,336,334,1.0,0.0,2.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,244.0,1.0,15.0,,,,,,,,,,,,,
14,Kelechi Iheanacho,"FW,MF",21,10.5,287,276,9.0,2.0,7.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,216.0,2.0,7.0,,,,,,,,,,,,,
15,Rachid Ghezzal,"FW,MF",26,8.3,471,428,41.0,13.0,6.0,4.0,45.0,2.0,25.0,9.0,10.0,0.0,353.0,2.0,12.0,,,,,,,,,,,,,
