,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Abdoulaye Doucouré,MF,24.0,36.9,2278,2212,60.0,35.0,2.0,16.0,26.0,2.0,0.0,0.0,0.0,0.0,1885.0,6.0,44.0,,,,,,,,,,,,,
1,Richarlison br,20,31.4,861.0,853,6,0.0,2.0,3.0,51.0,4.0,1.0,0.0,1.0,0.0,524.0,2.0,67.0,,,,,,,,,,,,,,
2,Christian Kabasele,DF,26.0,25.9,910,876,30.0,28.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,677.0,4.0,7.0,,,,,,,,,,,,,
3,José Holebas,DF,33.0,26.5,1521,1012,500.0,64.0,0.0,6.0,210.0,344.0,92.0,44.0,41.0,0.0,901.0,9.0,55.0,,,,,,,,,,,,,
4,Adrian Mariappa,DF,30.0,24.6,1028,955,70.0,10.0,0.0,8.0,4.0,60.0,0.0,0.0,0.0,0.0,774.0,3.0,13.0,,,,,,,,,,,,,
5,Heurelho Gomes,GK,36.0,23.6,754,452,293.0,114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,9.0,0.0,,,,,,,,,,,,,
6,Tom Cleverley,MF,27.0,21.1,1238,1092,136.0,44.0,2.0,7.0,82.0,9.0,47.0,26.0,12.0,0.0,964.0,10.0,26.0,,,,,,,,,,,,,
7,Daryl Janmaat,DF,28.0,20.2,1041,834,202.0,2.0,0.0,7.0,68.0,200.0,0.0,0.0,0.0,0.0,750.0,5.0,17.0,,,,,,,,,,,,,
8,Troy Deeney,FW,29.0,20.5,552,543,7.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,309.0,2.0,20.0,,,,,,,,,,,,,
9,Kiko Femenía,"DF,FW",26.0,19.0,1004,849,154.0,4.0,1.0,5.0,60.0,149.0,1.0,0.0,0.0,0.0,807.0,1.0,27.0,,,,,,,,,,,,,
10,Roberto Pereyra,"MF,FW",26.0,18.0,735,689,45.0,12.0,1.0,12.0,49.0,9.0,20.0,10.0,4.0,1.0,597.0,1.0,15.0,,,,,,,,,,,,,
11,Étienne Capoue,MF,29.0,17.1,883,849,31.0,14.0,5.0,28.0,4.0,1.0,2.0,0.0,0.0,0.0,723.0,3.0,11.0,,,,,,,,,,,,,
12,Sebastian Prödl,DF,30.0,17.4,573,552,18.0,17.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,445.0,3.0,5.0,,,,,,,,,,,,,
13,André Carrillo,"FW,MF",26.0,17.1,772,752,20.0,7.0,2.0,6.0,54.0,9.0,4.0,0.0,3.0,0.0,561.0,0.0,39.0,,,,,,,,,,,,,
14,Andre Gray,FW,26.0,16.6,310,297,11.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,217.0,2.0,12.0,,,,,,,,,,,,,
15,Orestis Karnezis,GK,32.0,14.4,404,237,167.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,,,,,,,,,,,,,
16,Marvin Zeegelaar,DF,26.0,11.0,584,453,131.0,6.0,1.0,2.0,38.0,124.0,1.0,0.0,1.0,0.0,436.0,0.0,27.0,,,,,,,,,,,,,
17,Will Hughes,MF,22.0,11.0,416,399,14.0,3.0,4.0,0.0,10.0,0.0,6.0,6.0,0.0,0.0,322.0,3.0,12.0,,,,,,,,,,,,,
18,Miguel Britos,DF,32.0,8.9,401,381,16.0,12.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,318.0,4.0,6.0,,,,,,,,,,,,,
19,Ben Watson,MF,32.0,5.1,241,226,14.0,10.0,0.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,195.0,1.0,6.0,,,,,,,,,,,,,
20,Craig Cathcart,DF,28.0,5.8,186,181,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,1.0,,,,,,,,,,,,,
21,Nathaniel Chalobah,MF,22.0,5.0,184,178,6.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,5.0,,,,,,,,,,,,,
22,Molla Wagué,DF,26.0,4.9,147,142,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,1.0,,,,,,,,,,,,,
23,Gerard Deulofeu,"FW,MF",23.0,4.8,160,150,9.0,1.0,1.0,0.0,15.0,2.0,6.0,3.0,0.0,1.0,110.0,1.0,10.0,,,,,,,,,,,,,
24,Stefano Okaka,FW,27.0,5.0,160,154,4.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,105.0,2.0,5.0,,,,,,,,,,,,,
25,Nordin Amrabat,FW,30.0,2.2,78,75,2.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,44.0,1.0,5.0,,,,,,,,,,,,,
26,Younès Kaboul,DF,31.0,1.7,76,76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,,,,,,,,,,,,,
27,Jerome Sinclair,"MF,FW",20.0,0.3,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,
