,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Pablo Zabaleta,"DF,MF",32.0,36.5,1612,1216,390.0,8.0,1.0,5.0,71.0,382.0,0.0,0.0,0.0,0.0,1152.0,6.0,59.0,,,,,,,,,,,,,
1,Aaron Cresswell,DF,27.0,34.1,1723,1346,361.0,82.0,3.0,23.0,196.0,212.0,67.0,43.0,14.0,2.0,1204.0,16.0,51.0,,,,,,,,,,,,,
2,Angelo Ogbonna,DF,29.0,32.0,1021,991,26.0,24.0,1.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,811.0,4.0,10.0,,,,,,,,,,,,,
3,Cheikhou Kouyaté,MF,27.0,31.1,982,967,12.0,4.0,5.0,1.0,17.0,7.0,0.0,0.0,0.0,0.0,734.0,3.0,25.0,,,,,,,,,,,,,
4,Mark Noble,MF,30.0,26.7,1367,1251,105.0,66.0,8.0,22.0,23.0,9.0,7.0,1.0,3.0,3.0,1127.0,11.0,23.0,,,,,,,,,,,,,
5,Marko Arnautović,"FW,MF",28.0,25.7,757,722,34.0,11.0,9.0,2.0,61.0,11.0,3.0,1.0,2.0,0.0,505.0,1.0,39.0,,,,,,,,,,,,,
6,Manuel Lanzini,"MF,FW",24.0,22.7,1309,1176,125.0,48.0,6.0,4.0,83.0,5.0,51.0,32.0,13.0,0.0,1085.0,8.0,18.0,,,,,,,,,,,,,
7,Arthur Masuaku,DF,23.0,20.8,930,776,149.0,7.0,1.0,7.0,100.0,142.0,0.0,0.0,0.0,0.0,668.0,5.0,45.0,,,,,,,,,,,,,
8,Adrián es,30,19.0,571.0,332,235,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,4.0,0.0,,,,,,,,,,,,,,
9,Joe Hart,GK,30.0,19.0,600,350,246.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,4.0,0.0,,,,,,,,,,,,,
10,Pedro Obiang,MF,25.0,17.4,771,758,9.0,7.0,2.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,614.0,4.0,10.0,,,,,,,,,,,,,
11,Winston Reid,DF,29.0,16.1,664,646,14.0,14.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,539.0,4.0,2.0,,,,,,,,,,,,,
12,Javier Hernández,FW,29.0,17.2,395,363,30.0,3.0,4.0,5.0,18.0,2.0,1.0,0.0,0.0,0.0,282.0,2.0,12.0,,,,,,,,,,,,,
13,Michail Antonio,"FW,MF",27.0,15.0,494,437,49.0,3.0,3.0,8.0,55.0,46.0,0.0,0.0,0.0,0.0,296.0,8.0,25.0,,,,,,,,,,,,,
14,Declan Rice,"DF,MF",18.0,15.9,588,568,17.0,9.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,457.0,3.0,9.0,,,,,,,,,,,,,
15,James Collins,DF,33.0,11.7,389,370,19.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,3.0,,,,,,,,,,,,,
16,João Mário,MF,24.0,11.4,497,440,52.0,16.0,5.0,2.0,50.0,0.0,30.0,21.0,5.0,0.0,373.0,5.0,17.0,,,,,,,,,,,,,
17,André Ayew,"MF,FW",27.0,9.9,291,279,9.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,216.0,3.0,16.0,,,,,,,,,,,,,
18,Edimilson Fernandes,"MF,DF",21.0,9.4,288,275,11.0,0.0,0.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,222.0,2.0,9.0,,,,,,,,,,,,,
19,José Fonte,DF,33.0,7.6,355,336,19.0,14.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,287.0,0.0,4.0,,,,,,,,,,,,,
20,Andy Carroll,FW,28.0,8.3,262,248,13.0,1.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,158.0,1.0,3.0,,,,,,,,,,,,,
21,Patrice Evra,"DF,MF",36.0,2.5,120,97,22.0,2.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,84.0,1.0,7.0,,,,,,,,,,,,,
22,Sam Byram,"DF,MF",23.0,2.8,123,93,30.0,1.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,73.0,0.0,5.0,,,,,,,,,,,,,
23,Diafra Sakho,FW,27.0,3.4,73,61,10.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,44.0,2.0,3.0,,,,,,,,,,,,,
24,Jordan Hugill,FW,25.0,0.3,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,
25,Josh Cullen,MF,21.0,0.1,4,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,
26,Reece Oxford,MF,18.0,0.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
27,Squad Total,16197,14112.0,1988.0,482,51,134.0,733.0,900.0,161.0,98.0,37.0,5.0,11779.0,97.0,,,,,,,,,,,,,,,,,
28,Opponent Total,20189,18329.0,1806.0,450,70,132.0,753.0,813.0,208.0,77.0,81.0,14.0,15856.0,54.0,,,,,,,,,,,,,,,,,
29,Pablo Zabaleta,"DF,MF",32,37,"3,289",89.0,96.2,36.5,37.0,35.0,0.0,0.0,1.14,45.0,62.0,-17.0,-0.47,1.6,34.3,50.6,-16.3,-0.45,1.01,,,,,,,,,
30,Aaron Cresswell,DF,27,36,"3,069",85.0,89.7,34.1,35.0,30.0,1.0,1.0,1.14,45.0,60.0,-15.0,-0.44,0.84,34.5,47.8,-13.3,-0.39,0.92,,,,,,,,,
31,Angelo Ogbonna,DF,29,32,"2,880",90.0,84.2,32.0,32.0,32.0,0.0,5.0,1.06,43.0,60.0,-17.0,-0.53,-0.03,32.0,49.5,-17.5,-0.55,-0.4,,,,,,,,,
32,Cheikhou Kouyaté,MF,27,33,"2,799",85.0,81.8,31.1,32.0,27.0,1.0,0.0,1.06,41.0,57.0,-16.0,-0.51,0.07,29.5,43.8,-14.3,-0.46,0.14,,,,,,,,,
33,Mark Noble,MF,30,29,"2,400",83.0,70.2,26.7,28.0,23.0,1.0,4.0,1.21,35.0,45.0,-10.0,-0.37,0.51,23.2,38.0,-14.9,-0.56,-0.25,,,,,,,,,
34,Marko Arnautović,"FW,MF",28,31,"2,313",75.0,67.6,25.7,28.0,14.0,3.0,1.0,1.06,34.0,48.0,-14.0,-0.54,-0.06,25.4,36.5,-11.1,-0.43,0.16,,,,,,,,,
35,Manuel Lanzini,"MF,FW",24,27,"2,042",76.0,59.7,22.7,23.0,14.0,4.0,0.0,1.11,30.0,44.0,-14.0,-0.62,-0.23,22.2,34.4,-12.2,-0.54,-0.13,,,,,,,,,
36,Arthur Masuaku,DF,23,27,"1,870",69.0,54.7,20.8,21.0,13.0,6.0,5.0,1.26,27.0,29.0,-2.0,-0.1,0.95,21.2,27.3,-6.1,-0.29,0.42,,,,,,,,,
37,Adrián es,30,19,"1,710",90,50.0,19.0,19.0,19.0,0.0,19.0,1.42,30.0,29.0,1.0,0.05,1.16,19.2,28.4,-9.2,-0.48,0.0,,,,,,,,,,
38,Joe Hart,GK,30,19,"1,710",90.0,50.0,19.0,19.0,19.0,0.0,16.0,0.79,18.0,39.0,-21.0,-1.11,-1.16,17.5,26.8,-9.2,-0.49,0.0,,,,,,,,,
39,Pedro Obiang,MF,25,21,"1,563",74.0,45.7,17.4,18.0,14.0,3.0,4.0,1.19,18.0,29.0,-11.0,-0.63,-0.2,16.5,23.6,-7.1,-0.41,0.14,,,,,,,,,
40,Winston Reid,DF,29,17,"1,452",85.0,42.5,16.1,17.0,15.0,0.0,3.0,1.0,14.0,27.0,-13.0,-0.81,-0.49,14.9,19.4,-4.5,-0.28,0.36,,,,,,,,,
