,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Martin Dúbravka,GK,30.0,38.0,1097,596,493.0,152.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,609.0,8.0,2.0,,,,,,,,,,,,,
1,Miguel Almirón,"MF,FW",25.0,33.6,884,868,12.0,1.0,2.0,4.0,41.0,10.0,0.0,0.0,0.0,0.0,681.0,4.0,35.0,,,,,,,,,,,,,
2,Joelinton br,22,29.8,835.0,803,29,2.0,3.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,637.0,3.0,22.0,,,,,,,,,,,,,,
3,Federico Fernández,DF,30.0,29.1,1246,1100,141.0,39.0,0.0,11.0,29.0,102.0,0.0,0.0,0.0,0.0,929.0,5.0,21.0,,,,,,,,,,,,,
4,Isaac Hayden,MF,24.0,24.7,853,800,50.0,10.0,1.0,2.0,38.0,11.0,0.0,0.0,0.0,0.0,645.0,3.0,25.0,,,,,,,,,,,,,
5,Jonjo Shelvey,MF,27.0,23.5,1149,990,146.0,59.0,5.0,36.0,89.0,3.0,61.0,27.0,17.0,10.0,827.0,13.0,19.0,,,,,,,,,,,,,
6,Jamaal Lascelles,DF,25.0,23.1,851,836,11.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,4.0,7.0,,,,,,,,,,,,,
7,Allan Saint-Maximin,"MF,FW",22.0,20.7,485,473,9.0,1.0,2.0,6.0,45.0,6.0,0.0,0.0,0.0,0.0,353.0,3.0,15.0,,,,,,,,,,,,,
8,Fabian Schär,"DF,MF",27.0,18.6,804,727,69.0,46.0,1.0,38.0,12.0,23.0,0.0,0.0,0.0,0.0,590.0,8.0,7.0,,,,,,,,,,,,,
9,Javier Manquillo,DF,25.0,17.8,642,517,123.0,3.0,0.0,0.0,45.0,120.0,0.0,0.0,0.0,0.0,448.0,2.0,22.0,,,,,,,,,,,,,
10,Jetro Willems,DF,25.0,16.6,585,451,130.0,9.0,1.0,2.0,32.0,120.0,1.0,1.0,0.0,0.0,405.0,4.0,19.0,,,,,,,,,,,,,
11,Sean Longstaff,MF,21.0,15.3,666,609,56.0,41.0,1.0,11.0,33.0,1.0,12.0,6.0,3.0,0.0,509.0,1.0,16.0,,,,,,,,,,,,,
12,Matt Ritchie,"DF,MF",29.0,14.6,701,543,155.0,25.0,0.0,9.0,99.0,73.0,57.0,28.0,16.0,3.0,480.0,3.0,21.0,,,,,,,,,,,,,
13,Paul Dummett,DF,27.0,13.6,506,454,50.0,10.0,0.0,2.0,15.0,40.0,0.0,0.0,0.0,0.0,359.0,2.0,15.0,,,,,,,,,,,,,
14,Ciaran Clark,DF,29.0,13.2,337,311,26.0,11.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,,,,,,,,,,,,,
15,Emil Krafth,DF,24.0,11.3,418,346,69.0,3.0,0.0,2.0,20.0,66.0,0.0,0.0,0.0,0.0,305.0,3.0,12.0,,,,,,,,,,,,,
16,DeAndre Yedlin,DF,26.0,10.4,315,273,42.0,1.0,0.0,0.0,28.0,41.0,0.0,0.0,0.0,0.0,222.0,0.0,5.0,,,,,,,,,,,,,
17,Danny Rose,DF,29.0,9.6,422,364,56.0,11.0,0.0,2.0,8.0,45.0,0.0,0.0,0.0,0.0,322.0,2.0,8.0,,,,,,,,,,,,,
18,Dwight Gayle,FW,28.0,9.4,151,138,12.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,103.0,1.0,1.0,,,,,,,,,,,,,
19,Nabil Bentaleb,MF,24.0,8.3,409,397,11.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,348.0,1.0,8.0,,,,,,,,,,,,,
20,Christian Atsu,"MF,FW",27.0,8.3,218,206,10.0,2.0,1.0,0.0,17.0,1.0,6.0,0.0,3.0,0.0,167.0,2.0,7.0,,,,,,,,,,,,,
21,Matthew Longstaff,MF,19.0,6.4,258,254,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,206.0,1.0,4.0,,,,,,,,,,,,,
22,Andy Carroll,FW,30.0,7.0,214,209,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,4.0,,,,,,,,,,,,,
23,Valentino Lazaro,"DF,MF",23.0,5.3,197,168,28.0,4.0,0.0,1.0,13.0,13.0,11.0,3.0,6.0,0.0,157.0,1.0,2.0,,,,,,,,,,,,,
24,Florian Lejeune,DF,28.0,4.9,216,194,22.0,6.0,0.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,148.0,0.0,6.0,,,,,,,,,,,,,
25,Yoshinori Mutō,"MF,FW",27.0,2.4,33,31,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,,,,,,,,,,,,,
26,Ki Sung-yueng,MF,30.0,1.5,71,65,6.0,3.0,0.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,63.0,0.0,0.0,,,,,,,,,,,,,
27,Kelland Watts,DF,19.0,0.2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,
28,Squad Total,14566,12726.0,1765.0,463,18,151.0,591.0,715.0,151.0,68.0,45.0,13.0,10606.0,75.0,,,,,,,,,,,,,,,,,
29,Opponent Total,23531,21702.0,1777.0,417,51,179.0,868.0,820.0,252.0,126.0,80.0,6.0,19474.0,52.0,,,,,,,,,,,,,,,,,
30,Martin Dúbravka,GK,30,38,"3,420",90.0,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.16,38.0,58.0,-20.0,-0.53,35.5,65.6,-30.1,-0.79,,,,,,,,,,
31,Miguel Almirón,"MF,FW",25,36,"3,021",84.0,88.3,33.6,35.0,85.0,21.0,1.0,58.0,1.0,1.22,35.0,48.0,-13.0,-0.39,1.19,31.7,57.5,-25.8,-0.77,0.19,,,,,,,
32,Joelinton br,22,38,"2,683",71,78.5,29.8,32.0,79.0,11.0,6.0,25.0,0.0,1.16,23.0,46.0,-23.0,-0.77,-1.14,25.5,51.0,-25.4,-0.85,-0.28,,,,,,,,
33,Federico Fernández,DF,30,32,"2,620",82.0,76.6,29.1,29.0,89.0,28.0,3.0,9.0,4.0,1.25,33.0,42.0,-9.0,-0.31,0.93,30.0,51.8,-21.8,-0.75,0.18,,,,,,,
