,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Harry Maguire,DF,24,38.0,1781,1711,59.0,44.0,2.0,29.0,15.0,15.0,0.0,0.0,0.0,0.0,1379.0,11.0,14.0,,,,,,,,,,,,,
1,Jamie Vardy,FW,30,36.1,507,495,8.0,0.0,1.0,6.0,39.0,1.0,1.0,0.0,0.0,0.0,290.0,4.0,17.0,,,,,,,,,,,,,
2,Riyad Mahrez,"MF,FW",26,32.8,1485,1249,224.0,86.0,18.0,28.0,158.0,39.0,93.0,62.0,11.0,0.0,1088.0,12.0,34.0,,,,,,,,,,,,,
3,Kasper Schmeichel,GK,30,32.9,1142,715,424.0,151.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,3.0,1.0,,,,,,,,,,,,,
4,Wilfred Ndidi,MF,20,32.2,1707,1686,11.0,7.0,7.0,11.0,9.0,4.0,0.0,0.0,0.0,0.0,1285.0,10.0,29.0,,,,,,,,,,,,,
5,Wes Morgan,DF,33,31.3,918,901,13.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,741.0,4.0,4.0,,,,,,,,,,,,,
6,Marc Albrighton,"MF,FW",27,28.2,1298,1124,162.0,28.0,11.0,20.0,217.0,64.0,65.0,50.0,9.0,0.0,771.0,12.0,64.0,,,,,,,,,,,,,
7,Danny Simpson,DF,30,25.6,1195,905,288.0,22.0,2.0,6.0,23.0,266.0,0.0,0.0,0.0,0.0,898.0,2.0,26.0,,,,,,,,,,,,,
8,Christian Fuchs,DF,31,21.3,1226,939,279.0,14.0,1.0,8.0,71.0,251.0,13.0,1.0,6.0,0.0,842.0,8.0,36.0,,,,,,,,,,,,,
9,Ben Chilwell,DF,20,20.6,1199,974,219.0,10.0,0.0,2.0,84.0,208.0,1.0,1.0,0.0,0.0,852.0,6.0,50.0,,,,,,,,,,,,,
10,Demarai Gray,"MF,FW",21,18.9,656,595,55.0,7.0,1.0,10.0,86.0,7.0,29.0,23.0,2.0,0.0,465.0,6.0,29.0,,,,,,,,,,,,,
11,Vicente Iborra,MF,29,15.7,860,842,17.0,10.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,698.0,1.0,10.0,,,,,,,,,,,,,
12,Shinji Okazaki,"FW,MF",31,14.7,393,366,26.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,283.0,1.0,14.0,,,,,,,,,,,,,
13,Matty James,MF,26,11.0,448,437,11.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,5.0,,,,,,,,,,,,,
