,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Bukayo Saka,"FW,MF",19,33.1,1196,1096,97.0,16.0,4.0,4.0,110.0,21.0,59.0,51.0,1.0,1.0,893.0,3.0,48.0,,,,,,,,,,,,,
1,Aaron Ramsdale,GK,23,34.0,1178,913,261.0,78.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,795.0,4.0,4.0,,,,,,,,,,,,,
2,Ben White,DF,23,32.0,1839,1770,64.0,40.0,5.0,17.0,0.0,24.0,0.0,0.0,0.0,0.0,1554.0,5.0,12.0,,,,,,,,,,,,,
3,Martin Ødegaard,"MF,FW",22,30.9,1633,1490,136.0,34.0,19.0,9.0,59.0,8.0,31.0,17.0,6.0,4.0,1368.0,7.0,31.0,,,,,,,,,,,,,
4,Granit Xhaka,"MF,DF",28,25.9,1589,1519,70.0,43.0,8.0,15.0,25.0,21.0,0.0,0.0,0.0,0.0,1367.0,0.0,20.0,,,,,,,,,,,,,
5,Thomas Partey,MF,28,22.5,1214,1186,24.0,22.0,9.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,1032.0,4.0,10.0,,,,,,,,,,,,,
6,Kieran Tierney,DF,24,21.3,1165,975,183.0,7.0,0.0,13.0,79.0,175.0,1.0,0.0,0.0,0.0,900.0,7.0,22.0,,,,,,,,,,,,,
7,Gabriel Martinelli,"FW,MF",20,20.7,611,567,41.0,3.0,5.0,1.0,74.0,8.0,30.0,29.0,0.0,0.0,439.0,3.0,24.0,,,,,,,,,,,,,
8,Alexandre Lacazette,FW,30,19.8,455,442,10.0,1.0,5.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,343.0,3.0,13.0,,,,,,,,,,,,,
9,Takehiro Tomiyasu,DF,22,18.7,1098,936,158.0,16.0,1.0,6.0,31.0,142.0,0.0,0.0,0.0,0.0,888.0,4.0,12.0,,,,,,,,,,,,,
10,Cédric Soares,DF,29,16.5,1112,917,190.0,26.0,1.0,9.0,100.0,133.0,31.0,24.0,0.0,0.0,873.0,5.0,21.0,,,,,,,,,,,,,
11,Nuno Tavares,DF,21,13.1,727,613,113.0,13.0,0.0,9.0,40.0,100.0,0.0,0.0,0.0,0.0,581.0,1.0,26.0,,,,,,,,,,,,,
12,Pierre-Emerick Aubameyang,FW,32,11.5,208,204,2.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,137.0,2.0,9.0,,,,,,,,,,,,,
13,Rob Holding,DF,25,9.4,483,468,15.0,7.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,,,,,,,,,,,,,
14,Eddie Nketiah,FW,22,9.3,230,227,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,175.0,1.0,9.0,,,,,,,,,,,,,
15,Mohamed Elneny,MF,29,9.0,565,549,16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,6.0,,,,,,,,,,,,,
16,Nicolas Pépé,"FW,MF",26,7.7,365,323,38.0,2.0,1.0,0.0,37.0,5.0,31.0,13.0,13.0,0.0,283.0,4.0,5.0,,,,,,,,,,,,,
17,Bernd Leno,GK,29,4.0,115,71,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,,,,,,,,,,,,,
18,Ainsley Maitland-Niles,MF,23,3.0,138,135,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,,,,,,,,,,,,,
19,Pablo Marí,DF,27,2.0,92,91,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,,,,,,,,,,,,,
20,Calum Chambers,DF,26,1.9,97,81,15.0,4.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,77.0,1.0,2.0,,,,,,,,,,,,,
21,Sead Kolašinac,DF,28,1.0,16,14,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,
22,Folarin Balogun,FW,20,0.8,9,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,,,,,,,,,,,,,
23,Reiss Nelson,FW,21,0.2,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,
24,Squad Total,19843,18149,1628.0,404,77,132.0,633.0,679.0,208.0,153.0,23.0,5.0,16176.0,66.0,,,,,,,,,,,,,,,,,
25,Opponent Total,18005,16238,1703.0,401,49,102.0,606.0,744.0,175.0,90.0,50.0,3.0,14226.0,64.0,,,,,,,,,,,,,,,,,
26,Bukayo Saka,"FW,MF",19,38.0,"2,978",78,87.1,33.1,36.0,81.0,16.0,2.0,27.0,0.0,1.82,53.0,39.0,14.0,0.42,0.63,54.1,38.0,16.1,0.49,0.75,,,,,,,
27,Gabriel Dos,BRA,DF,23.0,35,"3,063",88.0,89.6,34.0,35.0,88.0,31.0,0.0,0.0,1.97,61.0,37.0,24.0,0.71,3.48,58.2,35.0,23.3,0.68,2.81,,,,,,,
28,Aaron Ramsdale,GK,23,34.0,"3,060",90,89.5,34.0,34.0,90.0,34.0,0.0,2.0,1.94,60.0,39.0,21.0,0.62,2.62,57.4,36.5,20.9,0.62,2.13,,,,,,,,
29,Ben White,DF,23,32.0,"2,880",90,84.2,32.0,32.0,90.0,32.0,0.0,2.0,1.88,52.0,35.0,17.0,0.53,1.2,52.4,33.4,19.0,0.59,1.27,,,,,,,,
30,Martin Ødegaard,"MF,FW",22,36.0,"2,785",77,81.4,30.9,32.0,84.0,20.0,4.0,26.0,0.0,1.92,53.0,39.0,14.0,0.45,0.59,51.0,33.6,17.4,0.56,0.92,,,,,,,
31,Granit Xhaka,"MF,DF",28,27.0,"2,327",86,68.0,25.9,27.0,86.0,23.0,0.0,0.0,1.78,46.0,35.0,11.0,0.43,0.26,43.6,28.6,15.0,0.58,0.59,,,,,,,,
32,Thomas Partey,MF,28,24.0,"2,028",85,59.3,22.5,23.0,87.0,17.0,1.0,29.0,0.0,2.08,40.0,24.0,16.0,0.71,0.9,36.6,24.5,12.1,0.54,0.36,,,,,,,
33,Kieran Tierney,DF,24,22.0,"1,915",87,56.0,21.3,22.0,87.0,18.0,0.0,4.0,1.91,33.0,21.0,12.0,0.56,0.5,33.4,22.9,10.5,0.5,0.24,,,,,,,,
34,Gabriel Martinelli,"FW,MF",20,29.0,"1,860",64,54.4,20.7,21.0,80.0,9.0,8.0,21.0,7.0,1.72,34.0,25.0,9.0,0.44,0.2,33.8,21.9,12.0,0.58,0.41,,,,,,,
35,Alexandre Lacazette,FW,30,30.0,"1,782",59,52.1,19.8,20.0,80.0,6.0,10.0,18.0,5.0,1.8,36.0,17.0,19.0,0.96,1.29,34.6,19.8,14.8,0.75,0.74,,,,,,,
36,Takehiro Tomiyasu,DF,22,21.0,"1,679",80,49.1,18.7,20.0,84.0,16.0,1.0,1.0,1.0,1.95,30.0,20.0,10.0,0.54,0.38,27.4,22.1,5.3,0.28,-0.21,,,,,,,
37,Cédric Soares,DF,29,21.0,"1,486",71,43.5,16.5,16.0,86.0,12.0,5.0,24.0,12.0,1.86,22.0,27.0,-5.0,-0.3,-1.14,26.4,23.1,3.2,0.2,-0.34,,,,,,,
38,Nuno Tavares,DF,21,22.0,"1,176",53,34.4,13.1,13.0,83.0,10.0,9.0,11.0,16.0,1.77,25.0,19.0,6.0,0.46,0.18,21.8,17.0,4.8,0.37,-0.03,,,,,,,
39,Pierre-Emerick Aubameyang,FW,32,14.0,"1,037",74,30.3,11.5,12.0,83.0,7.0,2.0,18.0,0.0,1.64,17.0,16.0,1.0,0.09,-0.37,16.6,16.4,0.2,0.02,-0.53,,,,,,,
40,Rob Holding,DF,25,15.0,845,56,24.7,9.4,9.0,84.0,8.0,6.0,16.0,21.0,2.07,18.0,14.0,4.0,0.43,0.11,14.0,12.9,1.0,0.11,-0.37,,,,,,,
41,Eddie Nketiah,FW,22,21.0,835,40,24.4,9.3,8.0,82.0,4.0,13.0,14.0,5.0,1.76,18.0,18.0,0.0,0.0,-0.45,16.0,12.6,3.4,0.37,-0.03,,,,,,,
42,Mohamed Elneny,MF,29,14.0,806,58,23.6,9.0,8.0,90.0,8.0,6.0,14.0,19.0,1.71,20.0,17.0,3.0,0.33,-0.01,15.7,13.8,1.9,0.21,-0.23,,,,,,,
43,Nicolas Pépé,"FW,MF",26,20.0,696,35,20.4,7.7,5.0,90.0,5.0,15.0,16.0,15.0,1.9,11.0,9.0,2.0,0.26,-0.1,13.3,9.9,3.4,0.44,0.06,,,,,,,
